species,feature_type,feature_id,genomic_class,host_gene_id,chr,promoter_start,promoter_end,strand
Apul,lncRNA,lncRNA_335,lncRNA,,ntLink_6,2204969,2206868,+
Apul,lncRNA,lncRNA_336,lncRNA,,ntLink_6,2232763,2234662,+
Apul,lncRNA,lncRNA_337,lncRNA,,ntLink_6,2411220,2413119,+
Apul,lncRNA,lncRNA_338,lncRNA,,ntLink_6,2548518,2550417,+
Apul,lncRNA,lncRNA_339,lncRNA,,ntLink_6,2569182,2571081,+
Apul,lncRNA,lncRNA_340,lncRNA,,ntLink_6,2635001,2636900,+
Apul,lncRNA,lncRNA_341,lncRNA,,ntLink_6,3128948,3130847,+
Apul,lncRNA,lncRNA_342,lncRNA,,ntLink_6,3186178,3188077,+
Apul,lncRNA,lncRNA_343,lncRNA,,ntLink_6,3185140,3187039,+
Apul,lncRNA,lncRNA_344,lncRNA,,ntLink_6,3194580,3196479,+
Apul,lncRNA,lncRNA_345,lncRNA,,ntLink_6,3440250,3442149,+
Apul,lncRNA,lncRNA_346,lncRNA,,ntLink_6,3519797,3521696,+
Apul,lncRNA,lncRNA_347,lncRNA,,ntLink_6,3658089,3659988,+
Apul,lncRNA,lncRNA_348,lncRNA,,ntLink_6,3657775,3659674,+
Apul,lncRNA,lncRNA_349,lncRNA,,ntLink_6,3745340,3747239,+
Apul,lncRNA,lncRNA_350,lncRNA,,ntLink_6,3879628,3881527,+
Apul,lncRNA,lncRNA_351,lncRNA,,ntLink_6,3942088,3943987,+
Apul,lncRNA,lncRNA_352,lncRNA,,ntLink_6,3942088,3943987,+
Apul,lncRNA,lncRNA_353,lncRNA,,ntLink_6,3957990,3959889,+
Apul,lncRNA,lncRNA_354,lncRNA,,ntLink_6,3959852,3961751,+
Apul,lncRNA,lncRNA_355,lncRNA,,ntLink_6,4122495,4124394,+
Apul,lncRNA,lncRNA_356,lncRNA,,ntLink_6,4123556,4125455,+
Apul,lncRNA,lncRNA_357,lncRNA,,ntLink_6,4123785,4125684,+
Apul,lncRNA,lncRNA_358,lncRNA,,ntLink_6,4123785,4125684,+
Apul,lncRNA,lncRNA_359,lncRNA,,ntLink_6,4183707,4185606,+
Apul,lncRNA,lncRNA_360,lncRNA,,ntLink_6,4318226,4320125,+
Apul,lncRNA,lncRNA_361,lncRNA,,ntLink_6,4435300,4437199,+
Apul,lncRNA,lncRNA_362,lncRNA,,ntLink_6,4438436,4440335,+
Apul,lncRNA,lncRNA_363,lncRNA,,ntLink_6,4447682,4449581,+
Apul,lncRNA,lncRNA_364,lncRNA,,ntLink_6,4769440,4771339,+
Apul,lncRNA,lncRNA_365,lncRNA,,ntLink_6,4769490,4771389,+
Apul,lncRNA,lncRNA_366,lncRNA,,ntLink_6,4817935,4819834,+
Apul,lncRNA,lncRNA_367,lncRNA,,ntLink_6,5171972,5173871,+
Apul,lncRNA,lncRNA_368,lncRNA,,ntLink_6,5177506,5179405,+
Apul,lncRNA,lncRNA_369,lncRNA,,ntLink_6,5190812,5192711,+
Apul,lncRNA,lncRNA_370,lncRNA,,ntLink_6,5213887,5215786,+
Apul,lncRNA,lncRNA_371,lncRNA,,ntLink_6,5214063,5215962,+
Apul,lncRNA,lncRNA_372,lncRNA,,ntLink_6,5214063,5215962,+
Apul,lncRNA,lncRNA_373,lncRNA,,ntLink_6,5236264,5238163,+
Apul,lncRNA,lncRNA_374,lncRNA,,ntLink_6,5510573,5512472,+
Apul,lncRNA,lncRNA_375,lncRNA,,ntLink_6,5539256,5541155,+
Apul,lncRNA,lncRNA_376,lncRNA,,ntLink_6,5542599,5544498,+
Apul,lncRNA,lncRNA_377,lncRNA,,ntLink_6,5542617,5544516,+
Apul,lncRNA,lncRNA_378,lncRNA,,ntLink_6,5546094,5547993,+
Apul,lncRNA,lncRNA_379,lncRNA,,ntLink_6,5623722,5625621,+
Apul,lncRNA,lncRNA_380,lncRNA,,ntLink_6,5820031,5821930,+
Apul,lncRNA,lncRNA_381,lncRNA,,ntLink_6,5869596,5871495,+
Apul,lncRNA,lncRNA_382,lncRNA,,ntLink_6,5982449,5984348,+
Apul,lncRNA,lncRNA_383,lncRNA,,ntLink_6,5982462,5984361,+
Apul,lncRNA,lncRNA_384,lncRNA,,ntLink_6,6068506,6070405,+
Apul,lncRNA,lncRNA_385,lncRNA,,ntLink_6,6083709,6085608,+
Apul,lncRNA,lncRNA_386,lncRNA,,ntLink_6,6354168,6356067,+
Apul,lncRNA,lncRNA_387,lncRNA,,ntLink_6,6366449,6368348,+
Apul,lncRNA,lncRNA_388,lncRNA,,ntLink_6,6372014,6373913,+
Apul,lncRNA,lncRNA_389,lncRNA,,ntLink_6,6373248,6375147,+
Apul,lncRNA,lncRNA_390,lncRNA,,ntLink_6,6405460,6407359,+
Apul,lncRNA,lncRNA_391,lncRNA,,ntLink_6,6551498,6553397,+
Apul,lncRNA,lncRNA_392,lncRNA,,ntLink_6,6555615,6557514,+
Apul,lncRNA,lncRNA_393,lncRNA,,ntLink_6,6569510,6571409,+
Apul,lncRNA,lncRNA_394,lncRNA,,ntLink_6,6758881,6760780,+
Apul,lncRNA,lncRNA_395,lncRNA,,ntLink_6,6783298,6785197,+
Apul,lncRNA,lncRNA_396,lncRNA,,ntLink_6,6851531,6853430,+
Apul,lncRNA,lncRNA_397,lncRNA,,ntLink_6,6867281,6869180,+
Apul,lncRNA,lncRNA_398,lncRNA,,ntLink_6,7062649,7064548,+
Apul,lncRNA,lncRNA_399,lncRNA,,ntLink_6,7062649,7064548,+
Apul,lncRNA,lncRNA_400,lncRNA,,ntLink_6,7062672,7064571,+
Apul,lncRNA,lncRNA_401,lncRNA,,ntLink_6,7066277,7068176,+
Apul,lncRNA,lncRNA_402,lncRNA,,ntLink_6,7138492,7140391,+
Apul,lncRNA,lncRNA_403,lncRNA,,ntLink_6,7294331,7296230,+
Apul,lncRNA,lncRNA_404,lncRNA,,ntLink_6,7375924,7377823,+
Apul,lncRNA,lncRNA_405,lncRNA,,ntLink_6,7444353,7446252,+
Apul,lncRNA,lncRNA_406,lncRNA,,ntLink_6,7441619,7443518,+
Apul,lncRNA,lncRNA_407,lncRNA,,ntLink_6,7454364,7456263,+
Apul,lncRNA,lncRNA_408,lncRNA,,ntLink_6,7533033,7534932,+
Apul,lncRNA,lncRNA_409,lncRNA,,ntLink_6,7533271,7535170,+
Apul,lncRNA,lncRNA_410,lncRNA,,ntLink_6,7533548,7535447,+
Apul,lncRNA,lncRNA_411,lncRNA,,ntLink_6,7582290,7584189,+
Apul,lncRNA,lncRNA_412,lncRNA,,ntLink_6,7957023,7958922,+
Apul,lncRNA,lncRNA_413,lncRNA,,ntLink_6,7982131,7984030,+
Apul,lncRNA,lncRNA_414,lncRNA,,ntLink_6,7983091,7984990,+
Apul,lncRNA,lncRNA_415,lncRNA,,ntLink_6,8243517,8245416,+
Apul,lncRNA,lncRNA_416,lncRNA,,ntLink_6,8372935,8374834,+
Apul,lncRNA,lncRNA_417,lncRNA,,ntLink_6,8373169,8375068,+
Apul,lncRNA,lncRNA_418,lncRNA,,ntLink_6,8406639,8408538,+
Apul,lncRNA,lncRNA_419,lncRNA,,ntLink_6,8458809,8460708,+
Apul,lncRNA,lncRNA_420,lncRNA,,ntLink_6,8458912,8460811,+
Apul,lncRNA,lncRNA_421,lncRNA,,ntLink_6,8525479,8527378,+
Apul,lncRNA,lncRNA_422,lncRNA,,ntLink_6,8728025,8729924,+
Apul,lncRNA,lncRNA_423,lncRNA,,ntLink_6,8840134,8842033,+
Apul,lncRNA,lncRNA_424,lncRNA,,ntLink_6,8888549,8890448,+
Apul,lncRNA,lncRNA_425,lncRNA,,ntLink_6,9057489,9059388,+
Apul,lncRNA,lncRNA_426,lncRNA,,ntLink_6,9107856,9109755,+
Apul,lncRNA,lncRNA_427,lncRNA,,ntLink_6,9107943,9109842,+
Apul,lncRNA,lncRNA_428,lncRNA,,ntLink_6,9248581,9250480,+
Apul,lncRNA,lncRNA_429,lncRNA,,ntLink_6,9558525,9560424,+
Apul,lncRNA,lncRNA_430,lncRNA,,ntLink_6,9633016,9634915,+
Apul,lncRNA,lncRNA_431,lncRNA,,ntLink_6,9688635,9690534,+
Apul,lncRNA,lncRNA_432,lncRNA,,ntLink_6,10130647,10132546,+
Apul,lncRNA,lncRNA_433,lncRNA,,ntLink_6,10165065,10166964,+
Apul,lncRNA,lncRNA_434,lncRNA,,ntLink_6,10327575,10329474,+
Apul,lncRNA,lncRNA_435,lncRNA,,ntLink_6,10569542,10571441,+
Apul,lncRNA,lncRNA_436,lncRNA,,ntLink_6,10590228,10592127,+
Apul,lncRNA,lncRNA_437,lncRNA,,ntLink_6,10648409,10650308,+
Apul,lncRNA,lncRNA_438,lncRNA,,ntLink_6,10885496,10887395,+
Apul,lncRNA,lncRNA_439,lncRNA,,ntLink_6,10951829,10953728,+
Apul,lncRNA,lncRNA_440,lncRNA,,ntLink_6,11307308,11309207,+
Apul,lncRNA,lncRNA_441,lncRNA,,ntLink_6,11471478,11473377,+
Apul,lncRNA,lncRNA_442,lncRNA,,ntLink_6,11544901,11546800,+
Apul,lncRNA,lncRNA_443,lncRNA,,ntLink_6,11545669,11547568,+
Apul,lncRNA,lncRNA_444,lncRNA,,ntLink_6,11577167,11579066,+
Apul,lncRNA,lncRNA_445,lncRNA,,ntLink_6,11925832,11927731,+
Apul,lncRNA,lncRNA_446,lncRNA,,ntLink_6,11950891,11952790,+
Apul,lncRNA,lncRNA_447,lncRNA,,ntLink_6,11964793,11966692,+
Apul,lncRNA,lncRNA_448,lncRNA,,ntLink_6,12027371,12029270,+
Apul,lncRNA,lncRNA_449,lncRNA,,ntLink_6,12061093,12062992,+
Apul,lncRNA,lncRNA_450,lncRNA,,ntLink_6,12061187,12063086,+
Apul,lncRNA,lncRNA_451,lncRNA,,ntLink_6,12210153,12212052,+
Apul,lncRNA,lncRNA_452,lncRNA,,ntLink_6,12634593,12636492,+
Apul,lncRNA,lncRNA_453,lncRNA,,ntLink_6,12702672,12704571,+
Apul,lncRNA,lncRNA_454,lncRNA,,ntLink_6,12866960,12868859,+
Apul,lncRNA,lncRNA_455,lncRNA,,ntLink_6,12870424,12872323,+
Apul,lncRNA,lncRNA_456,lncRNA,,ntLink_6,12879128,12881027,+
Apul,lncRNA,lncRNA_457,lncRNA,,ntLink_6,13710682,13712581,+
Apul,lncRNA,lncRNA_458,lncRNA,,ntLink_6,13782062,13783961,+
Apul,lncRNA,lncRNA_459,lncRNA,,ntLink_6,13812895,13814794,+
Apul,lncRNA,lncRNA_460,lncRNA,,ntLink_6,13989179,13991078,+
Apul,lncRNA,lncRNA_461,lncRNA,,ntLink_6,13989220,13991119,+
Apul,lncRNA,lncRNA_462,lncRNA,,ntLink_6,14614231,14616130,+
Apul,lncRNA,lncRNA_463,lncRNA,,ntLink_6,14816913,14818812,+
Apul,lncRNA,lncRNA_464,lncRNA,,ntLink_6,14883867,14885766,+
Apul,lncRNA,lncRNA_465,lncRNA,,ntLink_6,15113894,15115793,+
Apul,lncRNA,lncRNA_466,lncRNA,,ntLink_6,15255644,15257543,+
Apul,lncRNA,lncRNA_467,lncRNA,,ntLink_6,15256386,15258285,+
Apul,lncRNA,lncRNA_468,lncRNA,,ntLink_6,15256386,15258285,+
Apul,lncRNA,lncRNA_469,lncRNA,,ntLink_6,15305021,15306920,+
Apul,lncRNA,lncRNA_470,lncRNA,,ntLink_6,15576065,15577964,+
Apul,lncRNA,lncRNA_471,lncRNA,,ntLink_6,15719276,15721175,+
Apul,lncRNA,lncRNA_472,lncRNA,,ntLink_6,15724632,15726531,+
Apul,lncRNA,lncRNA_473,lncRNA,,ntLink_6,15931920,15933819,+
Apul,lncRNA,lncRNA_474,lncRNA,,ntLink_6,15939115,15941014,+
Apul,lncRNA,lncRNA_475,lncRNA,,ntLink_6,16147679,16149578,+
Apul,lncRNA,lncRNA_476,lncRNA,,ntLink_6,16154389,16156288,+
Apul,lncRNA,lncRNA_477,lncRNA,,ntLink_6,16217108,16219007,+
Apul,lncRNA,lncRNA_478,lncRNA,,ntLink_6,16222633,16224532,+
Apul,lncRNA,lncRNA_479,lncRNA,,ntLink_6,16634137,16636036,+
Apul,lncRNA,lncRNA_480,lncRNA,,ntLink_6,16829835,16831734,+
Apul,lncRNA,lncRNA_481,lncRNA,,ntLink_6,16835952,16837851,+
Apul,lncRNA,lncRNA_482,lncRNA,,ntLink_6,16811289,16813188,+
Apul,lncRNA,lncRNA_483,lncRNA,,ntLink_6,16892748,16894647,+
Apul,lncRNA,lncRNA_484,lncRNA,,ntLink_6,16942772,16944671,+
Apul,lncRNA,lncRNA_485,lncRNA,,ntLink_6,16967897,16969796,+
Apul,lncRNA,lncRNA_486,lncRNA,,ntLink_6,16995613,16997512,+
Apul,lncRNA,lncRNA_487,lncRNA,,ntLink_6,17181957,17183856,+
Apul,lncRNA,lncRNA_488,lncRNA,,ntLink_6,17417221,17419120,+
Apul,lncRNA,lncRNA_489,lncRNA,,ntLink_6,17495427,17497326,+
Apul,lncRNA,lncRNA_490,lncRNA,,ntLink_6,17622349,17624248,+
Apul,lncRNA,lncRNA_491,lncRNA,,ntLink_6,17844811,17846710,+
Apul,lncRNA,lncRNA_492,lncRNA,,ntLink_6,17856656,17858555,+
Apul,lncRNA,lncRNA_493,lncRNA,,ntLink_6,17856660,17858559,+
Apul,lncRNA,lncRNA_494,lncRNA,,ntLink_6,18006148,18008047,+
Apul,lncRNA,lncRNA_495,lncRNA,,ntLink_6,18012502,18014401,+
Apul,lncRNA,lncRNA_496,lncRNA,,ntLink_6,19398324,19400223,+
Apul,lncRNA,lncRNA_497,lncRNA,,ntLink_6,19475590,19477489,+
Apul,lncRNA,lncRNA_498,lncRNA,,ntLink_6,19489873,19491772,+
Apul,lncRNA,lncRNA_499,lncRNA,,ntLink_6,19598941,19600840,+
Apul,lncRNA,lncRNA_500,lncRNA,,ntLink_6,19671203,19673102,+
Apul,lncRNA,lncRNA_501,lncRNA,,ntLink_6,19808209,19810108,+
Apul,lncRNA,lncRNA_502,lncRNA,,ntLink_6,19851809,19853708,+
Apul,lncRNA,lncRNA_503,lncRNA,,ntLink_6,19851809,19853708,+
Apul,lncRNA,lncRNA_504,lncRNA,,ntLink_6,19856656,19858555,+
Apul,lncRNA,lncRNA_505,lncRNA,,ntLink_6,19885478,19887377,+
Apul,lncRNA,lncRNA_506,lncRNA,,ntLink_6,20101656,20103555,+
Apul,lncRNA,lncRNA_507,lncRNA,,ntLink_6,20265508,20267407,+
Apul,lncRNA,lncRNA_508,lncRNA,,ntLink_6,20265712,20267611,+
Apul,lncRNA,lncRNA_509,lncRNA,,ntLink_6,20271545,20273444,+
Apul,lncRNA,lncRNA_510,lncRNA,,ntLink_6,20499237,20501136,+
Apul,lncRNA,lncRNA_511,lncRNA,,ntLink_6,20567976,20569875,+
Apul,lncRNA,lncRNA_512,lncRNA,,ntLink_6,20667907,20669806,+
Apul,lncRNA,lncRNA_513,lncRNA,,ntLink_6,20719837,20721736,+
Apul,lncRNA,lncRNA_514,lncRNA,,ntLink_6,20813383,20815282,+
Apul,lncRNA,lncRNA_515,lncRNA,,ntLink_6,20866397,20868296,+
Apul,lncRNA,lncRNA_516,lncRNA,,ntLink_6,20962395,20964294,+
Apul,lncRNA,lncRNA_517,lncRNA,,ntLink_6,20967399,20969298,+
Apul,lncRNA,lncRNA_518,lncRNA,,ntLink_6,20994793,20996692,+
Apul,lncRNA,lncRNA_519,lncRNA,,ntLink_6,21037769,21039668,+
Apul,lncRNA,lncRNA_520,lncRNA,,ntLink_6,21073931,21075830,+
Apul,lncRNA,lncRNA_521,lncRNA,,ntLink_6,21146572,21148471,+
Apul,lncRNA,lncRNA_522,lncRNA,,ntLink_6,21146574,21148473,+
Apul,lncRNA,lncRNA_523,lncRNA,,ntLink_6,21163463,21165362,+
Apul,lncRNA,lncRNA_524,lncRNA,,ntLink_6,21166260,21168159,+
Apul,lncRNA,lncRNA_525,lncRNA,,ntLink_6,21182245,21184144,+
Apul,lncRNA,lncRNA_526,lncRNA,,ntLink_6,21236577,21238476,+
Apul,lncRNA,lncRNA_527,lncRNA,,ntLink_6,21245182,21247081,+
Apul,lncRNA,lncRNA_528,lncRNA,,ntLink_6,21251310,21253209,+
Apul,lncRNA,lncRNA_529,lncRNA,,ntLink_6,21259677,21261576,+
Apul,lncRNA,lncRNA_530,lncRNA,,ntLink_6,21268927,21270826,+
Apul,lncRNA,lncRNA_531,lncRNA,,ntLink_6,21276750,21278649,+
Apul,lncRNA,lncRNA_532,lncRNA,,ntLink_6,21278918,21280817,+
Apul,lncRNA,lncRNA_533,lncRNA,,ntLink_6,21289500,21291399,+
Apul,lncRNA,lncRNA_534,lncRNA,,ntLink_6,21369391,21371290,+
Apul,lncRNA,lncRNA_535,lncRNA,,ntLink_6,21393794,21395693,+
Apul,lncRNA,lncRNA_536,lncRNA,,ntLink_6,21466791,21468690,+
Apul,lncRNA,lncRNA_537,lncRNA,,ntLink_6,21472121,21474020,+
Apul,lncRNA,lncRNA_538,lncRNA,,ntLink_6,21499184,21501083,+
Apul,lncRNA,lncRNA_539,lncRNA,,ntLink_6,21509777,21511676,+
Apul,lncRNA,lncRNA_540,lncRNA,,ntLink_6,21513049,21514948,+
Apul,lncRNA,lncRNA_541,lncRNA,,ntLink_6,21518954,21520853,+
Apul,lncRNA,lncRNA_542,lncRNA,,ntLink_6,21750366,21752265,+
Apul,lncRNA,lncRNA_543,lncRNA,,ntLink_6,21841036,21842935,+
Apul,lncRNA,lncRNA_544,lncRNA,,ntLink_6,21858420,21860319,+
Apul,lncRNA,lncRNA_545,lncRNA,,ntLink_6,21885520,21887419,+
Apul,lncRNA,lncRNA_546,lncRNA,,ntLink_6,21889614,21891513,+
Apul,lncRNA,lncRNA_547,lncRNA,,ntLink_6,21962353,21964252,+
Apul,lncRNA,lncRNA_548,lncRNA,,ntLink_6,21965459,21967358,+
Apul,lncRNA,lncRNA_549,lncRNA,,ntLink_6,22174052,22175951,+
Apul,lncRNA,lncRNA_550,lncRNA,,ntLink_6,22469252,22471151,+
Apul,lncRNA,lncRNA_551,lncRNA,,ntLink_6,22622358,22624257,+
Apul,lncRNA,lncRNA_552,lncRNA,,ntLink_6,22631478,22633377,+
Apul,lncRNA,lncRNA_553,lncRNA,,ntLink_6,22686596,22688495,+
Apul,lncRNA,lncRNA_554,lncRNA,,ntLink_6,22686970,22688869,+
Apul,lncRNA,lncRNA_555,lncRNA,,ntLink_6,22686970,22688869,+
Apul,lncRNA,lncRNA_556,lncRNA,,ntLink_6,39168,41067,+
Apul,lncRNA,lncRNA_557,lncRNA,,ntLink_6,57091,58990,+
Apul,lncRNA,lncRNA_558,lncRNA,,ntLink_6,187496,189395,+
Apul,lncRNA,lncRNA_559,lncRNA,,ntLink_6,216830,218729,+
Apul,lncRNA,lncRNA_560,lncRNA,,ntLink_6,270596,272495,+
Apul,lncRNA,lncRNA_561,lncRNA,,ntLink_6,295860,297759,+
Apul,lncRNA,lncRNA_562,lncRNA,,ntLink_6,341753,343652,+
Apul,lncRNA,lncRNA_563,lncRNA,,ntLink_6,427187,429086,+
Apul,lncRNA,lncRNA_564,lncRNA,,ntLink_6,431888,433787,+
Apul,lncRNA,lncRNA_565,lncRNA,,ntLink_6,476164,478063,+
Apul,lncRNA,lncRNA_566,lncRNA,,ntLink_6,535429,537328,+
Apul,lncRNA,lncRNA_567,lncRNA,,ntLink_6,545522,547421,+
Apul,lncRNA,lncRNA_568,lncRNA,,ntLink_6,709175,711074,+
Apul,lncRNA,lncRNA_569,lncRNA,,ntLink_6,741366,743265,+
Apul,lncRNA,lncRNA_570,lncRNA,,ntLink_6,743190,745089,+
Apul,lncRNA,lncRNA_571,lncRNA,,ntLink_6,838880,840779,+
Apul,lncRNA,lncRNA_572,lncRNA,,ntLink_6,880703,882602,+
Apul,lncRNA,lncRNA_573,lncRNA,,ntLink_6,885624,887523,+
Apul,lncRNA,lncRNA_574,lncRNA,,ntLink_6,890462,892361,+
Apul,lncRNA,lncRNA_575,lncRNA,,ntLink_6,967084,968983,+
Apul,lncRNA,lncRNA_576,lncRNA,,ntLink_6,981592,983491,+
Apul,lncRNA,lncRNA_577,lncRNA,,ntLink_6,1036556,1038455,+
Apul,lncRNA,lncRNA_578,lncRNA,,ntLink_6,1037874,1039773,+
Apul,lncRNA,lncRNA_579,lncRNA,,ntLink_6,1135659,1137558,+
Apul,lncRNA,lncRNA_580,lncRNA,,ntLink_6,1326130,1328029,+
Apul,lncRNA,lncRNA_581,lncRNA,,ntLink_6,1642950,1644849,+
Apul,lncRNA,lncRNA_582,lncRNA,,ntLink_6,1670501,1672400,+
Apul,lncRNA,lncRNA_583,lncRNA,,ntLink_6,1701899,1703798,+
Apul,lncRNA,lncRNA_584,lncRNA,,ntLink_6,1724759,1726658,+
Apul,lncRNA,lncRNA_585,lncRNA,,ntLink_6,1735525,1737424,+
Apul,lncRNA,lncRNA_586,lncRNA,,ntLink_6,1938665,1940564,+
Apul,lncRNA,lncRNA_587,lncRNA,,ntLink_6,2368040,2369939,+
Apul,lncRNA,lncRNA_588,lncRNA,,ntLink_6,2397252,2399151,+
Apul,lncRNA,lncRNA_589,lncRNA,,ntLink_6,2431006,2432905,+
Apul,lncRNA,lncRNA_590,lncRNA,,ntLink_6,2433422,2435321,+
Apul,lncRNA,lncRNA_591,lncRNA,,ntLink_6,2536276,2538175,+
Apul,lncRNA,lncRNA_592,lncRNA,,ntLink_6,2632460,2634359,+
Apul,lncRNA,lncRNA_593,lncRNA,,ntLink_6,2633495,2635394,+
Apul,lncRNA,lncRNA_594,lncRNA,,ntLink_6,2660365,2662264,+
Apul,lncRNA,lncRNA_595,lncRNA,,ntLink_6,2692043,2693942,+
Apul,lncRNA,lncRNA_596,lncRNA,,ntLink_6,2707030,2708929,+
Apul,lncRNA,lncRNA_597,lncRNA,,ntLink_6,2718697,2720596,+
Apul,lncRNA,lncRNA_598,lncRNA,,ntLink_6,2721275,2723174,+
Apul,lncRNA,lncRNA_599,lncRNA,,ntLink_6,2750608,2752507,+
Apul,lncRNA,lncRNA_600,lncRNA,,ntLink_6,2770506,2772405,+
Apul,lncRNA,lncRNA_601,lncRNA,,ntLink_6,2772078,2773977,+
Apul,lncRNA,lncRNA_602,lncRNA,,ntLink_6,2835803,2837702,+
Apul,lncRNA,lncRNA_603,lncRNA,,ntLink_6,2903190,2905089,+
Apul,lncRNA,lncRNA_604,lncRNA,,ntLink_6,3120955,3122854,+
Apul,lncRNA,lncRNA_605,lncRNA,,ntLink_6,3127257,3129156,+
Apul,lncRNA,lncRNA_606,lncRNA,,ntLink_6,3135534,3137433,+
Apul,lncRNA,lncRNA_607,lncRNA,,ntLink_6,3145709,3147608,+
Apul,lncRNA,lncRNA_608,lncRNA,,ntLink_6,3188513,3190412,+
Apul,lncRNA,lncRNA_609,lncRNA,,ntLink_6,3189859,3191758,+
Apul,lncRNA,lncRNA_610,lncRNA,,ntLink_6,3239088,3240987,+
Apul,lncRNA,lncRNA_611,lncRNA,,ntLink_6,3242761,3244660,+
Apul,lncRNA,lncRNA_612,lncRNA,,ntLink_6,3245686,3247585,+
Apul,lncRNA,lncRNA_613,lncRNA,,ntLink_6,3248966,3250865,+
Apul,lncRNA,lncRNA_614,lncRNA,,ntLink_6,3345538,3347437,+
Apul,lncRNA,lncRNA_615,lncRNA,,ntLink_6,3407413,3409312,+
Apul,lncRNA,lncRNA_616,lncRNA,,ntLink_6,3410240,3412139,+
Apul,lncRNA,lncRNA_617,lncRNA,,ntLink_6,3422625,3424524,+
Apul,lncRNA,lncRNA_618,lncRNA,,ntLink_6,3458194,3460093,+
Apul,lncRNA,lncRNA_619,lncRNA,,ntLink_6,3460878,3462777,+
Apul,lncRNA,lncRNA_620,lncRNA,,ntLink_6,3484466,3486365,+
Apul,lncRNA,lncRNA_621,lncRNA,,ntLink_6,3486806,3488705,+
Apul,lncRNA,lncRNA_622,lncRNA,,ntLink_6,3492133,3494032,+
Apul,lncRNA,lncRNA_623,lncRNA,,ntLink_6,3493913,3495812,+
Apul,lncRNA,lncRNA_624,lncRNA,,ntLink_6,3538926,3540825,+
Apul,lncRNA,lncRNA_625,lncRNA,,ntLink_6,3541548,3543447,+
Apul,lncRNA,lncRNA_626,lncRNA,,ntLink_6,3661925,3663824,+
Apul,lncRNA,lncRNA_627,lncRNA,,ntLink_6,3681679,3683578,+
Apul,lncRNA,lncRNA_628,lncRNA,,ntLink_6,3683665,3685564,+
Apul,lncRNA,lncRNA_629,lncRNA,,ntLink_6,3757123,3759022,+
Apul,lncRNA,lncRNA_630,lncRNA,,ntLink_6,3780273,3782172,+
Apul,lncRNA,lncRNA_631,lncRNA,,ntLink_6,3802321,3804220,+
Apul,lncRNA,lncRNA_632,lncRNA,,ntLink_6,3826070,3827969,+
Apul,lncRNA,lncRNA_633,lncRNA,,ntLink_6,3866784,3868683,+
Apul,lncRNA,lncRNA_634,lncRNA,,ntLink_6,3869823,3871722,+
Apul,lncRNA,lncRNA_635,lncRNA,,ntLink_6,3939773,3941672,+
Apul,lncRNA,lncRNA_636,lncRNA,,ntLink_6,3940431,3942330,+
Apul,lncRNA,lncRNA_637,lncRNA,,ntLink_6,3949376,3951275,+
Apul,lncRNA,lncRNA_638,lncRNA,,ntLink_6,3971204,3973103,+
Apul,lncRNA,lncRNA_639,lncRNA,,ntLink_6,3999836,4001735,+
Apul,lncRNA,lncRNA_640,lncRNA,,ntLink_6,4032639,4034538,+
Apul,lncRNA,lncRNA_641,lncRNA,,ntLink_6,4033541,4035440,+
Apul,lncRNA,lncRNA_642,lncRNA,,ntLink_6,4187348,4189247,+
Apul,lncRNA,lncRNA_643,lncRNA,,ntLink_6,4192099,4193998,+
Apul,lncRNA,lncRNA_644,lncRNA,,ntLink_6,4197081,4198980,+
Apul,lncRNA,lncRNA_645,lncRNA,,ntLink_6,4224588,4226487,+
Apul,lncRNA,lncRNA_646,lncRNA,,ntLink_6,4232559,4234458,+
Apul,lncRNA,lncRNA_647,lncRNA,,ntLink_6,4251968,4253867,+
Apul,lncRNA,lncRNA_648,lncRNA,,ntLink_6,4252936,4254835,+
Apul,lncRNA,lncRNA_649,lncRNA,,ntLink_6,4254599,4256498,+
Apul,lncRNA,lncRNA_650,lncRNA,,ntLink_6,4256708,4258607,+
Apul,lncRNA,lncRNA_651,lncRNA,,ntLink_6,4278117,4280016,+
Apul,lncRNA,lncRNA_652,lncRNA,,ntLink_6,4283390,4285289,+
Apul,lncRNA,lncRNA_653,lncRNA,,ntLink_6,4300182,4302081,+
Apul,lncRNA,lncRNA_654,lncRNA,,ntLink_6,4309486,4311385,+
Apul,lncRNA,lncRNA_655,lncRNA,,ntLink_6,4336838,4338737,+
Apul,lncRNA,lncRNA_656,lncRNA,,ntLink_6,4523316,4525215,+
Apul,lncRNA,lncRNA_657,lncRNA,,ntLink_6,4548589,4550488,+
Apul,lncRNA,lncRNA_658,lncRNA,,ntLink_6,4585651,4587550,+
Apul,lncRNA,lncRNA_659,lncRNA,,ntLink_6,4699524,4701423,+
Apul,lncRNA,lncRNA_660,lncRNA,,ntLink_6,4762078,4763977,+
Apul,lncRNA,lncRNA_661,lncRNA,,ntLink_6,4822265,4824164,+
Apul,lncRNA,lncRNA_662,lncRNA,,ntLink_6,4882738,4884637,+
Apul,lncRNA,lncRNA_663,lncRNA,,ntLink_6,4898806,4900705,+
Apul,lncRNA,lncRNA_664,lncRNA,,ntLink_6,4986980,4988879,+
Apul,lncRNA,lncRNA_665,lncRNA,,ntLink_6,5083657,5085556,+
Apul,lncRNA,lncRNA_666,lncRNA,,ntLink_6,5326585,5328484,+
Apul,lncRNA,lncRNA_667,lncRNA,,ntLink_6,5403226,5405125,+
