,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
146,apul-mir-2022,FUN_003209,CDS,FUN_003209;2 20;1194 1216,-24.8,18,83.33%,94.44%,-0.97498753788204,0.97498753788204,-1,0.00473077586237476,predicted binding + coexpression
147,apul-mir-2022,FUN_006021,CDS,FUN_006021;2 22;5387 5415,-23.19,26,65.38%,69.23%,-0.970633007728153,0.970633007728153,-1,0.00601451592242376,predicted binding + coexpression
148,apul-mir-2022,FUN_006026,CDS,FUN_006026;2 22;15247 15275,-23.19,26,65.38%,69.23%,-0.993628388742328,0.993628388742328,-1,0.000609947218731425,predicted binding + coexpression
149,apul-mir-2022,FUN_006036,CDS,FUN_006036;2 22;2390 2418,-23.19,26,65.38%,69.23%,-0.990692235828071,0.990692235828071,-1,0.00107645192407542,predicted binding + coexpression
150,apul-mir-2022,FUN_008126,CDS,FUN_008126;2 19;21656 21677,-21.03,17,76.47%,94.12%,-0.988202091483297,0.988202091483297,-1,0.00153557606807976,predicted binding + coexpression
151,apul-mir-2022,FUN_023589,CDS,FUN_023589;2 21;4144 4167,-23.74,21,71.43%,80.95%,-0.964770210565201,0.964770210565201,-1,0.00789569784214632,predicted binding + coexpression
152,apul-mir-2022,FUN_031078,CDS,FUN_031078;2 22;1435 1455,-22.25,20,75.00%,80.00%,-0.982163379555072,0.982163379555072,-1,0.00285192002534465,predicted binding + coexpression
153,apul-mir-2022,FUN_032607,CDS,FUN_032607;2 20;6662 6684,-30.4,18,83.33%,100.00%,-0.975958718540844,0.975958718540844,-1,0.0044585937900913,predicted binding + coexpression
154,apul-mir-2022,FUN_035430,CDS,FUN_035430;2 22;26486 26509,-21.56,21,66.67%,80.95%,0.982929482755966,0.982929482755966,1,0.00267047614304092,predicted binding + coexpression
155,apul-mir-novel-14,FUN_018764,CDS,FUN_018764;2 21;4265 4285,-22.17,19,73.68%,84.21%,-0.977116218498568,0.977116218498568,-1,0.00414122823627968,predicted binding + coexpression
156,apul-mir-novel-14,FUN_023565,CDS,FUN_023565;2 17;2513 2536,-20.13,17,76.47%,76.47%,0.975834806636505,0.975834806636505,1,0.00449302425141202,predicted binding + coexpression
157,apul-mir-novel-14,FUN_027244,CDS,FUN_027244;2 16;704 724,-20.46,14,85.71%,92.86%,0.969676623158723,0.969676623158723,1,0.00630978991962067,predicted binding + coexpression
158,apul-mir-novel-14,FUN_038834,CDS,FUN_038834;2 16;8464 8484,-20.99,14,78.57%,85.71%,0.962016304038225,0.962016304038225,1,0.00883567420059776,predicted binding + coexpression
159,apul-mir-novel-22,FUN_010074,CDS,FUN_010074;2 21;7334 7356,-22.09,20,80.00%,85.00%,0.984545294603385,0.984545294603385,1,0.00230099462489003,predicted binding + coexpression
160,apul-mir-novel-22,FUN_009350,CDS,FUN_009350;2 21;10097 10118,-26.24,19,68.42%,73.68%,0.959737955116664,0.959737955116664,1,0.00963911695210919,predicted binding + coexpression
161,apul-mir-novel-22,FUN_012767,CDS,FUN_012767;2 21;53678 53703,-20.25,23,60.87%,78.26%,0.972134602139404,0.972134602139404,1,0.00556042640609856,predicted binding + coexpression
162,apul-mir-novel-22,FUN_020835,CDS,FUN_020835;2 21;796 818,-20.47,20,60.00%,80.00%,0.964019217812085,0.964019217812085,1,0.00814857837336875,predicted binding + coexpression
163,apul-mir-novel-22,FUN_029040,CDS,FUN_029040;2 21;2294 2324,-24.7,28,60.71%,67.86%,0.980540926489906,0.980540926489906,1,0.0032489675916029,predicted binding + coexpression
164,apul-mir-novel-22,FUN_028524,CDS,FUN_028524;2 21;1661 1684,-26.76,21,71.43%,80.95%,0.970341584440232,0.970341584440232,1,0.00610399577048419,predicted binding + coexpression
165,apul-mir-novel-22,FUN_031199,CDS,FUN_031199;2 19;24039 24059,-20.7,17,82.35%,88.24%,-0.973861900542159,0.973861900542159,-1,0.00505283091134499,predicted binding + coexpression
166,apul-mir-novel-22,FUN_031590,CDS,FUN_031590;2 21;9118 9147,-23.07,27,66.67%,70.37%,0.97804322405839,0.97804322405839,1,0.00389270211019557,predicted binding + coexpression
167,apul-mir-novel-22,FUN_029285,CDS,FUN_029285;2 16;607 629,-21.97,15,80.00%,86.67%,-0.971919078765793,0.971919078765793,-1,0.00562487766295811,predicted binding + coexpression
168,apul-mir-novel-22,FUN_038659,CDS,FUN_038659;2 21;22428 22448,-28.36,19,73.68%,89.47%,0.961236360392008,0.961236360392008,1,0.00910813008835252,predicted binding + coexpression
169,apul-mir-novel-26,FUN_005720,CDS,FUN_005720;2 20;24864 24885,-21.46,19,73.68%,78.95%,-0.965575277319015,0.965575277319015,-1,0.00762753444260831,predicted binding + coexpression
170,apul-mir-novel-26,FUN_012027,CDS,FUN_012027;2 17;3001 3023,-22.12,17,70.59%,76.47%,0.963534110239027,0.963534110239027,1,0.00831331402608571,predicted binding + coexpression
171,apul-mir-novel-26,FUN_014965,CDS,FUN_014965;2 19;5592 5611,-21.24,17,76.47%,82.35%,0.960085883492961,0.960085883492961,1,0.00951494442404758,predicted binding + coexpression
172,apul-mir-novel-26,FUN_016752,CDS,FUN_016752;2 19;6015 6034,-23.12,17,70.59%,82.35%,0.981298410562805,0.981298410562805,1,0.00306146695552082,predicted binding + coexpression
173,apul-mir-novel-26,FUN_028645,CDS,FUN_028645;2 18;2921 2941,-22.32,16,75.00%,81.25%,0.978720297419459,0.978720297419459,1,0.00371442051152876,predicted binding + coexpression
174,apul-mir-novel-26,FUN_031305,CDS,FUN_031305;2 20;2274 2295,-23.6,19,68.42%,78.95%,0.987524147414034,0.987524147414034,1,0.00166964756894663,predicted binding + coexpression
175,apul-mir-novel-26,FUN_031305,CDS,FUN_031305;2 19;14349 14369,-22.7,17,76.47%,82.35%,0.987524147414034,0.987524147414034,1,0.00166964756894663,predicted binding + coexpression
176,apul-mir-novel-26,FUN_033292,CDS,FUN_033292;2 19;11709 11731,-24.3,19,68.42%,78.95%,0.99309788161826,0.99309788161826,1,0.000687633964364169,predicted binding + coexpression
177,apul-mir-novel-26,FUN_038708,CDS,FUN_038708;2 19;12583 12603,-20.18,17,76.47%,76.47%,-0.958974430220758,0.958974430220758,-1,0.0099134546857663,predicted binding + coexpression
178,apul-mir-novel-26,FUN_044292,CDS,FUN_044292;2 20;4553 4574,-27.66,19,68.42%,78.95%,0.959217550034693,0.959217550034693,1,0.00982582704747661,predicted binding + coexpression
179,apul-mir-2025,FUN_004759,CDS,FUN_004759;2 21;54463 54484,-21.19,19,73.68%,84.21%,0.983047003339369,0.983047003339369,1,0.0026429935003153,predicted binding + coexpression
180,apul-mir-2025,FUN_004759,CDS,FUN_004759;2 21;8357 8378,-21.19,19,73.68%,84.21%,0.983047003339369,0.983047003339369,1,0.0026429935003153,predicted binding + coexpression
181,apul-mir-2025,FUN_016651,CDS,FUN_016651;2 21;9548 9569,-20.16,19,78.95%,84.21%,0.979523493411471,0.979523493411471,1,0.00350654342589264,predicted binding + coexpression
182,apul-mir-2025,FUN_028064,CDS,FUN_028064;2 21;8810 8832,-20.03,20,80.00%,85.00%,-0.967096415268237,0.967096415268237,-1,0.00712924479779952,predicted binding + coexpression
183,apul-mir-2025,FUN_032276,CDS,FUN_032276;2 20;2789 2810,-20.69,18,72.22%,88.89%,-0.966646360287236,0.966646360287236,-1,0.00727551788615641,predicted binding + coexpression
184,apul-mir-2025,FUN_035606,CDS,FUN_035606;2 21;621 641,-22.33,19,78.95%,89.47%,-0.992336479011275,0.992336479011275,-1,0.000804408258737313,predicted binding + coexpression
185,apul-mir-2025,FUN_038455,CDS,FUN_038455;2 21;13957 13981,-20.63,22,72.73%,77.27%,0.98368569479292,0.98368569479292,1,0.00249529036896345,predicted binding + coexpression
186,apul-mir-novel-19,FUN_001882,CDS,FUN_001882;2 21;4205 4226,-22.06,19,57.89%,89.47%,-0.986111392310532,0.986111392310532,-1,0.00196071779477909,predicted binding + coexpression
187,apul-mir-novel-19,FUN_001214,CDS,FUN_001214;2 16;49 71,-21.52,15,73.33%,86.67%,0.994117913853193,0.994117913853193,1,0.000541062424272702,predicted binding + coexpression
188,apul-mir-novel-19,FUN_002340,CDS,FUN_002340;2 21;17468 17488,-25.65,19,73.68%,84.21%,0.980379353140743,0.980379353140743,1,0.00328943666953972,predicted binding + coexpression
189,apul-mir-novel-19,FUN_010781,CDS,FUN_010781;2 20;5608 5628,-22.84,18,72.22%,83.33%,0.987730644694226,0.987730644694226,1,0.00162841682023663,predicted binding + coexpression
190,apul-mir-novel-19,FUN_012666,CDS,FUN_012666;2 21;24862 24887,-22.03,23,65.22%,69.57%,-0.970823372228148,0.970823372228148,-1,0.00595630103828715,predicted binding + coexpression
191,apul-mir-novel-19,FUN_015036,CDS,FUN_015036;2 21;3754 3776,-21.1,20,80.00%,85.00%,0.959066029393488,0.959066029393488,1,0.00988040967739998,predicted binding + coexpression
192,apul-mir-novel-19,FUN_016489,CDS,FUN_016489;2 21;21463 21483,-24.33,19,68.42%,84.21%,0.979825435703254,0.979825435703254,1,0.00342942628230348,predicted binding + coexpression
193,apul-mir-novel-19,FUN_022599,CDS,FUN_022599;2 21;14458 14478,-28.81,19,73.68%,84.21%,0.962411593007246,0.962411593007246,1,0.00869862918817274,predicted binding + coexpression
194,apul-mir-novel-19,FUN_022013,CDS,FUN_022013;2 20;18019 18039,-22.84,18,72.22%,83.33%,0.963204045801847,0.963204045801847,1,0.0084260164793071,predicted binding + coexpression
195,apul-mir-novel-19,FUN_022258,CDS,FUN_022258;2 21;4488 4508,-25.65,19,73.68%,84.21%,0.985756330268009,0.985756330268009,1,0.00203627593860506,predicted binding + coexpression
196,apul-mir-novel-19,FUN_023186,CDS,FUN_023186;2 21;4951 4979,-20.63,26,61.54%,69.23%,0.984022769600009,0.984022769600009,1,0.00241848021428766,predicted binding + coexpression
197,apul-mir-novel-19,FUN_024778,CDS,FUN_024778;2 20;2185 2205,-23.31,18,72.22%,83.33%,0.961329203095566,0.961329203095566,1,0.00907555541636361,predicted binding + coexpression
198,apul-mir-novel-19,FUN_024153,CDS,FUN_024153;2 21;50586 50614,-20.19,26,53.85%,73.08%,0.973026027086009,0.973026027086009,1,0.00529646613370728,predicted binding + coexpression
199,apul-mir-novel-19,FUN_030196,CDS,FUN_030196;2 21;6929 6949,-26.12,19,78.95%,84.21%,0.983603899690206,0.983603899690206,1,0.00251404883087289,predicted binding + coexpression
200,apul-mir-novel-19,FUN_029362,CDS,FUN_029362;2 21;9308 9328,-25.65,19,73.68%,84.21%,0.970100616912309,0.970100616912309,1,0.00617831139630447,predicted binding + coexpression
201,apul-mir-novel-19,FUN_032958,CDS,FUN_032958;2 21;6007 6029,-21.36,21,76.19%,85.71%,0.969441624343709,0.969441624343709,1,0.0063830535776277,predicted binding + coexpression
202,apul-mir-novel-19,FUN_029891,CDS,FUN_029891;2 20;121495 121515,-20.46,18,66.67%,83.33%,0.969669625255797,0.969669625255797,1,0.00631196757397471,predicted binding + coexpression
203,apul-mir-novel-19,FUN_029891,CDS,FUN_029891;2 21;121280 121302,-21.43,20,65.00%,80.00%,0.969669625255797,0.969669625255797,1,0.00631196757397471,predicted binding + coexpression
204,apul-mir-novel-19,FUN_035058,CDS,FUN_035058;2 21;1219 1244,-24.34,23,65.22%,73.91%,-0.982723881241736,0.982723881241736,-1,0.00271878260730051,predicted binding + coexpression
205,apul-mir-novel-19,FUN_037232,CDS,FUN_037232;2 21;11984 12004,-22.36,19,73.68%,78.95%,0.963084685587107,0.963084685587107,1,0.00846689524036347,predicted binding + coexpression
206,apul-mir-novel-19,FUN_037232,CDS,FUN_037232;2 17;816 836,-23.53,15,80.00%,93.33%,0.963084685587107,0.963084685587107,1,0.00846689524036347,predicted binding + coexpression
207,apul-mir-novel-19,FUN_038163,CDS,FUN_038163;2 21;11480 11500,-23.92,19,73.68%,78.95%,0.994317823355501,0.994317823355501,1,0.00051373061401119,predicted binding + coexpression
208,apul-mir-novel-19,FUN_039323,CDS,FUN_039323;2 21;833 854,-24.86,19,78.95%,84.21%,0.985196296734654,0.985196296734654,1,0.00215736031604906,predicted binding + coexpression
209,apul-mir-novel-19,FUN_041870,CDS,FUN_041870;2 20;7348 7373,-24.2,22,68.18%,68.18%,0.984875762247564,0.984875762247564,1,0.00222769837726796,predicted binding + coexpression
210,apul-mir-novel-19,FUN_043600,CDS,FUN_043600;2 21;4704 4724,-26.3,19,78.95%,84.21%,0.965666430505607,0.965666430505607,1,0.00759736416129995,predicted binding + coexpression
211,apul-mir-novel-19,FUN_044025,CDS,FUN_044025;2 21;27543 27564,-24.19,19,73.68%,89.47%,-0.971386024057249,0.971386024057249,-1,0.00578533236086702,predicted binding + coexpression
212,apul-mir-novel-32,FUN_032699,CDS,FUN_032699;2 21;5904 5925,-20.63,19,73.68%,89.47%,0.965932109750805,0.965932109750805,1,0.00750965302512432,predicted binding + coexpression
213,apul-mir-novel-33,FUN_013793,CDS,FUN_013793;2 22;5324 5345,-22.08,20,75.00%,80.00%,0.970442965656417,0.970442965656417,1,0.006072817901504,predicted binding + coexpression
214,apul-mir-novel-33,FUN_026712,CDS,FUN_026712;2 22;2441 2462,-23.35,20,80.00%,90.00%,0.965358173416265,0.965358173416265,1,0.00769955049195686,predicted binding + coexpression
215,apul-mir-novel-33,FUN_026981,CDS,FUN_026981;2 16;5993 6016,-21.57,15,93.33%,93.33%,0.961367360000791,0.961367360000791,1,0.00906217883853592,predicted binding + coexpression
216,apul-mir-novel-33,FUN_042010,CDS,FUN_042010;2 21;8020 8041,-20.54,19,84.21%,89.47%,0.986902587124801,0.986902587124801,1,0.00179579630258979,predicted binding + coexpression
217,apul-mir-novel-33,FUN_043283,CDS,FUN_043283;2 22;1036 1060,-21.98,22,81.82%,86.36%,0.995947652848742,0.995947652848742,1,0.000309477912650069,predicted binding + coexpression
218,apul-mir-novel-11,FUN_014620,CDS,FUN_014620;2 21;4168 4191,-21.96,21,80.95%,80.95%,0.993690992106373,0.993690992106373,1,0.000600985566396531,predicted binding + coexpression
219,apul-mir-novel-31,FUN_002424,CDS,FUN_002424;2 21;93432 93453,-22.13,20,70.00%,80.00%,0.969798651205925,0.969798651205925,1,0.00627185621023226,predicted binding + coexpression
220,apul-mir-novel-31,FUN_002424,CDS,FUN_002424;2 21;3974 3993,-20.38,19,73.68%,78.95%,0.969798651205925,0.969798651205925,1,0.00627185621023226,predicted binding + coexpression
221,apul-mir-novel-31,FUN_003163,CDS,FUN_003163;2 20;2766 2788,-21.68,19,73.68%,73.68%,0.975848654204498,0.975848654204498,1,0.00448917219523781,predicted binding + coexpression
222,apul-mir-novel-31,FUN_003378,CDS,FUN_003378;2 21;13 34,-21.94,19,68.42%,89.47%,0.98443518319527,0.98443518319527,1,0.00232559089429334,predicted binding + coexpression
223,apul-mir-novel-31,FUN_006744,CDS,FUN_006744;2 20;18959 18980,-21,18,77.78%,88.89%,-0.968066782314223,0.968066782314223,-1,0.006817209199898,predicted binding + coexpression
224,apul-mir-novel-31,FUN_008098,CDS,FUN_008098;2 16;2587 2608,-26.09,14,92.86%,100.00%,-0.984007371412216,0.984007371412216,-1,0.00242197167831721,predicted binding + coexpression
225,apul-mir-novel-31,FUN_011975,CDS,FUN_011975;2 19;1475 1498,-21.58,19,68.42%,73.68%,-0.974448766831075,0.974448766831075,-1,0.00488405012220856,predicted binding + coexpression
226,apul-mir-novel-31,FUN_018032,CDS,FUN_018032;2 21;20435 20457,-20.96,20,70.00%,80.00%,-0.981232593208086,0.981232593208086,-1,0.00307761213419391,predicted binding + coexpression
227,apul-mir-novel-31,FUN_023801,CDS,FUN_023801;2 20;83587 83609,-21.48,19,78.95%,89.47%,-0.959396925331973,0.959396925331973,-1,0.00976133851143033,predicted binding + coexpression
228,apul-mir-novel-31,FUN_024932,CDS,FUN_024932;2 20;387 412,-20.11,22,68.18%,77.27%,0.979428049877591,0.979428049877591,1,0.00353103772653738,predicted binding + coexpression
229,apul-mir-novel-31,FUN_026673,CDS,FUN_026673;2 21;6884 6906,-20.4,20,60.00%,80.00%,0.97094359265703,0.97094359265703,1,0.00591963293024397,predicted binding + coexpression
230,apul-mir-novel-31,FUN_035409,CDS,FUN_035409;2 20;284 312,-20.02,25,68.00%,72.00%,0.983379695203908,0.983379695203908,1,0.00256570458040879,predicted binding + coexpression
231,apul-mir-novel-31,FUN_042846,CDS,FUN_042846;2 20;9162 9185,-20.03,20,75.00%,80.00%,0.980644811899506,0.980644811899506,1,0.00322303518544466,predicted binding + coexpression
232,apul-mir-novel-34,FUN_000222,CDS,FUN_000222;2 21;1808 1828,-20.52,19,73.68%,84.21%,0.960345544562864,0.960345544562864,1,0.00942261832686226,predicted binding + coexpression
233,apul-mir-novel-34,FUN_003881,CDS,FUN_003881;2 16;933 954,-22.18,14,85.71%,92.86%,0.962354593007619,0.962354593007619,1,0.00871834743955929,predicted binding + coexpression
234,apul-mir-novel-34,FUN_010016,CDS,FUN_010016;2 18;2163 2185,-20.98,17,82.35%,82.35%,0.994178239701792,0.994178239701792,1,0.000532765042239193,predicted binding + coexpression
235,apul-mir-novel-34,FUN_027835,CDS,FUN_027835;2 20;1565 1586,-21.06,18,72.22%,88.89%,0.97304636462472,0.97304636462472,1,0.00529049348987972,predicted binding + coexpression
236,apul-mir-novel-34,FUN_036077,CDS,FUN_036077;2 21;70 91,-22.52,19,68.42%,78.95%,0.998102190299007,0.998102190299007,1,9.92177058799661e-05,predicted binding + coexpression
237,apul-mir-novel-34,FUN_036755,CDS,FUN_036755;2 20;4066 4093,-21.27,24,62.50%,75.00%,0.98861259282856,0.98861259282856,1,0.00145622310428253,predicted binding + coexpression
238,apul-mir-novel-34,FUN_042257,CDS,FUN_042257;2 21;1001 1028,-24.3,25,60.00%,76.00%,0.964858981273194,0.964858981273194,1,0.00786597968795079,predicted binding + coexpression
239,apul-mir-novel-7,FUN_001035,CDS,FUN_001035;2 21;4808 4832,-21.03,22,54.55%,72.73%,-0.964653276295055,0.964653276295055,-1,0.00793490057997276,predicted binding + coexpression
240,apul-mir-novel-7,FUN_006872,CDS,FUN_006872;2 21;9306 9331,-28.29,23,65.22%,78.26%,0.962453897388687,0.962453897388687,1,0.0086840041306399,predicted binding + coexpression
241,apul-mir-novel-7,FUN_008978,CDS,FUN_008978;2 21;1584 1603,-24.18,19,68.42%,73.68%,0.993133233728904,0.993133233728904,1,0.000682361350480167,predicted binding + coexpression
242,apul-mir-novel-7,FUN_015359,CDS,FUN_015359;2 21;2145 2171,-25.5,24,66.67%,66.67%,0.968597649771919,0.968597649771919,1,0.00664845563852265,predicted binding + coexpression
243,apul-mir-novel-7,FUN_022828,CDS,FUN_022828;2 9;2240 2261,-24.58,7,100.00%,100.00%,0.995591288935466,0.995591288935466,1,0.00035116716634613,predicted binding + coexpression
244,apul-mir-novel-7,FUN_024765,CDS,FUN_024765;2 21;13454 13475,-29.34,20,75.00%,80.00%,0.962264063250784,0.962264063250784,1,0.00874969488239929,predicted binding + coexpression
245,apul-mir-novel-7,FUN_027805,CDS,FUN_027805;2 10;10781 10802,-22.92,8,100.00%,100.00%,0.992951188472631,0.992951188472631,1,0.000709656170752654,predicted binding + coexpression
246,apul-mir-novel-7,FUN_027808,CDS,FUN_027808;2 21;14694 14717,-20.79,21,66.67%,66.67%,0.973725655532862,0.973725655532862,1,0.00509228424372981,predicted binding + coexpression
247,apul-mir-novel-7,FUN_027993,CDS,FUN_027993;2 15;133 154,-22.86,13,84.62%,84.62%,-0.978711750907249,0.978711750907249,-1,0.00371665365769215,predicted binding + coexpression
248,apul-mir-novel-7,FUN_032651,CDS,FUN_032651;2 20;5737 5759,-24.46,19,73.68%,73.68%,0.977350882875171,0.977350882875171,1,0.00407783638572356,predicted binding + coexpression
249,apul-mir-novel-7,FUN_034998,CDS,FUN_034998;2 17;4319 4340,-22.66,15,73.33%,93.33%,0.966537030720883,0.966537030720883,1,0.00731119847492947,predicted binding + coexpression
250,apul-mir-novel-2,FUN_015460,CDS,FUN_015460;2 22;727 749,-20.46,20,70.00%,80.00%,0.989777155381721,0.989777155381721,1,0.00123886623706088,predicted binding + coexpression
251,apul-mir-novel-2,FUN_029637,CDS,FUN_029637;2 20;225 249,-20.98,20,75.00%,80.00%,0.964354910350939,0.964354910350939,1,0.00803521760491656,predicted binding + coexpression
252,apul-mir-novel-6,FUN_000586,CDS,FUN_000586;2 20;4157 4178,-20.25,19,89.47%,89.47%,0.970478007397694,0.970478007397694,1,0.00606205371224391,predicted binding + coexpression
253,apul-mir-novel-6,FUN_019432,CDS,FUN_019432;2 18;13693 13714,-21.59,16,87.50%,93.75%,0.975390043799703,0.975390043799703,1,0.00461732457227294,predicted binding + coexpression
254,apul-mir-novel-6,FUN_040665,CDS,FUN_040665;2 17;801 822,-22.36,15,93.33%,100.00%,0.985709384103862,0.985709384103862,1,0.00204633689107131,predicted binding + coexpression
255,apul-mir-novel-5,FUN_002572,CDS,FUN_002572;2 22;1249 1273,-20.82,21,76.19%,90.48%,0.979192569840877,0.979192569840877,1,0.00359171101746968,predicted binding + coexpression
