"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"56",56,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000005:4276107-4277107",155,-21.67,2,20,335,354,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___TS.g16118.t1",0.13638036569806,0.826894924780911,0.994770429144229,"Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"57",57,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000005:4276107-4277107",157,-21.67,2,20,520,543,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g16118.t1",0.13638036569806,0.826894924780911,0.994770429144229,"Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"58",58,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000005:4871252-4872252",148,-21.54,2,13,639,660,11,"81.82%","90.91%","Pocillopora_meandrina_HIv1___TS.g16178.t1",NA,NA,NA,NA,NA,NA,NA,NA
"59",59,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000005:4876966-4877505",155,-22.06,2,18,273,296,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g23300.t1",0.652391434545155,0.232764035067113,0.926947473179405,NA,NA,NA,NA,NA
"60",60,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000005:500105-500841",154,-20.8,2,19,681,702,17,"70.59%","76.47%","Pocillopora_meandrina_HIv1___RNAseq.g22908.t1",0.510570441495798,0.379388095432878,0.967903306776112,"Q7TQA3","Epidermal retinol dehydrogenase 2 (EPHD-2) (RDH-E2) (EC 1.1.1.105) (Retinal short-chain dehydrogenase reductase 2) (retSDR2) (Short-chain dehydrogenase reductase 9) (Short-chain dehydrogenase/reductase family 16C member 5)","Mus musculus (Mouse)","keratinocyte proliferation [GO:0043616]; negative regulation of histone acetylation [GO:0035067]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of histone deacetylation [GO:0031065]; retinal metabolic process [GO:0042574]; retinol metabolic process [GO:0042572]","GO:0000122; GO:0000785; GO:0003714; GO:0004745; GO:0005634; GO:0005783; GO:0005789; GO:0005811; GO:0005886; GO:0016616; GO:0017053; GO:0031065; GO:0035067; GO:0042572; GO:0042574; GO:0043616; GO:0061629; GO:0140297"
"61",61,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000005:500105-500841",154,-20.8,2,19,681,702,17,"70.59%","76.47%","Pocillopora_meandrina_HIv1___RNAseq.g22909.t1",-0.111344508316679,0.858525247054058,0.996067076900065,"Q5THJ4","Intermembrane lipid transfer protein VPS13D (Vacuolar protein sorting-associated protein 13D)","Homo sapiens (Human)","lipid transport [GO:0006869]; mitochondrion organization [GO:0007005]; positive regulation of mitophagy [GO:1901526]; protein retention in Golgi apparatus [GO:0045053]; protein targeting to vacuole [GO:0006623]","GO:0006623; GO:0006869; GO:0007005; GO:0019898; GO:0045053; GO:0070062; GO:1901526"
"62",62,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000005:9202156-9203156",148,-21.18,2,21,260,279,19,"73.68%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g23590.t1",-0.0185859602409721,0.976336982943924,0.999610930147471,"Q5EB47","Protein lin-28 homolog A (Lin-28A)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","miRNA catabolic process [GO:0010587]; positive regulation of cytoplasmic translation [GO:2000767]; pre-miRNA processing [GO:0031054]; stem cell population maintenance [GO:0019827]","GO:0000932; GO:0003723; GO:0005634; GO:0005730; GO:0005791; GO:0005844; GO:0008270; GO:0010494; GO:0010587; GO:0019827; GO:0031054; GO:1905538; GO:1990904; GO:2000767"
"63",63,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:10154697-10155697",163,-21.03,2,20,52,73,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___TS.g15059.t1",-0.395141690822487,0.510307473338687,0.973552982047016,NA,NA,NA,NA,NA
"64",64,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:1645079-1646079",156,-24.68,2,18,752,775,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g26799.t1",-0.369647139024547,0.540299993259237,0.973552982047016,"P16066","Atrial natriuretic peptide receptor 1 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type A) (ANP-A) (ANPR-A) (NPR-A) (Guanylate cyclase A) (GC-A)","Homo sapiens (Human)","blood vessel diameter maintenance [GO:0097746]; body fluid secretion [GO:0007589]; cell surface receptor signaling pathway [GO:0007166]; cGMP biosynthetic process [GO:0006182]; cGMP-mediated signaling [GO:0019934]; dopamine metabolic process [GO:0042417]; negative regulation of angiogenesis [GO:0016525]; negative regulation of cell growth [GO:0030308]; negative regulation of smooth muscle cell proliferation [GO:0048662]; positive regulation of cGMP-mediated signaling [GO:0010753]; positive regulation of renal sodium excretion [GO:0035815]; positive regulation of urine volume [GO:0035810]; protein phosphorylation [GO:0006468]; receptor guanylyl cyclase signaling pathway [GO:0007168]; regulation of blood pressure [GO:0008217]; regulation of vascular permeability [GO:0043114]; signal transduction [GO:0007165]","GO:0001653; GO:0004383; GO:0004672; GO:0005524; GO:0005525; GO:0005886; GO:0006182; GO:0006468; GO:0007165; GO:0007166; GO:0007168; GO:0007589; GO:0008217; GO:0008528; GO:0010753; GO:0016525; GO:0016941; GO:0017046; GO:0019934; GO:0030308; GO:0035810; GO:0035815; GO:0042417; GO:0042562; GO:0043114; GO:0043235; GO:0048662; GO:0097746; GO:1990620"
"65",65,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:2153089-2154089",154,-24.71,2,21,785,812,25,"64.00%","76.00%","Pocillopora_meandrina_HIv1___RNAseq.g26882.t1",-0.831359568480343,0.0809978648324878,0.825560640900936,NA,NA,NA,NA,NA
"66",66,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:2460889-2461416",151,-20.5,2,18,306,329,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g26920.t1",NA,NA,NA,NA,NA,NA,NA,NA
"67",67,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:3814995-3815995",155,-20.18,2,21,307,329,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g14424.t1",-0.826993697565456,0.0841051344450194,0.830511011752535,NA,NA,NA,NA,NA
"68",68,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:4530350-4530447",156,-24.09,2,19,74,97,19,"78.95%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g27152.t1",NA,NA,NA,NA,NA,NA,NA,NA
"69",69,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:4530350-4530447",156,-24.09,2,19,74,97,19,"78.95%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g27153.t1",0.235251092922023,0.703255234784875,0.982185628634329,"Q69Z37","Sterile alpha motif domain-containing protein 9-like (SAM domain-containing protein 9-like)","Mus musculus (Mouse)","common myeloid progenitor cell proliferation [GO:0035726]; endosomal vesicle fusion [GO:0034058]; hematopoietic progenitor cell differentiation [GO:0002244]; regulation of protein catabolic process [GO:0042176]; spleen development [GO:0048536]; stem cell division [GO:0017145]","GO:0002244; GO:0005737; GO:0005739; GO:0005769; GO:0017145; GO:0034058; GO:0035726; GO:0042176; GO:0048536"
"70",70,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:4612548-4613548",162,-21.58,2,21,16,36,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g27161.t1",-0.237297334769972,0.700723646201994,0.982185628634329,"Q9XTR8","Lipase ZK262.3 (EC 3.1.1.-)","Caenorhabditis elegans","lipid catabolic process [GO:0016042]","GO:0005576; GO:0016042; GO:0016787"
"71",71,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:6016625-6016803",154,-21.7,2,17,108,128,15,"73.33%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g27316.t1",NA,NA,NA,NA,NA,NA,NA,NA
"72",72,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:6016625-6016803",154,-21.7,2,17,108,128,15,"73.33%","93.33%","Pocillopora_meandrina_HIv1___TS.g14662.t1",NA,NA,NA,NA,NA,NA,NA,NA
"73",73,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:6854625-6855625",157,-20.93,2,19,48,70,18,"66.67%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g27408.t1",0.228895963088438,0.711125907660309,0.982185628634329,"Q5XJN2","Gamma-interferon-inducible lysosomal thiol reductase (EC 1.8.-.-) (Gamma-interferon-inducible protein IP-30)","Danio rerio (Zebrafish) (Brachydanio rerio)","immune system process [GO:0002376]","GO:0002376; GO:0005576; GO:0005764; GO:0016491; GO:0016667; GO:0016671; GO:0047134"
"74",74,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:7383765-7384765",167,-26.94,2,16,60,81,14,"92.86%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g27468.t1",0.674517969556152,0.211686369580685,0.917362767147855,"P17124","Histamine H2 receptor (H2R) (HH2R) (Gastric receptor I)","Canis lupus familiaris (Dog) (Canis familiaris)","chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187]; gastric acid secretion [GO:0001696]; positive regulation of vasoconstriction [GO:0045907]","GO:0001696; GO:0004969; GO:0004993; GO:0005886; GO:0007187; GO:0007268; GO:0030425; GO:0030594; GO:0045202; GO:0045907"
"75",75,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000006:9857954-9858954",153,-20.03,2,21,254,273,19,"73.68%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g27687.t1",NA,NA,NA,NA,NA,NA,NA,NA
"76",76,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000007:12846290-12847290",156,-21.42,2,18,269,292,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___TS.g24824.t1",-0.47393990148617,0.419981496222355,0.969520384042384,NA,NA,NA,NA,NA
"77",77,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000007:12857510-12858510",146,-21.45,2,20,474,501,24,"62.50%","66.67%","Pocillopora_meandrina_HIv1___RNAseq.g6115.t1",-0.239048356857591,0.698558333904002,0.982185628634329,NA,NA,NA,NA,NA
"78",78,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000007:12914235-12915235",164,-22.49,2,21,682,703,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g6121.t1",NA,NA,NA,NA,NA,NA,NA,NA
"79",79,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000007:12914510-12915235",164,-22.49,2,21,407,428,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g6122.t1",NA,NA,NA,NA,NA,NA,NA,NA
"80",80,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000007:4326743-4327743",157,-21.03,2,21,666,688,21,"71.43%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g5470.t1",-0.454406692997683,0.442009792231534,0.97024921967979,"Q6TMK4","Peroxinectin A (EC 1.11.1.7)","Dictyostelium discoideum (Social amoeba)","defense response to bacterium [GO:0042742]; hydrogen peroxide catabolic process [GO:0042744]; immune response [GO:0006955]; response to oxidative stress [GO:0006979]","GO:0004447; GO:0004601; GO:0005576; GO:0005783; GO:0006955; GO:0006979; GO:0020037; GO:0036393; GO:0042742; GO:0042744; GO:0140825"
"81",81,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000007:4953244-4954244",163,-21.03,2,20,52,73,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___TS.g24272.t1",NA,NA,NA,NA,NA,NA,NA,NA
"82",82,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000008:10538462-10539462",161,-24.95,2,18,827,848,16,"75.00%","87.50%","Pocillopora_meandrina_HIv1___TS.g5141.t1",-0.826679632242563,0.0843300440062493,0.831003102964436,NA,NA,NA,NA,NA
"83",83,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000008:10830371-10831371",158,-24.18,2,17,218,238,15,"80.00%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g2649.t1",0.274601261699513,0.654811969821886,0.977982859683049,NA,NA,NA,NA,NA
"84",84,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000008:12220857-12221857",161,-23.61,2,21,277,298,20,"80.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g2747.t1",-0.940728314065524,0.0171674364095079,0.674410729954476,NA,NA,NA,NA,NA
"85",85,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000008:1818637-1819637",154,-20.8,2,20,125,148,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g1773.t1",0.415284905709849,0.486860858786505,0.972943220789498,NA,NA,NA,NA,NA
"86",86,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000008:5699755-5700755",149,-20.6,2,20,134,160,23,"65.22%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g2153.t1",NA,NA,NA,NA,NA,NA,NA,NA
"87",87,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000008:7561045-7562045",171,-30.7,2,21,436,460,22,"72.73%","86.36%","Pocillopora_meandrina_HIv1___RNAseq.g2316.t1",0.208338192177219,0.736667225029893,0.983845360912235,NA,NA,NA,NA,NA
"88",88,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000008:9496961-9497961",160,-21.89,2,21,959,979,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g2532.t1",-0.164422078409674,0.791598447390151,0.990537846273095,"Q569D5","Methanethiol oxidase (MTO) (EC 1.8.3.4) (Selenium-binding protein 1)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","protein transport [GO:0015031]","GO:0005634; GO:0005829; GO:0008430; GO:0015031; GO:0016020; GO:0018549"
"89",89,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000009:10498410-10499410",162,-20.26,2,20,970,993,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g14584.t1",0.501518716921605,0.389328442815864,0.967903306776112,"Q96DM1","PiggyBac transposable element-derived protein 4","Homo sapiens (Human)","",""
"90",90,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000009:5116567-5117567",152,-20.99,2,19,353,373,17,"70.59%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g14436.t1",NA,NA,NA,NA,NA,NA,NA,NA
"91",91,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000010:2421087-2422087",157,-22.25,2,14,12,33,12,"91.67%","91.67%","Pocillopora_meandrina_HIv1___RNAseq.g13130.t1a",-0.36121030089313,0.550299137719103,0.973839008969304,NA,NA,NA,NA,NA
"92",92,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000010:6724384-6725384",164,-23.52,2,21,487,508,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g13397.t1",-0.395141690822487,0.510307473338687,0.973552982047016,NA,NA,NA,NA,NA
"93",93,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000010:919608-920608",159,-21.92,2,20,562,583,18,"72.22%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g12945.t1",NA,NA,NA,NA,NA,NA,NA,NA
"94",94,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000011:3091036-3092036",164,-20.66,2,19,648,668,17,"82.35%","88.24%","Pocillopora_meandrina_HIv1___TS.g20174.t1",0.100304510048484,0.872502806714995,0.996087148068407,"Q8C1B2","Protein mono-ADP-ribosyltransferase TIPARP (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 14) (ARTD14) (TCDD-inducible poly [ADP-ribose] polymerase)","Mus musculus (Mouse)","androgen metabolic process [GO:0008209]; cellular response to organic cyclic compound [GO:0071407]; estrogen metabolic process [GO:0008210]; face morphogenesis [GO:0060325]; female gonad development [GO:0008585]; hemopoiesis [GO:0030097]; kidney development [GO:0001822]; negative regulation of gene expression [GO:0010629]; nitrogen compound metabolic process [GO:0006807]; platelet-derived growth factor receptor signaling pathway [GO:0048008]; positive regulation of protein catabolic process [GO:0045732]; post-embryonic development [GO:0009791]; roof of mouth development [GO:0060021]; skeletal system morphogenesis [GO:0048705]; smooth muscle tissue development [GO:0048745]; vasculogenesis [GO:0001570]","GO:0000987; GO:0001570; GO:0001822; GO:0003950; GO:0005634; GO:0006807; GO:0008209; GO:0008210; GO:0008585; GO:0009791; GO:0010629; GO:0016779; GO:0030097; GO:0045732; GO:0046872; GO:0048008; GO:0048705; GO:0048745; GO:0060021; GO:0060325; GO:0071407; GO:0140803; GO:1990404"
"95",95,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000011:3143760-3144760",164,-24.04,2,19,331,351,17,"82.35%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g8441.t1",-0.0540657233989036,0.931194934728998,0.999298432388642,"Q8C1B2","Protein mono-ADP-ribosyltransferase TIPARP (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 14) (ARTD14) (TCDD-inducible poly [ADP-ribose] polymerase)","Mus musculus (Mouse)","androgen metabolic process [GO:0008209]; cellular response to organic cyclic compound [GO:0071407]; estrogen metabolic process [GO:0008210]; face morphogenesis [GO:0060325]; female gonad development [GO:0008585]; hemopoiesis [GO:0030097]; kidney development [GO:0001822]; negative regulation of gene expression [GO:0010629]; nitrogen compound metabolic process [GO:0006807]; platelet-derived growth factor receptor signaling pathway [GO:0048008]; positive regulation of protein catabolic process [GO:0045732]; post-embryonic development [GO:0009791]; roof of mouth development [GO:0060021]; skeletal system morphogenesis [GO:0048705]; smooth muscle tissue development [GO:0048745]; vasculogenesis [GO:0001570]","GO:0000987; GO:0001570; GO:0001822; GO:0003950; GO:0005634; GO:0006807; GO:0008209; GO:0008210; GO:0008585; GO:0009791; GO:0010629; GO:0016779; GO:0030097; GO:0045732; GO:0046872; GO:0048008; GO:0048705; GO:0048745; GO:0060021; GO:0060325; GO:0071407; GO:0140803; GO:1990404"
"96",96,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000011:5453814-5454814",155,-20.08,2,21,617,640,21,"66.67%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g8651.t1",0.610319834476426,0.274296591172863,0.944044924257856,NA,NA,NA,NA,NA
"97",97,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000011:9651875-9652875",158,-21.04,2,19,355,376,17,"70.59%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g9003.t1",0.750879201828843,0.143553734959313,0.879710553068766,"Q32P51","Heterogeneous nuclear ribonucleoprotein A1-like 2 (hnRNP A1-like 2) (hnRNP core protein A1-like 2)","Homo sapiens (Human)","mRNA splicing, via spliceosome [GO:0000398]; mRNA transport [GO:0051028]","GO:0000398; GO:0003730; GO:0005737; GO:0051028; GO:0071013"
"98",98,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000012:1847926-1848926",152,-21.12,2,18,37,59,17,"70.59%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g9667.t1",-0.819636630435827,0.0894217579853223,0.838945907296157,"Q90X67","Suppressor of cytokine signaling 3 (SOCS-3)","Gallus gallus (Chicken)","intracellular signal transduction [GO:0035556]; negative regulation of signal transduction [GO:0009968]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; protein ubiquitination [GO:0016567]","GO:0005942; GO:0009968; GO:0016567; GO:0035556; GO:0046854; GO:0046935"
"99",99,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000012:4837724-4838724",168,-25.23,2,21,522,543,19,"78.95%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g9882.t1",0.209158627414724,0.735645627895485,0.983628803736785,NA,NA,NA,NA,NA
"100",100,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000012:7603502-7604502",154,-22.69,2,17,15,35,15,"80.00%","86.67%","Pocillopora_meandrina_HIv1___RNAseq.g10051.t1",NA,NA,NA,NA,NA,NA,NA,NA
"101",101,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000012:918144-919144",160,-21.19,2,21,837,858,19,"73.68%","73.68%","Pocillopora_meandrina_HIv1___TS.g23132.t1",0.157869399636264,0.799832522077028,0.991823933489209,NA,NA,NA,NA,NA
"102",102,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000012:947919-948919",160,-21.19,2,21,837,858,19,"73.68%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g9600.t1",0.345406426310358,0.569123262683361,0.97542458317668,NA,NA,NA,NA,NA
"103",103,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000013:3760046-3761046",172,-27.37,2,19,174,194,17,"88.24%","94.12%","Pocillopora_meandrina_HIv1___RNAseq.g3366.t1",NA,NA,NA,NA,NA,NA,NA,NA
