"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"3676",3676,"Cluster_5612","Pocillopora_meandrina_HIv1___Sc0000003:15031202-15032202",141,-20.29,2,17,955,979,19,"73.68%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g16311.t1",0.972468214538339,0.0054611451842724,0.667107103030161,"O73792","Tyrosine-protein kinase receptor Tie-1 (EC 2.7.10.1)","Danio rerio (Zebrafish) (Brachydanio rerio)","angiogenesis [GO:0001525]; blood vessel development [GO:0001568]; endothelial cell-cell adhesion [GO:0071603]; heart development [GO:0007507]; positive regulation of angiogenesis [GO:0045766]; positive regulation of kinase activity [GO:0033674]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; vasculature development [GO:0001944]","GO:0001525; GO:0001568; GO:0001944; GO:0004714; GO:0005524; GO:0005886; GO:0007169; GO:0007507; GO:0033674; GO:0043235; GO:0045766; GO:0071603"
"3719",3719,"Cluster_5612","Pocillopora_meandrina_HIv1___Sc0000017:1446678-1447678",156,-20.8,2,15,553,572,13,"92.31%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g29018.t1",0.968749174893632,0.00660054432976495,0.667107103030161,NA,NA,NA,NA,NA
"3720",3720,"Cluster_5612","Pocillopora_meandrina_HIv1___Sc0000017:3484535-3485535",145,-21.23,2,20,771,790,18,"66.67%","72.22%","Pocillopora_meandrina_HIv1___RNAseq.g29171.t1",0.957668758838898,0.0103883926944759,0.667107103030161,"Q9Y6H5","Synphilin-1 (Sph1) (Alpha-synuclein-interacting protein)","Homo sapiens (Human)","cell death [GO:0008219]; dopamine metabolic process [GO:0042417]; regulation of inclusion body assembly [GO:0090083]; regulation of neurotransmitter secretion [GO:0046928]","GO:0005654; GO:0005737; GO:0005829; GO:0008021; GO:0008219; GO:0031625; GO:0036464; GO:0042417; GO:0042734; GO:0042802; GO:0043025; GO:0046928; GO:0090083"
"3742",3742,"Cluster_5612","Pocillopora_meandrina_HIv1___Sc0000040:1373508-1374245",146,-20.01,2,15,707,727,13,"76.92%","76.92%","Pocillopora_meandrina_HIv1___RNAseq.g6314.t1",0.954536920546783,0.011556813886094,0.674410729954476,"Q5RDL2","ATP-dependent RNA helicase DDX24 (EC 3.6.4.13) (DEAD box protein 24)","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","","GO:0003723; GO:0003724; GO:0005524; GO:0005730; GO:0016887"
"3748",3748,"Cluster_5740","Pocillopora_meandrina_HIv1___Sc0000000:3632364-3633364",158,-20.21,2,21,706,726,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g21288.t1",0.97331997811525,0.00521035621847276,0.667107103030161,NA,NA,NA,NA,NA
"3750",3750,"Cluster_5740","Pocillopora_meandrina_HIv1___Sc0000004:10901525-10902525",168,-20.81,2,18,538,560,17,"88.24%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g24972.t1",0.8969792824808,0.0390744724604115,0.760878962620332,NA,NA,NA,NA,NA
"3756",3756,"Cluster_5740","Pocillopora_meandrina_HIv1___Sc0000006:13130661-13131661",166,-21.31,2,16,259,281,15,"93.33%","93.33%","Pocillopora_meandrina_HIv1___TS.g15384.t1",0.968245538327909,0.00676023042280697,0.667107103030161,NA,NA,NA,NA,NA
"3775",3775,"Cluster_6382","Pocillopora_meandrina_HIv1___Sc0000000:2638217-2639217",179,-20.09,2,20,139,160,18,"88.89%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g21187.t1",-0.92854222067375,0.0226828435551831,0.698759485874756,"Q7KTX8","Mediator of RNA polymerase II transcription subunit 13 (Mediator complex subunit 13) (Mediator complex subunit Skuld) (Protein blind spot) (Protein poils aux pattes) (dTRAP240)","Drosophila melanogaster (Fruit fly)","cell fate commitment [GO:0045165]; chaeta development [GO:0022416]; compound eye development [GO:0048749]; imaginal disc-derived leg segmentation [GO:0036011]; larval somatic muscle development [GO:0007526]; positive regulation of canonical Wnt signaling pathway [GO:0090263]; regulation of transcription by RNA polymerase II [GO:0006357]; sex comb development [GO:0045498]; transcription initiation at RNA polymerase II promoter [GO:0006367]; wing disc dorsal/ventral pattern formation [GO:0048190]","GO:0003712; GO:0005634; GO:0005654; GO:0006357; GO:0006367; GO:0007526; GO:0016592; GO:0022416; GO:0036011; GO:0045165; GO:0045498; GO:0048190; GO:0048749; GO:0070847; GO:0090263"
"3778",3778,"Cluster_6382","Pocillopora_meandrina_HIv1___Sc0000010:11428805-11429805",154,-20.17,2,21,210,238,26,"69.23%","69.23%","Pocillopora_meandrina_HIv1___TS.g2814.t1",0.891822203696429,0.0420112308377608,0.768266681224655,NA,NA,NA,NA,NA
"3794",3794,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000006:13090153-13090431",140,-22.51,2,9,190,211,7,"100.00%","100.00%","Pocillopora_meandrina_HIv1___TS.g15377.t1",0.998017694805407,0.00010591572863792,0.657211063688294,"Q17R09","Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 (EC 3.6.4.13) (ATP-dependent RNA helicase DHX38) (DEAH box protein 38)","Bos taurus (Bovine)","mRNA splicing, via spliceosome [GO:0000398]","GO:0000398; GO:0003723; GO:0003724; GO:0005524; GO:0005681; GO:0016887; GO:0071013"
"3807",3807,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000018:2075909-2076909",167,-24.42,2,21,656,678,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g28274.t1",-0.945598353405002,0.0151069187482363,0.674410729954476,"Q6P5D8","Structural maintenance of chromosomes flexible hinge domain-containing protein 1 (SMC hinge domain-containing protein 1) (EC 3.6.1.-)","Mus musculus (Mouse)","chromosome organization [GO:0051276]; dosage compensation by inactivation of X chromosome [GO:0009048]; double-strand break repair [GO:0006302]; inactivation of X chromosome by heterochromatin formation [GO:0060820]; negative regulation of double-strand break repair via homologous recombination [GO:2000042]; nose development [GO:0043584]; positive regulation of DNA repair [GO:0045739]; positive regulation of double-strand break repair via nonhomologous end joining [GO:2001034]","GO:0000781; GO:0001740; GO:0003677; GO:0005524; GO:0006302; GO:0009048; GO:0016887; GO:0035861; GO:0042803; GO:0043584; GO:0045739; GO:0051276; GO:0060820; GO:2000042; GO:2001034"
"3810",3810,"Cluster_757","Pocillopora_meandrina_HIv1___Sc0000019:2294685-2295685",167,-27.33,2,21,646,668,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g18080.t1",-0.936617126043391,0.0189722606584466,0.682197615392399,"Q7TN88","Polycystic kidney disease protein 1-like 2 (PC1-like 2 protein) (Polycystin-1L2)","Mus musculus (Mouse)","detection of mechanical stimulus [GO:0050982]","GO:0001965; GO:0005262; GO:0005509; GO:0016020; GO:0030246; GO:0050982"
"3867",3867,"Cluster_925","Pocillopora_meandrina_HIv1___Sc0000018:6526140-6527140",168,-20.07,2,21,795,816,19,"78.95%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g28658.t1",-0.880690632268326,0.0485754289092945,0.789207872515656,NA,NA,NA,NA,NA
"3879",3879,"Cluster_925","Pocillopora_meandrina_HIv1___Sc0000036:1105242-1105504",157,-24.51,2,20,129,154,22,"72.73%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g17187.t1",-0.941635968703423,0.0167769397218938,0.674410729954476,NA,NA,NA,NA,NA
"3881",3881,"Cluster_925","Pocillopora_meandrina_HIv1___xfSc0000596:37086-38086",161,-25.68,2,21,397,422,24,"75.00%","75.00%","Pocillopora_meandrina_HIv1___TS.g16963.t1a",-0.9093043507048,0.0323381600075138,0.741122623532938,NA,NA,NA,NA,NA
