"","X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","V3","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"37",37,11992,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g75.t1",-0.0110714619049062,0.985903664877533,0.999610930147471,159,-20.46,"2 21","319 342",21,"71.43%","76.19%","Q2TAR3","Fez family zinc finger protein 2","Xenopus laevis (African clawed frog)","cell differentiation [GO:0030154]; nervous system development [GO:0007399]","GO:0003677; GO:0005634; GO:0007399; GO:0030154; GO:0046872"
"38",38,12427,"Cluster_4754","Pocillopora_meandrina_HIv1___RNAseq.g28087.t1",-0.0746577651218826,0.9050311598022,0.997033432013061,173,-25.2,"2 20","647 670",20,"85.00%","90.00%","Q9H6D7","HAUS augmin-like complex subunit 4","Homo sapiens (Human)","cell division [GO:0051301]; centrosome cycle [GO:0007098]; spindle assembly [GO:0051225]","GO:0005813; GO:0005829; GO:0007098; GO:0051011; GO:0051225; GO:0051301; GO:0070652; GO:1990498"
"39",39,12705,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g10347.t1",-0.981685694822282,0.00296703624850726,0.667107103030161,161,-21.71,"2 22","912 934",20,"65.00%","80.00%","Q95245","Transmembrane ascorbate-dependent reductase CYB561 (EC 7.2.1.-) (Cytochrome b-561) (Cytochrome b561)","Sus scrofa (Pig)","ascorbate homeostasis [GO:0140576]","GO:0042584; GO:0046872; GO:0140575; GO:0140576"
"40",40,13114,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g13689.t1",0.462312880913826,0.433063084942093,0.97024921967979,154,-20.51,"2 20","75 99",21,"66.67%","76.19%",NA,NA,NA,NA,NA
"41",41,13967,"Cluster_2837","Pocillopora_meandrina_HIv1___RNAseq.g18369.t1",-0.695740103627201,0.192005100185731,0.908808536027024,158,-21.72,"2 21","159 179",19,"73.68%","78.95%",NA,NA,NA,NA,NA
"42",42,14159,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g18771.t1",-0.418259773436838,0.483417782578114,0.972118407984459,163,-20.19,"2 21","5 27",20,"75.00%","80.00%",NA,NA,NA,NA,NA
"43",43,14616,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g8921.t1",0.441976123545129,0.456158083007104,0.97024921967979,167,-21.77,"2 20","976 997",18,"77.78%","83.33%",NA,NA,NA,NA,NA
"44",44,15591,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g28900.t1",-0.318160706029065,0.601847297896175,0.976732732570472,156,-21.18,"2 21","576 596",19,"68.42%","89.47%","Q9UK45","U6 snRNA-associated Sm-like protein LSm7","Homo sapiens (Human)","mRNA splicing, via spliceosome [GO:0000398]; nuclear-transcribed mRNA catabolic process [GO:0000956]","GO:0000398; GO:0000956; GO:0005634; GO:0005654; GO:0005688; GO:0005689; GO:0005829; GO:0017070; GO:0046540; GO:0071004; GO:0071005; GO:0071013; GO:0097526; GO:0120115; GO:1990726; GO:1990904"
"45",45,16155,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g26524.t1",-0.0119306993319902,0.98480972219845,0.999610930147471,168,-27.77,"2 21","395 414",19,"84.21%","89.47%","Q8CGS5","Zinc phosphodiesterase ELAC protein 2 (EC 3.1.26.11) (ElaC homolog protein 2) (Ribonuclease Z 2) (RNase Z 2) (tRNA 3 endonuclease 2) (tRNase Z 2)","Rattus norvegicus (Rat)","mitochondrial tRNA 3'-trailer cleavage, endonucleolytic [GO:0072684]","GO:0004549; GO:0005634; GO:0005739; GO:0042645; GO:0042781; GO:0046872; GO:0072684"
"46",46,16375,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g9974.t1",0.58927604682816,0.295734711484742,0.951276663520924,163,-20.22,"2 20","568 589",18,"72.22%","83.33%",NA,NA,NA,NA,NA
"47",47,16385,"Cluster_4572","Pocillopora_meandrina_HIv1___RNAseq.g9974.t1",-0.759685862483418,0.136204878332242,0.877209926618692,148,-24.77,"2 20","393 416",21,"66.67%","76.19%",NA,NA,NA,NA,NA
"48",48,16765,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g26526.t2",-0.566288110918799,0.319622744275257,0.956865703953943,166,-20.82,"2 21","332 352",19,"73.68%","89.47%","P35869","Aryl hydrocarbon receptor (Ah receptor) (AhR) (Class E basic helix-loop-helix protein 76) (bHLHe76)","Homo sapiens (Human)","apoptotic process [GO:0006915]; blood vessel development [GO:0001568]; cAMP-mediated signaling [GO:0019933]; cell cycle [GO:0007049]; cellular response to 2,3,7,8-tetrachlorodibenzodioxine [GO:1904613]; cellular response to cAMP [GO:0071320]; cellular response to forskolin [GO:1904322]; circadian regulation of gene expression [GO:0032922]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of T cell mediated immune response to tumor cell [GO:0002841]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of adaptive immune response [GO:0002819]; regulation of B cell proliferation [GO:0030888]; regulation of DNA-templated transcription [GO:0006355]; regulation of gene expression [GO:0010468]; regulation of transcription by RNA polymerase II [GO:0006357]; response to toxic substance [GO:0009636]; response to xenobiotic stimulus [GO:0009410]; xenobiotic metabolic process [GO:0006805]","GO:0000785; GO:0000976; GO:0000981; GO:0000987; GO:0001094; GO:0001223; GO:0001568; GO:0002819; GO:0002841; GO:0003677; GO:0003700; GO:0004879; GO:0005634; GO:0005654; GO:0005667; GO:0005737; GO:0005829; GO:0006355; GO:0006357; GO:0006805; GO:0006915; GO:0007049; GO:0009410; GO:0009636; GO:0010468; GO:0017025; GO:0019933; GO:0030888; GO:0032922; GO:0032991; GO:0034751; GO:0034752; GO:0034753; GO:0042803; GO:0045892; GO:0045893; GO:0045944; GO:0046982; GO:0051879; GO:0060090; GO:0061629; GO:0070888; GO:0071320; GO:1904322; GO:1904613; GO:1990837"
"49",49,16875,"Cluster_360","Pocillopora_meandrina_HIv1___RNAseq.g22578.t2",-0.326232101477115,0.59211854446697,0.976732732570472,163,-23.04,"2 20","285 306",18,"72.22%","83.33%",NA,NA,NA,NA,NA
"50",50,17061,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g5835.t1",0.318467918935881,0.601476488145613,0.976732732570472,159,-22.7,"2 21","826 849",21,"71.43%","76.19%",NA,NA,NA,NA,NA
"51",51,17307,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g13213.t1",-0.65135669378377,0.233763110488299,0.927737845573615,158,-21.12,"2 17","833 852",15,"86.67%","86.67%","Q5TZA2","Rootletin (Ciliary rootlet coiled-coil protein)","Homo sapiens (Human)","cellular homeostasis [GO:0019725]; centriole-centriole cohesion [GO:0010457]; centrosome cycle [GO:0007098]; ciliary basal body organization [GO:0032053]; epithelial structure maintenance [GO:0010669]; establishment of localization in cell [GO:0051649]; establishment of organelle localization [GO:0051656]; photoreceptor cell maintenance [GO:0045494]; positive regulation of cilium assembly [GO:0045724]; positive regulation of protein localization to cilium [GO:1903566]; protein localization [GO:0008104]; protein localization to organelle [GO:0033365]","GO:0001917; GO:0003779; GO:0005198; GO:0005200; GO:0005813; GO:0005814; GO:0005829; GO:0005886; GO:0007098; GO:0008104; GO:0010457; GO:0010669; GO:0015629; GO:0019725; GO:0019894; GO:0032053; GO:0033365; GO:0035253; GO:0045494; GO:0045724; GO:0051649; GO:0051656; GO:0070062; GO:0097729; GO:0120219; GO:1903566"
"52",52,17374,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g6390.t1",-0.578209495654997,0.307175093667328,0.953095941815672,167,-22.2,"2 21","948 971",21,"71.43%","85.71%",NA,NA,NA,NA,NA
"53",53,17420,"Cluster_4439","Pocillopora_meandrina_HIv1___RNAseq.g4435.t1",0.486593423879569,0.405850365039692,0.968350308247485,159,-21.25,"2 18","469 489",16,"81.25%","87.50%","Q9JLI7","Sperm-associated antigen 6 (Axoneme central apparatus protein) (Protein PF16 homolog)","Mus musculus (Mouse)","cell division [GO:0051301]; cerebrospinal fluid circulation [GO:0090660]; cilium movement [GO:0003341]; ear development [GO:0043583]; epithelial cilium movement involved in extracellular fluid movement [GO:0003351]; establishment of epithelial cell apical/basal polarity [GO:0045198]; establishment of localization in cell [GO:0051649]; fibroblast migration [GO:0010761]; filopodium assembly [GO:0046847]; flagellated sperm motility [GO:0030317]; motile cilium assembly [GO:0044458]; mucociliary clearance [GO:0120197]; neuron projection extension [GO:1990138]; non-motile cilium assembly [GO:1905515]; protein localization [GO:0008104]; regulation of cilium beat frequency [GO:0003356]; regulation of establishment of planar polarity [GO:0090175]; sperm axoneme assembly [GO:0007288]; spermatogenesis [GO:0007283]; stress fiber assembly [GO:0043149]; substrate-dependent cell migration, cell attachment to substrate [GO:0006931]; ventricular system development [GO:0021591]","GO:0001669; GO:0002177; GO:0003341; GO:0003351; GO:0003356; GO:0005576; GO:0005829; GO:0005874; GO:0005930; GO:0006931; GO:0007283; GO:0007288; GO:0008017; GO:0008104; GO:0010761; GO:0015630; GO:0021591; GO:0030317; GO:0031410; GO:0043149; GO:0043583; GO:0044458; GO:0045198; GO:0046847; GO:0051301; GO:0051649; GO:0090175; GO:0090660; GO:0097228; GO:0120197; GO:0120249; GO:1905515; GO:1990138; GO:1990716"
"54",54,17626,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g24831.t1",-0.605103172506919,0.279571420630262,0.945120690359621,168,-26.72,"2 18","69 92",17,"88.24%","88.24%","Q5TZ51","Protein Mpv17","Danio rerio (Zebrafish) (Brachydanio rerio)","iridophore differentiation [GO:0050935]; UDP biosynthetic process [GO:0006225]","GO:0005737; GO:0005743; GO:0006225; GO:0050935"
"55",55,17931,"Cluster_3661","Pocillopora_meandrina_HIv1___RNAseq.g459.t1",-0.721268591220235,0.169069414629047,0.892746841961801,154,-23,"2 21","821 845",22,"68.18%","77.27%",NA,NA,NA,NA,NA
"56",56,18706,"Cluster_2973","Pocillopora_meandrina_HIv1___RNAseq.g26946.t1",-0.28027433326196,0.647872357683919,0.977982859683049,163,-22.92,"2 21","633 655",20,"75.00%","80.00%",NA,NA,NA,NA,NA
"57",57,18989,"Cluster_1068","Pocillopora_meandrina_HIv1___RNAseq.g10326.t1",-0.133496582093531,0.830533088919719,0.994770429144229,156,-20.58,"2 17","221 242",15,"73.33%","86.67%",NA,NA,NA,NA,NA
"58",58,19749,"Cluster_4437","Pocillopora_meandrina_HIv1___TS.g10870.t1",0.337531492304282,0.578547235895321,0.975860090644222,146,-21.59,"2 20","13 39",24,"62.50%","66.67%",NA,NA,NA,NA,NA
"59",59,20327,"Cluster_1938","Pocillopora_meandrina_HIv1___RNAseq.g25545.t1",0.560829164939588,0.325364408551733,0.958738606820954,151,-21.95,"2 22","548 572",22,"59.09%","81.82%","Q9BYN7","Zinc finger protein 341","Homo sapiens (Human)","regulation of DNA-templated transcription [GO:0006355]","GO:0000978; GO:0000981; GO:0001216; GO:0003677; GO:0005634; GO:0006355; GO:0046872"
"60",60,20514,"Cluster_1953","Pocillopora_meandrina_HIv1___RNAseq.g5986.t1",0.185818473214573,0.76477723663923,0.986206167659337,156,-22.65,"2 21","598 619",19,"63.16%","78.95%","P22792","Carboxypeptidase N subunit 2 (Carboxypeptidase N 83 kDa chain) (Carboxypeptidase N large subunit) (Carboxypeptidase N polypeptide 2) (Carboxypeptidase N regulatory subunit)","Homo sapiens (Human)","protein stabilization [GO:0050821]","GO:0005576; GO:0005615; GO:0030234; GO:0031012; GO:0050821; GO:0070062; GO:0072562"
"61",61,21451,"Cluster_4437","Pocillopora_meandrina_HIv1___RNAseq.g6731.t1",0.028541380516939,0.96366492009316,0.999610930147471,162,-20.62,"2 16","235 257",16,"87.50%","87.50%",NA,NA,NA,NA,NA
"62",62,21524,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g24309.t1",0.650703649481667,0.234394248278282,0.928320254616893,151,-25.33,"2 21","866 888",20,"60.00%","80.00%","P49217","Melatonin receptor type 1A (Mel-1A-R) (Mel1a receptor)","Phodopus sungorus (Striped hairy-footed hamster) (Djungarian hamster)","","GO:0005886; GO:0008502"
"63",63,21526,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g24309.t1",0.0234363917212371,0.970162591187839,0.999610930147471,151,-24.2,"2 21","864 888",22,"63.64%","72.73%","P49217","Melatonin receptor type 1A (Mel-1A-R) (Mel1a receptor)","Phodopus sungorus (Striped hairy-footed hamster) (Djungarian hamster)","","GO:0005886; GO:0008502"
"64",64,22275,"Cluster_21","Pocillopora_meandrina_HIv1___TS.g19145.t1",0.122359931789067,0.84459612942255,0.995040366525407,155,-21.04,"2 21","282 304",20,"70.00%","75.00%",NA,NA,NA,NA,NA
"65",65,22412,"Cluster_4435","Pocillopora_meandrina_HIv1___RNAseq.g17028.t1",-0.0648171513135216,0.917530063047621,0.998219089356082,158,-20.43,"2 21","551 571",19,"68.42%","84.21%",NA,NA,NA,NA,NA
"66",66,22414,"Cluster_4438","Pocillopora_meandrina_HIv1___RNAseq.g17028.t1",0.382848685335396,0.524726537796452,0.973552982047016,167,-22.42,"2 20","550 571",18,"77.78%","83.33%",NA,NA,NA,NA,NA
"67",67,22685,"Cluster_390","Pocillopora_meandrina_HIv1___RNAseq.g29695.t1",0.0059206853705544,0.992461593297296,0.999610930147471,162,-20.99,"2 20","160 184",21,"71.43%","80.95%","P19492","Glutamate receptor 3 (GluR-3) (AMPA-selective glutamate receptor 3) (GluR-C) (GluR-K3) (Glutamate receptor ionotropic, AMPA 3) (GluA3)","Rattus norvegicus (Rat)","chemical synaptic transmission [GO:0007268]; chemical synaptic transmission, postsynaptic [GO:0099565]; ion transmembrane transport [GO:0034220]; regulation of postsynaptic membrane potential [GO:0060078]; regulation of receptor recycling [GO:0001919]; response to fungicide [GO:0060992]; response to lithium ion [GO:0010226]","GO:0001540; GO:0001919; GO:0004970; GO:0004971; GO:0005886; GO:0007268; GO:0008328; GO:0010226; GO:0014069; GO:0015276; GO:0016020; GO:0030165; GO:0030425; GO:0032279; GO:0032281; GO:0032991; GO:0034220; GO:0038023; GO:0042734; GO:0043025; GO:0043083; GO:0043195; GO:0043197; GO:0043198; GO:0043204; GO:0045211; GO:0048787; GO:0060078; GO:0060992; GO:0098688; GO:0098839; GO:0098978; GO:0099507; GO:0099565; GO:1904315"
"68",68,22694,"Cluster_1793","Pocillopora_meandrina_HIv1___RNAseq.g29695.t1",-0.830204382670545,0.081816524390609,0.825560640900936,166,-21.37,"2 20","161 184",21,"76.19%","80.95%","P19492","Glutamate receptor 3 (GluR-3) (AMPA-selective glutamate receptor 3) (GluR-C) (GluR-K3) (Glutamate receptor ionotropic, AMPA 3) (GluA3)","Rattus norvegicus (Rat)","chemical synaptic transmission [GO:0007268]; chemical synaptic transmission, postsynaptic [GO:0099565]; ion transmembrane transport [GO:0034220]; regulation of postsynaptic membrane potential [GO:0060078]; regulation of receptor recycling [GO:0001919]; response to fungicide [GO:0060992]; response to lithium ion [GO:0010226]","GO:0001540; GO:0001919; GO:0004970; GO:0004971; GO:0005886; GO:0007268; GO:0008328; GO:0010226; GO:0014069; GO:0015276; GO:0016020; GO:0030165; GO:0030425; GO:0032279; GO:0032281; GO:0032991; GO:0034220; GO:0038023; GO:0042734; GO:0043025; GO:0043083; GO:0043195; GO:0043197; GO:0043198; GO:0043204; GO:0045211; GO:0048787; GO:0060078; GO:0060992; GO:0098688; GO:0098839; GO:0098978; GO:0099507; GO:0099565; GO:1904315"
"69",69,22706,"Cluster_4040","Pocillopora_meandrina_HIv1___RNAseq.g29695.t1",-0.321134057723976,0.598260126051544,0.976732732570472,158,-22.56,"2 20","840 863",20,"65.00%","85.00%","P19492","Glutamate receptor 3 (GluR-3) (AMPA-selective glutamate receptor 3) (GluR-C) (GluR-K3) (Glutamate receptor ionotropic, AMPA 3) (GluA3)","Rattus norvegicus (Rat)","chemical synaptic transmission [GO:0007268]; chemical synaptic transmission, postsynaptic [GO:0099565]; ion transmembrane transport [GO:0034220]; regulation of postsynaptic membrane potential [GO:0060078]; regulation of receptor recycling [GO:0001919]; response to fungicide [GO:0060992]; response to lithium ion [GO:0010226]","GO:0001540; GO:0001919; GO:0004970; GO:0004971; GO:0005886; GO:0007268; GO:0008328; GO:0010226; GO:0014069; GO:0015276; GO:0016020; GO:0030165; GO:0030425; GO:0032279; GO:0032281; GO:0032991; GO:0034220; GO:0038023; GO:0042734; GO:0043025; GO:0043083; GO:0043195; GO:0043197; GO:0043198; GO:0043204; GO:0045211; GO:0048787; GO:0060078; GO:0060992; GO:0098688; GO:0098839; GO:0098978; GO:0099507; GO:0099565; GO:1904315"
"70",70,22759,"Cluster_390","Pocillopora_meandrina_HIv1___TS.g3367.t1",-0.225660407973631,0.715137731029895,0.982185628634329,169,-23.03,"2 20","471 491",18,"83.33%","88.89%","Q9JJ94","Microtubule nucleation factor SSNA1 (Sjoegren syndrome nuclear autoantigen 1 homolog)","Mus musculus (Mouse)","axon arborization [GO:0140060]; axon extension [GO:0048675]; axonogenesis [GO:0007409]; cell cycle [GO:0007049]; cell division [GO:0051301]; ciliary receptor clustering involved in smoothened signaling pathway [GO:0060830]; intraciliary transport [GO:0042073]; microtubule cytoskeleton organization [GO:0000226]; microtubule nucleation [GO:0007020]","GO:0000226; GO:0005634; GO:0005813; GO:0005814; GO:0005930; GO:0007020; GO:0007049; GO:0007409; GO:0008017; GO:0030424; GO:0030496; GO:0031514; GO:0036064; GO:0042073; GO:0042802; GO:0043621; GO:0048675; GO:0051301; GO:0060830; GO:0099512; GO:0140060"
"71",71,22793,"Cluster_21","Pocillopora_meandrina_HIv1___RNAseq.g28193.t1",0.382885815169326,0.524682864832402,0.973552982047016,172,-22.96,"2 17","277 298",15,"93.33%","93.33%","P83871","PHD finger-like domain-containing protein 5A (PHD finger-like domain protein 5A) (Splicing factor 3B-associated 14 kDa protein) (SF3b14b)","Rattus norvegicus (Rat)","mRNA splicing, via spliceosome [GO:0000398]; positive regulation of DNA-templated transcription [GO:0045893]; stem cell differentiation [GO:0048863]","GO:0000398; GO:0003677; GO:0003723; GO:0005634; GO:0005684; GO:0005686; GO:0005689; GO:0008270; GO:0016363; GO:0016607; GO:0045893; GO:0048863; GO:0071005; GO:0071011"
