Entry	GeneID	Gene Ontology IDs
A0A8B8BQ58	gene-Pocillopora_meandrina_HIv1___RNAseq.g27874.t1	GO:0003690; GO:0005524; GO:0016779; GO:0045087; GO:0046872
A0A8I3NGV2	gene-Pocillopora_meandrina_HIv1___RNAseq.g6701.t1	GO:0005789; GO:0009966; GO:0160063; GO:0160064
A0A8J1LLF7	gene-Pocillopora_meandrina_HIv1___RNAseq.g17992.t1	GO:0003723; GO:0004386; GO:0004525; GO:0004530; GO:0005524; GO:0005634; GO:0005737; GO:0006309; GO:0030422; GO:0031054; GO:0070578
A0A8J1M587	gene-Pocillopora_meandrina_HIv1___RNAseq.g21172.t2	GO:0003677; GO:0005524; GO:0005634; GO:0006289; GO:0016818; GO:0043139; GO:0046872; GO:0051539; GO:0106300; GO:1990918
A0A8V1ABE9	gene-Pocillopora_meandrina_HIv1___RNAseq.g148.t1	GO:0005737; GO:0008270; GO:0008721; GO:0030170; GO:0030425; GO:0036088
A0A974CYQ5	gene-Pocillopora_meandrina_HIv1___RNAseq.g26735.t1	GO:0005737; GO:0008270; GO:0016567; GO:0016605; GO:0036297; GO:0061630
A0A974H8H3	gene-Pocillopora_meandrina_HIv1___RNAseq.g30183.t1	GO:0003723; GO:0004386; GO:0004525; GO:0004530; GO:0005524; GO:0005634; GO:0005737; GO:0006309; GO:0030422; GO:0031054; GO:0070578
A0AVF1	gene-Pocillopora_meandrina_HIv1___RNAseq.g28226.t1	GO:0005813; GO:0005929; GO:0007224; GO:0015031; GO:0030992; GO:0035082; GO:0035720; GO:0035735; GO:0036064; GO:0042073; GO:0043005; GO:0060271; GO:0061512; GO:0097542; GO:0097546; GO:0120170; GO:1905198
A0JM13	gene-Pocillopora_meandrina_HIv1___TS.g28951.t2	GO:0005737; GO:0005814; GO:0005929; GO:0034451; GO:0061511; GO:0071539; GO:1905515
A0JM23	gene-Pocillopora_meandrina_HIv1___RNAseq.g25348.t1	GO:0005929; GO:0016055; GO:0060271; GO:0090090; GO:2000095
A0JM56	gene-Pocillopora_meandrina_HIv1___TS.g30118.t1	GO:0005737
A0JM56	gene-Pocillopora_meandrina_HIv1___TS.g5740.t1	GO:0005737
A0JM56	gene-Pocillopora_meandrina_HIv1___RNAseq.g14250.t1	GO:0005737
A0JMA9	gene-Pocillopora_meandrina_HIv1___RNAseq.g7621.t1	GO:0000922; GO:0005524; GO:0005737; GO:0005819; GO:0005874; GO:0008017; GO:0008568; GO:0016887; GO:0051013
A0JMH2	gene-Pocillopora_meandrina_HIv1___RNAseq.g10551.t1	GO:0005739; GO:0005759
A0JMW2	gene-Pocillopora_meandrina_HIv1___RNAseq.g8930.t1	GO:0003341; GO:0005737; GO:0036158; GO:0036159; GO:0045505; GO:0120293
A0JMY4	gene-Pocillopora_meandrina_HIv1___RNAseq.g341.t1	GO:0005737; GO:0036064; GO:0044458
A0JMY5	gene-Pocillopora_meandrina_HIv1___RNAseq.g18595.t1	GO:0000977; GO:0000981; GO:0005634; GO:0006355; GO:0008270; GO:0016020
A0JN52	gene-Pocillopora_meandrina_HIv1___RNAseq.g28000.t1	GO:0000398; GO:0005634; GO:0005654; GO:0005684; GO:0005686; GO:0005689; GO:0005730; GO:0030620; GO:0042177; GO:0044877; GO:0071005; GO:0071013
A0JN62	gene-Pocillopora_meandrina_HIv1___TS.g19933.t1	GO:0005737; GO:0005813; GO:0005814; GO:0007098; GO:0010825; GO:0021987; GO:0022008; GO:0022027; GO:0030953; GO:0045724; GO:1903724; GO:1904951
A0JNH6	gene-Pocillopora_meandrina_HIv1___RNAseq.g27429.t1	GO:0016459
A0JNI4	gene-Pocillopora_meandrina_HIv1___RNAseq.g21967.t1	GO:0000287; GO:0003941; GO:0005524; GO:0005737; GO:0006563; GO:0008721; GO:0018114; GO:0030170; GO:0030378; GO:0070178; GO:0070179
A0JNW5	gene-Pocillopora_meandrina_HIv1___RNAseq.g28734.t1	GO:0005769; GO:0005829; GO:0034498; GO:0042803; GO:0062069; GO:0120009; GO:0120013
A0JP43	gene-Pocillopora_meandrina_HIv1___RNAseq.g21178.t1	GO:0005509
A0JP70	gene-Pocillopora_meandrina_HIv1___RNAseq.g26186.t1	GO:0005737; GO:0005814; GO:0005874; GO:0008017; GO:0034451; GO:0060271; GO:0061511
A0JP86	gene-Pocillopora_meandrina_HIv1___RNAseq.g8999.t1	GO:0005576; GO:0005604; GO:0007155
A0JPE9	gene-Pocillopora_meandrina_HIv1___RNAseq.g16425.t1	GO:0004370; GO:0005524; GO:0005737; GO:0005739; GO:0006071; GO:0006641; GO:0019563; GO:0046167
A0JPI9	gene-Pocillopora_meandrina_HIv1___RNAseq.g15786.t1	
A0JPQ8	gene-Pocillopora_meandrina_HIv1___RNAseq.g7089.t1	GO:0005506; GO:0005783; GO:0005789; GO:0006643; GO:0019432; GO:0046485; GO:0050479
A0LMC1	gene-Pocillopora_meandrina_HIv1___RNAseq.g29463.t1	GO:0005829; GO:0006281; GO:0008967; GO:0019700; GO:0046872; GO:0050194
A0MGZ5	gene-Pocillopora_meandrina_HIv1___RNAseq.g30351.t1	GO:0016020; GO:0017095
A0MGZ5	gene-Pocillopora_meandrina_HIv1___RNAseq.g20464.t1	GO:0016020; GO:0017095
A0MTA1	gene-Pocillopora_meandrina_HIv1___RNAseq.g13649.t1	GO:0001947; GO:0003723; GO:0003906; GO:0005634; GO:0005730; GO:0005739; GO:0005783; GO:0006284; GO:0008081; GO:0008311; GO:0010628; GO:0016607; GO:0043066; GO:0044029; GO:0046872; GO:0052720; GO:0060047; GO:0140431
A0P9L2	gene-Pocillopora_meandrina_HIv1___RNAseq.g24026.t1	GO:0005634; GO:0005737; GO:0006955; GO:0043123
A0PJE2	gene-Pocillopora_meandrina_HIv1___RNAseq.g29405.t1	GO:0016491
A0PJN4	gene-Pocillopora_meandrina_HIv1___RNAseq.g28143.t1	GO:0005524; GO:0005634; GO:0016567; GO:0061631
A0ZSK3	gene-Pocillopora_meandrina_HIv1___RNAseq.g11651.t1	GO:0005576; GO:0031640; GO:0090729
A1A4J8	gene-Pocillopora_meandrina_HIv1___RNAseq.g22978.t1	GO:0005743; GO:0033617; GO:0046872
A1A4K3	gene-Pocillopora_meandrina_HIv1___RNAseq.g26141.t1	GO:0003677; GO:0005634; GO:0005654; GO:0005737; GO:0006281; GO:0006511; GO:0016567; GO:0031464; GO:0031465; GO:0035861; GO:0042752; GO:0043161; GO:0045722; GO:0048511; GO:0080008
A1A4K8	gene-Pocillopora_meandrina_HIv1___TS.g10992.t2	GO:0000398; GO:0005681; GO:0008270; GO:0016607; GO:0030628; GO:0089701
A1A4P5	gene-Pocillopora_meandrina_HIv1___RNAseq.g15564.t1	GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0006457; GO:0016272; GO:0044183; GO:0051082
A1A5F2	gene-Pocillopora_meandrina_HIv1___RNAseq.g30289.t1	GO:0003401; GO:0015031; GO:0030136
A1A5H6	gene-Pocillopora_meandrina_HIv1___RNAseq.g27144.t1	GO:0000122; GO:0000288; GO:0000932; GO:0005634; GO:0010606; GO:0017148; GO:0030014; GO:0030015; GO:0030331; GO:0031047; GO:0033147; GO:0042974; GO:0048387; GO:0048589; GO:0060090; GO:0060213; GO:1900153
A1A5R8	gene-Pocillopora_meandrina_HIv1___TS.g27242.t1	GO:0042802; GO:0045190
A1A5V9	gene-Pocillopora_meandrina_HIv1___RNAseq.g13494.t1	GO:0002098; GO:0005634; GO:0005737; GO:0005829; GO:0006400; GO:0030335; GO:0033588
A1A5Z0	gene-Pocillopora_meandrina_HIv1___TS.g22662.t1	GO:0002244; GO:0004346; GO:0005789; GO:0006094; GO:0016020; GO:0051156
A1DWM3	gene-Pocillopora_meandrina_HIv1___RNAseq.g9406.t1	GO:0005886; GO:0042590
A1DWM3	gene-Pocillopora_meandrina_HIv1___RNAseq.g24032.t1	GO:0005886; GO:0042590
A1DWM3	gene-Pocillopora_meandrina_HIv1___RNAseq.g9382.t1	GO:0005886; GO:0042590
A1L1C7	gene-Pocillopora_meandrina_HIv1___RNAseq.g20491.t1	GO:0000289; GO:0000932; GO:0003723; GO:0004672; GO:0005524; GO:0006397; GO:0008270; GO:0010606; GO:0031251
A1L1P7	gene-Pocillopora_meandrina_HIv1___RNAseq.g6976.t1	GO:0005739; GO:0006457; GO:0008270; GO:0030150; GO:0050821; GO:0051087
A1L1W9	gene-Pocillopora_meandrina_HIv1___RNAseq.g13660.t1	GO:0005302; GO:0005886; GO:0015173; GO:0015192; GO:0015196; GO:0015349; GO:0015801; GO:0016323; GO:0022857; GO:0070327
A1L1W9	gene-Pocillopora_meandrina_HIv1___RNAseq.g27159.t1	GO:0005302; GO:0005886; GO:0015173; GO:0015192; GO:0015196; GO:0015349; GO:0015801; GO:0016323; GO:0022857; GO:0070327
A1L1W9	gene-Pocillopora_meandrina_HIv1___RNAseq.g13662.t1	GO:0005302; GO:0005886; GO:0015173; GO:0015192; GO:0015196; GO:0015349; GO:0015801; GO:0016323; GO:0022857; GO:0070327
A1L1W9	gene-Pocillopora_meandrina_HIv1___RNAseq.g9549.t1	GO:0005302; GO:0005886; GO:0015173; GO:0015192; GO:0015196; GO:0015349; GO:0015801; GO:0016323; GO:0022857; GO:0070327
A1L258	gene-Pocillopora_meandrina_HIv1___RNAseq.g27049.t1	GO:0005739; GO:0006108; GO:0008270; GO:0051990; GO:0071949
A1L259	gene-Pocillopora_meandrina_HIv1___RNAseq.g20274.t1	GO:0000255; GO:0005777; GO:0006144; GO:0019628; GO:0051997
A1R8N8	gene-Pocillopora_meandrina_HIv1___RNAseq.g17479.t1	GO:0000287; GO:0008375; GO:0010125; GO:0102710
A1R8N8	gene-Pocillopora_meandrina_HIv1___TS.g5967.t1	GO:0000287; GO:0008375; GO:0010125; GO:0102710
A1X153	gene-Pocillopora_meandrina_HIv1___TS.g28115.t1	GO:0005109; GO:0005125; GO:0005615; GO:0030182; GO:0045165; GO:0048513; GO:0060070
A1XBS5	gene-Pocillopora_meandrina_HIv1___RNAseq.g27854.t1	GO:0005543; GO:0005634; GO:0005737; GO:0005739; GO:0005743; GO:0005814; GO:0007007; GO:0007283; GO:0030061; GO:0035108; GO:0035869; GO:0036064; GO:0045880; GO:0060271; GO:0061024; GO:0097227; GO:0097546; GO:0097749
A1Z6E0	gene-Pocillopora_meandrina_HIv1___RNAseq.g12971.t1	GO:0005634; GO:0005737; GO:0005938; GO:0007281; GO:0007314; GO:0007315; GO:0007472; GO:0008104; GO:0008354; GO:0019005; GO:0031466; GO:0035017; GO:0035556; GO:0043161; GO:0045495; GO:0045732; GO:0046843; GO:0048471; GO:0070449
A1ZA47	gene-Pocillopora_meandrina_HIv1___RNAseq.g26700.t1	GO:0001725; GO:0001952; GO:0003779; GO:0005912; GO:0005915; GO:0005925; GO:0005927; GO:0015629; GO:0016323; GO:0030018; GO:0030036; GO:0030239; GO:0031252; GO:0031941; GO:0042805; GO:0045177; GO:0045178; GO:0046872; GO:0051371; GO:0061061
A1ZAY1	gene-Pocillopora_meandrina_HIv1___RNAseq.g23966.t1	GO:0001736; GO:0005737; GO:0005929; GO:0016327; GO:0032436; GO:0035331; GO:0045179; GO:0045296; GO:0090163; GO:0090251; GO:0120219
A1ZAY1	gene-Pocillopora_meandrina_HIv1___TS.g24937.t1a	GO:0001736; GO:0005737; GO:0005929; GO:0016327; GO:0032436; GO:0035331; GO:0045179; GO:0045296; GO:0090163; GO:0090251; GO:0120219
A1ZAY1	gene-Pocillopora_meandrina_HIv1___TS.g26871.t1	GO:0001736; GO:0005737; GO:0005929; GO:0016327; GO:0032436; GO:0035331; GO:0045179; GO:0045296; GO:0090163; GO:0090251; GO:0120219
A2A259	gene-Pocillopora_meandrina_HIv1___TS.g24548.t1	GO:0001581; GO:0005227; GO:0005261; GO:0005262; GO:0005272; GO:0005509; GO:0005783; GO:0005829; GO:0005886; GO:0006812; GO:0007224; GO:0009415; GO:0015269; GO:0015629; GO:0031410; GO:0034703; GO:0034704; GO:0042802; GO:0043235; GO:0044325; GO:0050912; GO:0051262; GO:0051289; GO:0051371; GO:0060170; GO:0071467; GO:0071468; GO:0097730; GO:0098662; GO:0160128; GO:1990760
A2A259	gene-Pocillopora_meandrina_HIv1___RNAseq.g27465.t1	GO:0001581; GO:0005227; GO:0005261; GO:0005262; GO:0005272; GO:0005509; GO:0005783; GO:0005829; GO:0005886; GO:0006812; GO:0007224; GO:0009415; GO:0015269; GO:0015629; GO:0031410; GO:0034703; GO:0034704; GO:0042802; GO:0043235; GO:0044325; GO:0050912; GO:0051262; GO:0051289; GO:0051371; GO:0060170; GO:0071467; GO:0071468; GO:0097730; GO:0098662; GO:0160128; GO:1990760
A2A259	gene-Pocillopora_meandrina_HIv1___RNAseq.g21821.t1	GO:0001581; GO:0005227; GO:0005261; GO:0005262; GO:0005272; GO:0005509; GO:0005783; GO:0005829; GO:0005886; GO:0006812; GO:0007224; GO:0009415; GO:0015269; GO:0015629; GO:0031410; GO:0034703; GO:0034704; GO:0042802; GO:0043235; GO:0044325; GO:0050912; GO:0051262; GO:0051289; GO:0051371; GO:0060170; GO:0071467; GO:0071468; GO:0097730; GO:0098662; GO:0160128; GO:1990760
A2A259	gene-Pocillopora_meandrina_HIv1___RNAseq.g27504.t1	GO:0001581; GO:0005227; GO:0005261; GO:0005262; GO:0005272; GO:0005509; GO:0005783; GO:0005829; GO:0005886; GO:0006812; GO:0007224; GO:0009415; GO:0015269; GO:0015629; GO:0031410; GO:0034703; GO:0034704; GO:0042802; GO:0043235; GO:0044325; GO:0050912; GO:0051262; GO:0051289; GO:0051371; GO:0060170; GO:0071467; GO:0071468; GO:0097730; GO:0098662; GO:0160128; GO:1990760
A2A259	gene-Pocillopora_meandrina_HIv1___RNAseq.g12158.t1	GO:0001581; GO:0005227; GO:0005261; GO:0005262; GO:0005272; GO:0005509; GO:0005783; GO:0005829; GO:0005886; GO:0006812; GO:0007224; GO:0009415; GO:0015269; GO:0015629; GO:0031410; GO:0034703; GO:0034704; GO:0042802; GO:0043235; GO:0044325; GO:0050912; GO:0051262; GO:0051289; GO:0051371; GO:0060170; GO:0071467; GO:0071468; GO:0097730; GO:0098662; GO:0160128; GO:1990760
A2A870	gene-Pocillopora_meandrina_HIv1___TS.g5330.t1	GO:0000922; GO:0005737; GO:0005813; GO:0005814; GO:0036064; GO:0043296; GO:0043297; GO:0045095; GO:0060271; GO:0090162; GO:0097539
A2A9C3	gene-Pocillopora_meandrina_HIv1___RNAseq.g11771.t1	GO:0005765; GO:0005777; GO:0007417; GO:0009791; GO:0021540; GO:0031667; GO:0034198; GO:0042149; GO:0043473; GO:0061462; GO:0061700; GO:0140007; GO:1901668; GO:1904262; GO:1990130
A2ACJ2	gene-Pocillopora_meandrina_HIv1___RNAseq.g24080.t2	GO:0000785; GO:0003677; GO:0005654; GO:0005829; GO:0036297; GO:0043240
A2ADU9	gene-Pocillopora_meandrina_HIv1___RNAseq.g15366.t1	GO:0005789; GO:0006629; GO:0047196
A2ADU9	gene-Pocillopora_meandrina_HIv1___RNAseq.g15367.t1	GO:0005789; GO:0006629; GO:0047196
A2AFR3	gene-Pocillopora_meandrina_HIv1___RNAseq.g19006.t1	GO:0005856; GO:0008289; GO:0014069; GO:0043197; GO:0051835; GO:0098978
A2AHJ4	gene-Pocillopora_meandrina_HIv1___RNAseq.g23541.t2	GO:0007010; GO:0008360
A2AIR5	gene-Pocillopora_meandrina_HIv1___RNAseq.g11000.t1	GO:0004972; GO:0005262; GO:0005737; GO:0006816; GO:0016358; GO:0016594; GO:0017146; GO:0042802; GO:0043005; GO:0043025; GO:0045211; GO:0045471; GO:0048167; GO:0048511; GO:0051721; GO:0060134; GO:0061000; GO:0070905; GO:0098793; GO:0098839; GO:0098978; GO:0099171; GO:1904315
A2AIV2	gene-Pocillopora_meandrina_HIv1___RNAseq.g27186.t1	GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006397; GO:0008380; GO:0016607; GO:0036396
A2AJ77	gene-Pocillopora_meandrina_HIv1___RNAseq.g7374.t1	GO:0000122; GO:0003677; GO:0005634; GO:0005654; GO:0008168; GO:0008270; GO:0019233; GO:0022008; GO:0031175; GO:0032259; GO:0050965; GO:0140713; GO:1990226
A2AJA9	gene-Pocillopora_meandrina_HIv1___RNAseq.g6907.t1	GO:0005912; GO:0005929; GO:0016324; GO:0045216
A2AJK6	gene-Pocillopora_meandrina_HIv1___RNAseq.g11864.t1	GO:0000978; GO:0001501; GO:0001568; GO:0001701; GO:0001974; GO:0003007; GO:0003222; GO:0003226; GO:0004386; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0006338; GO:0006364; GO:0006366; GO:0007512; GO:0007605; GO:0007626; GO:0007628; GO:0008015; GO:0009617; GO:0010880; GO:0016887; GO:0021553; GO:0021772; GO:0030217; GO:0030540; GO:0035116; GO:0035904; GO:0035909; GO:0036302; GO:0040018; GO:0042048; GO:0042471; GO:0042472; GO:0043010; GO:0043584; GO:0045944; GO:0048752; GO:0048771; GO:0048844; GO:0050767; GO:0050890; GO:0060021; GO:0060041; GO:0060123; GO:0060324; GO:0060384; GO:0060411; GO:0060429; GO:0062009; GO:1990841
A2AJN7	gene-Pocillopora_meandrina_HIv1___RNAseq.g17227.t1	GO:0005272; GO:0005372; GO:0005452; GO:0006820; GO:0012506; GO:0015078; GO:0015106; GO:0015252; GO:0015293; GO:0016323; GO:0016324; GO:0030003; GO:0034599; GO:0042044; GO:0046715; GO:0046983; GO:0050801; GO:0051881; GO:0071476; GO:2000739
A2AJN7	gene-Pocillopora_meandrina_HIv1___RNAseq.g17234.t1	GO:0005272; GO:0005372; GO:0005452; GO:0006820; GO:0012506; GO:0015078; GO:0015106; GO:0015252; GO:0015293; GO:0016323; GO:0016324; GO:0030003; GO:0034599; GO:0042044; GO:0046715; GO:0046983; GO:0050801; GO:0051881; GO:0071476; GO:2000739
A2AKY4	gene-Pocillopora_meandrina_HIv1___RNAseq.g4840.t1	GO:0005634; GO:0005737; GO:0005886; GO:0008270; GO:0010628; GO:0010976; GO:0030426; GO:0043025; GO:0043197; GO:0043198; GO:0098793; GO:1901588; GO:1902952
A2ALW5	gene-Pocillopora_meandrina_HIv1___RNAseq.g10784.t1	GO:0006457; GO:0016020
A2AM05	gene-Pocillopora_meandrina_HIv1___RNAseq.g11528.t1	GO:0005654; GO:0005813; GO:0005814; GO:0005829; GO:0007283; GO:0007338; GO:0008104; GO:0010457; GO:0019901; GO:0019904; GO:0030674; GO:0032880; GO:0033365; GO:0065003; GO:0120212
A2AN08	gene-Pocillopora_meandrina_HIv1___RNAseq.g7014.t1	GO:0005516; GO:0005634; GO:0005768; GO:0005856; GO:0006511; GO:0006979; GO:0007032; GO:0008270; GO:0010508; GO:0030163; GO:0044314; GO:0045717; GO:0050821; GO:0061630; GO:0070936; GO:0070979; GO:0071596; GO:0071629; GO:0140455; GO:0141191; GO:0141198
A2APY7	gene-Pocillopora_meandrina_HIv1___TS.g23318.t2	GO:0004497; GO:0005739; GO:0008757; GO:0032259; GO:0032981; GO:0099617
A2AQP0	gene-Pocillopora_meandrina_HIv1___TS.g5460.t2	GO:0003774; GO:0005524; GO:0016020; GO:0016459; GO:0032982; GO:0051015; GO:0051480; GO:0086004; GO:0097512; GO:1905289
A2ARS0	gene-Pocillopora_meandrina_HIv1___RNAseq.g3347.t1	
A2ARS0	gene-Pocillopora_meandrina_HIv1___RNAseq.g3387.t1	
A2ARS0	gene-Pocillopora_meandrina_HIv1___RNAseq.g3294.t1	
A2ARV4	gene-Pocillopora_meandrina_HIv1___TS.g1285.t1	GO:0001822; GO:0001843; GO:0003139; GO:0003148; GO:0003151; GO:0003223; GO:0003281; GO:0005509; GO:0005768; GO:0005783; GO:0005794; GO:0005886; GO:0005903; GO:0005905; GO:0006898; GO:0007507; GO:0007605; GO:0008283; GO:0008584; GO:0009897; GO:0010467; GO:0015031; GO:0016020; GO:0016324; GO:0017124; GO:0030001; GO:0030139; GO:0030424; GO:0030425; GO:0030514; GO:0030900; GO:0031526; GO:0031904; GO:0034311; GO:0035904; GO:0042359; GO:0043066; GO:0043235; GO:0043491; GO:0044321; GO:0045177; GO:0050769; GO:0051087; GO:0060068; GO:0060976; GO:0060982; GO:0061156; GO:0070447; GO:0140058; GO:1904447; GO:1904888
A2ARV4	gene-Pocillopora_meandrina_HIv1___TS.g25478.t1	GO:0001822; GO:0001843; GO:0003139; GO:0003148; GO:0003151; GO:0003223; GO:0003281; GO:0005509; GO:0005768; GO:0005783; GO:0005794; GO:0005886; GO:0005903; GO:0005905; GO:0006898; GO:0007507; GO:0007605; GO:0008283; GO:0008584; GO:0009897; GO:0010467; GO:0015031; GO:0016020; GO:0016324; GO:0017124; GO:0030001; GO:0030139; GO:0030424; GO:0030425; GO:0030514; GO:0030900; GO:0031526; GO:0031904; GO:0034311; GO:0035904; GO:0042359; GO:0043066; GO:0043235; GO:0043491; GO:0044321; GO:0045177; GO:0050769; GO:0051087; GO:0060068; GO:0060976; GO:0060982; GO:0061156; GO:0070447; GO:0140058; GO:1904447; GO:1904888
A2ARV4	gene-Pocillopora_meandrina_HIv1___RNAseq.g7520.t1b	GO:0001822; GO:0001843; GO:0003139; GO:0003148; GO:0003151; GO:0003223; GO:0003281; GO:0005509; GO:0005768; GO:0005783; GO:0005794; GO:0005886; GO:0005903; GO:0005905; GO:0006898; GO:0007507; GO:0007605; GO:0008283; GO:0008584; GO:0009897; GO:0010467; GO:0015031; GO:0016020; GO:0016324; GO:0017124; GO:0030001; GO:0030139; GO:0030424; GO:0030425; GO:0030514; GO:0030900; GO:0031526; GO:0031904; GO:0034311; GO:0035904; GO:0042359; GO:0043066; GO:0043235; GO:0043491; GO:0044321; GO:0045177; GO:0050769; GO:0051087; GO:0060068; GO:0060976; GO:0060982; GO:0061156; GO:0070447; GO:0140058; GO:1904447; GO:1904888
A2ARV4	gene-Pocillopora_meandrina_HIv1___RNAseq.g59.t1	GO:0001822; GO:0001843; GO:0003139; GO:0003148; GO:0003151; GO:0003223; GO:0003281; GO:0005509; GO:0005768; GO:0005783; GO:0005794; GO:0005886; GO:0005903; GO:0005905; GO:0006898; GO:0007507; GO:0007605; GO:0008283; GO:0008584; GO:0009897; GO:0010467; GO:0015031; GO:0016020; GO:0016324; GO:0017124; GO:0030001; GO:0030139; GO:0030424; GO:0030425; GO:0030514; GO:0030900; GO:0031526; GO:0031904; GO:0034311; GO:0035904; GO:0042359; GO:0043066; GO:0043235; GO:0043491; GO:0044321; GO:0045177; GO:0050769; GO:0051087; GO:0060068; GO:0060976; GO:0060982; GO:0061156; GO:0070447; GO:0140058; GO:1904447; GO:1904888
A2AS55	gene-Pocillopora_meandrina_HIv1___RNAseq.g25705.t1	GO:0005634; GO:0005737; GO:0006400
A2ATU0	gene-Pocillopora_meandrina_HIv1___RNAseq.g30163.t1	GO:0002244; GO:0004591; GO:0005739; GO:0006091; GO:0006096; GO:0030976; GO:0160166; GO:0160167
A2AU72	gene-Pocillopora_meandrina_HIv1___RNAseq.g13591.t1	GO:0007286; GO:0030317; GO:0034517
A2AVA0	gene-Pocillopora_meandrina_HIv1___TS.g9080.t1b	GO:0001945; GO:0003017; GO:0003682; GO:0005178; GO:0005509; GO:0005576; GO:0005615; GO:0005634; GO:0005737; GO:0008544; GO:0010467; GO:0010572; GO:0016020; GO:0016477; GO:0031012; GO:0036303; GO:0045906; GO:0048014; GO:0090136; GO:0098640; GO:0120193
A2AX52	gene-Pocillopora_meandrina_HIv1___TS.g21414.t1	GO:0005518; GO:0005576; GO:0005589; GO:0007155; GO:0030198; GO:0031012; GO:0032991; GO:0062023
A2BDX3	gene-Pocillopora_meandrina_HIv1___RNAseq.g17900.t1	GO:0002098; GO:0002143; GO:0005524; GO:0005829; GO:0006777; GO:0016779; GO:0016783; GO:0032324; GO:0034227; GO:0042292; GO:0046872; GO:0061604; GO:0061605
A2BEA6	gene-Pocillopora_meandrina_HIv1___RNAseq.g8329.t1	GO:0003677; GO:0005634; GO:0005737; GO:0006357
A2BGM5	gene-Pocillopora_meandrina_HIv1___RNAseq.g1340.t1	GO:0000981; GO:0000987; GO:0001947; GO:0003170; GO:0003682; GO:0003700; GO:0005634; GO:0006355; GO:0008016; GO:0010842; GO:0035881; GO:0036302; GO:0043565; GO:0045893; GO:0045944; GO:0060579
A2BGT0	gene-Pocillopora_meandrina_HIv1___RNAseq.g22778.t1	GO:0000422; GO:0004197; GO:0004843; GO:0005634; GO:0005739; GO:0005741; GO:0005829; GO:0006508; GO:0008053; GO:0016579; GO:0031647; GO:0035871; GO:0044313
A2BGU9	gene-Pocillopora_meandrina_HIv1___RNAseq.g25308.t1	GO:0016787
A2BH40	gene-Pocillopora_meandrina_HIv1___RNAseq.g23522.t2	GO:0000122; GO:0000785; GO:0001704; GO:0001843; GO:0003205; GO:0003408; GO:0003677; GO:0005654; GO:0006325; GO:0006338; GO:0006357; GO:0007369; GO:0007566; GO:0016514; GO:0019827; GO:0030071; GO:0030900; GO:0035060; GO:0045582; GO:0045597; GO:0045663; GO:0045893; GO:0055007; GO:0060674; GO:0070316; GO:0071564; GO:0071565; GO:0140092; GO:0140658; GO:1902459; GO:2000045; GO:2000781; GO:2000819
A2BHJ4	gene-Pocillopora_meandrina_HIv1___TS.g4819.t1	GO:0000175; GO:0004535; GO:0005634; GO:0005737; GO:0006397; GO:0006417; GO:0030014; GO:0031047; GO:0046872
A2CEA7	gene-Pocillopora_meandrina_HIv1___RNAseq.g6447.t1	GO:0005085; GO:0005516; GO:0005789; GO:0005886; GO:0007265
A2CI35	gene-Pocillopora_meandrina_HIv1___RNAseq.g19832.t3	GO:0004674; GO:0004712; GO:0004713; GO:0005524; GO:0005737; GO:0016323; GO:0016324; GO:0043066; GO:0044344; GO:0045743; GO:0048568; GO:0070161; GO:0070374; GO:0106310
A2Q0Z1	gene-Pocillopora_meandrina_HIv1___RNAseq.g9515.t1	GO:0000974; GO:0005524; GO:0005634; GO:0005681; GO:0005730; GO:0005737; GO:0005765; GO:0005829; GO:0005886; GO:0006397; GO:0008380; GO:0016887; GO:0030674; GO:0031072; GO:0042026; GO:0042470; GO:0044183; GO:0045892; GO:0051085; GO:0061740; GO:0072318; GO:0140662; GO:1990904
A2RRH5	gene-Pocillopora_meandrina_HIv1___RNAseq.g5275.t1	GO:0005654
A2RRP1	gene-Pocillopora_meandrina_HIv1___RNAseq.g6616.t1	GO:0000149; GO:0000956; GO:0005783; GO:0005789; GO:0005829; GO:0006890; GO:0015031; GO:0016020; GO:0070939; GO:2000623
A2RRS8	gene-Pocillopora_meandrina_HIv1___RNAseq.g16881.t1	GO:0005737; GO:0005813; GO:0005814; GO:0031397; GO:0036064; GO:0044782; GO:0071539
A2RSY1	gene-Pocillopora_meandrina_HIv1___RNAseq.g3706.t1	GO:0000123; GO:0000922; GO:0005654; GO:0005739; GO:0006325; GO:0044545; GO:0045893; GO:0051011; GO:0090307; GO:1903108
A2RT91	gene-Pocillopora_meandrina_HIv1___RNAseq.g12196.t1	GO:0016020
A2RU49	gene-Pocillopora_meandrina_HIv1___RNAseq.9048_t	GO:0005759; GO:0006554; GO:0019202; GO:0047992
A2RU49	gene-Pocillopora_meandrina_HIv1___RNAseq.g20176.t1	GO:0005759; GO:0006554; GO:0019202; GO:0047992
A2RV18	gene-Pocillopora_meandrina_HIv1___RNAseq.g8807.t1	GO:0000175; GO:0000177; GO:0003723; GO:0006402; GO:0008859; GO:0016075
A2RV61	gene-Pocillopora_meandrina_HIv1___RNAseq.g7439.t2	GO:0005085; GO:0005096; GO:0005768; GO:0005829; GO:0006897; GO:0016020; GO:0030139; GO:0031267; GO:0032794; GO:0051223
