"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"607",607,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000007:886603-906343",154,-20.64,2,21,15452,15475,21,"71.43%","76.19%","Pocillopora_meandrina_HIv1___TS.g23876.t1",-0.93265271459178,0.0207671739003898,0.687095063784671,"Q9ER60","Sodium channel protein type 4 subunit alpha (Sodium channel protein skeletal muscle subunit alpha) (Sodium channel protein type IV subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.4)","Mus musculus (Mouse)","cation transport [GO:0006812]; choline transport [GO:0015871]; membrane depolarization during action potential [GO:0086010]; neuronal action potential [GO:0019228]; potassium ion transport [GO:0006813]; regulation of ion transmembrane transport [GO:0034765]; regulation of skeletal muscle contraction by action potential [GO:0100001]; sodium ion transmembrane transport [GO:0035725]; sodium ion transport [GO:0006814]","GO:0001518; GO:0005244; GO:0005248; GO:0005886; GO:0006812; GO:0006813; GO:0006814; GO:0015871; GO:0019228; GO:0030424; GO:0034765; GO:0035725; GO:0086010; GO:0100001"
"657",657,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000008:9982429-9983134",147,-20.07,2,18,164,184,16,"75.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g2576.t1",0.895870562135393,0.039700116080173,0.760878962620332,NA,NA,NA,NA,NA
"687",687,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000010:1456869-1519003",158,-21.91,2,19,844,865,17,"70.59%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g12993.t1",-0.97830496382573,0.00382345565257782,0.667107103030161,"Q5XF89","Polyamine-transporting ATPase 13A3 (Putrescine transporting ATPase) (EC 7.6.2.16)","Mus musculus (Mouse)","cellular calcium ion homeostasis [GO:0006874]; polyamine transmembrane transport [GO:1902047]; transmembrane transport [GO:0055085]","GO:0005524; GO:0006874; GO:0015203; GO:0015594; GO:0016020; GO:0016887; GO:0019829; GO:0031901; GO:0031902; GO:0046872; GO:0055038; GO:0055085; GO:0140358; GO:1902047"
"714",714,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000010:8742464-8746695",154,-20.46,2,21,3165,3189,22,"68.18%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g13548.t1",0.949106662357067,0.0136767150818551,0.674410729954476,NA,NA,NA,NA,NA
"716",716,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000010:9240831-9249862",151,-20.33,2,17,3972,3996,18,"72.22%","77.78%","Pocillopora_meandrina_HIv1___TS.g2591.t1",0.924557159754877,0.0245914555691827,0.703251328640132,"O15350","Tumor protein p73 (p53-like transcription factor) (p53-related protein)","Homo sapiens (Human)","cell cycle [GO:0007049]; cellular response to DNA damage stimulus [GO:0006974]; intrinsic apoptotic signaling pathway in response to DNA damage [GO:0008630]; intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator [GO:0042771]; kidney development [GO:0001822]; mismatch repair [GO:0006298]; negative regulation of cardiac muscle cell proliferation [GO:0060044]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of neuron differentiation [GO:0045665]; positive regulation of apoptotic process [GO:0043065]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of lung ciliated cell differentiation [GO:1901248]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of oligodendrocyte differentiation [GO:0048714]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein tetramerization [GO:0051262]; regulation of cell cycle [GO:0051726]; regulation of gene expression [GO:0010468]; regulation of mitotic cell cycle [GO:0007346]; regulation of transcription by RNA polymerase II [GO:0006357]; response to organonitrogen compound [GO:0010243]; response to xenobiotic stimulus [GO:0009410]","GO:0000785; GO:0000976; GO:0000978; GO:0000981; GO:0001222; GO:0001228; GO:0001822; GO:0002039; GO:0003700; GO:0005634; GO:0005654; GO:0005794; GO:0005829; GO:0006298; GO:0006357; GO:0006974; GO:0007049; GO:0007346; GO:0008285; GO:0008630; GO:0009410; GO:0010243; GO:0010468; GO:0019901; GO:0030054; GO:0042771; GO:0042802; GO:0043065; GO:0043231; GO:0043410; GO:0045665; GO:0045893; GO:0045944; GO:0046872; GO:0048714; GO:0051262; GO:0051726; GO:0060044; GO:0061629; GO:0097371; GO:0140297; GO:1901248"
"736",736,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000011:4543814-4566770",163,-24.48,2,21,10388,10411,21,"66.67%","85.71%","Pocillopora_meandrina_HIv1___RNAseq.g8574.t1",-0.97591802638565,0.00446989096870158,0.667107103030161,"Q9U943","Apolipophorins [Cleaved into: Apolipophorin-2 (Apolipophorin II) (apoLp-2); Apolipophorin-1 (Apolipophorin I) (apoLp-1)]","Locusta migratoria (Migratory locust)","Wnt signaling pathway [GO:0016055]","GO:0005319; GO:0005576; GO:0008289; GO:0016055"
"737",737,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000011:4663101-4690896",167,-20.28,2,20,16153,16174,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g8585.t1",-0.952008429762385,0.0125293920181981,0.674410729954476,NA,NA,NA,NA,NA
"769",769,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000011:9514017-9521500",159,-21.37,2,21,3312,3334,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g20707.t1",-0.946868160151997,0.0145839215112139,0.674410729954476,"P50430","Arylsulfatase B (ASB) (EC 3.1.6.12) (N-acetylgalactosamine-4-sulfatase) (G4S)","Rattus norvegicus (Rat)","anterior head development [GO:0097065]; autophagy [GO:0006914]; central nervous system development [GO:0007417]; colon epithelial cell migration [GO:0061580]; dermatan sulfate catabolic process [GO:0030209]; positive regulation of neuron projection development [GO:0010976]; regulation of epithelial cell migration [GO:0010632]; response to estrogen [GO:0043627]; response to methylmercury [GO:0051597]; response to nutrient [GO:0007584]; response to pH [GO:0009268]","GO:0003943; GO:0004065; GO:0005739; GO:0005764; GO:0005791; GO:0005794; GO:0006914; GO:0007417; GO:0007584; GO:0008484; GO:0009268; GO:0009986; GO:0010632; GO:0010976; GO:0030209; GO:0043627; GO:0043890; GO:0046872; GO:0051597; GO:0061580; GO:0097065"
"789",789,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000012:2255027-2269730",166,-25.95,2,19,3064,3085,17,"76.47%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g9701.t1",-0.999217266281196,2.6284754473593e-05,0.654127019198994,"P09917","Polyunsaturated fatty acid 5-lipoxygenase (EC 1.13.11.-) (Arachidonate 5-lipoxygenase) (5-LO) (5-lipoxygenase) (EC 1.13.11.34)","Homo sapiens (Human)","arachidonic acid metabolic process [GO:0019369]; dendritic cell migration [GO:0036336]; glucose homeostasis [GO:0042593]; hepoxilin biosynthetic process [GO:0051122]; humoral immune response [GO:0006959]; leukocyte chemotaxis involved in inflammatory response [GO:0002232]; leukocyte migration involved in inflammatory response [GO:0002523]; leukotriene A4 biosynthetic process [GO:1901753]; leukotriene biosynthetic process [GO:0019370]; leukotriene metabolic process [GO:0006691]; leukotriene production involved in inflammatory response [GO:0002540]; linoleic acid metabolic process [GO:0043651]; lipid oxidation [GO:0034440]; lipoxin biosynthetic process [GO:2001301]; lipoxygenase pathway [GO:0019372]; long-chain fatty acid biosynthetic process [GO:0042759]; negative regulation of angiogenesis [GO:0016525]; negative regulation of endothelial cell proliferation [GO:0001937]; negative regulation of inflammatory response [GO:0050728]; negative regulation of response to endoplasmic reticulum stress [GO:1903573]; negative regulation of sprouting angiogenesis [GO:1903671]; negative regulation of vascular wound healing [GO:0061044]; negative regulation of wound healing [GO:0061045]; positive regulation of bone mineralization [GO:0030501]; positive regulation of leukocyte adhesion to arterial endothelial cell [GO:1904999]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of cytokine production involved in inflammatory response [GO:1900015]; regulation of fat cell differentiation [GO:0045598]; regulation of inflammatory response [GO:0050727]; regulation of inflammatory response to wounding [GO:0106014]; regulation of insulin secretion [GO:0050796]; regulation of reactive oxygen species biosynthetic process [GO:1903426]","GO:0001937; GO:0002232; GO:0002523; GO:0002540; GO:0004051; GO:0004052; GO:0005506; GO:0005576; GO:0005615; GO:0005635; GO:0005641; GO:0005654; GO:0005829; GO:0006691; GO:0006959; GO:0016363; GO:0016525; GO:0016702; GO:0016787; GO:0019369; GO:0019370; GO:0019372; GO:0030501; GO:0031965; GO:0034440; GO:0034774; GO:0036336; GO:0036403; GO:0042593; GO:0042759; GO:0043651; GO:0045598; GO:0048471; GO:0050727; GO:0050728; GO:0050796; GO:0051122; GO:0061044; GO:0061045; GO:0106014; GO:1900015; GO:1900407; GO:1901753; GO:1903426; GO:1903573; GO:1903671; GO:1904813; GO:1904999; GO:2001301"
"790",790,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000012:2286699-2307937",153,-22.49,2,19,2564,2588,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g9702.t1",-0.948395444550115,0.0139628905983934,0.674410729954476,"P48999","Polyunsaturated fatty acid 5-lipoxygenase (EC 1.13.11.-) (Arachidonate 5-lipoxygenase) (5-LO) (5-lipoxygenase) (EC 1.13.11.34)","Mus musculus (Mouse)","acute inflammatory response [GO:0002526]; arachidonic acid metabolic process [GO:0019369]; dendritic cell migration [GO:0036336]; glucose homeostasis [GO:0042593]; hepoxilin biosynthetic process [GO:0051122]; humoral immune response [GO:0006959]; inflammatory response [GO:0006954]; leukocyte chemotaxis involved in inflammatory response [GO:0002232]; leukocyte migration involved in inflammatory response [GO:0002523]; leukotriene A4 biosynthetic process [GO:1901753]; leukotriene biosynthetic process [GO:0019370]; leukotriene metabolic process [GO:0006691]; leukotriene production involved in inflammatory response [GO:0002540]; linoleic acid metabolic process [GO:0043651]; lipid oxidation [GO:0034440]; lipoxin biosynthetic process [GO:2001301]; lipoxygenase pathway [GO:0019372]; negative regulation of angiogenesis [GO:0016525]; negative regulation of endothelial cell proliferation [GO:0001937]; negative regulation of inflammatory response [GO:0050728]; negative regulation of response to endoplasmic reticulum stress [GO:1903573]; negative regulation of sprouting angiogenesis [GO:1903671]; negative regulation of vascular wound healing [GO:0061044]; negative regulation of wound healing [GO:0061045]; positive regulation of bone mineralization [GO:0030501]; positive regulation of cytochrome-c oxidase activity [GO:1904960]; positive regulation of leukocyte adhesion to arterial endothelial cell [GO:1904999]; positive regulation of vasoconstriction [GO:0045907]; regulation of cellular response to oxidative stress [GO:1900407]; regulation of cytokine production involved in inflammatory response [GO:1900015]; regulation of fat cell differentiation [GO:0045598]; regulation of inflammatory response [GO:0050727]; regulation of inflammatory response to wounding [GO:0106014]; regulation of insulin secretion [GO:0050796]; regulation of reactive oxygen species biosynthetic process [GO:1903426]; sensory perception of pain [GO:0019233]","GO:0001937; GO:0002232; GO:0002523; GO:0002526; GO:0002540; GO:0004051; GO:0004052; GO:0005506; GO:0005634; GO:0005635; GO:0005641; GO:0005654; GO:0005737; GO:0005829; GO:0006691; GO:0006954; GO:0006959; GO:0016363; GO:0016525; GO:0016702; GO:0016787; GO:0019233; GO:0019369; GO:0019370; GO:0019372; GO:0030425; GO:0030501; GO:0031965; GO:0034440; GO:0036336; GO:0036403; GO:0042383; GO:0042593; GO:0043651; GO:0045598; GO:0045907; GO:0048471; GO:0050727; GO:0050728; GO:0050796; GO:0051122; GO:0061044; GO:0061045; GO:0106014; GO:1900015; GO:1900407; GO:1901753; GO:1903426; GO:1903573; GO:1903671; GO:1904960; GO:1904999; GO:2001301"
"803",803,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000012:7310453-7345660",175,-25.74,2,21,553,575,20,"85.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g10033.t1",0.919726423477259,0.0269707572024627,0.716063309543246,"F1MKX4","Proteasome activator complex subunit 4 (Proteasome activator PA200)","Bos taurus (Bovine)","cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]; sperm DNA condensation [GO:0035092]","GO:0005634; GO:0005829; GO:0006281; GO:0006974; GO:0010499; GO:0016504; GO:0016607; GO:0035092; GO:0070577; GO:0070628; GO:1990111"
"830",830,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000013:8742517-8748359",150,-21.52,2,20,3210,3228,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g3779.t1",0.913339324161283,0.0302231335810845,0.731641836106607,NA,NA,NA,NA,NA
"831",831,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000013:8742517-8748359",153,-20.24,2,20,3819,3843,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g3779.t1",0.913339324161283,0.0302231335810845,0.731641836106607,NA,NA,NA,NA,NA
"860",860,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000014:4095599-4097093",149,-23.81,2,20,295,322,24,"66.67%","70.83%","Pocillopora_meandrina_HIv1___RNAseq.g26196.t1",0.911222446246768,0.0313270241190421,0.737298009451203,NA,NA,NA,NA,NA
"889",889,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000015:1819877-1830532",146,-20.24,2,19,5220,5241,17,"58.82%","76.47%","Pocillopora_meandrina_HIv1___RNAseq.g4267.t1",0.955716393315057,0.0111120019550276,0.672291781568494,"O75899","Gamma-aminobutyric acid type B receptor subunit 2 (GABA-B receptor 2) (GABA-B-R2) (GABA-BR2) (GABABR2) (Gb2) (G-protein coupled receptor 51) (HG20)","Homo sapiens (Human)","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway [GO:0007193]; chemical synaptic transmission [GO:0007268]; G protein-coupled receptor signaling pathway [GO:0007186]; gamma-aminobutyric acid signaling pathway [GO:0007214]; negative regulation of adenylate cyclase activity [GO:0007194]; neuron-glial cell signaling [GO:0150099]; synaptic transmission, GABAergic [GO:0051932]","GO:0004888; GO:0004965; GO:0005737; GO:0005886; GO:0007186; GO:0007193; GO:0007194; GO:0007214; GO:0007268; GO:0038039; GO:0043005; GO:0045211; GO:0046982; GO:0051932; GO:0150099; GO:1902710; GO:1902712"
"894",894,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000015:3405042-3408708",154,-22.93,2,21,3534,3558,22,"63.64%","81.82%","Pocillopora_meandrina_HIv1___TS.g21810.t1",-0.958104896002824,0.0102289386718952,0.667107103030161,NA,NA,NA,NA,NA
"896",896,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000015:4029419-4044751",151,-20.61,2,20,6103,6124,18,"66.67%","72.22%","Pocillopora_meandrina_HIv1___RNAseq.g4434.t2",0.993431086106022,0.000638477830532951,0.667107103030161,"Q53QZ3","Rho GTPase-activating protein 15 (ArhGAP15) (Rho-type GTPase-activating protein 15)","Homo sapiens (Human)","regulation of cell shape [GO:0008360]; regulation of GTPase activity [GO:0043087]; regulation of small GTPase mediated signal transduction [GO:0051056]; signal transduction [GO:0007165]","GO:0005096; GO:0005737; GO:0005829; GO:0007165; GO:0008360; GO:0016020; GO:0043087; GO:0051056"
"976",976,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000017:6466988-6473891",146,-20.1,2,21,1270,1295,23,"60.87%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g29485.t1",0.943666357273264,0.0159140744567971,0.674410729954476,NA,NA,NA,NA,NA
"998",998,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000018:4729414-4730760",155,-20.84,2,21,363,386,21,"66.67%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g28506.t1",-0.882053344050577,0.0477557487600329,0.787085229442451,NA,NA,NA,NA,NA
"1014",1014,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000018:7492350-7494380",170,-27.2,2,21,847,867,19,"73.68%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g28745.t1",0.9917733863879,0.000894599941680801,0.667107103030161,NA,NA,NA,NA,NA
"1211",1211,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000028:2602542-2611751",164,-20.88,2,21,4754,4775,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___TS.g5522.t2",-0.878846304941165,0.0496917992360272,0.79195052126402,"Q4R495","UNC93-like protein MFSD11 (Major facilitator superfamily domain-containing protein 11)","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","","GO:0016020"
"1222",1222,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000028:785021-792117",165,-21.79,2,18,3941,3962,16,"81.25%","87.50%","Pocillopora_meandrina_HIv1___RNAseq.g849.t1",-0.936738533251468,0.0189181277751957,0.681911945953725,"C3YWU0","Alpha-L-fucosidase (EC 3.2.1.51) (Alpha-L-fucoside fucohydrolase)","Branchiostoma floridae (Florida lancelet) (Amphioxus)","fucose metabolic process [GO:0006004]; glycoside catabolic process [GO:0016139]","GO:0004560; GO:0005576; GO:0005764; GO:0006004; GO:0016139"
"1285",1285,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000032:2636339-2641711",157,-20.62,2,15,343,365,14,"85.71%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g30274.t1",0.882218202874551,0.0476568846215828,0.786804279113739,NA,NA,NA,NA,NA
"1296",1296,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000033:270927-274547",159,-20.47,2,21,2085,2103,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g539.t1",-0.971369042638391,0.00579046833138061,0.667107103030161,"Q7T292","Mitoferrin-2 (Mitochondrial iron transporter 2) (Solute carrier family 25 member 28)","Danio rerio (Zebrafish) (Brachydanio rerio)","iron import into the mitochondrion [GO:0048250]; iron ion homeostasis [GO:0055072]","GO:0005743; GO:0015093; GO:0031966; GO:0048250; GO:0055072"
"1326",1326,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000036:581270-599778",160,-20.73,2,21,10572,10593,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g17125.t1",0.964768718331666,0.00789619771820488,0.667107103030161,"Q9CZU3","Exosome RNA helicase MTR4 (EC 3.6.4.13) (ATP-dependent helicase SKIV2L2) (Superkiller viralicidic activity 2-like 2) (TRAMP-like complex helicase)","Mus musculus (Mouse)","cellular response to DNA damage stimulus [GO:0006974]; maturation of 5.8S rRNA [GO:0000460]; mRNA processing [GO:0006397]; RNA catabolic process [GO:0006401]; RNA splicing [GO:0008380]; rRNA processing [GO:0006364]","GO:0000176; GO:0000178; GO:0000460; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0006364; GO:0006397; GO:0006401; GO:0006974; GO:0008380; GO:0016607; GO:0016887; GO:0031499; GO:0071013"
"1357",1357,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000039:57296-63645",159,-20.27,2,21,2714,2736,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g3896.t1",-0.940051183862645,0.0174606517211085,0.674410729954476,"Q2KJI2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A (Oligosaccharyl transferase subunit STT3A) (STT3-A) (EC 2.4.99.18)","Bos taurus (Bovine)","co-translational protein modification [GO:0043686]; post-translational protein modification [GO:0043687]; protein N-linked glycosylation via asparagine [GO:0018279]","GO:0004579; GO:0018279; GO:0035000; GO:0043686; GO:0043687; GO:0046872"
