"miRNA_cluster"	"miRNA_location"	"mRNA_FUNid"	"mRNA_location"	"score"	"energy"	"miRNA_start"	"miRNA_end"	"target_start"	"target_end"	"aln_length"	"subject_identity"	"Qquery_identity"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_015568"	"ptg000009l:12247959-12248719"	157	-20.38	2	20	528	548	18	"77.78%"	"77.78%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_015612"	"ptg000009l:12795129-12796129"	165	-20.32	2	20	205	225	18	"77.78%"	"88.89%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_016717"	"ptg000011l:6572254-6573254"	172	-22.12	2	21	922	943	19	"78.95%"	"84.21%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_017306"	"ptg000011l:11818664-11819664"	168	-23.81	2	19	878	898	17	"88.24%"	"88.24%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_017615"	"ptg000011l:12593410-12594410"	161	-20.58	2	14	764	785	12	"91.67%"	"100.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_017657"	"ptg000011l:12998417-12999267"	163	-22.36	2	18	351	371	16	"87.50%"	"87.50%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_018392"	"ptg000012l:8780752-8781752"	161	-20.83	2	19	846	868	18	"72.22%"	"88.89%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_018393"	"ptg000012l:8781177-8782177"	161	-20.83	2	19	421	443	18	"72.22%"	"88.89%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_019037"	"ptg000012l:16663178-16664178"	156	-20.38	2	21	31	50	19	"78.95%"	"78.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_019111"	"ptg000012l:17349871-17350871"	153	-21.23	2	19	386	411	21	"71.43%"	"71.43%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_019448"	"ptg000015l:2403802-2404802"	165	-25.78	2	14	269	290	12	"100.00%"	"100.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_019486"	"ptg000015l:2793946-2794946"	151	-20.22	2	14	212	232	12	"91.67%"	"91.67%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_019579"	"ptg000015l:3731318-3732318"	162	-20.75	2	21	785	808	21	"76.19%"	"80.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_020866"	"ptg000015l:9364230-9365230"	159	-20.04	2	20	896	916	19	"78.95%"	"84.21%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_020956"	"ptg000015l:10538097-10539097"	153	-22.73	2	20	590	617	24	"70.83%"	"70.83%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_021128"	"ptg000016l:1092165-1092787"	168	-20.41	2	21	6	27	19	"78.95%"	"78.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_021919"	"ptg000016l:3382141-3383141"	154	-21.33	2	21	513	533	19	"68.42%"	"78.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_022102"	"ptg000016l:5430762-5431762"	156	-22.81	2	21	66	87	19	"63.16%"	"78.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_022704"	"ptg000016l:12502864-12503864"	156	-21.13	2	15	147	167	13	"92.31%"	"92.31%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_023110"	"ptg000017l:3737295-3738295"	158	-20.41	2	21	812	832	19	"73.68%"	"78.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_023136"	"ptg000017l:4058942-4059942"	169	-20.67	2	21	371	390	19	"84.21%"	"84.21%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_023939"	"ptg000018l:355418-356418"	172	-26.41	2	18	201	224	18	"88.89%"	"88.89%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_024313"	"ptg000018l:4792356-4793356"	159	-23.9	2	21	339	361	20	"70.00%"	"80.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_025263"	"ptg000019l:563769-564769"	157	-22.76	2	14	594	615	12	"83.33%"	"100.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_026743"	"ptg000020l:13027368-13028368"	154	-21.64	2	20	962	985	20	"70.00%"	"75.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027034"	"ptg000020l:16091471-16092471"	156	-21.48	2	21	113	131	19	"73.68%"	"78.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027073"	"ptg000020l:16492800-16493800"	152	-24.36	2	21	795	816	19	"68.42%"	"68.42%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027135"	"ptg000021l:993008-993811"	164	-20.26	2	17	537	558	15	"86.67%"	"86.67%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027255"	"ptg000021l:2490826-2491826"	161	-20.29	2	18	52	73	16	"75.00%"	"87.50%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027303"	"ptg000021l:3323235-3324235"	163	-23.01	2	20	704	725	18	"72.22%"	"83.33%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027460"	"ptg000021l:5319040-5320040"	159	-21.5	2	21	525	547	20	"70.00%"	"80.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027663"	"ptg000021l:8492082-8492210"	164	-22.03	2	17	37	58	15	"86.67%"	"86.67%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027664"	"ptg000021l:8492082-8492210"	164	-22.03	2	17	37	58	15	"86.67%"	"86.67%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027665"	"ptg000021l:8492082-8492210"	164	-22.03	2	17	37	58	15	"86.67%"	"86.67%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027679"	"ptg000021l:8750769-8751769"	163	-23.01	2	20	703	724	18	"72.22%"	"83.33%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027807"	"ptg000021l:11052552-11053552"	161	-20.45	2	18	930	951	16	"81.25%"	"81.25%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_027808"	"ptg000021l:11053405-11054405"	161	-20.45	2	18	77	98	16	"81.25%"	"81.25%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_028013"	"ptg000021l:14617382-14618382"	170	-21.32	2	15	691	712	13	"100.00%"	"100.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_028212"	"ptg000021l:16917192-16918192"	154	-22.28	2	20	557	580	20	"70.00%"	"75.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_028375"	"ptg000021l:19073013-19074013"	147	-22.21	2	21	827	852	23	"60.87%"	"69.57%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_028685"	"ptg000022l:2630755-2631755"	142	-20.55	2	21	385	411	24	"62.50%"	"66.67%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_030091"	"ptg000023l:9302415-9303415"	159	-21.39	2	16	423	444	14	"85.71%"	"85.71%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_030602"	"ptg000023l:11803136-11804136"	158	-23.78	2	21	22	49	25	"72.00%"	"72.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_030682"	"ptg000023l:14800456-14801456"	157	-20.06	2	21	39	58	19	"73.68%"	"78.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_031548"	"ptg000023l:22766744-22767744"	169	-20.36	2	20	732	752	18	"83.33%"	"88.89%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_031710"	"ptg000023l:24633366-24634366"	163	-21.92	2	21	871	894	21	"76.19%"	"76.19%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_032044"	"ptg000023l:28354003-28355003"	164	-22.81	2	21	357	378	19	"73.68%"	"78.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_032154"	"ptg000023l:29255290-29256042"	176	-22.52	2	19	59	79	17	"94.12%"	"94.12%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_032155"	"ptg000023l:29255290-29256042"	176	-22.52	2	19	59	79	17	"94.12%"	"94.12%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_032537"	"ptg000023l:33024424-33025424"	145	-20.75	2	20	940	968	25	"64.00%"	"68.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_032813"	"ptg000023l:36273943-36274943"	163	-22.16	2	21	157	180	21	"71.43%"	"80.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_033108"	"ptg000023l:39981256-39982256"	162	-20.78	2	20	657	679	19	"78.95%"	"78.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_033233"	"ptg000023l:41386162-41387162"	167	-21.28	2	16	960	981	14	"92.86%"	"92.86%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_034078"	"ptg000024l:4622247-4623247"	150	-20.4	2	11	170	191	9	"100.00%"	"100.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_034886"	"ptg000025l:1210046-1211046"	152	-21.68	2	21	231	252	19	"63.16%"	"73.68%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_036435"	"ptg000025l:18098620-18099620"	163	-26.56	2	21	269	291	20	"75.00%"	"80.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_036658"	"ptg000026l:456470-457470"	158	-23.78	2	21	75	102	25	"72.00%"	"72.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_036670"	"ptg000026l:555334-556334"	165	-26.71	2	14	910	931	12	"100.00%"	"100.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_036680"	"ptg000026l:658969-659969"	155	-20.45	2	17	260	283	17	"76.47%"	"82.35%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_036697"	"ptg000026l:788865-789865"	158	-23.78	2	21	98	125	25	"72.00%"	"72.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_036708"	"ptg000026l:895210-896210"	165	-26.71	2	14	910	931	12	"100.00%"	"100.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_036899"	"ptg000026l:3227329-3228329"	154	-22.76	2	20	699	722	20	"70.00%"	"75.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_037564"	"ptg000026l:11848454-11849454"	150	-23.41	2	21	469	496	25	"68.00%"	"68.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_037983"	"ptg000027l:1160521-1161521"	145	-21.51	2	21	320	347	25	"64.00%"	"72.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_038302"	"ptg000027l:5494266-5495266"	154	-20.35	2	20	36	58	19	"68.42%"	"78.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_038768"	"ptg000027l:11141928-11142928"	151	-20.58	2	17	90	112	16	"75.00%"	"81.25%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_039959"	"ptg000031l:2127178-2128178"	168	-23.62	2	20	820	841	19	"84.21%"	"89.47%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_042120"	"ptg000036l:858674-859674"	163	-24.85	2	19	563	582	17	"82.35%"	"88.24%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_042672"	"ptg000039l:995587-996587"	167	-24.98	2	21	974	996	20	"75.00%"	"85.00%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_043260"	"ptg000047l:6117422-6118422"	159	-20.09	2	16	321	342	14	"85.71%"	"85.71%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_043261"	"ptg000047l:6117615-6118615"	159	-20.09	2	16	128	149	14	"85.71%"	"85.71%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_043484"	"ptg000047l:9182906-9183906"	158	-20.05	2	17	853	873	15	"86.67%"	"86.67%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_044186"	"ptg000109l:14098-14860"	161	-20.56	2	21	107	129	21	"76.19%"	"80.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_044189"	"ptg000109l:33606-34368"	161	-20.56	2	21	107	129	21	"76.19%"	"80.95%"
"Cluster_10057"	"ptg000016l:8599884-8599905(-)"	"FUN_044263"	"ptg000129l:14584-15346"	161	-20.56	2	21	107	129	21	"76.19%"	"80.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_000187"	"ntLink_6:110263-111263"	159	-20.01	2	21	246	268	20	"70.00%"	"80.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_001170"	"ntLink_6:9316113-9317113"	172	-26.94	2	21	648	669	19	"73.68%"	"89.47%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_001839"	"ntLink_6:16783293-16784293"	167	-25.48	2	21	141	164	21	"71.43%"	"85.71%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_001911"	"ntLink_6:17698350-17699350"	143	-20.41	2	20	361	382	18	"55.56%"	"72.22%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_002619"	"ntLink_8:4363458-4364458"	164	-22.21	2	21	712	733	19	"73.68%"	"78.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_003424"	"ntLink_8:9928534-9929379"	166	-21.86	2	17	395	415	15	"93.33%"	"93.33%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_003799"	"ntLink_8:15481106-15482106"	170	-22.27	2	21	13	33	19	"84.21%"	"84.21%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_003808"	"ntLink_8:15623095-15624095"	163	-21.32	2	21	365	387	20	"70.00%"	"85.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_003819"	"ntLink_8:15747348-15748348"	163	-21.32	2	21	365	387	20	"70.00%"	"85.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_003826"	"ntLink_8:15821911-15822911"	163	-21.32	2	21	365	387	20	"70.00%"	"85.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_003854"	"ntLink_8:16167448-16168448"	164	-22.04	2	21	576	597	19	"68.42%"	"84.21%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_003908"	"ntLink_8:16806688-16807688"	162	-24.56	2	21	798	822	22	"72.73%"	"81.82%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_004243"	"ntLink_8:21019551-21020551"	158	-20.39	2	19	713	734	17	"70.59%"	"82.35%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_004625"	"ntLink_8:25036244-25037244"	159	-20.66	2	20	495	516	18	"66.67%"	"83.33%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_004626"	"ntLink_8:25036737-25037737"	159	-20.66	2	20	2	23	18	"66.67%"	"83.33%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_004824"	"ntLink_8:27452098-27452798"	159	-21.49	2	21	655	678	21	"66.67%"	"80.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_004825"	"ntLink_8:27453412-27454061"	159	-21.49	2	21	604	627	21	"66.67%"	"80.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_004847"	"ntLink_8:27814533-27815533"	161	-28.08	2	21	809	830	20	"80.00%"	"80.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_005091"	"ntLink_8:30989901-30990901"	155	-21.81	2	21	451	476	23	"65.22%"	"73.91%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_005230"	"ntLink_8:32977876-32978392"	154	-20.54	2	20	55	78	20	"65.00%"	"80.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_005231"	"ntLink_8:32977876-32978392"	154	-20.54	2	20	55	78	20	"65.00%"	"80.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_005425"	"ntLink_8:35181896-35182896"	158	-20.38	2	17	655	675	15	"86.67%"	"86.67%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_005463"	"ntLink_8:35676833-35677833"	153	-21.33	2	19	68	92	20	"70.00%"	"75.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_005481"	"ntLink_8:36044483-36045483"	158	-20.59	2	21	319	339	19	"73.68%"	"78.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_006334"	"ptg000001l:11030167-11031167"	168	-24.17	2	20	403	424	19	"84.21%"	"89.47%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_006376"	"ptg000001l:11705156-11705823"	155	-20.72	2	21	76	99	21	"66.67%"	"76.19%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_006377"	"ptg000001l:11705156-11706156"	155	-20.72	2	21	76	99	21	"66.67%"	"76.19%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_006466"	"ptg000001l:12858965-12859965"	157	-21.45	2	21	505	526	20	"70.00%"	"85.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_006489"	"ptg000001l:13134888-13135888"	162	-23.66	2	21	30	50	19	"68.42%"	"89.47%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_006802"	"ptg000001l:16826361-16827361"	157	-22.04	2	19	428	450	18	"72.22%"	"83.33%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_007147"	"ptg000001l:20989615-20990615"	170	-20.97	2	21	863	883	19	"84.21%"	"84.21%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_007834"	"ptg000002l:5223097-5224097"	160	-23.56	2	21	652	671	19	"78.95%"	"84.21%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_008327"	"ptg000002l:10335281-10336281"	169	-25.35	2	20	772	796	21	"80.95%"	"85.71%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_008446"	"ptg000002l:11645571-11646571"	174	-23.93	2	21	143	166	21	"80.95%"	"90.48%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_009174"	"ptg000004l:3537431-3538431"	167	-22.91	2	21	602	625	21	"71.43%"	"85.71%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_009658"	"ptg000004l:10035121-10035894"	167	-25.48	2	21	110	133	21	"71.43%"	"85.71%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_010728"	"ptg000007l:2159000-2160000"	163	-23.58	2	18	285	308	18	"83.33%"	"88.89%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_011310"	"ptg000007l:8712562-8713215"	161	-20.29	2	14	30	51	12	"91.67%"	"100.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_011355"	"ptg000007l:9149939-9150939"	152	-20.37	2	21	298	324	25	"72.00%"	"72.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_011359"	"ptg000007l:9164106-9165106"	159	-23.27	2	21	541	563	20	"70.00%"	"80.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_011855"	"ptg000008l:2154029-2155029"	159	-20.19	2	21	147	171	22	"59.09%"	"86.36%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_011966"	"ptg000008l:3633386-3634116"	174	-29.79	2	21	253	276	21	"80.95%"	"90.48%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_012873"	"ptg000008l:14002327-14003327"	153	-23.07	2	21	277	299	21	"66.67%"	"80.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_013096"	"ptg000008l:19553179-19554179"	155	-21.18	2	21	840	862	20	"65.00%"	"80.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_013616"	"ptg000008l:24559951-24560951"	149	-23.26	2	15	180	203	15	"80.00%"	"80.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_013617"	"ptg000008l:24560068-24561068"	149	-23.26	2	15	63	86	15	"80.00%"	"80.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_014124"	"ptg000008l:32038167-32039167"	143	-20.55	2	21	715	732	19	"63.16%"	"73.68%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_014443"	"ptg000009l:247372-248372"	159	-21.67	2	21	288	311	21	"66.67%"	"80.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_014444"	"ptg000009l:247583-248583"	159	-21.67	2	21	77	100	21	"66.67%"	"80.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_014766"	"ptg000009l:2892507-2893470"	152	-20.47	2	21	762	783	19	"57.89%"	"78.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_014767"	"ptg000009l:2892507-2893470"	152	-20.47	2	21	762	783	19	"57.89%"	"78.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_014946"	"ptg000009l:4600697-4601697"	152	-20.78	2	19	39	64	21	"71.43%"	"76.19%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_015782"	"ptg000009l:15885527-15886527"	164	-22.47	2	17	291	312	15	"80.00%"	"93.33%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_017253"	"ptg000011l:11355315-11356315"	151	-21.94	2	21	3	25	20	"65.00%"	"75.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_017650"	"ptg000011l:12958958-12959958"	160	-21.12	2	21	239	260	19	"68.42%"	"78.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_018678"	"ptg000012l:11871003-11872003"	156	-20.44	2	19	145	169	20	"75.00%"	"80.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_018814"	"ptg000012l:13928450-13929450"	160	-23.49	2	17	223	244	15	"80.00%"	"86.67%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_018815"	"ptg000012l:13935378-13936378"	160	-23.49	2	17	223	244	15	"80.00%"	"86.67%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_018816"	"ptg000012l:13944205-13945205"	164	-26	2	17	263	284	15	"80.00%"	"93.33%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_018964"	"ptg000012l:15770151-15771151"	152	-20.91	2	21	518	539	19	"57.89%"	"78.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_019065"	"ptg000012l:16908281-16908599"	152	-21.01	2	21	178	196	19	"68.42%"	"78.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_019066"	"ptg000012l:16908281-16908599"	152	-21.01	2	21	178	196	19	"68.42%"	"78.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_020743"	"ptg000015l:8274504-8275504"	157	-20.63	2	19	192	217	21	"71.43%"	"76.19%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_021893"	"ptg000016l:3368782-3369146"	147	-21.75	2	21	82	109	25	"56.00%"	"72.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_021894"	"ptg000016l:3368782-3369146"	147	-21.75	2	21	82	109	25	"56.00%"	"72.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_021897"	"ptg000016l:3370647-3371011"	147	-21.75	2	21	82	109	25	"56.00%"	"72.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_021898"	"ptg000016l:3370647-3371011"	147	-21.75	2	21	82	109	25	"56.00%"	"72.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_022053"	"ptg000016l:5096472-5097472"	156	-22.7	2	18	416	439	18	"72.22%"	"83.33%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_022313"	"ptg000016l:7459443-7460443"	161	-22.5	2	19	133	155	18	"72.22%"	"88.89%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_022430"	"ptg000016l:8978585-8979585"	169	-20.25	2	19	260	282	18	"83.33%"	"88.89%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_022476"	"ptg000016l:9416269-9417269"	162	-22.9	2	21	394	418	22	"72.73%"	"81.82%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_022664"	"ptg000016l:12139488-12140488"	168	-21.4	2	21	846	867	19	"73.68%"	"84.21%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_024143"	"ptg000018l:2663405-2664405"	156	-20.19	2	17	755	776	15	"73.33%"	"86.67%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_024144"	"ptg000018l:2663894-2664894"	156	-20.19	2	17	266	287	15	"73.33%"	"86.67%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_024245"	"ptg000018l:3883693-3884693"	155	-20.18	2	18	754	774	16	"81.25%"	"81.25%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_024615"	"ptg000018l:9045662-9046662"	158	-24.32	2	20	626	649	20	"70.00%"	"80.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_024616"	"ptg000018l:9045769-9046769"	158	-24.32	2	20	519	542	20	"70.00%"	"80.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_025342"	"ptg000019l:1499431-1500431"	154	-21.79	2	21	549	569	19	"68.42%"	"78.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_025357"	"ptg000019l:1844725-1845401"	165	-21.89	2	21	420	439	19	"78.95%"	"84.21%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_025457"	"ptg000019l:2964933-2965933"	160	-20.73	2	21	396	417	19	"68.42%"	"78.95%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_025641"	"ptg000019l:5144627-5145627"	157	-20.26	2	14	259	280	12	"83.33%"	"100.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_026639"	"ptg000020l:11808750-11809750"	155	-23.93	2	21	1	28	25	"64.00%"	"72.00%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_026816"	"ptg000020l:13775828-13776828"	160	-20.86	2	18	137	159	17	"76.47%"	"88.24%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_026930"	"ptg000020l:15064609-15065201"	161	-20.19	2	21	39	64	23	"78.26%"	"78.26%"
"Cluster_10093"	"ptg000016l:11751407-11751428(-)"	"FUN_027011"	"ptg000020l:15805122-15806122"	164	-20.36	2	18	631	653	17	"82.35%"	"88.24%"
