"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"71",71,"Cluster_10934","Porites_evermani_scaffold_173:319937-320937",176,-21.26,2,21,153,174,19,"84.21%","84.21%","Peve_00010377",0.879156733705841,0.316213250722529,0.978262075707395,"Q9D3B1","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2 (EC 4.2.1.134) (3-hydroxyacyl-CoA dehydratase 2) (HACD2) (Protein-tyrosine phosphatase-like member B)","Mus musculus (Mouse)","fatty acid elongation [GO:0030497]; sphingolipid biosynthetic process [GO:0030148]; very long-chain fatty acid biosynthetic process [GO:0042761]","GO:0005783; GO:0005789; GO:0018812; GO:0019899; GO:0030148; GO:0030497; GO:0042761; GO:0080023; GO:0102158; GO:0102343; GO:0102344; GO:0102345"
"72",72,"Cluster_10934","Porites_evermani_scaffold_1765:79516-80516",156,-23.4,2,21,326,347,21,"76.19%","76.19%","Peve_00010720",-0.456234386365879,0.698395722414825,0.978262075707395,"Q8N1C3","Gamma-aminobutyric acid receptor subunit gamma-1 (GABA(A) receptor subunit gamma-1)","Homo sapiens (Human)","chemical synaptic transmission [GO:0007268]; chloride transmembrane transport [GO:1902476]; gamma-aminobutyric acid signaling pathway [GO:0007214]; ion transmembrane transport [GO:0034220]; nervous system process [GO:0050877]; regulation of membrane potential [GO:0042391]; regulation of postsynaptic membrane potential [GO:0060078]; signal transduction [GO:0007165]; synaptic transmission, GABAergic [GO:0051932]","GO:0004890; GO:0005231; GO:0005237; GO:0005886; GO:0007165; GO:0007214; GO:0007268; GO:0022851; GO:0030594; GO:0032590; GO:0034220; GO:0034707; GO:0042391; GO:0043005; GO:0045202; GO:0045211; GO:0050811; GO:0050877; GO:0051932; GO:0060078; GO:0098794; GO:1902476; GO:1902711; GO:1904315"
"73",73,"Cluster_10934","Porites_evermani_scaffold_1771:63860-64860",149,-22.11,2,19,306,328,18,"66.67%","77.78%","Peve_00010791",-0.142614701257427,0.908898043128191,0.999448381576871,"P70704","Phospholipid-transporting ATPase IA (EC 7.6.2.1) (ATPase class I type 8A member 1) (Chromaffin granule ATPase II) (P4-ATPase flippase complex alpha subunit ATP8A1)","Mus musculus (Mouse)","aminophospholipid translocation [GO:0140331]; learning [GO:0007612]; phospholipid translocation [GO:0045332]; positive regulation of cell migration [GO:0030335]; positive regulation of phospholipid translocation [GO:0061092]","GO:0000287; GO:0005524; GO:0005783; GO:0005794; GO:0005802; GO:0005886; GO:0007612; GO:0016887; GO:0030335; GO:0030672; GO:0031090; GO:0031410; GO:0042584; GO:0043231; GO:0045202; GO:0045332; GO:0061092; GO:0090556; GO:0140326; GO:0140331; GO:0140346; GO:1990531"
"74",74,"Cluster_10934","Porites_evermani_scaffold_178:251916-252916",156,-21.34,2,21,498,519,19,"68.42%","73.68%","Peve_00010861",NA,NA,NA,NA,NA,NA,NA,NA
"75",75,"Cluster_10934","Porites_evermani_scaffold_178:253868-254868",156,-21.34,2,21,498,519,19,"68.42%","73.68%","Peve_00010862",NA,NA,NA,NA,NA,NA,NA,NA
"76",76,"Cluster_10934","Porites_evermani_scaffold_186:96034-97034",156,-20.44,2,21,539,558,19,"73.68%","84.21%","Peve_00011797",NA,NA,NA,NA,NA,NA,NA,NA
"77",77,"Cluster_10934","Porites_evermani_scaffold_1879:55579-56579",160,-21.18,2,21,882,903,19,"68.42%","78.95%","Peve_00012001",NA,NA,NA,NA,NA,NA,NA,NA
"78",78,"Cluster_10934","Porites_evermani_scaffold_1894:53605-54605",160,-20.21,2,18,73,97,19,"78.95%","78.95%","Peve_00012174",0.356153247307574,0.768176213289814,0.990527675986719,NA,NA,NA,NA,NA
"79",79,"Cluster_10934","Porites_evermani_scaffold_1955:27564-28564",163,-20.34,2,20,329,350,18,"72.22%","83.33%","Peve_00012875",NA,NA,NA,NA,NA,NA,NA,NA
"80",80,"Cluster_10934","Porites_evermani_scaffold_2138:37715-38715",172,-25.71,2,21,482,503,19,"78.95%","84.21%","Peve_00014945",-0.804068199036874,0.405329312481883,0.978262075707395,NA,NA,NA,NA,NA
"81",81,"Cluster_10934","Porites_evermani_scaffold_2174:23969-24969",166,-21.95,2,20,801,825,21,"76.19%","80.95%","Peve_00015272",NA,NA,NA,NA,NA,NA,NA,NA
"82",82,"Cluster_10934","Porites_evermani_scaffold_2198:716-1716",152,-22.79,2,19,586,606,17,"70.59%","82.35%","Peve_00015485",0.719894660067005,0.488380177076864,0.978262075707395,NA,NA,NA,NA,NA
"83",83,"Cluster_10934","Porites_evermani_scaffold_2248:21440-22440",159,-20.26,2,21,168,193,23,"69.57%","73.91%","Peve_00016024",NA,NA,NA,NA,NA,NA,NA,NA
"84",84,"Cluster_10934","Porites_evermani_scaffold_2539:23918-24918",160,-21.52,2,19,17,37,17,"82.35%","82.35%","Peve_00018762",0.585385932164402,0.601886010785523,0.978262075707395,NA,NA,NA,NA,NA
"85",85,"Cluster_10934","Porites_evermani_scaffold_254:44147-45147",164,-24.96,2,21,323,344,19,"68.42%","84.21%","Peve_00018766",0.829541059534191,0.377204193909978,0.978262075707395,"Q03168","Lysosomal aspartic protease (EC 3.4.23.-)","Aedes aegypti (Yellowfever mosquito) (Culex aegypti)","proteolysis [GO:0006508]","GO:0004190; GO:0005764; GO:0006508"
"86",86,"Cluster_10934","Porites_evermani_scaffold_261:196205-197205",162,-20.21,2,15,80,101,13,"84.62%","100.00%","Peve_00019357",-0.456234386365879,0.698395722414825,0.978262075707395,NA,NA,NA,NA,NA
"87",87,"Cluster_10934","Porites_evermani_scaffold_2614:64308-65308",162,-21.88,2,20,405,427,19,"73.68%","84.21%","Peve_00019390",0.998758250045999,0.0317290557481559,0.903929377050813,NA,NA,NA,NA,NA
"88",88,"Cluster_10934","Porites_evermani_scaffold_265:149776-150313",159,-23.81,2,21,106,124,19,"78.95%","84.21%","Peve_00019651",NA,NA,NA,NA,NA,NA,NA,NA
"89",89,"Cluster_10934","Porites_evermani_scaffold_271:120661-121288",162,-27.04,2,21,123,143,19,"68.42%","89.47%","Peve_00020176",0.652936066388067,0.547074041945439,0.978262075707395,"A6QLE6","Anoctamin-4 (Transmembrane protein 16D)","Bos taurus (Bovine)","chloride transmembrane transport [GO:1902476]; lipid transport [GO:0006869]; transmembrane transport [GO:0055085]","GO:0005229; GO:0005254; GO:0005886; GO:0006869; GO:0046983; GO:0055085; GO:1902476"
"90",90,"Cluster_10934","Porites_evermani_scaffold_277:161132-162132",158,-22.84,2,21,140,160,19,"73.68%","78.95%","Peve_00020636",-0.0997418665077322,0.936396597753985,0.999448381576871,NA,NA,NA,NA,NA
"91",91,"Cluster_10934","Porites_evermani_scaffold_280:20910-21910",152,-25.43,2,21,801,822,19,"63.16%","73.68%","Peve_00020938",-0.0597397520423788,0.961945834865431,0.999448381576871,"P40893","Regulation of enolase protein 1","Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)","","GO:0005737"
"92",92,"Cluster_10934","Porites_evermani_scaffold_293:235963-236963",171,-25.58,2,21,785,807,20,"80.00%","85.00%","Peve_00021926",0.00207880825850537,0.998676588606499,0.999727833677456,NA,NA,NA,NA,NA
"93",93,"Cluster_10934","Porites_evermani_scaffold_2951:35792-36792",168,-28.1,2,21,581,600,19,"84.21%","89.47%","Peve_00022068",-0.725742959620026,0.48299235056871,0.978262075707395,NA,NA,NA,NA,NA
"94",94,"Cluster_10934","Porites_evermani_scaffold_2959:43155-44155",163,-21.06,2,20,44,65,18,"72.22%","83.33%","Peve_00022115",-0.456234386365879,0.698395722414825,0.978262075707395,NA,NA,NA,NA,NA
"95",95,"Cluster_10934","Porites_evermani_scaffold_2971:51810-52810",176,-24.3,2,17,459,480,15,"93.33%","100.00%","Peve_00022206",0.968742690131611,0.159591111198367,0.978262075707395,"Q9NXZ2","Probable ATP-dependent RNA helicase DDX43 (EC 3.6.4.13) (Cancer/testis antigen 13) (CT13) (DEAD box protein 43) (DEAD box protein HAGE) (Helical antigen)","Homo sapiens (Human)","","GO:0003723; GO:0003724; GO:0005524; GO:0016887"
"96",96,"Cluster_10934","Porites_evermani_scaffold_316:293162-294162",177,-28.7,2,21,224,243,19,"89.47%","89.47%","Peve_00023782",-0.146823538108318,0.906190105153662,0.999448381576871,"Q32LC7","Ras GTPase-activating protein-binding protein 1 (G3BP-1) (EC 3.6.4.12) (EC 3.6.4.13) (ATP-dependent DNA/RNA helicase G3BP)","Bos taurus (Bovine)","defense response to virus [GO:0051607]; innate immune response [GO:0045087]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; positive regulation of stress granule assembly [GO:0062029]; positive regulation of type I interferon production [GO:0032481]; stress granule assembly [GO:0034063]","GO:0003677; GO:0003678; GO:0003724; GO:0003729; GO:0004519; GO:0005524; GO:0005634; GO:0005829; GO:0010494; GO:0016887; GO:0032481; GO:0033677; GO:0034063; GO:0043204; GO:0045087; GO:0051607; GO:0062029; GO:0090090; GO:1990904"
"97",97,"Cluster_10934","Porites_evermani_scaffold_3201:15161-16161",170,-24.32,2,20,711,734,20,"75.00%","90.00%","Peve_00024048",0.955274704842824,0.191118984586129,0.978262075707395,NA,NA,NA,NA,NA
"98",98,"Cluster_10934","Porites_evermani_scaffold_3233:38841-39841",155,-21,2,21,844,866,20,"70.00%","75.00%","Peve_00024223",0.641387907622702,0.55671788557703,0.978262075707395,NA,NA,NA,NA,NA
"99",99,"Cluster_10934","Porites_evermani_scaffold_3352:40343-41343",163,-21.06,2,20,395,416,18,"72.22%","83.33%","Peve_00025003",NA,NA,NA,NA,NA,NA,NA,NA
"100",100,"Cluster_10934","Porites_evermani_scaffold_3423:11033-12033",147,-20.08,2,17,882,904,16,"75.00%","75.00%","Peve_00025441",0.999999242056246,0.00078381512101461,0.239778920002343,NA,NA,NA,NA,NA
"101",101,"Cluster_10934","Porites_evermani_scaffold_3423:7309-8309",147,-20.08,2,17,882,904,16,"75.00%","75.00%","Peve_00025440",0.999990991243872,0.00270226453852998,0.439065053827702,NA,NA,NA,NA,NA
"102",102,"Cluster_10934","Porites_evermani_scaffold_3685:9304-10304",154,-21.89,2,21,230,247,19,"78.95%","78.95%","Peve_00026994",0.965266193074061,0.168281530961036,0.978262075707395,NA,NA,NA,NA,NA
"103",103,"Cluster_10934","Porites_evermani_scaffold_369:269432-270432",154,-22.25,2,20,40,62,19,"63.16%","84.21%","Peve_00027019",0.259676393993308,0.832768206868798,0.995934364227446,"Q9UBI9","Headcase protein homolog (hHDC)","Homo sapiens (Human)","negative regulation of mitotic cell cycle [GO:0045930]; respiratory tube development [GO:0030323]","GO:0005634; GO:0005737; GO:0016020; GO:0030323; GO:0045930"
"104",104,"Cluster_10934","Porites_evermani_scaffold_3706:17807-18807",164,-21.21,2,19,61,81,17,"82.35%","88.24%","Peve_00027153",0.318477872666164,0.793656688591821,0.995934364227446,"Q93104","Enhancer of rudimentary homolog","Aedes aegypti (Yellowfever mosquito) (Culex aegypti)","cell cycle [GO:0007049]","GO:0007049"
"105",105,"Cluster_10934","Porites_evermani_scaffold_388:370-1370",151,-20.63,2,19,30,49,17,"76.47%","76.47%","Peve_00028026",-0.988592600037905,0.0962503170939759,0.978262075707395,"Q8IV35","WD repeat-containing protein 49","Homo sapiens (Human)","",""
"106",106,"Cluster_10934","Porites_evermani_scaffold_3916:25367-26367",160,-22.47,2,17,784,805,15,"80.00%","86.67%","Peve_00028287",-0.456234386365879,0.698395722414825,0.978262075707395,NA,NA,NA,NA,NA
"107",107,"Cluster_10934","Porites_evermani_scaffold_4129:8936-9936",160,-22.04,2,21,752,773,19,"68.42%","78.95%","Peve_00029512",-0.298373082118559,0.807112079527598,0.995934364227446,NA,NA,NA,NA,NA
"108",108,"Cluster_10934","Porites_evermani_scaffold_4189:16706-17706",161,-23.82,2,21,322,341,19,"78.95%","78.95%","Peve_00029762",-0.994490928196904,0.0668550039584052,0.978262075707395,"Q3SZ45","Stromal cell-derived factor 2 (SDF-2)","Bos taurus (Bovine)","","GO:0005576"
"109",109,"Cluster_10934","Porites_evermani_scaffold_435:146090-147090",170,-21.8,2,15,140,161,13,"100.00%","100.00%","Peve_00030666",NA,NA,NA,NA,NA,NA,NA,NA
"110",110,"Cluster_10934","Porites_evermani_scaffold_4504:16216-17216",165,-22.15,2,20,302,322,18,"83.33%","83.33%","Peve_00031501",NA,NA,NA,NA,NA,NA,NA,NA
"111",111,"Cluster_10934","Porites_evermani_scaffold_460:128725-129725",155,-24.02,2,21,883,901,19,"78.95%","78.95%","Peve_00031921",-0.241116146854525,0.844973048802971,0.995934364227446,"O57525","Steroid 17-alpha-hydroxylase/17,20 lyase (EC 1.14.14.19) (EC 1.14.14.32) (17-alpha-hydroxyprogesterone aldolase) (CYPXVII) (Cytochrome P450 17A1) (Cytochrome P450-C17) (Cytochrome P450c17)","Rana dybowskii (Dybovsky's frog) (Korean brown frog)","steroid biosynthetic process [GO:0006694]","GO:0004508; GO:0005506; GO:0006694; GO:0016020; GO:0020037; GO:0047442"
"112",112,"Cluster_10934","Porites_evermani_scaffold_5205:0-689",154,-20.01,2,20,195,217,19,"73.68%","73.68%","Peve_00034418",NA,NA,NA,NA,NA,NA,NA,NA
"113",113,"Cluster_10934","Porites_evermani_scaffold_5440:9197-10197",158,-20.62,2,21,450,473,21,"76.19%","76.19%","Peve_00035277",NA,NA,NA,NA,NA,NA,NA,NA
"114",114,"Cluster_10934","Porites_evermani_scaffold_634:163425-164425",162,-22.04,2,21,538,563,23,"73.91%","78.26%","Peve_00037972",-0.672440822133068,0.530491896805832,0.978262075707395,NA,NA,NA,NA,NA
"115",115,"Cluster_10934","Porites_evermani_scaffold_686:53999-54999",160,-23.13,2,21,40,61,19,"68.42%","78.95%","Peve_00039182",-0.456234386365879,0.698395722414825,0.978262075707395,"Q6PBN2","Axin interactor, dorsalization-associated protein (Axin interaction partner and dorsalization antagonist)","Danio rerio (Zebrafish) (Brachydanio rerio)","determination of ventral identity [GO:0048264]; dorsal/ventral pattern formation [GO:0009953]; negative regulation of determination of dorsal identity [GO:2000016]; negative regulation of JNK cascade [GO:0046329]; negative regulation of JUN kinase activity [GO:0043508]; negative regulation of protein-containing complex assembly [GO:0031333]","GO:0009953; GO:0016020; GO:0031333; GO:0035091; GO:0043508; GO:0046329; GO:0048264; GO:2000016"
"116",116,"Cluster_10934","Porites_evermani_scaffold_706:4904-5904",158,-20.1,2,20,323,345,19,"68.42%","84.21%","Peve_00039731",0.611769438717012,0.580916053750474,0.978262075707395,"Q9NYR8","Retinol dehydrogenase 8 (EC 1.1.1.300) (Photoreceptor outer segment all-trans retinol dehydrogenase) (Short chain dehydrogenase/reductase family 28C member 2)","Homo sapiens (Human)","estrogen biosynthetic process [GO:0006703]; response to stimulus [GO:0050896]; retinol metabolic process [GO:0042572]; steroid biosynthetic process [GO:0006694]; visual perception [GO:0007601]","GO:0004303; GO:0004745; GO:0005829; GO:0005886; GO:0006694; GO:0006703; GO:0007601; GO:0016491; GO:0042572; GO:0050896; GO:0052650"
"117",117,"Cluster_10934","Porites_evermani_scaffold_724:23743-24743",160,-20.06,2,20,942,961,18,"77.78%","83.33%","Peve_00040130",0.998758250045998,0.0317290557481573,0.903929377050813,NA,NA,NA,NA,NA
"118",118,"Cluster_10934","Porites_evermani_scaffold_781:76082-77082",160,-27.41,2,21,488,507,19,"73.68%","89.47%","Peve_00041309",-0.173093623709525,0.889247357337725,0.999448381576871,"Q3ZCF5","Ornithine aminotransferase, mitochondrial (EC 2.6.1.13) (Ornithine--oxo-acid aminotransferase)","Bos taurus (Bovine)","L-proline biosynthetic process [GO:0055129]","GO:0004587; GO:0005759; GO:0030170; GO:0042802; GO:0050155; GO:0055129"
"119",119,"Cluster_10934","Porites_evermani_scaffold_820:153374-153585",155,-22.16,2,21,131,158,25,"64.00%","72.00%","Peve_00042221",NA,NA,NA,NA,NA,NA,NA,NA
"120",120,"Cluster_10934","Porites_evermani_scaffold_846:97271-98271",146,-20.45,2,20,814,841,24,"62.50%","66.67%","Peve_00042685",NA,NA,NA,NA,NA,NA,NA,NA
"121",121,"Cluster_10934","Porites_evermani_scaffold_866:177875-178805",164,-20.03,2,17,785,806,15,"86.67%","86.67%","Peve_00043066",0.126658887442541,0.919149282879606,0.999448381576871,"P09525","Annexin A4 (35-beta calcimedin) (Annexin IV) (Annexin-4) (Carbohydrate-binding protein p33/p41) (Chromobindin-4) (Endonexin I) (Lipocortin IV) (P32.5) (PP4-X) (Placental anticoagulant protein II) (PAP-II) (Protein II)","Homo sapiens (Human)","epithelial cell differentiation [GO:0030855]; negative regulation of apoptotic process [GO:0043066]; negative regulation of interleukin-8 production [GO:0032717]; negative regulation of NF-kappaB transcription factor activity [GO:0032088]; Notch signaling pathway [GO:0007219]; regulation of transcription by RNA polymerase II [GO:0006357]; signal transduction [GO:0007165]","GO:0004859; GO:0005509; GO:0005544; GO:0005634; GO:0005737; GO:0005886; GO:0006357; GO:0007165; GO:0007219; GO:0009986; GO:0012506; GO:0030855; GO:0031410; GO:0031965; GO:0032088; GO:0032717; GO:0042802; GO:0043066; GO:0048306; GO:0048471; GO:0051059; GO:0062023; GO:0070062"
"122",122,"Cluster_10934","Porites_evermani_scaffold_902:93750-94750",151,-20.02,2,21,736,761,23,"60.87%","73.91%","Peve_00043802",0.686936593099254,0.517909997858687,0.978262075707395,"Q9XVI9","Myosin-2 essential light chain","Caenorhabditis elegans","mitotic cytokinesis [GO:0000281]","GO:0000281; GO:0005509; GO:0005737; GO:0015629; GO:0016460"
"123",123,"Cluster_10934","Porites_evermani_scaffold_92:460575-461575",159,-21.06,2,21,794,816,20,"70.00%","80.00%","Peve_00044084",0.198744611650536,0.872627145119793,0.997476741937264,"Q5R6Q7","Sorting nexin-16","Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)","early endosome to late endosome transport [GO:0045022]; endosome to lysosome transport [GO:0008333]; protein targeting to lysosome [GO:0006622]","GO:0005764; GO:0005769; GO:0005770; GO:0005829; GO:0006622; GO:0008333; GO:0031313; GO:0031901; GO:0031902; GO:0035091; GO:0045022"
"124",124,"Cluster_10934","Porites_evermani_scaffold_99:506249-507249",143,-22.03,2,21,674,692,19,"68.42%","73.68%","Peve_00045202",NA,NA,NA,NA,NA,NA,NA,NA
"125",125,"Cluster_10965","Porites_evermani_scaffold_1022:149295-150189",175,-20.57,2,21,177,199,20,"80.00%","90.00%","Peve_00000582",0.95516544776331,0.191354050842816,0.978262075707395,NA,NA,NA,NA,NA
"126",126,"Cluster_10965","Porites_evermani_scaffold_110:397656-398656",173,-21.24,2,19,868,891,19,"84.21%","89.47%","Peve_00001869",0.979922861657745,0.127783662576102,0.978262075707395,NA,NA,NA,NA,NA
"127",127,"Cluster_10965","Porites_evermani_scaffold_119:63066-64066",159,-20.53,2,21,485,502,19,"78.95%","78.95%","Peve_00003185",-0.772907524361777,0.437603280036322,0.978262075707395,"Q10728","Protein phosphatase 1 regulatory subunit 12A (MBSP) (Myosin phosphatase-targeting subunit 1) (Myosin phosphatase target subunit 1) (Protein phosphatase myosin-binding subunit) (Protein phosphatase subunit 1M) (PP-1M) (Serine/threonine protein phosphatase PP1 smooth muscle regulatory subunit M110)","Rattus norvegicus (Rat)","cellular response to xenobiotic stimulus [GO:0071466]; centrosome cycle [GO:0007098]; mitotic cell cycle [GO:0000278]; negative regulation of catalytic activity [GO:0043086]; positive regulation of myosin-light-chain-phosphatase activity [GO:0035508]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein dephosphorylation [GO:0006470]; regulation of cell adhesion [GO:0030155]; regulation of myosin-light-chain-phosphatase activity [GO:0035507]; regulation of nucleocytoplasmic transport [GO:0046822]; signal transduction [GO:0007165]","GO:0000278; GO:0000776; GO:0004721; GO:0004857; GO:0005737; GO:0005813; GO:0005829; GO:0006470; GO:0007098; GO:0007165; GO:0019208; GO:0019901; GO:0030018; GO:0030155; GO:0031672; GO:0035507; GO:0035508; GO:0043086; GO:0043292; GO:0045944; GO:0046822; GO:0071466; GO:0071889; GO:0072357"
"128",128,"Cluster_10965","Porites_evermani_scaffold_122:390582-391582",170,-20.51,2,21,300,320,19,"78.95%","89.47%","Peve_00003648",NA,NA,NA,NA,NA,NA,NA,NA
