transcript_id,RNA-POR-71,RNA-POR-73,RNA-POR-76,RNA-POR-79,RNA-POR-82
mrna-00410,4,0,0,0,21
mrna-00411,0,0,0,0,0
mrna-00412,9,0,0,0,3
mrna-00413,152,21,84,81,222
mrna-00414,521,441,834,224,747
mrna-00415,8,0,0,0,0
mrna-00416,2578,187,4523,1857,1633
mrna-00417,26,10,39,38,38
mrna-31164,405,172,1228,235,496
mrna-31165,172,110,395,54,232
mrna-31166,251,23,334,144,35
mrna-39318,18,0,0,0,23
mrna-31160,4,34,0,0,31
mrna-31161,8,0,0,4,2
mrna-31162,365,253,214,187,387
mrna-31163,1786,890,1136,579,4629
mrna-39313,213,328,91,118,243
mrna-39312,333,357,1013,219,484
mrna-39311,7056,3836,5052,4135,12219
mrna-39310,0,4,0,0,0
mrna-39317,4,6,39,0,20
mrna-39316,23,43,136,0,69
mrna-39315,101,439,151,33,410
mrna-39314,163,963,112,115,348
mrna-39967,0,0,0,0,1
mrna-20250,0,0,0,0,0
mrna-20251,0,3,0,0,2
mrna-27200,6,0,0,0,0
mrna-25198,0,0,0,0,0
mrna-25199,8,6,0,10,0
mrna-20253,0,0,0,0,0
mrna-25190,15,0,0,0,11
mrna-25191,13,2,0,0,5
mrna-25192,0,0,0,6,19
mrna-25193,9,7,45,1,11
mrna-25194,0,0,0,0,0
mrna-25195,45,16,0,35,68
mrna-25196,187,44,326,78,186
mrna-25197,86,0,498,58,98
mrna-06711,63,50,26,0,0
mrna-06710,11,0,0,0,0
mrna-06713,0,0,0,0,0
mrna-06712,0,0,0,0,0
mrna-06715,34,42,108,16,44
mrna-27204,1,0,0,0,12
mrna-06717,48,25,0,0,21
mrna-06716,733,493,913,395,860
mrna-06719,0,0,0,0,0
mrna-06718,118,39,841,73,104
mrna-20257,0,0,0,0,9
mrna-07488,13,0,0,7,11
mrna-07489,7,1,22,34,183
mrna-08945,0,0,0,2,0
mrna-07480,0,0,0,0,0
mrna-37649,38,20,71,97,36
mrna-07481,7,0,60,0,0
mrna-37643,16,14,78,24,38
mrna-37642,0,21,133,33,40
mrna-37641,1022,625,2160,638,3341
mrna-37640,0,0,0,0,0
mrna-37647,176,11,447,249,0
mrna-37646,3,2,0,4,12
mrna-37645,4,2,0,3,6
mrna-37644,32,110,454,202,78
mrna-22977,0,0,0,0,12
mrna-22976,0,0,0,10,4
mrna-30697,0,127,0,0,0
mrna-30696,4,0,0,15,21
mrna-30691,103,95,158,67,145
mrna-30690,84,119,0,95,854
mrna-22971,5,0,0,3,9
mrna-30692,68,38,200,0,48
mrna-30699,161,0,244,81,34
mrna-30698,6,0,0,7,0
mrna-22979,0,0,0,0,16
mrna-22978,0,0,0,0,0
mrna-30349,652,223,366,275,903
mrna-30348,968,977,2730,508,1069
mrna-30347,0,0,0,7,0
mrna-30346,0,0,0,0,0
mrna-30345,1543,109,1033,425,485
mrna-30344,19,0,37,0,25
mrna-30343,75,0,21,4,41
mrna-30342,2,11,107,6,20
mrna-30341,3,0,0,0,0
mrna-30340,69,0,415,22,122
mrna-38192,202,83,801,99,302
mrna-38193,14,0,69,8,64
mrna-38190,7,0,70,0,0
mrna-38191,64,26,249,40,62
mrna-38196,233,48,565,178,220
mrna-38197,64,56,158,54,74
mrna-38194,146,0,482,74,352
mrna-38195,180,70,573,90,87
mrna-38198,712,73,1937,271,503
mrna-38199,48,15,240,56,57
mrna-16800,0,46,45,26,21
mrna-35486,165,79,94,32,122
mrna-16802,63,23,218,62,189
mrna-35484,224,31,787,18,235
mrna-16804,78,0,116,0,203
mrna-35482,952,841,1271,401,1047
mrna-16806,263,350,420,239,619
mrna-35480,171,109,1217,241,398
mrna-16808,71,14,175,32,76
mrna-16809,205,153,449,64,173
mrna-35489,35,50,536,53,40
mrna-35488,142,84,46,24,102
mrna-18187,0,58,0,7,18
mrna-22353,1188,365,907,287,1383
mrna-22352,26,15,40,24,81
mrna-22351,116,18,139,32,126
mrna-22350,0,0,0,0,0
mrna-22357,0,0,0,0,0
mrna-22356,355,260,264,238,885
mrna-22355,0,0,0,0,0
mrna-22354,149,95,0,55,148
mrna-22359,0,0,0,0,16
mrna-22358,7,0,0,0,0
mrna-36598,5,0,0,0,0
mrna-36599,1003,242,2500,685,1020
mrna-36590,245,0,47,32,21
mrna-36591,2204,652,2592,893,2974
mrna-36592,550,161,676,417,416
mrna-36593,4,2,15,6,25
mrna-36594,7,0,136,14,14
mrna-36595,19,0,75,0,0
mrna-36596,650,354,1971,482,1059
mrna-36597,505,356,1841,775,953
mrna-39618,105,43,175,125,84
mrna-18258,0,0,0,0,0
mrna-18253,8,0,0,0,0
mrna-18252,34,24,48,21,76
mrna-18251,193,124,733,137,230
mrna-26502,0,0,0,0,3
mrna-01220,0,12,0,0,154
mrna-23752,142,15,307,95,96
mrna-26501,22,0,0,0,8
mrna-26506,4,1,0,0,3
mrna-26507,0,0,0,8,0
mrna-23756,440,357,263,263,391
mrna-26505,73,36,24,51,105
mrna-23758,2,0,0,0,0
mrna-39616,0,0,0,0,32
mrna-26508,0,0,0,0,0
mrna-26509,0,0,0,0,0
mrna-01222,6,7,0,24,7
mrna-34438,31,16,375,35,34
mrna-31906,34,0,0,9,0
mrna-31907,0,8,68,0,22
mrna-31904,362,155,561,115,431
mrna-13505,9,0,0,0,14
mrna-31902,502,170,109,35,376
mrna-18255,337,303,723,322,338
mrna-31900,0,10,0,11,26
mrna-31901,868,246,1189,276,604
mrna-01224,26,0,0,7,8
mrna-18254,94,65,170,93,208
mrna-31908,114,41,75,112,118
mrna-31909,2480,716,1851,1408,4637
mrna-27457,0,0,0,14,0
mrna-27456,0,0,0,0,0
mrna-27455,0,0,0,0,0
mrna-27454,0,0,0,0,0
mrna-27453,0,0,0,0,0
mrna-01226,19,3,143,0,18
mrna-27451,4,0,0,0,0
mrna-27450,9,0,3,0,0
mrna-01227,0,0,0,8,0
mrna-27459,0,0,0,0,0
mrna-27458,0,0,0,9,23
mrna-05705,1652,474,4071,1081,1442
mrna-32459,684,276,408,137,1638
mrna-32458,227,311,0,176,399
mrna-17038,0,0,958,0,99
mrna-17039,0,0,0,0,0
mrna-32455,3221,972,920,516,898
mrna-32454,141,78,38,7,138
mrna-32457,46,6,123,34,62
mrna-32456,3805,755,5903,2627,2366
mrna-17032,19,12,0,0,7
mrna-32450,31,11,38,8,8
mrna-17030,87,4,12,0,16
mrna-17031,28903,5794,1696,11181,27483
mrna-15315,2,0,0,0,0
mrna-15314,5,0,129,4,32
mrna-15317,48,23,11,84,46
mrna-17780,39,45,287,22,85
mrna-17781,387,508,72,166,1038
mrna-17782,57,61,287,54,53
mrna-17783,2266,1242,994,862,2316
mrna-17784,0,0,0,0,0
mrna-17785,0,0,0,0,0
mrna-17786,0,0,0,0,0
mrna-17787,0,0,0,0,0
mrna-17788,279,166,681,69,272
mrna-17789,18,4,4,3,9
mrna-15310,121,10,291,94,139
mrna-29507,0,0,0,0,0
mrna-29506,20,64,0,39,0
mrna-29505,0,0,0,0,0
mrna-29504,0,0,0,0,0
mrna-29503,43,23,41,0,28
mrna-29502,76,80,269,28,69
mrna-29501,0,0,0,0,0
mrna-29500,0,0,0,0,0
mrna-07830,0,0,0,0,0
mrna-29509,24,1,12,11,17
mrna-29508,0,0,0,0,0
mrna-24904,194,235,1203,308,276
mrna-24905,179,87,126,88,147
mrna-24906,46,58,148,85,51
mrna-24907,11,10,171,67,13
mrna-24900,0,0,0,7,0
mrna-24901,48,31,169,208,106
mrna-24902,107,118,38,211,119
mrna-24903,83,0,231,18,99
mrna-24908,0,0,57,0,0
mrna-24909,34,0,120,50,43
mrna-16736,0,0,0,0,0
mrna-16737,0,0,0,0,0
mrna-16734,0,0,0,0,0
mrna-35102,110,0,100,34,94
mrna-35103,1990,1328,2183,1541,2030
mrna-35100,0,0,0,0,0
mrna-35101,0,0,47,23,0
mrna-35106,22,18,294,0,145
mrna-35107,0,4,0,0,0
mrna-35104,111,208,7,168,343
mrna-16788,0,0,0,0,3
mrna-16787,0,0,30,4,52
mrna-16786,0,0,0,0,0
mrna-16785,0,0,0,0,0
mrna-35109,63,71,131,0,61
mrna-16783,0,0,0,0,0
mrna-16782,0,0,0,0,39
mrna-16781,7,0,11,0,1
mrna-16780,0,0,0,0,0
mrna-16730,0,0,0,0,0
mrna-16731,0,0,0,4,12
mrna-11067,0,0,0,0,0
mrna-11066,0,0,0,1,0
mrna-11065,0,0,0,0,0
mrna-11064,6404,560,773,2104,6960
mrna-11063,533,257,504,259,859
mrna-11062,2104,1023,2330,847,2158
mrna-11061,346,151,827,379,366
mrna-11060,1240,380,1222,788,2399
mrna-11069,0,0,0,0,0
mrna-11068,430,8,0,13,3
mrna-08179,0,0,0,0,1
mrna-08178,342,392,278,54,761
mrna-08177,16,16,101,72,201
mrna-08176,7522,1285,4115,3888,12722
mrna-08175,1959,301,139,412,2451
mrna-08174,4,0,0,0,0
mrna-08173,2546,937,2195,1187,2703
mrna-08172,2784,838,2984,1002,3096
mrna-08171,1238,548,2038,739,1090
mrna-08170,83,22,364,120,126
mrna-10334,0,21,0,0,0
mrna-10335,0,0,0,0,0
mrna-10336,0,0,24,0,0
mrna-10337,0,0,0,0,0
mrna-10330,0,0,0,0,4
mrna-10331,0,0,0,0,0
mrna-10332,0,0,0,0,0
mrna-10333,0,0,0,0,0
mrna-10338,0,0,0,0,9
mrna-10339,0,1,0,0,4
mrna-17818,0,0,0,3,9
mrna-17819,0,30,0,8,28
mrna-15824,25,0,0,28,0
mrna-12868,0,0,0,0,0
mrna-12869,0,0,0,5,41
mrna-17810,0,37,291,41,48
mrna-17811,173,90,351,128,316
mrna-12864,0,16,386,87,0
mrna-17813,0,0,0,0,0
mrna-17814,0,0,0,6,4
mrna-17815,0,0,0,0,3
mrna-17816,0,0,0,0,0
mrna-17817,16,0,1,43,60
mrna-15821,13,5,6,0,17
mrna-15820,161,487,523,51,228
mrna-17259,642,412,446,269,465
mrna-14547,191,120,17,11,234
mrna-14546,119,0,303,27,46
mrna-14545,0,0,0,0,0
mrna-14544,0,0,0,0,0
mrna-14543,0,0,0,29,11
mrna-14542,0,0,0,0,0
mrna-14541,0,0,0,0,0
mrna-14540,0,0,0,0,0
mrna-14549,0,0,0,0,0
mrna-14548,0,0,0,2,0
mrna-21121,105,40,0,59,64
mrna-21120,33,38,216,27,17
mrna-21123,16,13,42,4,0
mrna-21122,13,44,52,17,38
mrna-21125,24,0,80,0,7
mrna-21124,2,2,0,21,0
mrna-21127,899,694,1913,745,1469
mrna-21126,57,61,124,14,78
mrna-21129,27,64,200,10,59
mrna-21128,41,12,48,9,18
mrna-11881,477,273,1571,417,382
mrna-11880,475,527,2273,338,1688
mrna-11883,0,0,0,5,0
mrna-11882,4,0,0,0,0
mrna-11885,14,9,32,0,2
mrna-11884,33,7,6,0,9
mrna-11887,23,0,45,40,28
mrna-11886,1038,396,1294,469,1152
mrna-11889,0,0,0,0,0
mrna-11888,0,0,0,0,0
mrna-13014,361,156,1703,340,432
mrna-13015,0,0,0,0,0
mrna-13016,27,11,295,30,45
mrna-13017,10,0,0,0,0
mrna-13010,216,14,128,43,200
mrna-13011,84,18,0,79,155
mrna-13012,153,48,453,172,342
mrna-13013,2021,1105,957,826,3605
mrna-13018,14,16,353,11,12
mrna-13019,99,74,205,118,125
mrna-33280,48,101,420,144,562
mrna-23717,832,597,2448,723,1168
mrna-23259,0,0,0,18,14
mrna-23258,87,7,31,86,26
mrna-23251,0,0,0,0,0
mrna-23250,103,50,90,19,126
mrna-23253,21610,227,32211,17261,21738
mrna-23252,125,292,366,316,601
mrna-23255,4,0,0,0,0
mrna-23254,0,0,0,0,0
mrna-23257,38,71,182,26,142
mrna-23256,107,120,146,44,191
mrna-23718,6,7,311,11,45
mrna-23719,0,0,46,0,0
mrna-28517,7,0,0,0,0
mrna-31945,0,0,0,0,0
mrna-28516,0,16,2023,78,318
mrna-28519,0,0,0,0,33
mrna-28518,0,0,0,0,0
mrna-04887,0,0,0,0,0
mrna-04886,34,0,32,8,26
mrna-04885,0,0,80,55,6
mrna-04884,1097,105,954,860,1276
mrna-04883,1092,125,2878,886,2857
mrna-04882,0,0,0,0,0
mrna-04881,4,2,1,6,2
mrna-04880,1356,470,377,596,1774
mrna-04889,27,166,21,19,58
mrna-04888,0,3,5,5,0
mrna-13908,4633,37,14,19,133
mrna-13909,0,0,0,0,0
mrna-13902,0,0,0,7,0
mrna-13903,0,0,0,0,0
mrna-13900,0,0,0,0,0
mrna-13901,0,0,0,0,0
mrna-13906,0,0,0,0,0
mrna-13907,6780,75,259,167,569
mrna-13904,8,2,2,3,14
mrna-13905,18,3,7,2,17
mrna-08391,13654,7006,17998,9647,18909
mrna-12059,109,7,180,62,27
mrna-12058,1105,193,1821,1136,1669
mrna-12057,0,0,0,0,3
mrna-12056,1152,58,383,641,1335
mrna-12055,221,0,180,146,130
mrna-12054,0,0,13,9,18
mrna-12053,40,118,355,50,243
mrna-12052,292,85,29,116,255
mrna-12051,0,2,0,0,0
mrna-12050,120,495,212,114,332
mrna-04263,59,0,114,24,96
mrna-04262,145,56,361,7,262
mrna-04261,10,1,7,0,0
mrna-04260,105,37,0,113,81
mrna-04267,54,0,75,7,43
mrna-04266,0,0,0,0,0
mrna-04265,29,3,0,0,0
mrna-04264,527,81,930,79,560
mrna-04269,15,0,0,0,20
mrna-04268,117,141,174,33,255
mrna-38350,302,69,633,133,274
mrna-38351,24040,11958,5974,10122,25055
mrna-38352,59,13,166,70,208
mrna-38353,0,0,0,0,0
mrna-38354,0,0,0,0,0
mrna-38355,0,0,0,0,9
mrna-38356,0,0,0,0,0
mrna-38357,0,0,0,0,0
mrna-38358,0,0,0,0,0
mrna-38359,0,0,0,0,0
mrna-19199,0,0,0,0,1
mrna-19198,3,0,0,0,2
mrna-03484,0,0,0,0,0
mrna-03485,0,0,0,0,0
mrna-15438,304,69,34,237,165
mrna-15439,0,0,0,0,0
mrna-15434,365,97,560,225,553
mrna-15435,3,4,0,2,12
mrna-15436,1055,459,418,343,1286
mrna-15437,2066,959,3567,1166,2531
mrna-15430,103,27,0,36,222
mrna-15431,0,2,3,0,11
mrna-15432,560,148,449,329,1098
mrna-15433,246,135,214,90,420
mrna-05002,0,18,0,0,0
mrna-11508,465,453,1539,208,633
mrna-11509,2133,1125,5084,1358,2373
mrna-11504,112,0,2,0,5
mrna-11505,0,0,0,0,0
mrna-11506,401,167,1365,260,332
mrna-11507,575,518,802,141,642
mrna-11500,20,8,89,150,22
mrna-11501,38,39,53,48,17
mrna-11502,491,238,396,433,237
mrna-11503,48,28,317,30,15
mrna-00665,322,210,353,102,415
mrna-00664,2748,1535,5226,1414,3445
mrna-17676,0,0,0,0,0
mrna-01293,62,0,0,31,280
mrna-06019,11,9,62,0,36
mrna-17072,0,0,0,0,0
mrna-31298,56,0,129,0,29
mrna-31299,237,106,698,157,212
mrna-31296,510,241,617,174,490
mrna-31297,116,43,198,18,39
mrna-31294,626,87,225,153,237
mrna-31295,5,0,0,0,0
mrna-31292,304,76,259,113,198
mrna-32413,263,181,210,121,247
mrna-31290,572,205,1173,193,500
mrna-31291,26,0,113,25,57
mrna-06131,0,0,13,0,23
mrna-09342,8,19,76,11,24
mrna-09341,401,158,499,252,805
mrna-06132,0,0,0,0,0
mrna-09347,85,15,152,51,39
mrna-09346,27,0,0,0,19
mrna-09345,117,7,153,26,182
mrna-06136,1034,214,1121,980,1200
mrna-06139,0,0,0,0,0
mrna-32415,0,0,0,0,0
mrna-09349,49,38,269,21,43
mrna-09348,321,260,663,287,500
mrna-32414,1048,248,317,294,683
mrna-32417,0,0,0,7,0
mrna-32416,408,69,699,357,663
mrna-00991,8095,1190,579,1233,9921
mrna-00990,215,0,305,50,446
mrna-00993,14,0,0,0,0
mrna-00992,42,0,0,42,0
mrna-00995,2,19,82,0,2
mrna-00994,0,0,0,0,0
mrna-00997,0,0,0,0,0
mrna-00996,255,120,462,32,283
mrna-00999,0,0,0,0,0
mrna-00998,0,0,0,0,0
mrna-01646,66,0,0,0,16
mrna-01647,1404,635,2204,858,1496
mrna-01644,15,0,0,62,16
mrna-01645,0,0,0,0,0
mrna-01642,234,390,963,290,385
mrna-01643,206,121,526,64,110
mrna-01640,0,0,0,0,0
mrna-01641,488,272,1238,286,485
mrna-01648,357,336,480,355,968
mrna-01649,1808,905,5598,1154,1520
mrna-02599,92,162,134,238,294
mrna-02598,0,0,0,0,13
mrna-02593,4,0,0,0,7
mrna-02592,2033,466,2690,1157,2576
mrna-02591,1196,756,1567,711,1087
mrna-02590,884,91,2915,792,1053
mrna-02597,176,122,234,103,508
mrna-02596,0,0,0,0,0
mrna-02595,838,141,973,458,1567
mrna-02594,14,0,0,0,7
mrna-40319,1420,374,887,463,1717
mrna-40318,69,46,329,26,53
mrna-40313,0,0,0,0,0
mrna-40312,0,0,0,0,0
mrna-40311,0,0,0,0,0
mrna-40310,0,0,0,0,0
mrna-40317,13,0,0,0,0
mrna-40316,269,0,390,0,48
mrna-40315,67,0,427,23,0
mrna-40314,62,0,704,0,43
mrna-17677,0,0,0,0,0
mrna-27929,131,61,389,65,148
mrna-27928,38,19,2,2,6
mrna-27923,29,31,5709,4754,4168
mrna-27922,30,22,680,596,1440
mrna-27921,0,1,25,0,0
mrna-27920,18,4,0,0,6
mrna-27927,0,0,0,47,9
mrna-27926,0,0,0,0,0
mrna-27925,205,0,0,0,336
mrna-27924,21,0,9,8,0
mrna-30529,26,0,0,9,10
mrna-30528,0,0,0,0,0
mrna-30527,105,0,205,43,150
mrna-30526,94,0,141,88,176
mrna-30525,269,74,42,65,380
mrna-30524,86,57,296,91,5
mrna-30523,56,59,23,2,185
mrna-30522,14,11,20,152,96
mrna-30521,0,15,0,9,4
mrna-30520,0,7,0,31,0
mrna-39296,48,34,24,9,14
mrna-39297,251,419,846,251,643
mrna-39294,1684,885,2697,1224,1727
mrna-39295,434,425,879,250,483
mrna-39292,245,137,326,210,273
mrna-39293,138,60,582,108,183
mrna-39290,110,28,1012,69,206
mrna-39291,19,0,70,39,11
mrna-39298,444,72,164,235,782
mrna-39299,0,0,0,0,0
mrna-07778,0,0,0,0,0
mrna-07779,0,0,0,0,0
mrna-07770,0,8,0,14,0
mrna-07771,14,7,0,5,12
mrna-07772,722,338,1446,394,1407
mrna-07773,0,0,0,0,9
mrna-07774,0,0,0,0,0
mrna-07775,5,0,0,0,3
mrna-07776,0,0,0,0,0
mrna-07777,0,0,0,0,0
mrna-03648,128,146,304,106,147
mrna-03649,4,0,15,52,24
mrna-03640,129,74,242,43,62
mrna-03641,30,49,0,7,0
mrna-03642,664,189,398,256,1284
mrna-03643,24,16,53,4,5
mrna-03644,466,219,1099,376,515
mrna-03645,20,0,85,0,49
mrna-03646,300,6,497,508,865
mrna-03647,1470,496,3762,2710,2052
mrna-34129,2,0,0,12,4
mrna-22832,0,0,0,0,0
mrna-22833,1753,2174,2561,1334,2211
mrna-22830,6,0,13,0,0
mrna-22831,596,336,813,337,792
mrna-22836,8,0,121,16,0
mrna-22837,569,416,410,456,1265
mrna-22834,689,193,339,220,1255
mrna-22835,0,0,0,0,0
mrna-22838,36,0,151,0,3
mrna-22839,41,18,97,0,27
mrna-34128,15,61,0,0,48
mrna-24782,0,0,0,0,0
mrna-24783,0,0,0,0,0
mrna-24780,0,0,0,0,0
mrna-24781,167,82,159,47,180
mrna-24786,67,0,41,116,47
mrna-24787,19,0,85,53,8
mrna-24784,0,0,0,0,0
mrna-24785,71,0,85,117,58
mrna-24788,79,25,764,135,95
mrna-24789,0,0,0,0,0
mrna-00209,0,0,0,0,12
mrna-00208,843,903,401,423,994
mrna-34529,2521,941,2332,1258,3517
mrna-34528,0,0,0,0,0
mrna-00201,80,10,0,0,0
mrna-00200,254,78,35,62,19
mrna-00203,375,40,1673,205,514
mrna-00202,4,0,16,1,0
mrna-00205,80,60,255,85,145
mrna-00204,1282,137,4254,1541,1709
mrna-00207,61,15,12,30,77
mrna-00206,0,0,0,0,22
mrna-31735,3,0,0,0,0
mrna-31734,1026,448,1060,585,2920
mrna-31737,0,0,0,0,9
mrna-31736,0,0,0,0,14
mrna-31731,356,24,928,85,752
mrna-06699,0,13,148,12,12
mrna-31733,59,62,833,24,169
mrna-31732,2533,1688,3621,1679,3204
mrna-39120,199,23,153,0,224
mrna-06695,40,109,10,19,47
mrna-39122,170,75,150,58,0
mrna-06697,130,44,273,109,505
mrna-06690,2736,1303,3578,2522,5144
mrna-06691,0,0,0,0,8
mrna-06692,0,0,0,0,0
mrna-06693,0,0,0,0,0
mrna-38659,1243,662,2390,1097,1435
mrna-38658,128,123,1059,54,128
mrna-22786,0,0,0,0,0
mrna-22787,39,0,0,0,20
mrna-32279,30,0,0,4,0
mrna-32278,0,0,47,96,14
mrna-22782,179,0,79,59,59
mrna-22783,24,0,0,0,55
mrna-32275,6,0,0,0,1
mrna-38650,100,0,10,0,58
mrna-32277,227,254,241,94,518
mrna-38652,270,154,468,146,377
mrna-38655,58,0,5,83,28
mrna-32270,1375,0,0,0,18
mrna-38657,482,1095,3237,181,6
mrna-32272,1615,498,796,277,517
mrna-36969,0,0,0,0,23
mrna-36968,0,0,0,0,0
mrna-36965,511,2116,649,441,394
mrna-36964,0,0,0,0,0
mrna-36967,0,0,0,0,0
mrna-36966,415,113,316,87,563
mrna-36961,0,11,92,0,30
mrna-36960,26,0,0,0,0
mrna-36963,41526,1246,77483,40264,41906
mrna-36962,3935,3454,5138,3080,5965
mrna-25789,78,0,58,0,21
mrna-25788,0,0,0,0,0
mrna-25781,146,62,465,55,523
mrna-25780,22,0,0,0,0
mrna-25783,0,0,0,0,0
mrna-25782,747,535,957,530,840
mrna-25785,10,0,0,10,0
mrna-25784,288,0,451,95,292
mrna-25787,60,13,0,11,26
mrna-25786,207,123,0,93,292
mrna-06966,263,204,496,221,317
mrna-06967,4,9,42,5,0
mrna-06964,0,75,0,0,0
mrna-06965,0,0,0,0,0
mrna-06962,238,169,672,198,365
mrna-06963,0,91,0,16,0
mrna-06960,19143,1982,1797,4438,39935
mrna-06961,3633,1479,3913,2107,3878
mrna-06968,0,87,0,0,17
mrna-06969,0,32,0,40,9
mrna-34124,0,0,0,0,0
mrna-25433,0,0,0,0,0
mrna-25432,1,0,0,0,0
mrna-25431,170,0,76,45,124
mrna-25430,0,0,0,0,7
mrna-25437,50,45,121,11,118
mrna-25436,451,159,348,167,544
mrna-25435,7,0,0,0,84
mrna-25434,0,0,0,0,0
mrna-25439,163,403,521,116,215
mrna-25438,19980,14953,20584,11999,22660
mrna-30068,13,0,328,8,0
mrna-30069,13,2,0,2,38
mrna-30062,0,0,0,0,0
mrna-30063,131,19,0,9,60
mrna-30060,0,0,9,0,0
mrna-30061,416,78,563,347,374
mrna-30066,45,0,0,0,0
mrna-30067,13,0,106,7,11
mrna-30064,9,8,46,6,26
mrna-30065,33,0,24,10,5
mrna-36389,0,0,0,0,0
mrna-36388,270,94,185,370,465
mrna-36381,0,0,0,0,0
mrna-36380,2549,1172,1522,788,2107
mrna-36383,0,0,0,0,0
mrna-36382,39,0,325,275,147
mrna-36385,15,19,0,0,0
mrna-36384,0,6,0,0,23
mrna-36387,91,61,437,184,252
mrna-36386,743,0,0,37,241
mrna-35722,16,0,0,0,0
mrna-35723,0,164,0,0,0
mrna-35720,197,57,70,69,174
mrna-35721,96,78,81,38,78
mrna-35726,0,171,5,0,35
mrna-35727,100,38,0,31,556
mrna-35724,350,22,15,253,553
mrna-35725,0,0,0,0,0
mrna-35728,276,17,156,35,432
mrna-35729,0,0,5,0,11
mrna-26209,256,164,477,89,215
mrna-26208,1125,214,407,563,797
mrna-26205,5255,521,1141,1905,4320
mrna-26204,0,0,0,0,0
mrna-26207,39,18,110,39,58
mrna-26206,14,0,0,0,0
mrna-26201,95,69,232,0,204
mrna-26200,161,21,72,157,68
mrna-26203,0,10,0,0,18
mrna-26202,20,73,263,33,13
mrna-37382,59,0,0,0,7
mrna-37383,0,0,0,0,0
mrna-37380,0,0,0,0,0
mrna-37381,182,0,138,0,0
mrna-37386,0,0,0,0,0
mrna-37387,0,13,0,0,9
mrna-37384,46,24,54,19,77
mrna-37385,63,23,37,19,45
mrna-37388,0,0,0,0,0
mrna-37389,0,0,0,0,0
mrna-36033,90022,11370,174116,79403,133602
mrna-36032,0,0,0,0,0
mrna-36031,3640,2012,4858,1171,5070
mrna-36030,811,314,2264,668,1353
mrna-36037,0,51,0,0,9
mrna-36036,12,7,94,6,24
mrna-36035,0,0,0,0,0
mrna-36034,138,65,194,18,220
mrna-36039,78,27,195,85,81
mrna-36038,0,0,0,0,0
mrna-15846,60,97,279,79,82
mrna-33609,0,0,0,0,0
mrna-33608,0,0,6,6,23
mrna-33603,22,34,213,22,59
mrna-33602,271,48,330,79,265
mrna-33601,1073,711,1241,513,1613
mrna-33600,280,287,879,239,437
mrna-33607,133,235,128,138,238
mrna-33606,255,121,740,341,291
mrna-33605,0,0,5,8,3
mrna-33604,1986,503,637,1077,1245
mrna-23499,0,0,21,0,7
mrna-23498,0,7,18,0,5
mrna-23497,0,0,0,0,0
mrna-23496,56,14,84,0,8
mrna-23495,7,5,0,0,0
mrna-23494,126,151,397,21,222
mrna-23493,856,250,77,118,30
mrna-23492,52,123,82,30,39
mrna-23491,1,4,0,18,58
mrna-23490,0,0,0,0,0
mrna-34893,2474,599,7363,2912,4368
mrna-34892,20,8,24,0,12
mrna-34891,0,0,0,0,0
mrna-34890,129,23,162,7,112
mrna-34897,5,0,0,0,28
mrna-34896,272,45,335,49,389
mrna-34895,0,0,0,0,0
mrna-34894,11,14,0,0,23
mrna-34899,135,73,257,68,173
mrna-34898,2855,2052,1032,1009,4215
mrna-27552,67,31,320,158,41
mrna-27553,10,23,263,59,26
mrna-27550,87,36,144,124,205
mrna-27551,50,35,33,43,32
mrna-27556,14,22,77,11,47
mrna-27557,11,16,178,17,143
mrna-27554,33,0,97,26,0
mrna-27555,2,0,0,0,6
mrna-27558,0,0,55,0,148
mrna-27559,545,200,614,248,626
mrna-34041,64,21,72,0,39
mrna-20456,0,0,0,14,0
mrna-20457,0,0,0,0,0
mrna-28067,4564,65,7282,449,5050
mrna-34042,5,0,0,0,0
mrna-28065,3,2,27,21,17
mrna-28064,66,0,0,27,40
mrna-28063,3100,2271,3686,1412,3793
mrna-28062,514,287,475,280,874
mrna-28061,8,5,2,1,19
mrna-28060,19737,14606,33825,19058,31496
mrna-28069,40,43,125,0,0
mrna-28068,100,42,4,10,31
mrna-27486,0,0,35,0,0
mrna-27487,88,92,175,48,130
mrna-12219,469,11,0,189,917
mrna-12218,0,0,0,0,0
mrna-12215,0,0,0,0,0
mrna-12214,0,0,0,0,0
mrna-12217,0,0,86,0,0
mrna-12216,4,5,25,2,8
mrna-12211,0,0,10,0,0
mrna-12210,0,0,348,94,156
mrna-12213,0,0,74,175,0
mrna-12212,10,0,44,0,14
mrna-35867,0,0,0,0,0
mrna-19531,0,0,0,0,0
mrna-19530,2274,837,1956,1136,2037
mrna-19533,4049,2024,2126,1483,4427
mrna-14324,0,0,0,0,107
mrna-14323,60,11,54,18,17
mrna-19534,513,540,1649,353,996
mrna-14321,360,177,393,234,320
mrna-14320,662,251,725,549,559
mrna-19539,76,221,224,120,152
mrna-19538,0,0,0,0,0
mrna-14329,2023,781,3889,1276,2230
mrna-14328,1298,225,505,656,1510
mrna-32321,1924,1364,3139,1439,2862
mrna-17591,0,0,0,14,0
mrna-17590,0,0,0,0,18
mrna-37818,776,598,2117,935,1616
mrna-37819,5629,2230,7995,5034,6535
mrna-17595,0,0,0,0,0
mrna-17594,0,0,0,0,0
mrna-17597,563,3,18,361,25
mrna-17596,0,0,0,0,0
mrna-37812,0,0,210,26,0
mrna-17598,0,22,0,0,0
