feature_type,feature_id,genomic_context_binary,genomic_context_proportional,max_prop,TE_exonic_prop,TE_intronic_prop,exon_prop,intron_prop,TE_intergenic_prop,intergenic_prop
lncRNA_body,lncRNA_208,exon,exon,0.836,0,0,0.836,0.164,0,0
lncRNA_body,lncRNA_209,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_210,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_211,TE_intronic,intron,0.946,0,0.051,0.002,0.946,0,0
lncRNA_body,lncRNA_212,exon,intron,0.848,0,0,0.152,0.848,0,0
lncRNA_body,lncRNA_213,TE_intronic,intron,0.718,0,0.148,0.134,0.718,0,0
lncRNA_body,lncRNA_214,TE_intronic,intron,0.947,0,0.053,0,0.947,0,0
lncRNA_body,lncRNA_215,TE_intronic,intron,0.777,0,0.223,0,0.777,0,0
lncRNA_body,lncRNA_216,TE_intronic,intron,0.768,0,0.232,0,0.768,0,0
lncRNA_body,lncRNA_217,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_218,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_219,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_220,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_221,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_222,TE_intronic,intron,0.664,0,0.336,0,0.664,0,0
lncRNA_body,lncRNA_223,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_224,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_225,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_226,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_227,TE_intronic,intron,0.945,0,0.055,0,0.945,0,0
lncRNA_body,lncRNA_228,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_229,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_230,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_231,TE_exonic,exon,0.882,0.118,0,0.882,0,0,0
lncRNA_body,lncRNA_232,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_233,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_234,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_235,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_236,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_237,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_238,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_239,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_240,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_241,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_242,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_243,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_244,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_245,exon,exon,0.726,0,0,0.726,0,0.274,0
lncRNA_body,lncRNA_246,exon,exon,0.726,0,0,0.726,0,0.274,0
lncRNA_body,lncRNA_247,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_248,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_249,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_250,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_251,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_252,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_253,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_254,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_255,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_256,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_257,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_258,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_259,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_260,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_261,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_262,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_263,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_264,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_265,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_266,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_267,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_268,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_269,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_270,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_271,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_272,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_273,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_274,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_275,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_276,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_277,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_278,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_279,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_280,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_281,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_282,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_283,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_284,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_285,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_286,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_287,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_288,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_289,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_290,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_291,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_292,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_293,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_294,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_295,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_296,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_297,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_298,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_299,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_300,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_301,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_302,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_303,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_304,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_305,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_306,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_307,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_308,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_309,TE_exonic,exon,0.757,0.243,0,0.757,0,0,0
lncRNA_body,lncRNA_310,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_311,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_312,TE_intronic,intron,0.936,0,0.064,0,0.936,0,0
lncRNA_body,lncRNA_313,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_314,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_315,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_316,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_317,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_318,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_319,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_320,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_321,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_322,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_323,exon,exon,0.73,0,0,0.73,0.27,0,0
lncRNA_body,lncRNA_324,exon,exon,0.73,0,0,0.73,0.27,0,0
lncRNA_body,lncRNA_325,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_326,TE_intronic,intron,0.654,0,0.238,0.108,0.654,0,0
lncRNA_body,lncRNA_327,exon,intron,0.996,0,0,0.004,0.996,0,0
lncRNA_body,lncRNA_328,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_329,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_330,TE_intronic,intron,0.632,0,0.132,0.236,0.632,0,0
lncRNA_body,lncRNA_331,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_332,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_333,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_334,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_335,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_336,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_337,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_338,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_339,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_340,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_341,TE_intronic,intron,0.91,0,0.09,0,0.91,0,0
lncRNA_body,lncRNA_342,exon,intron,0.731,0,0,0.269,0.731,0,0
lncRNA_body,lncRNA_343,TE_intronic,intron,0.889,0,0.111,0,0.889,0,0
lncRNA_body,lncRNA_344,exon,intron,0.723,0,0,0.277,0.723,0,0
lncRNA_body,lncRNA_345,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_346,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_347,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_348,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_349,TE_intronic,intron,0.736,0,0.03,0.234,0.736,0,0
lncRNA_body,lncRNA_350,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_351,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_352,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_353,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_354,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_355,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_356,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_357,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_358,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_359,exon,exon,0.81,0,0,0.81,0.19,0,0
lncRNA_body,lncRNA_360,TE_intronic,intron,0.926,0,0.074,0,0.926,0,0
lncRNA_body,lncRNA_361,TE_intronic,intron,0.622,0,0.205,0.173,0.622,0,0
lncRNA_body,lncRNA_362,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_363,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_364,exon,exon,0.876,0,0,0.876,0.124,0,0
lncRNA_body,lncRNA_365,exon,exon,0.876,0,0,0.876,0.124,0,0
lncRNA_body,lncRNA_366,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_367,TE_exonic,exon,0.858,0.142,0,0.858,0,0,0
lncRNA_body,lncRNA_368,TE_exonic,exon,0.769,0.231,0,0.769,0,0,0
lncRNA_body,lncRNA_369,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_370,exon,intron,0.766,0,0,0.234,0.766,0,0
lncRNA_body,lncRNA_371,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_372,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_373,TE_intronic,intron,0.864,0,0.024,0.112,0.864,0,0
lncRNA_body,lncRNA_374,TE_intronic,intron,0.809,0,0.086,0.105,0.809,0,0
lncRNA_body,lncRNA_375,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_376,exon,exon,0.55,0,0,0.55,0.45,0,0
lncRNA_body,lncRNA_377,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_378,exon,intron,0.683,0,0,0.317,0.683,0,0
lncRNA_body,lncRNA_379,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_380,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_381,TE_intronic,intron,0.528,0,0.273,0.199,0.528,0,0
lncRNA_body,lncRNA_382,exon,intron,0.631,0,0,0.369,0.631,0,0
lncRNA_body,lncRNA_383,exon,intron,0.626,0,0,0.374,0.626,0,0
lncRNA_body,lncRNA_384,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_385,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_386,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_387,exon,intron,0.902,0,0,0.098,0.902,0,0
lncRNA_body,lncRNA_388,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_389,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_390,TE_exonic,exon,0.471,0.011,0.066,0.471,0.451,0,0
lncRNA_body,lncRNA_391,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_392,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_393,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_394,TE_intronic,intron,0.929,0,0.071,0,0.929,0,0
lncRNA_body,lncRNA_395,TE_intronic,intron,0.94,0,0.06,0,0.94,0,0
lncRNA_body,lncRNA_396,TE_intronic,intron,0.935,0,0.065,0,0.935,0,0
lncRNA_body,lncRNA_397,TE_intronic,intron,0.858,0,0.142,0,0.858,0,0
lncRNA_body,lncRNA_398,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_399,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_400,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_401,TE_intronic,intron,0.917,0,0.083,0,0.917,0,0
lncRNA_body,lncRNA_402,TE_intronic,intron,0.626,0,0.374,0,0.626,0,0
lncRNA_body,lncRNA_403,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_404,TE_intronic,intron,0.855,0,0.044,0.101,0.855,0,0
lncRNA_body,lncRNA_405,TE_intronic,intron,0.973,0,0.027,0,0.973,0,0
lncRNA_body,lncRNA_406,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_407,TE_intronic,intron,0.884,0,0.116,0,0.884,0,0
lncRNA_body,lncRNA_408,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_409,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_410,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_411,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_412,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_413,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_414,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_415,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_416,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_417,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_418,TE_intronic,intron,0.936,0,0.064,0,0.936,0,0
lncRNA_body,lncRNA_419,TE_intronic,intron,0.956,0,0.044,0,0.956,0,0
lncRNA_body,lncRNA_420,TE_intronic,intron,0.948,0,0.052,0,0.948,0,0
lncRNA_body,lncRNA_421,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_422,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_423,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_424,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_425,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_426,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_427,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_428,TE_intronic,intron,0.942,0,0.058,0,0.942,0,0
lncRNA_body,lncRNA_429,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_430,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_431,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_432,TE_intronic,intron,0.987,0,0.013,0,0.987,0,0
lncRNA_body,lncRNA_433,TE_intronic,intron,0.589,0,0.411,0,0.589,0,0
lncRNA_body,lncRNA_434,TE_intronic,intron,0.797,0,0.006,0.197,0.797,0,0
lncRNA_body,lncRNA_435,TE_intronic,intron,0.956,0,0.044,0,0.956,0,0
lncRNA_body,lncRNA_436,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_437,TE_intronic,intron,0.982,0,0.018,0,0.982,0,0
lncRNA_body,lncRNA_438,TE_exonic,exon,0.989,0.011,0,0.989,0,0,0
lncRNA_body,lncRNA_439,exon,exon,0.731,0,0,0.731,0.269,0,0
lncRNA_body,lncRNA_440,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_441,TE_exonic,intron,0.642,0.013,0.078,0.268,0.642,0,0
lncRNA_body,lncRNA_442,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_443,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_444,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_445,TE_exonic,exon,0.761,0.239,0,0.761,0,0,0
lncRNA_body,lncRNA_446,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_447,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_448,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_449,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_450,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_451,TE_intronic,intron,0.917,0,0.083,0,0.917,0,0
lncRNA_body,lncRNA_452,TE_intronic,intron,0.623,0,0.246,0.132,0.623,0,0
lncRNA_body,lncRNA_453,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_454,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_455,exon,intron,0.895,0,0,0.105,0.895,0,0
lncRNA_body,lncRNA_456,TE_intronic,intron,0.954,0,0.046,0,0.954,0,0
lncRNA_body,lncRNA_457,TE_intronic,intron,0.732,0,0.155,0.113,0.732,0,0
lncRNA_body,lncRNA_458,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_459,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_460,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_461,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_462,TE_intronic,intron,0.787,0,0.147,0.067,0.787,0,0
lncRNA_body,lncRNA_463,TE_intronic,intron,0.518,0,0.078,0.404,0.518,0,0
lncRNA_body,lncRNA_464,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_465,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_466,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_467,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_468,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_469,TE_intronic,TE_intronic,0.5,0,0.5,0,0.5,0,0
lncRNA_body,lncRNA_470,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_471,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_472,exon,intron,0.989,0,0,0.011,0.989,0,0
lncRNA_body,lncRNA_473,TE_intronic,intron,0.664,0,0.336,0,0.664,0,0
lncRNA_body,lncRNA_474,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_475,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_476,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_477,intron,intron,1,0,0,0,1,0,0
lncRNA_body,lncRNA_478,TE_intronic,intron,0.934,0,0.066,0,0.934,0,0
lncRNA_body,lncRNA_479,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_480,TE_intronic,intron,0.911,0,0.089,0,0.911,0,0
lncRNA_body,lncRNA_481,TE_intronic,intron,0.895,0,0.105,0,0.895,0,0
lncRNA_body,lncRNA_482,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_483,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_484,TE_intronic,intron,0.764,0,0.159,0.077,0.764,0,0
lncRNA_body,lncRNA_485,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_486,TE_intronic,intron,0.945,0,0.055,0,0.945,0,0
lncRNA_body,lncRNA_487,TE_intronic,intron,0.882,0,0.118,0,0.882,0,0
lncRNA_body,lncRNA_488,TE_intronic,intron,0.815,0,0.185,0,0.815,0,0
lncRNA_body,lncRNA_489,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_490,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_491,TE_intronic,intron,0.604,0,0.396,0,0.604,0,0
lncRNA_body,lncRNA_492,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_493,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_494,exon,intron,0.733,0,0,0.267,0.733,0,0
lncRNA_body,lncRNA_495,exon,exon,1,0,0,1,0,0,0
lncRNA_body,lncRNA_496,TE_intronic,intron,0.834,0,0.108,0.058,0.834,0,0
lncRNA_body,lncRNA_497,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_498,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_499,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_500,exon,intron,0.936,0,0,0.064,0.936,0,0
lncRNA_body,lncRNA_501,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_502,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_503,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_504,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_505,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_506,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_507,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_508,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_509,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_510,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_511,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_512,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_513,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_514,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_515,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_516,TE_intergenic,TE_intergenic,1,0,0,0,0,1,0
lncRNA_body,lncRNA_517,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_518,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_519,TE_intronic,intron,0.543,0,0.457,0,0.543,0,0
lncRNA_body,lncRNA_520,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_521,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_522,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_523,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_524,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_525,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_526,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_527,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_528,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_529,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_530,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_531,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_532,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_533,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_534,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_535,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_536,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_537,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_538,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_539,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_540,intergenic,intergenic,0,0,0,0,0,0,0
lncRNA_body,lncRNA_541,intergenic,intergenic,0,0,0,0,0,0,0
