species,lncRNA_id,nearest_gene_id,distance
Apul,lncRNA_29584,FUN_042480,11175
Apul,lncRNA_29585,FUN_042480,0
Apul,lncRNA_29586,FUN_042480,0
Apul,lncRNA_29587,FUN_042480,50790
Apul,lncRNA_29588,FUN_042480,52770
Apul,lncRNA_29589,FUN_042480,58564
Apul,lncRNA_29590,FUN_042480,63918
Apul,lncRNA_29591,FUN_042480,64028
Apul,lncRNA_29592,FUN_042480,72420
Apul,lncRNA_29593,FUN_042480,77146
Apul,lncRNA_29594,FUN_042480,82794
Apul,lncRNA_29595,FUN_042480,130780
Apul,lncRNA_29596,FUN_042480,132766
Apul,lncRNA_29597,FUN_042480,133757
Apul,lncRNA_29598,FUN_042480,151286
Apul,lncRNA_29599,FUN_042480,162280
Apul,lncRNA_29600,FUN_042487,113346
Apul,lncRNA_29601,FUN_042487,86583
Apul,lncRNA_29602,FUN_042487,108346
Apul,lncRNA_29603,FUN_042487,103820
Apul,lncRNA_29604,FUN_042487,98874
Apul,lncRNA_29605,FUN_042487,28756
Apul,lncRNA_29606,FUN_042487,26382
Apul,lncRNA_29607,FUN_042487,26382
Apul,lncRNA_29608,FUN_042487,26382
Apul,lncRNA_29609,FUN_042487,145187
Apul,lncRNA_29610,FUN_042487,137744
Apul,lncRNA_29611,FUN_042487,137744
Apul,lncRNA_29612,FUN_042487,79213
Apul,lncRNA_29613,FUN_042487,48891
Apul,lncRNA_29614,FUN_042487,33613
Apul,lncRNA_29615,FUN_042487,5196
Apul,lncRNA_29616,FUN_042487,5196
Apul,lncRNA_29617,FUN_042487,0
Apul,lncRNA_29618,FUN_042487,6065
Apul,lncRNA_29619,FUN_042487,6065
Apul,lncRNA_29620,FUN_042487,9070
Apul,lncRNA_29621,FUN_042487,11730
Apul,lncRNA_29622,FUN_042487,20747
Apul,lncRNA_29623,FUN_042487,21716
Apul,lncRNA_29624,FUN_042487,24374
Apul,lncRNA_29625,FUN_042487,24374
Apul,lncRNA_29626,FUN_042487,27599
Apul,lncRNA_29627,FUN_042487,32965
Apul,lncRNA_29628,FUN_042487,34643
Apul,lncRNA_29629,FUN_042487,44454
Apul,lncRNA_29630,FUN_042487,60653
Apul,lncRNA_29631,FUN_042487,78030
Apul,lncRNA_29632,FUN_042487,92086
Apul,lncRNA_29633,FUN_042487,115360
Apul,lncRNA_29634,FUN_042487,116658
Apul,lncRNA_29635,FUN_042487,139553
Apul,lncRNA_29636,FUN_042490,105350
Apul,lncRNA_29637,FUN_042490,104007
Apul,lncRNA_29638,FUN_042490,105350
Apul,lncRNA_29639,FUN_042490,99890
Apul,lncRNA_29640,FUN_042490,87365
Apul,lncRNA_29641,FUN_042490,37269
Apul,lncRNA_29642,FUN_042490,9089
Apul,lncRNA_29643,FUN_042490,4598
Apul,lncRNA_29644,FUN_042491,14117
Apul,lncRNA_29645,FUN_042491,40451
Apul,lncRNA_29646,FUN_042491,41180
Apul,lncRNA_29647,FUN_042491,52084
Apul,lncRNA_29648,FUN_042491,17581
Apul,lncRNA_29649,FUN_042491,45448
Apul,lncRNA_29650,FUN_042492,43829
Apul,lncRNA_29651,FUN_042492,31578
Apul,lncRNA_29652,FUN_042492,7366
Apul,lncRNA_29653,FUN_042492,14485
Apul,lncRNA_29654,FUN_042492,22310
Apul,lncRNA_29655,FUN_042492,24574
Apul,lncRNA_29656,FUN_042493,24058
Apul,lncRNA_29657,FUN_042493,26781
Apul,lncRNA_29658,FUN_042493,2947
Apul,lncRNA_29659,FUN_042493,3766
Apul,lncRNA_29660,FUN_042493,25082
Apul,lncRNA_29661,FUN_042493,68941
Apul,lncRNA_29662,FUN_042493,69817
Apul,lncRNA_29663,FUN_042493,71116
Apul,lncRNA_29664,FUN_042493,71807
Apul,lncRNA_29665,FUN_042493,72635
Apul,lncRNA_29666,FUN_042493,93518
Apul,lncRNA_29667,FUN_042493,93637
Apul,lncRNA_29668,FUN_042493,100804
Apul,lncRNA_29669,FUN_042493,103068
Apul,lncRNA_29670,FUN_042493,104886
Apul,lncRNA_29671,FUN_042493,122201
Apul,lncRNA_29672,FUN_042493,131815
Apul,lncRNA_29673,FUN_042493,143996
Apul,lncRNA_29674,FUN_042493,150679
Apul,lncRNA_29675,FUN_042063,16130
Apul,lncRNA_29676,FUN_042063,16130
Apul,lncRNA_29677,FUN_042065,910
Apul,lncRNA_29678,FUN_042066,0
Apul,lncRNA_29679,FUN_042096,804
Apul,lncRNA_29680,FUN_042125,0
Apul,lncRNA_29681,FUN_042127,20417
Apul,lncRNA_29682,FUN_042132,9044
Apul,lncRNA_29683,FUN_042156,0
Apul,lncRNA_29684,FUN_042173,15350
Apul,lncRNA_29685,FUN_042179,4788
Apul,lncRNA_29686,FUN_042179,5285
Apul,lncRNA_29687,FUN_042181,463
Apul,lncRNA_29688,FUN_042191,6077
Apul,lncRNA_29689,FUN_042200,0
Apul,lncRNA_29690,FUN_042202,5524
Apul,lncRNA_29691,FUN_042217,768
Apul,lncRNA_29692,FUN_042217,6272
Apul,lncRNA_29693,FUN_042241,44987
Apul,lncRNA_29694,FUN_042241,2855
Apul,lncRNA_29695,FUN_042241,0
Apul,lncRNA_29696,FUN_042257,850
Apul,lncRNA_29697,FUN_042264,3509
Apul,lncRNA_29698,FUN_042287,1312
Apul,lncRNA_29699,FUN_042295,11963
Apul,lncRNA_29700,FUN_042308,0
Apul,lncRNA_29701,FUN_042319,4155
Apul,lncRNA_29702,FUN_042320,2215
Apul,lncRNA_29703,FUN_042320,204
Apul,lncRNA_29704,FUN_042320,0
Apul,lncRNA_29705,FUN_042328,34723
Apul,lncRNA_29706,FUN_042333,48
Apul,lncRNA_29707,FUN_042333,48
Apul,lncRNA_29708,FUN_042334,535
Apul,lncRNA_29709,FUN_042336,3766
Apul,lncRNA_29710,FUN_042336,5432
Apul,lncRNA_29711,FUN_042339,2180
Apul,lncRNA_29712,FUN_042354,0
Apul,lncRNA_29713,FUN_042402,2014
Apul,lncRNA_29714,FUN_042421,611
Apul,lncRNA_29715,FUN_042473,22551
Apul,lncRNA_29716,FUN_042473,35543
Apul,lncRNA_29717,FUN_042478,52171
Apul,lncRNA_29718,FUN_042478,8539
Apul,lncRNA_29719,FUN_042480,5130
Apul,lncRNA_29720,FUN_042480,4491
Apul,lncRNA_29721,FUN_042480,0
Apul,lncRNA_29722,FUN_042480,15558
Apul,lncRNA_29723,FUN_042480,16920
Apul,lncRNA_29724,FUN_042480,24607
Apul,lncRNA_29725,FUN_042480,47847
Apul,lncRNA_29726,FUN_042480,54005
Apul,lncRNA_29727,FUN_042480,54005
Apul,lncRNA_29728,FUN_042480,54114
Apul,lncRNA_29729,FUN_042480,58526
Apul,lncRNA_29730,FUN_042480,74556
Apul,lncRNA_29731,FUN_042480,97107
Apul,lncRNA_29732,FUN_042480,104807
Apul,lncRNA_29733,FUN_042480,124316
Apul,lncRNA_29734,FUN_042480,148629
Apul,lncRNA_29735,FUN_042480,148980
Apul,lncRNA_29736,FUN_042480,162206
Apul,lncRNA_29737,FUN_042480,164265
Apul,lncRNA_29738,FUN_042480,176747
Apul,lncRNA_29739,FUN_042487,158757
Apul,lncRNA_29740,FUN_042487,161409
Apul,lncRNA_29741,FUN_042487,161409
Apul,lncRNA_29742,FUN_042487,117292
Apul,lncRNA_29743,FUN_042487,121024
Apul,lncRNA_29744,FUN_042487,112021
Apul,lncRNA_29745,FUN_042487,95259
Apul,lncRNA_29746,FUN_042487,71323
Apul,lncRNA_29747,FUN_042487,71323
Apul,lncRNA_29748,FUN_042487,72853
Apul,lncRNA_29749,FUN_042487,56038
Apul,lncRNA_29750,FUN_042487,43253
Apul,lncRNA_29751,FUN_042487,8692
Apul,lncRNA_29752,FUN_042487,12730
Apul,lncRNA_29753,FUN_042487,95385
Apul,lncRNA_29754,FUN_042487,95510
Apul,lncRNA_29755,FUN_042487,103381
Apul,lncRNA_29756,FUN_042487,107675
Apul,lncRNA_29757,FUN_042487,111098
Apul,lncRNA_29758,FUN_042487,117935
Apul,lncRNA_29759,FUN_042487,120773
Apul,lncRNA_29760,FUN_042487,139553
Apul,lncRNA_29761,FUN_042490,102697
Apul,lncRNA_29762,FUN_042490,91403
Apul,lncRNA_29763,FUN_042490,91403
Apul,lncRNA_29764,FUN_042490,80945
Apul,lncRNA_29765,FUN_042490,67565
Apul,lncRNA_29766,FUN_042490,10587
Apul,lncRNA_29767,FUN_042490,43640
Apul,lncRNA_29768,FUN_042490,29936
Apul,lncRNA_29769,FUN_042490,43640
Apul,lncRNA_29770,FUN_042490,43640
Apul,lncRNA_29771,FUN_042490,38087
Apul,lncRNA_29772,FUN_042490,12215
Apul,lncRNA_29773,FUN_042491,46839
Apul,lncRNA_29774,FUN_042491,48562
Apul,lncRNA_29775,FUN_042493,0
Apul,lncRNA_29776,FUN_042492,18849
Apul,lncRNA_29777,FUN_042492,18849
Apul,lncRNA_29778,FUN_042492,22894
Apul,lncRNA_29779,FUN_042493,0
Apul,lncRNA_29780,FUN_042493,2399
Apul,lncRNA_29781,FUN_042493,10360
Apul,lncRNA_29782,FUN_042493,37159
Apul,lncRNA_29783,FUN_042493,37159
Apul,lncRNA_29784,FUN_042493,48469
Apul,lncRNA_29785,FUN_042493,52350
Apul,lncRNA_29786,FUN_042493,52551
Apul,lncRNA_29787,FUN_042490,55051
Apul,lncRNA_29788,FUN_042490,53845
Apul,lncRNA_29789,FUN_042490,53845
Apul,lncRNA_29790,FUN_042490,53845
Apul,lncRNA_29791,FUN_042490,53845
Apul,lncRNA_29792,FUN_042490,55051
Apul,lncRNA_29793,FUN_042490,0
Apul,lncRNA_29794,FUN_042491,362
Apul,lncRNA_29795,FUN_042491,22920
Apul,lncRNA_29796,FUN_042491,54507
Apul,lncRNA_29797,FUN_042492,33938
Apul,lncRNA_29798,FUN_042492,0
Apul,lncRNA_29799,FUN_042492,0
Apul,lncRNA_29800,FUN_042492,416
Apul,lncRNA_29801,FUN_042492,8333
Apul,lncRNA_29802,FUN_042492,25550
Apul,lncRNA_29803,FUN_042493,7504
Apul,lncRNA_29804,FUN_042493,3623
Apul,lncRNA_29805,FUN_042493,93637
Apul,lncRNA_29806,FUN_042493,102980
Apul,lncRNA_29807,FUN_042493,112524
Apul,lncRNA_29808,FUN_042493,112524
Apul,lncRNA_29809,FUN_042493,130943
Apul,lncRNA_29810,FUN_042493,140443
Apul,lncRNA_29811,FUN_042493,150070
Apul,lncRNA_29812,FUN_042063,26265
Apul,lncRNA_29813,FUN_042063,170
Apul,lncRNA_29814,FUN_042066,15032
Apul,lncRNA_29815,FUN_042068,21348
Apul,lncRNA_29816,FUN_042068,20401
Apul,lncRNA_29817,FUN_042068,10115
Apul,lncRNA_29818,FUN_042073,263
Apul,lncRNA_29819,FUN_042079,11292
Apul,lncRNA_29820,FUN_042079,14131
Apul,lncRNA_29821,FUN_042079,18878
Apul,lncRNA_29822,FUN_042080,17080
Apul,lncRNA_29823,FUN_042080,11606
Apul,lncRNA_29824,FUN_042082,25649
Apul,lncRNA_29825,FUN_042096,2185
Apul,lncRNA_29826,FUN_042096,0
Apul,lncRNA_29827,FUN_042101,0
Apul,lncRNA_29828,FUN_042105,0
Apul,lncRNA_29829,FUN_042110,8808
Apul,lncRNA_29830,FUN_042111,7662
Apul,lncRNA_29831,FUN_042111,4544
Apul,lncRNA_29832,FUN_042112,15620
Apul,lncRNA_29833,FUN_042112,42079
Apul,lncRNA_29834,FUN_042116,46050
Apul,lncRNA_29835,FUN_042116,30349
Apul,lncRNA_29836,FUN_042116,14572
Apul,lncRNA_29837,FUN_042118,4033
Apul,lncRNA_29838,FUN_042118,7529
Apul,lncRNA_29839,FUN_042120,714
Apul,lncRNA_29840,FUN_042121,15546
Apul,lncRNA_29841,FUN_042121,18469
Apul,lncRNA_29842,FUN_042121,27183
Apul,lncRNA_29843,FUN_042125,16166
Apul,lncRNA_29844,FUN_042125,1206
Apul,lncRNA_29845,FUN_042126,1489
Apul,lncRNA_29846,FUN_042127,18366
Apul,lncRNA_29847,FUN_042132,26254
Apul,lncRNA_29848,FUN_042132,24466
Apul,lncRNA_29849,FUN_042132,13510
Apul,lncRNA_29850,FUN_042132,4417
Apul,lncRNA_29851,FUN_042133,5922
Apul,lncRNA_29852,FUN_042137,14211
Apul,lncRNA_29853,FUN_042137,15877
Apul,lncRNA_29854,FUN_042141,18683
Apul,lncRNA_29855,FUN_042141,8415
Apul,lncRNA_29856,FUN_042142,2585
Apul,lncRNA_29857,FUN_042142,3382
Apul,lncRNA_29858,FUN_042145,18041
Apul,lncRNA_29859,FUN_042146,15474
Apul,lncRNA_29860,FUN_042146,12462
Apul,lncRNA_29861,FUN_042146,9543
Apul,lncRNA_29862,FUN_042146,8823
Apul,lncRNA_29863,FUN_042146,2468
Apul,lncRNA_29864,FUN_042146,0
Apul,lncRNA_29865,FUN_042146,2039
Apul,lncRNA_29866,FUN_042146,6234
Apul,lncRNA_29867,FUN_042146,23809
Apul,lncRNA_29868,FUN_042150,24971
Apul,lncRNA_29869,FUN_042150,16199
Apul,lncRNA_29870,FUN_042150,3413
Apul,lncRNA_29871,FUN_042151,4100
Apul,lncRNA_29872,FUN_042151,2652
Apul,lncRNA_29873,FUN_042151,455
Apul,lncRNA_29874,FUN_042154,382
Apul,lncRNA_29875,FUN_042156,8537
Apul,lncRNA_29876,FUN_042162,6889
Apul,lncRNA_29877,FUN_042162,2345
Apul,lncRNA_29878,FUN_042162,2334
Apul,lncRNA_29879,FUN_042163,4034
Apul,lncRNA_29880,FUN_042163,1502
Apul,lncRNA_29881,FUN_042167,1455
Apul,lncRNA_29882,FUN_042170,2673
Apul,lncRNA_29883,FUN_042170,4171
Apul,lncRNA_29884,FUN_042171,1688
Apul,lncRNA_29885,FUN_042171,12218
Apul,lncRNA_29886,FUN_042171,15962
Apul,lncRNA_29887,FUN_042173,1535
Apul,lncRNA_29888,FUN_042173,4148
Apul,lncRNA_29889,FUN_042173,15708
Apul,lncRNA_29890,FUN_042173,17455
Apul,lncRNA_29891,FUN_042173,20887
Apul,lncRNA_29892,FUN_042173,21537
Apul,lncRNA_29893,FUN_042179,6343
Apul,lncRNA_29894,FUN_042179,4117
Apul,lncRNA_29895,FUN_042179,2538
Apul,lncRNA_29896,FUN_042179,3891
Apul,lncRNA_29897,FUN_042181,2267
Apul,lncRNA_29898,FUN_042181,5320
Apul,lncRNA_29899,FUN_042181,14676
Apul,lncRNA_29900,FUN_042183,13746
Apul,lncRNA_29901,FUN_042183,8660
Apul,lncRNA_29902,FUN_042183,5192
Apul,lncRNA_29903,FUN_042183,6180
Apul,lncRNA_29904,FUN_042183,10256
Apul,lncRNA_29905,FUN_042184,1343
Apul,lncRNA_29906,FUN_042184,8402
Apul,lncRNA_29907,FUN_042184,14932
Apul,lncRNA_29908,FUN_042184,16699
Apul,lncRNA_29909,FUN_042185,12802
Apul,lncRNA_29910,FUN_042185,7484
Apul,lncRNA_29911,FUN_042185,3886
Apul,lncRNA_29912,FUN_042185,5364
Apul,lncRNA_29913,FUN_042185,6904
Apul,lncRNA_29914,FUN_042186,10431
Apul,lncRNA_29915,FUN_042187,11026
Apul,lncRNA_29916,FUN_042187,9261
Apul,lncRNA_29917,FUN_042187,4535
Apul,lncRNA_29918,FUN_042188,5347
Apul,lncRNA_29919,FUN_042188,963
Apul,lncRNA_29920,FUN_042189,3684
Apul,lncRNA_29921,FUN_042189,14961
Apul,lncRNA_29922,FUN_042191,13431
Apul,lncRNA_29923,FUN_042194,5177
Apul,lncRNA_29924,FUN_042194,12271
Apul,lncRNA_29925,FUN_042194,16087
Apul,lncRNA_29926,FUN_042195,16623
Apul,lncRNA_29927,FUN_042199,6048
Apul,lncRNA_29928,FUN_042199,11181
Apul,lncRNA_29929,FUN_042200,13668
Apul,lncRNA_29930,FUN_042200,4064
Apul,lncRNA_29931,FUN_042205,8129
Apul,lncRNA_29932,FUN_042205,7353
Apul,lncRNA_29933,FUN_042205,3855
Apul,lncRNA_29934,FUN_042205,1419
Apul,lncRNA_29935,FUN_042205,0
Apul,lncRNA_29936,FUN_042211,1241
Apul,lncRNA_29937,FUN_042211,2570
Apul,lncRNA_29938,FUN_042212,4980
Apul,lncRNA_29939,FUN_042212,3800
Apul,lncRNA_29940,FUN_042212,2712
Apul,lncRNA_29941,FUN_042212,460
Apul,lncRNA_29942,FUN_042212,8738
Apul,lncRNA_29943,FUN_042214,10879
Apul,lncRNA_29944,FUN_042217,11180
Apul,lncRNA_29945,FUN_042217,0
Apul,lncRNA_29946,FUN_042217,0
Apul,lncRNA_29947,FUN_042219,4153
Apul,lncRNA_29948,FUN_042221,1371
Apul,lncRNA_29949,FUN_042225,634
Apul,lncRNA_29950,FUN_042225,0
Apul,lncRNA_29951,FUN_042225,3056
Apul,lncRNA_29952,FUN_042225,6553
Apul,lncRNA_29953,FUN_042225,10758
Apul,lncRNA_29954,FUN_042225,14774
Apul,lncRNA_29955,FUN_042228,2191
Apul,lncRNA_29956,FUN_042228,11837
Apul,lncRNA_29957,FUN_042230,8572
Apul,lncRNA_29958,FUN_042230,13202
Apul,lncRNA_29959,FUN_042230,19095
Apul,lncRNA_29960,FUN_042230,24214
Apul,lncRNA_29961,FUN_042230,25031
Apul,lncRNA_29962,FUN_042230,33018
Apul,lncRNA_29963,FUN_042230,36960
Apul,lncRNA_29964,FUN_042230,38551
Apul,lncRNA_29965,FUN_042230,40029
Apul,lncRNA_29966,FUN_042230,53591
Apul,lncRNA_29967,FUN_042235,60296
Apul,lncRNA_29968,FUN_042235,58652
Apul,lncRNA_29969,FUN_042235,57566
Apul,lncRNA_29970,FUN_042235,56005
Apul,lncRNA_29971,FUN_042235,39924
Apul,lncRNA_29972,FUN_042235,14353
Apul,lncRNA_29973,FUN_042235,1333
Apul,lncRNA_29974,FUN_042235,10795
Apul,lncRNA_29975,FUN_042235,18732
Apul,lncRNA_29976,FUN_042235,23541
Apul,lncRNA_29977,FUN_042241,10592
Apul,lncRNA_29978,FUN_042242,3475
Apul,lncRNA_29979,FUN_042243,3832
Apul,lncRNA_29980,FUN_042243,11618
Apul,lncRNA_29981,FUN_042246,14178
Apul,lncRNA_29982,FUN_042246,8895
Apul,lncRNA_29983,FUN_042246,4979
Apul,lncRNA_29984,FUN_042247,10399
Apul,lncRNA_29985,FUN_042249,18669
Apul,lncRNA_29986,FUN_042249,6648
Apul,lncRNA_29987,FUN_042249,5203
Apul,lncRNA_29988,FUN_042249,2015
Apul,lncRNA_29989,FUN_042250,5415
Apul,lncRNA_29990,FUN_042250,2972
Apul,lncRNA_29991,FUN_042250,7347
Apul,lncRNA_29992,FUN_042251,8172
Apul,lncRNA_29993,FUN_042251,6571
Apul,lncRNA_29994,FUN_042253,3185
Apul,lncRNA_29995,FUN_042253,4301
Apul,lncRNA_29996,FUN_042254,3624
Apul,lncRNA_29997,FUN_042254,1738
Apul,lncRNA_29998,FUN_042257,9037
Apul,lncRNA_29999,FUN_042257,6732
Apul,lncRNA_30000,FUN_042257,3990
Apul,lncRNA_30001,FUN_042257,12366
Apul,lncRNA_30002,FUN_042259,3020
Apul,lncRNA_30003,FUN_042260,1219
Apul,lncRNA_30004,FUN_042260,5309
Apul,lncRNA_30005,FUN_042260,10016
Apul,lncRNA_30006,FUN_042260,21814
Apul,lncRNA_30007,FUN_042263,14149
Apul,lncRNA_30008,FUN_042263,11800
Apul,lncRNA_30009,FUN_042264,2001
Apul,lncRNA_30010,FUN_042264,700
Apul,lncRNA_30011,FUN_042264,9528
Apul,lncRNA_30012,FUN_042264,13612
Apul,lncRNA_30013,FUN_042265,13410
Apul,lncRNA_30014,FUN_042265,6947
Apul,lncRNA_30015,FUN_042265,6285
Apul,lncRNA_30016,FUN_042265,3180
Apul,lncRNA_30017,FUN_042265,13150
Apul,lncRNA_30018,FUN_042265,14878
Apul,lncRNA_30019,FUN_042272,6079
Apul,lncRNA_30020,FUN_042275,4704
Apul,lncRNA_30021,FUN_042275,2953
Apul,lncRNA_30022,FUN_042277,3332
Apul,lncRNA_30023,FUN_042280,5270
Apul,lncRNA_30024,FUN_042283,11708
Apul,lncRNA_30025,FUN_042283,9818
Apul,lncRNA_30026,FUN_042283,564
Apul,lncRNA_30027,FUN_042284,2783
Apul,lncRNA_30028,FUN_042284,4799
Apul,lncRNA_30029,FUN_042284,8059
Apul,lncRNA_30030,FUN_042284,10533
Apul,lncRNA_30031,FUN_042286,3373
Apul,lncRNA_30032,FUN_042290,6869
Apul,lncRNA_30033,FUN_042290,8771
Apul,lncRNA_30034,FUN_042290,16948
Apul,lncRNA_30035,FUN_042290,17762
Apul,lncRNA_30036,FUN_042291,14787
Apul,lncRNA_30037,FUN_042291,9442
Apul,lncRNA_30038,FUN_042291,4641
Apul,lncRNA_30039,FUN_042291,2640
Apul,lncRNA_30040,FUN_042292,2259
Apul,lncRNA_30041,FUN_042292,1484
Apul,lncRNA_30042,FUN_042292,9414
Apul,lncRNA_30043,FUN_042292,12942
Apul,lncRNA_30044,FUN_042292,21087
Apul,lncRNA_30045,FUN_042292,25870
Apul,lncRNA_30046,FUN_042292,33367
Apul,lncRNA_30047,FUN_042292,34081
Apul,lncRNA_30048,FUN_042295,27001
Apul,lncRNA_30049,FUN_042295,25906
Apul,lncRNA_30050,FUN_042295,22963
Apul,lncRNA_30051,FUN_042295,20191
Apul,lncRNA_30052,FUN_042295,1165
Apul,lncRNA_30053,FUN_042295,12873
Apul,lncRNA_30054,FUN_042295,18683
Apul,lncRNA_30055,FUN_042295,27434
Apul,lncRNA_30056,FUN_042295,29148
Apul,lncRNA_30057,FUN_042296,23231
Apul,lncRNA_30058,FUN_042296,14782
Apul,lncRNA_30059,FUN_042296,11111
Apul,lncRNA_30060,FUN_042296,8855
Apul,lncRNA_30061,FUN_042297,4429
Apul,lncRNA_30062,FUN_042301,18165
Apul,lncRNA_30063,FUN_042301,14727
Apul,lncRNA_30064,FUN_042301,10975
Apul,lncRNA_30065,FUN_042301,7839
Apul,lncRNA_30066,FUN_042301,4876
Apul,lncRNA_30067,FUN_042301,344
Apul,lncRNA_30068,FUN_042305,6178
Apul,lncRNA_30069,FUN_042307,560
Apul,lncRNA_30070,FUN_042307,4305
Apul,lncRNA_30071,FUN_042308,3126
Apul,lncRNA_30072,FUN_042308,0
Apul,lncRNA_30073,FUN_042308,0
Apul,lncRNA_30074,FUN_042312,4333
Apul,lncRNA_30075,FUN_042312,2214
Apul,lncRNA_30076,FUN_042312,5792
Apul,lncRNA_30077,FUN_042313,5329
Apul,lncRNA_30078,FUN_042313,2853
Apul,lncRNA_30079,FUN_042315,18322
Apul,lncRNA_30080,FUN_042319,19548
Apul,lncRNA_30081,FUN_042319,3879
Apul,lncRNA_30082,FUN_042319,5248
Apul,lncRNA_30083,FUN_042320,1180
Apul,lncRNA_30084,FUN_042320,4605
Apul,lncRNA_30085,FUN_042320,7687
Apul,lncRNA_30086,FUN_042320,9189
Apul,lncRNA_30087,FUN_042320,10837
Apul,lncRNA_30088,FUN_042320,18214
Apul,lncRNA_30089,FUN_042325,4249
Apul,lncRNA_30090,FUN_042328,11237
Apul,lncRNA_30091,FUN_042328,19478
Apul,lncRNA_30092,FUN_042328,42282
Apul,lncRNA_30093,FUN_042333,43092
Apul,lncRNA_30094,FUN_042333,0
Apul,lncRNA_30095,FUN_042334,5675
Apul,lncRNA_30096,FUN_042334,6960
Apul,lncRNA_30097,FUN_042334,12328
Apul,lncRNA_30098,FUN_042336,10618
Apul,lncRNA_30099,FUN_042336,8896
Apul,lncRNA_30100,FUN_042336,10332
Apul,lncRNA_30101,FUN_042338,16039
Apul,lncRNA_30102,FUN_042338,11261
Apul,lncRNA_30103,FUN_042340,6986
Apul,lncRNA_30104,FUN_042348,1614
Apul,lncRNA_30105,FUN_042350,1658
Apul,lncRNA_30106,FUN_042350,7895
Apul,lncRNA_30107,FUN_042354,5875
Apul,lncRNA_30108,FUN_042356,3726
Apul,lncRNA_30109,FUN_042356,2862
Apul,lncRNA_30110,FUN_042357,1755
Apul,lncRNA_30111,FUN_042357,4355
Apul,lncRNA_30112,FUN_042365,8567
Apul,lncRNA_30113,FUN_042365,9337
Apul,lncRNA_30114,FUN_042365,12870
Apul,lncRNA_30115,FUN_042368,2552
Apul,lncRNA_30116,FUN_042369,1866
Apul,lncRNA_30117,FUN_042370,2276
Apul,lncRNA_30118,FUN_042375,5205
Apul,lncRNA_30119,FUN_042376,8186
Apul,lncRNA_30120,FUN_042379,1766
Apul,lncRNA_30121,FUN_042386,2367
Apul,lncRNA_30122,FUN_042395,4398
Apul,lncRNA_30123,FUN_042395,7356
Apul,lncRNA_30124,FUN_042399,2305
Apul,lncRNA_30125,FUN_042399,0
Apul,lncRNA_30126,FUN_042402,8692
Apul,lncRNA_30127,FUN_042402,10432
Apul,lncRNA_30128,FUN_042412,3983
Apul,lncRNA_30129,FUN_042418,8284
Apul,lncRNA_30130,FUN_042418,1786
Apul,lncRNA_30131,FUN_042418,343
Apul,lncRNA_30132,FUN_042426,9695
Apul,lncRNA_30133,FUN_042438,0
Apul,lncRNA_30134,FUN_042448,2877
Apul,lncRNA_30135,FUN_042448,6305
Apul,lncRNA_30136,FUN_042452,1368
Apul,lncRNA_30137,FUN_042452,5201
Apul,lncRNA_30138,FUN_042453,6250
Apul,lncRNA_30139,FUN_042467,23594
Apul,lncRNA_30140,FUN_042467,2452
Apul,lncRNA_30141,FUN_042467,1302
Apul,lncRNA_30142,FUN_042470,1895
Apul,lncRNA_30143,FUN_042470,8735
Apul,lncRNA_30144,FUN_042472,4879
Apul,lncRNA_30145,FUN_042473,2886
Apul,lncRNA_30146,FUN_042473,6186
Apul,lncRNA_30147,FUN_042473,7700
Apul,lncRNA_30148,FUN_042473,30574
Apul,lncRNA_30149,FUN_042473,32636
Apul,lncRNA_30150,FUN_042473,36779
Apul,lncRNA_30151,FUN_042473,44018
Apul,lncRNA_30152,FUN_042473,52368
Apul,lncRNA_30153,FUN_042473,60416
Apul,lncRNA_30154,FUN_042473,67373
Apul,lncRNA_30155,FUN_042473,69029
Apul,lncRNA_30156,FUN_042478,46675
Apul,lncRNA_30157,FUN_042478,19987
Apul,lncRNA_30158,FUN_042480,9827
Apul,lncRNA_30159,FUN_042480,118945
Apul,lncRNA_30160,FUN_042480,129174
Apul,lncRNA_30161,FUN_042480,142008
Apul,lncRNA_30162,FUN_042487,65582
Apul,lncRNA_30163,FUN_042487,23725
Apul,lncRNA_30164,FUN_042487,19002
Apul,lncRNA_30165,FUN_042487,84643
Apul,lncRNA_30166,FUN_042487,85637
Apul,lncRNA_30167,FUN_042487,122560
Apul,lncRNA_30168,FUN_042487,125930
Apul,lncRNA_30169,FUN_042487,126994
Apul,lncRNA_30170,FUN_042487,132326
Apul,lncRNA_30171,FUN_042487,135202
Apul,lncRNA_30172,FUN_042490,139758
Apul,lncRNA_30173,FUN_042490,135767
Apul,lncRNA_30174,FUN_042490,113831
Apul,lncRNA_30175,FUN_042492,26810
Apul,lncRNA_30176,FUN_042493,15875
Apul,lncRNA_30177,FUN_042493,58225
Apul,lncRNA_30178,FUN_042493,66352
Apul,lncRNA_30179,FUN_042493,136591
Apul,lncRNA_30180,FUN_042493,137222
Apul,lncRNA_30181,FUN_042493,139068
Apul,lncRNA_30182,FUN_042493,154781
Apul,lncRNA_30183,FUN_042493,155590
Apul,lncRNA_30184,FUN_042493,156756
Apul,lncRNA_30185,FUN_042523,175
Apul,lncRNA_30186,FUN_042573,176
Apul,lncRNA_30187,FUN_042535,362
Apul,lncRNA_30188,FUN_042577,362
Apul,lncRNA_30189,FUN_042588,253
Apul,lncRNA_30190,FUN_042595,15401
Apul,lncRNA_30191,FUN_042599,464
Apul,lncRNA_30192,FUN_042618,53251
Apul,lncRNA_30193,FUN_042627,11054
