"","miRNA","lncRNA","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","X","PCC.cor","p_value","adjusted_p_value"
"176","Cluster_1015","lncRNA_12822",144,-20.3,"2 19","1903 1923",17,"70.59%","70.59%",474347,0.0734208484941401,0.906601728298817,0.992481672455394
"177","Cluster_1015","lncRNA_12862",158,-20.86,"2 21","1003 1023",19,"73.68%","78.95%",475827,-0.142008043367351,0.819799307020728,0.979929491327362
"178","Cluster_1015","lncRNA_1302",154,-21.2,"2 21","13836 13855",20,"80.00%","80.00%",48144,-0.776911701961697,0.122167031423918,0.783267712179627
"179","Cluster_1015","lncRNA_13048",160,-22.18,"2 19","31997 32017",17,"82.35%","82.35%",482709,-0.759705529902298,0.136188594483989,0.794284833363256
"180","Cluster_1015","lncRNA_13049",160,-22.18,"2 19","31997 32017",17,"82.35%","82.35%",482746,-0.759705529902298,0.136188594483989,0.794284833363256
"181","Cluster_1015","lncRNA_13050",160,-22.18,"2 19","31344 31364",17,"82.35%","82.35%",482783,-0.690322827181009,0.196977529248816,0.835599931638556
"182","Cluster_1015","lncRNA_1306",152,-20.34,"2 19","5347 5370",19,"73.68%","78.95%",48292,-0.838157151334754,0.0762324060562456,0.737508346736032
"183","Cluster_1015","lncRNA_1307",152,-20.34,"2 19","5327 5350",19,"73.68%","78.95%",48329,-0.656235607161378,0.22906266687972,0.855530978780704
"184","Cluster_1015","lncRNA_13107",155,-23.44,"2 20","7975 7993",18,"77.78%","77.78%",484892,-0.451749600346599,0.445025739463167,0.915204494650787
"185","Cluster_1015","lncRNA_13139",160,-22.07,"2 19","18926 18946",17,"82.35%","82.35%",486076,-0.874014141598107,0.0526543527653166,0.717131815260401
"186","Cluster_1015","lncRNA_13142",160,-22.07,"2 19","18884 18904",17,"82.35%","82.35%",486187,-0.742982297849278,0.150239001633029,0.804947914386906
"187","Cluster_1015","lncRNA_13143",160,-22.07,"2 19","18872 18892",17,"82.35%","82.35%",486224,-0.792186510543065,0.110108463637466,0.774958919986182
"188","Cluster_1015","lncRNA_13179",157,-20.39,"2 16","86880 86900",14,"85.71%","92.86%",487556,-0.911953381110228,0.0309444272474119,0.655784921839029
"189","Cluster_1015","lncRNA_13184",157,-20.39,"2 16","1319 1339",14,"85.71%","92.86%",487741,-0.673309457820922,0.212823194809325,0.845229324497375
"190","Cluster_1015","lncRNA_13208",160,-22.07,"2 19","24583 24603",17,"82.35%","82.35%",488629,-0.884217873118362,0.0464628822399926,0.704454945844397
"191","Cluster_1015","lncRNA_13209",160,-22.07,"2 19","21372 21392",17,"82.35%","82.35%",488666,-0.872478414251523,0.0536071517356464,0.717131815260401
"192","Cluster_1015","lncRNA_13285",166,-23.24,"2 20","750 772",19,"78.95%","84.21%",491478,0.0406194253260165,0.948295966896612,0.99716598877612
"193","Cluster_1015","lncRNA_13286",166,-23.24,"2 20","750 772",19,"78.95%","84.21%",491515,0.0406194253260165,0.948295966896612,0.99716598877612
"194","Cluster_1015","lncRNA_13305",146,-20.01,"2 21","71336 71356",19,"63.16%","73.68%",492218,-0.945952839722476,0.0149603122708693,0.613674961855994
"195","Cluster_1015","lncRNA_13305",150,-20.35,"2 21","24875 24900",23,"65.22%","73.91%",492218,-0.945952839722476,0.0149603122708693,0.613674961855994
"196","Cluster_1015","lncRNA_13305",150,-20.35,"2 21","3219 3244",23,"65.22%","73.91%",492218,-0.945952839722476,0.0149603122708693,0.613674961855994
"197","Cluster_1015","lncRNA_13305",150,-20.35,"2 21","52732 52757",23,"65.22%","73.91%",492218,-0.945952839722476,0.0149603122708693,0.613674961855994
"198","Cluster_1015","lncRNA_13305",160,-22.46,"2 19","73354 73374",17,"76.47%","88.24%",492218,-0.945952839722476,0.0149603122708693,0.613674961855994
"199","Cluster_1015","lncRNA_13306",146,-20.01,"2 21","21166 21186",19,"63.16%","73.68%",492255,-0.940402337822774,0.01730839125181,0.613674961855994
"200","Cluster_1015","lncRNA_13306",150,-20.35,"2 21","2562 2587",23,"65.22%","73.91%",492255,-0.940402337822774,0.01730839125181,0.613674961855994
"201","Cluster_1015","lncRNA_13306",160,-22.46,"2 19","23184 23204",17,"76.47%","88.24%",492255,-0.940402337822774,0.01730839125181,0.613674961855994
"202","Cluster_1015","lncRNA_13308",150,-20.35,"2 21","14868 14893",23,"65.22%","73.91%",492329,-0.475663371141161,0.418050229942077,0.909511600216522
"203","Cluster_1015","lncRNA_13372",150,-20.35,"2 21","22437 22462",23,"65.22%","73.91%",494697,-0.967054678904004,0.00714276846666885,0.613674961855994
"204","Cluster_1015","lncRNA_13373",150,-20.35,"2 21","22429 22454",23,"65.22%","73.91%",494734,-0.967657900193667,0.00694813099679544,0.613674961855994
"205","Cluster_1015","lncRNA_13374",150,-20.35,"2 21","20656 20681",23,"65.22%","73.91%",494771,-0.923287870501987,0.0252097441454448,0.634729867508314
"206","Cluster_1015","lncRNA_13374",150,-20.35,"2 21","42312 42337",23,"65.22%","73.91%",494771,-0.923287870501987,0.0252097441454448,0.634729867508314
"207","Cluster_1015","lncRNA_13376",150,-20.35,"2 21","15496 15521",23,"65.22%","73.91%",494845,-0.975270645978028,0.00465088348024448,0.613674961855994
"208","Cluster_1015","lncRNA_13376",150,-20.35,"2 21","37152 37177",23,"65.22%","73.91%",494845,-0.975270645978028,0.00465088348024448,0.613674961855994
"209","Cluster_1015","lncRNA_13377",150,-20.35,"2 21","24531 24556",23,"65.22%","73.91%",494882,-0.943160717949108,0.0161275703188897,0.613674961855994
"210","Cluster_1015","lncRNA_13392",153,-21.7,"2 18","2180 2199",16,"81.25%","87.50%",495437,-0.0417467239670755,0.946861863465959,0.99716598877612
"211","Cluster_1015","lncRNA_13459",159,-22.47,"2 21","49 73",22,"63.64%","81.82%",497916,-0.753782484175601,0.141118490310236,0.796636878882196
"212","Cluster_1015","lncRNA_13464",159,-22.47,"2 21","49 73",22,"63.64%","81.82%",498101,-0.731984013023305,0.159696220679956,0.809831705507932
"213","Cluster_1015","lncRNA_13524",157,-20.75,"2 20","10581 10606",22,"72.73%","77.27%",500321,-0.586931447776043,0.298149125964177,0.885463239841511
"214","Cluster_1015","lncRNA_13583",158,-21.71,"2 18","11938 11957",16,"81.25%","87.50%",502504,-0.223439011444652,0.717893871193284,0.957493089736556
"215","Cluster_1015","lncRNA_13585",158,-21.71,"2 18","5937 5956",16,"81.25%","87.50%",502578,-0.134071108222376,0.829808155420509,0.982023975941922
"216","Cluster_1015","lncRNA_13853",158,-25.23,"2 20","30 54",21,"66.67%","80.95%",512494,0.0335603535150173,0.957277653308518,0.998221880802461
"217","Cluster_1015","lncRNA_13869",157,-25.39,"2 16","57476 57496",14,"85.71%","92.86%",513086,-0.948478100473339,0.0139295328066671,0.613674961855994
"218","Cluster_1015","lncRNA_13870",157,-25.39,"2 16","24124 24144",14,"85.71%","92.86%",513123,-0.917842579804722,0.0279176152892412,0.643479336016032
"219","Cluster_1015","lncRNA_13872",157,-25.39,"2 16","16524 16544",14,"85.71%","92.86%",513197,-0.855084202115004,0.0647641072172318,0.727672089679381
"220","Cluster_1015","lncRNA_14027",159,-22.47,"2 21","82 106",22,"63.64%","81.82%",518932,-0.812029965001353,0.0950224103177148,0.758301477312862
"221","Cluster_1015","lncRNA_14110",158,-23.64,"2 21","2105 2125",19,"68.42%","84.21%",522003,0.213972247655414,0.729655477193146,0.960204780428757
"222","Cluster_1015","lncRNA_14111",158,-23.64,"2 21","1996 2016",19,"68.42%","84.21%",522040,0.238759555256937,0.698915399712099,0.954520164511705
"223","Cluster_1015","lncRNA_14202",154,-21.91,"2 21","69 95",24,"66.67%","75.00%",525407,-0.0697413525929949,0.911274587587902,0.993368934299418
"224","Cluster_1015","lncRNA_14226",151,-20.69,"2 20","11177 11198",18,"66.67%","72.22%",526295,-0.769307594607226,0.128307870315739,0.786559474106236
"225","Cluster_1015","lncRNA_14320",158,-20.96,"2 21","1147 1167",19,"68.42%","84.21%",529773,-0.509727897608934,0.380310761344044,0.904930863677528
"226","Cluster_1015","lncRNA_14321",158,-20.96,"2 21","1036 1056",19,"68.42%","84.21%",529810,-0.469787952679017,0.424642380703628,0.911006123132824
"227","Cluster_1015","lncRNA_14661",150,-20.56,"2 18","8528 8547",16,"75.00%","81.25%",542390,-0.132189818743955,0.832182165219426,0.982537333132143
"228","Cluster_1015","lncRNA_14661",158,-21.83,"2 15","18671 18692",13,"76.92%","100.00%",542390,-0.132189818743955,0.832182165219426,0.982537333132143
"229","Cluster_1015","lncRNA_14662",158,-21.83,"2 15","41472 41493",13,"76.92%","100.00%",542427,0.0571063786935852,0.927329439362477,0.995109169850368
"230","Cluster_1015","lncRNA_14662",158,-21.83,"2 15","8357 8378",13,"76.92%","100.00%",542427,0.0571063786935852,0.927329439362477,0.995109169850368
"231","Cluster_1015","lncRNA_14671",155,-21.54,"2 21","2150 2174",22,"68.18%","72.73%",542760,-0.952551464009579,0.0123183552004202,0.613674961855994
"232","Cluster_1015","lncRNA_14693",150,-20.56,"2 18","29605 29624",16,"75.00%","81.25%",543574,-0.750862569531375,0.143567721221489,0.798907927923489
"233","Cluster_1015","lncRNA_14693",158,-21.83,"2 15","62772 62793",13,"76.92%","100.00%",543574,-0.750862569531375,0.143567721221489,0.798907927923489
"234","Cluster_1015","lncRNA_14694",150,-20.56,"2 18","28808 28827",16,"75.00%","81.25%",543611,-0.740379877661632,0.152461540436242,0.805418641520018
"235","Cluster_1015","lncRNA_14694",158,-21.83,"2 15","61975 61996",13,"76.92%","100.00%",543611,-0.740379877661632,0.152461540436242,0.805418641520018
"236","Cluster_1015","lncRNA_14695",150,-20.56,"2 18","26975 26994",16,"75.00%","81.25%",543648,-0.402069344305603,0.502217960180446,0.925822508777194
"237","Cluster_1015","lncRNA_14711",158,-21.83,"2 15","136 157",13,"76.92%","100.00%",544240,0.240739675142319,0.696467763671732,0.953728530728759
"238","Cluster_1015","lncRNA_14762",159,-21.23,"2 17","379 401",16,"81.25%","87.50%",546127,-0.639181651457709,0.245605536204157,0.863650457943572
"239","Cluster_1015","lncRNA_14975",159,-21.75,"2 21","21352 21374",20,"65.00%","85.00%",554008,-0.487095132953104,0.40529238405753,0.907404050253052
"240","Cluster_1015","lncRNA_14975",164,-23.44,"2 21","10698 10719",19,"73.68%","78.95%",554008,-0.487095132953104,0.40529238405753,0.907404050253052
"241","Cluster_1015","lncRNA_14978",164,-23.44,"2 21","415 436",19,"73.68%","78.95%",554119,-0.347603948867868,0.566498630588448,0.934299533195975
"242","Cluster_1015","lncRNA_15005",159,-21.75,"2 21","21314 21336",20,"65.00%","85.00%",555118,-0.589239027017746,0.295772794054852,0.88453381253612
"243","Cluster_1015","lncRNA_15005",164,-23.44,"2 21","10660 10681",19,"73.68%","78.95%",555118,-0.589239027017746,0.295772794054852,0.88453381253612
"244","Cluster_1015","lncRNA_15006",159,-21.75,"2 21","7296 7318",20,"65.00%","85.00%",555155,-0.59987499097222,0.284884320476044,0.880060036040547
"245","Cluster_1015","lncRNA_15007",159,-21.75,"2 21","20797 20819",20,"65.00%","85.00%",555192,-0.396417224560602,0.508816025147202,0.927071380648037
"246","Cluster_1015","lncRNA_15007",164,-23.44,"2 21","10143 10164",19,"73.68%","78.95%",555192,-0.396417224560602,0.508816025147202,0.927071380648037
"247","Cluster_1015","lncRNA_15038",159,-22.47,"2 21","2 26",22,"63.64%","81.82%",556339,-0.312029240368861,0.609256429621818,0.941984313670612
"248","Cluster_1015","lncRNA_15281",168,-21.39,"2 21","7912 7933",19,"73.68%","84.21%",565330,0.211337545772703,0.732933354098695,0.960638887358341
"249","Cluster_1015","lncRNA_15282",168,-21.39,"2 21","7304 7325",19,"73.68%","84.21%",565367,0.27765964714188,0.651069314546707,0.946029637110528
"250","Cluster_1015","lncRNA_15283",168,-21.39,"2 21","6514 6535",19,"73.68%","84.21%",565404,0.262201803851092,0.670020048716142,0.948562718400971
"251","Cluster_1015","lncRNA_15320",154,-23.86,"2 20","5827 5851",21,"61.90%","80.95%",566773,-0.703900742830969,0.184583086357755,0.826264115791379
"252","Cluster_1015","lncRNA_15321",154,-20.52,"2 20","15753 15777",21,"61.90%","80.95%",566810,-0.745211470820233,0.148342834887981,0.803060421359245
"253","Cluster_1015","lncRNA_15321",154,-21.59,"2 20","36 60",21,"61.90%","80.95%",566810,-0.745211470820233,0.148342834887981,0.803060421359245
"254","Cluster_1015","lncRNA_15321",158,-21.56,"2 21","18473 18497",22,"68.18%","81.82%",566810,-0.745211470820233,0.148342834887981,0.803060421359245
"255","Cluster_1015","lncRNA_15321",170,-26.71,"2 20","2220 2242",19,"78.95%","89.47%",566810,-0.745211470820233,0.148342834887981,0.803060421359245
"256","Cluster_1015","lncRNA_15322",154,-23.86,"2 20","4693 4717",21,"61.90%","80.95%",566847,-0.6824692912334,0.204249328969738,0.841753097932801
"257","Cluster_1015","lncRNA_15384",164,-24.25,"2 18","13160 13183",18,"77.78%","88.89%",569141,-0.682208666612434,0.204491914153691,0.841867555005496
"258","Cluster_1015","lncRNA_15419",155,-21.2,"2 17","164 186",16,"75.00%","87.50%",570436,-0.741009632836905,0.151922838186248,0.804947914386906
"259","Cluster_1015","lncRNA_15427",156,-20.84,"2 18","25631 25653",17,"76.47%","82.35%",570732,-0.733576385423883,0.158316597119175,0.809655161827381
"260","Cluster_1015","lncRNA_15427",168,-23.79,"2 21","22115 22136",19,"68.42%","89.47%",570732,-0.733576385423883,0.158316597119175,0.809655161827381
"261","Cluster_1015","lncRNA_15434",160,-23.26,"2 18","24024 24046",17,"76.47%","88.24%",570991,-0.757161132278141,0.138300020700522,0.795252730861135
"262","Cluster_1015","lncRNA_15434",168,-23.79,"2 21","21839 21860",19,"68.42%","89.47%",570991,-0.757161132278141,0.138300020700522,0.795252730861135
"263","Cluster_1015","lncRNA_15438",160,-23.26,"2 18","87384 87406",17,"76.47%","88.24%",571139,-0.945299888191958,0.0152307169999414,0.613674961855994
"264","Cluster_1015","lncRNA_15438",168,-23.79,"2 21","83868 83889",19,"68.42%","89.47%",571139,-0.945299888191958,0.0152307169999414,0.613674961855994
"265","Cluster_1015","lncRNA_15439",160,-23.26,"2 18","87384 87406",17,"76.47%","88.24%",571176,-0.945299888191958,0.0152307169999414,0.613674961855994
"266","Cluster_1015","lncRNA_15439",168,-23.79,"2 21","83868 83889",19,"68.42%","89.47%",571176,-0.945299888191958,0.0152307169999414,0.613674961855994
"267","Cluster_1015","lncRNA_15440",160,-23.26,"2 18","87384 87406",17,"76.47%","88.24%",571213,-0.945299888191958,0.0152307169999414,0.613674961855994
"268","Cluster_1015","lncRNA_15440",168,-23.79,"2 21","83868 83889",19,"68.42%","89.47%",571213,-0.945299888191958,0.0152307169999414,0.613674961855994
"269","Cluster_1015","lncRNA_15442",168,-23.79,"2 21","95 116",19,"68.42%","89.47%",571287,-0.40517189155385,0.498603741269866,0.924941724287351
"270","Cluster_1015","lncRNA_15443",168,-23.79,"2 21","156 177",19,"68.42%","89.47%",571324,-0.834622964013766,0.07869892520495,0.740889264865296
"271","Cluster_1015","lncRNA_15449",156,-20.84,"2 18","25806 25828",17,"76.47%","82.35%",571546,-0.733180099055251,0.158659612586075,0.809831705507932
"272","Cluster_1015","lncRNA_15449",168,-23.79,"2 21","22290 22311",19,"68.42%","89.47%",571546,-0.733180099055251,0.158659612586075,0.809831705507932
"273","Cluster_1015","lncRNA_15450",168,-23.79,"2 21","997 1018",19,"68.42%","89.47%",571583,-0.516533922189627,0.372872928043155,0.904014059848099
"274","Cluster_1015","lncRNA_15614",154,-21.59,"2 20","58 82",21,"61.90%","80.95%",577651,-0.753559449724433,0.141305134262685,0.796686063137776
"275","Cluster_1015","lncRNA_15777",159,-21.35,"2 20","1210 1231",18,"66.67%","83.33%",583682,0.00699723380657631,0.991090917914848,0.999132238437663
"276","Cluster_1015","lncRNA_16024",161,-22.17,"2 19","7900 7923",19,"78.95%","78.95%",592821,0.883919876190201,0.0466402073694143,0.704454945844397
"277","Cluster_1015","lncRNA_16064",159,-21.75,"2 21","6415 6437",20,"65.00%","85.00%",594301,0.0844265978050065,0.892632555648043,0.991566127164585
"278","Cluster_1015","lncRNA_16065",159,-21.75,"2 21","4907 4929",20,"65.00%","85.00%",594338,0.154532855369155,0.80402859437833,0.976127550060383
"279","Cluster_1015","lncRNA_1760",164,-23.67,"2 21","267 288",19,"73.68%","78.95%",65090,-0.855790552363928,0.0642983267677027,0.727301041681901
"280","Cluster_1015","lncRNA_1808",151,-22.61,"2 17","458 480",16,"68.75%","87.50%",66866,-0.952941342384242,0.0121675628532169,0.613674961855994
"281","Cluster_1015","lncRNA_185",158,-23.65,"2 21","8209 8233",22,"72.73%","77.27%",6815,0.158691952352785,0.798798417641194,0.975105064845762
"282","Cluster_1015","lncRNA_1852",155,-20.1,"2 21","10326 10348",20,"65.00%","80.00%",68494,-0.929330809791594,0.022311100797035,0.629053159705147
"283","Cluster_1015","lncRNA_186",158,-23.65,"2 21","8187 8211",22,"72.73%","77.27%",6852,0.136145992866848,0.827190554143896,0.98175670555799
"284","Cluster_1015","lncRNA_187",158,-23.65,"2 21","8185 8209",22,"72.73%","77.27%",6889,0.0109400869086055,0.986070926587012,0.999052787962238
"285","Cluster_1015","lncRNA_1877",154,-21.59,"2 20","50 74",21,"61.90%","80.95%",69419,0.189249049153564,0.760486789342881,0.965866907126569
"286","Cluster_1015","lncRNA_1877",163,-24.38,"2 21","1862 1886",22,"68.18%","81.82%",69419,0.189249049153564,0.760486789342881,0.965866907126569
"287","Cluster_1015","lncRNA_1924",159,-22.47,"2 21","1397 1421",22,"63.64%","81.82%",71158,-0.677515935624596,0.208873584001941,0.843845030494405
"288","Cluster_1015","lncRNA_1945",158,-23.5,"2 20","1068 1092",21,"66.67%","80.95%",71935,-0.83719288041708,0.0769029635776714,0.738344889169795
"289","Cluster_1015","lncRNA_1948",151,-20.41,"2 21","21969 21991",20,"65.00%","75.00%",72046,-0.875811527732207,0.05154607821821,0.715983113284823
"290","Cluster_1015","lncRNA_1950",154,-25.85,"2 21","36333 36359",24,"66.67%","75.00%",72120,-0.939473719133008,0.0177119809847832,0.613674961855994
"291","Cluster_1015","lncRNA_196",161,-21.9,"2 20","17898 17918",18,"77.78%","83.33%",7222,-0.951398983848737,0.0127676285591438,0.613674961855994
"292","Cluster_1015","lncRNA_2092",154,-20.31,"2 21","102641 102664",21,"66.67%","80.95%",77374,-0.839306932407127,0.0754352226183562,0.737508346736032
"293","Cluster_1015","lncRNA_2092",154,-20.31,"2 21","59967 59990",21,"66.67%","80.95%",77374,-0.839306932407127,0.0754352226183562,0.737508346736032
"294","Cluster_1015","lncRNA_2093",154,-20.31,"2 21","59961 59984",21,"66.67%","80.95%",77411,-0.775561828021318,0.123250578829768,0.783357051750341
"295","Cluster_1015","lncRNA_2094",154,-20.31,"2 21","102635 102658",21,"66.67%","80.95%",77448,-0.839306932407127,0.0754352226183562,0.737508346736032
"296","Cluster_1015","lncRNA_2094",154,-20.31,"2 21","59961 59984",21,"66.67%","80.95%",77448,-0.839306932407127,0.0754352226183562,0.737508346736032
"297","Cluster_1015","lncRNA_2122",148,-20.12,"2 21","41176 41195",19,"68.42%","78.95%",78484,-0.851884196653236,0.0668873272388298,0.73017840436628
"298","Cluster_1015","lncRNA_2122",156,-23.26,"2 21","21632 21651",19,"73.68%","84.21%",78484,-0.851884196653236,0.0668873272388298,0.73017840436628
"299","Cluster_1015","lncRNA_2122",161,-20.19,"2 21","7088 7109",20,"80.00%","80.00%",78484,-0.851884196653236,0.0668873272388298,0.73017840436628
"300","Cluster_1015","lncRNA_2123",156,-23.26,"2 21","3997 4016",19,"73.68%","84.21%",78521,-0.909101185597414,0.0324458614568637,0.661105055956663
"301","Cluster_1015","lncRNA_2144",150,-21.65,"2 20","102 124",19,"57.89%","84.21%",79298,0.679975461223142,0.206573847801823,0.842452465858151
