"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V1","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"NA.494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3208",3208,"Cluster_2463","ptg000008l:1288880-1289831",166,-22.85,2,15,708,729,13,"92.31%","100.00%","FUN_011776",-0.881986571304458,0.0477958101248315,0.96546924320845,"ptg000008l:1281430-1288880","Q03347","Runt-related transcription factor 1 (Acute myeloid leukemia 1 protein) (Core-binding factor subunit alpha-2) (CBF-alpha-2) (Oncogene AML-1) (Polyomavirus enhancer-binding protein 2 alpha B subunit) (PEA2-alpha B) (PEBP2-alpha B) (SL3-3 enhancer factor 1 alpha B subunit) (SL3/AKV core-binding factor alpha B subunit)","Mus musculus (Mouse)","behavioral response to pain [GO:0048266]; cellular response to transforming growth factor beta stimulus [GO:0071560]; central nervous system development [GO:0007417]; chondrocyte differentiation [GO:0002062]; definitive hemopoiesis [GO:0060216]; embryonic hemopoiesis [GO:0035162]; hair follicle morphogenesis [GO:0031069]; hemopoiesis [GO:0030097]; in utero embryonic development [GO:0001701]; liver development [GO:0001889]; myeloid cell differentiation [GO:0030099]; myeloid leukocyte differentiation [GO:0002573]; myeloid progenitor cell differentiation [GO:0002318]; negative regulation of CD4-positive, alpha-beta T cell differentiation [GO:0043371]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of DNA-templated transcription [GO:0045892]; negative regulation of granulocyte differentiation [GO:0030853]; negative regulation of transcription by RNA polymerase II [GO:0000122]; neuron development [GO:0048666]; neuron differentiation [GO:0030182]; neuron fate commitment [GO:0048663]; ossification [GO:0001503]; positive regulation of angiogenesis [GO:0045766]; positive regulation of CD8-positive, alpha-beta T cell differentiation [GO:0043378]; positive regulation of cell maturation [GO:1903431]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of granulocyte differentiation [GO:0030854]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of progesterone secretion [GO:2000872]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of type II interferon production [GO:0032729]; regulation of cell differentiation [GO:0045595]; regulation of DNA-templated transcription [GO:0006355]; regulation of hair follicle cell proliferation [GO:0071336]; regulation of signal transduction [GO:0009966]; regulation of T cell anergy [GO:0002667]; regulation of transcription by RNA polymerase II [GO:0006357]; response to retinoic acid [GO:0032526]; skeletal system development [GO:0001501]","GO:0000122; GO:0000785; GO:0000976; GO:0000977; GO:0000978; GO:0000981; GO:0001222; GO:0001223; GO:0001228; GO:0001501; GO:0001503; GO:0001701; GO:0001889; GO:0002062; GO:0002318; GO:0002573; GO:0002667; GO:0003677; GO:0003700; GO:0005509; GO:0005524; GO:0005604; GO:0005634; GO:0005654; GO:0006355; GO:0006357; GO:0007417; GO:0008285; GO:0009966; GO:0016513; GO:0030097; GO:0030099; GO:0030182; GO:0030853; GO:0030854; GO:0031069; GO:0032526; GO:0032729; GO:0032743; GO:0032991; GO:0035162; GO:0042803; GO:0043231; GO:0043371; GO:0043378; GO:0045595; GO:0045766; GO:0045892; GO:0045893; GO:0045944; GO:0046982; GO:0048266; GO:0048663; GO:0048666; GO:0060216; GO:0071336; GO:0071560; GO:0140297; GO:1903431; GO:1990837; GO:1990841; GO:2000872"
"NA.495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3233",3233,"Cluster_2463","ptg000020l:6338958-6339958",170,-22.22,2,19,626,647,17,"82.35%","88.24%","FUN_026224",-0.918889531002497,0.0273900977793748,0.914225011702335,NA,NA,NA,NA,NA,NA
"3241",3241,"Cluster_2463","ptg000023l:33310722-33311722",165,-21.11,2,20,209,235,23,"78.26%","78.26%","FUN_032570",-0.938017528226937,0.0183509130569202,0.84924523307487,"ptg000023l:33311722-33314371","Q5M7N9","Extended synaptotagmin-3 (E-Syt3)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","endoplasmic reticulum-plasma membrane tethering [GO:0061817]; lipid transport [GO:0006869]","GO:0005789; GO:0005886; GO:0006869; GO:0008289; GO:0046872; GO:0061817; GO:0140268"
"NA.498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3285",3285,"Cluster_2859","ptg000008l:34261771-34262771",150,-20.67,2,11,457,479,9,"100.00%","100.00%","FUN_014265",-0.931279125886388,0.0214012302287549,0.888803861972416,"ptg000008l:34261219-34261771","P61227","Ras-related protein Rap-2b (EC 3.6.5.2)","Rattus norvegicus (Rat)","negative regulation of cell migration [GO:0030336]; platelet activation [GO:0030168]; platelet aggregation [GO:0070527]; positive regulation of protein autophosphorylation [GO:0031954]; Rap protein signal transduction [GO:0032486]; regulation of protein tyrosine kinase activity [GO:0061097]","GO:0003924; GO:0003925; GO:0005525; GO:0005829; GO:0005886; GO:0005923; GO:0016020; GO:0019003; GO:0019904; GO:0030168; GO:0030336; GO:0031954; GO:0032486; GO:0044291; GO:0045121; GO:0055037; GO:0055038; GO:0061097; GO:0070062; GO:0070527"
"NA.506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3313",3313,"Cluster_2859","ptg000023l:21597564-21598564",155,-22,2,21,128,151,20,"70.00%","75.00%","FUN_031451",-0.902528701059085,0.0359911108439191,0.960663545556015,NA,NA,NA,NA,NA,NA
"NA.513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3361",3361,"Cluster_3250","ptg000004l:12883677-12884677",155,-21.82,2,21,47,69,20,"70.00%","75.00%","FUN_009872",0.89615487461459,0.0395393787541867,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3372",3372,"Cluster_3250","ptg000008l:33978157-33979157",155,-21.82,2,21,700,726,24,"62.50%","75.00%","FUN_014246",0.977388854104582,0.00406760929145237,0.545343267336266,NA,NA,NA,NA,NA,NA
"NA.516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3381",3381,"Cluster_3250","ptg000009l:7365755-7366755",159,-20.47,2,21,631,653,20,"75.00%","75.00%","FUN_015195",0.961884328530676,0.00888158585378557,0.706856173382899,"ptg000009l:7365089-7365755","Q96CG8","Collagen triple helix repeat-containing protein 1","Homo sapiens (Human)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177"
"3382",3382,"Cluster_3250","ptg000009l:7450889-7451889",167,-20.56,2,21,613,635,20,"80.00%","80.00%","FUN_015203",0.894708329017732,0.0403593442331659,0.96546924320845,"ptg000009l:7450232-7450889","Q96CG8","Collagen triple helix repeat-containing protein 1","Homo sapiens (Human)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177"
"NA.517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3414",3414,"Cluster_3250","ptg000021l:18466281-18467281",159,-22.16,2,21,660,685,23,"65.22%","78.26%","FUN_028335",0.923341956285464,0.025183297298785,0.914225011702335,NA,NA,NA,NA,NA,NA
"NA.518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3445",3445,"Cluster_3250","ptg000026l:13629050-13630050",163,-21.57,2,21,402,425,21,"66.67%","85.71%","FUN_037791",0.917398931019132,0.0281421272777153,0.918255856474412,NA,NA,NA,NA,NA,NA
"NA.519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3451",3451,"Cluster_3250","ptg000031l:5279914-5280009",170,-22.32,2,19,70,91,17,"82.35%","88.24%","FUN_040185",0.988932570223591,0.00139534540683829,0.545343267336266,NA,NA,NA,NA,NA,NA
"NA.520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3455",3455,"Cluster_3250","ptg000035l:4113997-4114997",160,-20.04,2,21,70,91,19,"68.42%","78.95%","FUN_041481",0.957800731859933,0.010340057452146,0.72597757807112,"ptg000035l:4114997-4118723","P48430","Transcription factor SOX-2 (cSox2) (delta EF2a)","Gallus gallus (Chicken)","anatomical structure morphogenesis [GO:0009653]; cell differentiation [GO:0030154]; cell fate commitment [GO:0045165]; forebrain development [GO:0030900]; inner ear development [GO:0048839]; negative regulation of neuron differentiation [GO:0045665]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of DNA-templated transcription [GO:0006355]; sensory organ precursor cell fate determination [GO:0016360]","GO:0000122; GO:0000978; GO:0000981; GO:0005634; GO:0005737; GO:0006355; GO:0009653; GO:0016360; GO:0030154; GO:0030900; GO:0043565; GO:0045165; GO:0045665; GO:0045893; GO:0045944; GO:0048839"
"3463",3463,"Cluster_3366","ntLink_3:7681-8681",160,-20.74,2,21,598,621,19,"57.89%","89.47%","FUN_000032",0.891526402261366,0.0421817209849842,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3493",3493,"Cluster_3366","ptg000002l:8789500-8790500",150,-20.27,2,15,548,571,13,"76.92%","84.62%","FUN_008159",0.888310868864341,0.0440491206471639,0.96546924320845,NA,NA,NA,NA,NA,NA
"3494",3494,"Cluster_3366","ptg000004l:13102412-13103412",155,-25.03,2,23,243,266,22,"63.64%","81.82%","FUN_009913",0.918383537121283,0.0276446437746941,0.914225011702335,"ptg000004l:13103412-13108214","P21328","RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)","Drosophila melanogaster (Fruit fly)","","GO:0003964"
"NA.528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3509",3509,"Cluster_3366","ptg000008l:1390659-1391659",166,-21.14,2,23,596,619,21,"71.43%","76.19%","FUN_011780",0.975875310655402,0.00448176009061027,0.567287002913177,"ptg000008l:1388966-1390659","A7S2N8","E3 UFM1-protein ligase 1 homolog (EC 2.3.2.-) (E3 UFM1-protein transferase 1 homolog)","Nematostella vectensis (Starlet sea anemone)","protein K69-linked ufmylation [GO:1990592]; regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032434]; response to endoplasmic reticulum stress [GO:0034976]","GO:0005789; GO:0032434; GO:0034976; GO:0061666; GO:0071568; GO:1990592"
"NA.529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3539",3539,"Cluster_3366","ptg000009l:8905617-8906617",149,-21.46,2,23,395,422,25,"60.00%","68.00%","FUN_015328",-0.90717533346543,0.0334724658713757,0.945300818699888,NA,NA,NA,NA,NA,NA
"3541",3541,"Cluster_3366","ptg000011l:10590363-10591363",164,-20.6,2,22,948,972,21,"76.19%","76.19%","FUN_017186",0.888310868864341,0.0440491206471639,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3543",3543,"Cluster_3366","ptg000011l:13765813-13766813",166,-21.78,2,22,531,555,22,"77.27%","81.82%","FUN_017733",0.888310868864341,0.0440491206471639,0.96546924320845,NA,NA,NA,NA,NA,NA
"3548",3548,"Cluster_3366","ptg000012l:12468750-12469750",156,-21.44,2,20,453,476,19,"68.42%","89.47%","FUN_018722",-0.953396246749971,0.0119923897866854,0.766084851142397,NA,NA,NA,NA,NA,NA
"NA.538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3570",3570,"Cluster_3366","ptg000017l:3485421-3486421",154,-23.35,2,22,74,97,21,"61.90%","85.71%","FUN_023087",0.958597848949196,0.0100496880876405,0.718962589136623,NA,NA,NA,NA,NA,NA
"3571",3571,"Cluster_3366","ptg000017l:3493428-3494428",155,-23.02,2,23,146,169,22,"63.64%","81.82%","FUN_023088",0.932966099845924,0.020623381040161,0.8790205629087,NA,NA,NA,NA,NA,NA
"NA.545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3581",3581,"Cluster_3366","ptg000020l:14631862-14632862",161,-20.26,2,22,175,196,20,"75.00%","85.00%","FUN_026893",0.888310868864341,0.0440491206471639,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3583",3583,"Cluster_3366","ptg000021l:12547156-12548156",163,-21.62,2,22,117,142,22,"72.73%","81.82%","FUN_027876",0.967233906575093,0.00708475369867559,0.677079544727381,NA,NA,NA,NA,NA,NA
"NA.547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3592",3592,"Cluster_3366","ptg000022l:5080296-5081296",155,-23.16,2,23,3,33,28,"67.86%","71.43%","FUN_028854",0.921417672351699,0.0261297157538886,0.914225011702335,NA,NA,NA,NA,NA,NA
"NA.550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3600",3600,"Cluster_3366","ptg000023l:18541430-18542430",152,-22.24,2,21,19,42,19,"57.89%","78.95%","FUN_031249",0.888310868864341,0.0440491206471639,0.96546924320845,NA,NA,NA,NA,NA,NA
"3603",3603,"Cluster_3366","ptg000023l:29249097-29250097",160,-24.78,2,22,864,888,21,"61.90%","85.71%","FUN_032154",0.957243531573967,0.0105446337589655,0.731118007169259,NA,NA,NA,NA,NA,NA
"3604",3604,"Cluster_3366","ptg000023l:29933815-29934815",155,-22.08,2,23,776,799,22,"59.09%","86.36%","FUN_032232",0.96439974896939,0.00802011548109675,0.681594235929287,NA,NA,NA,NA,NA,NA
"3605",3605,"Cluster_3366","ptg000023l:34971819-34972819",157,-24.95,2,23,505,529,22,"59.09%","81.82%","FUN_032691",0.900586230945934,0.0370611720882712,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3637",3637,"Cluster_3366","ptg000027l:13315771-13316771",163,-20.7,2,22,680,702,20,"65.00%","90.00%","FUN_038971",0.932592016097603,0.0207950620315777,0.881826860106392,NA,NA,NA,NA,NA,NA
"NA.560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.567",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3660",3660,"Cluster_3366","ptg000047l:188236-189236",160,-20.74,2,21,598,621,19,"57.89%","89.47%","FUN_042799",0.884251517993552,0.0464428750660863,0.96546924320845,NA,NA,NA,NA,NA,NA
"3661",3661,"Cluster_3366","ptg000047l:225073-226073",160,-20.74,2,21,598,621,19,"57.89%","89.47%","FUN_042801",0.887347361457904,0.0446136495919161,0.96546924320845,NA,NA,NA,NA,NA,NA
"NA.571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3664",3664,"Cluster_3366","ptg000053l:68556-69556",160,-20.74,2,21,599,622,19,"57.89%","89.47%","FUN_043882",0.893055275950466,0.0413028988805003,0.96546924320845,NA,NA,NA,NA,NA,NA
"3666",3666,"Cluster_3366","ptg000057l:26325-27325",160,-20.74,2,21,599,622,19,"57.89%","89.47%","FUN_043896",0.893432970479828,0.0410867017355556,0.96546924320845,NA,NA,NA,NA,NA,NA
"3667",3667,"Cluster_3366","ptg000065l:15070-16070",160,-20.74,2,21,598,621,19,"57.89%","89.47%","FUN_043935",0.91158910538012,0.031134913357715,0.926379705099553,NA,NA,NA,NA,NA,NA
"3668",3668,"Cluster_3366","ptg000116l:46596-47596",160,-20.74,2,21,599,622,19,"57.89%","89.47%","FUN_044215",0.892928995182587,0.0413752640492101,0.96546924320845,NA,NA,NA,NA,NA,NA
"3669",3669,"Cluster_3366","ptg000117l:20422-21422",160,-20.74,2,21,558,581,19,"57.89%","89.47%","FUN_044219",0.886992142476146,0.0448223505718219,0.96546924320845,NA,NA,NA,NA,NA,NA
"3670",3670,"Cluster_3366","ptg000120l:28241-29241",160,-20.74,2,21,598,621,19,"57.89%","89.47%","FUN_044227",0.88804434305194,0.0442050526222555,0.96546924320845,NA,NA,NA,NA,NA,NA
"3671",3671,"Cluster_3366","ptg000146l:12959-13959",160,-20.74,2,21,561,584,19,"57.89%","89.47%","FUN_044295",0.908846954076218,0.0325807956614736,0.937575331026227,NA,NA,NA,NA,NA,NA
"3672",3672,"Cluster_3366","ptg000160l:6862-7862",160,-20.74,2,21,598,621,19,"57.89%","89.47%","FUN_044303",0.879552518369712,0.049263382060669,0.96546924320845,NA,NA,NA,NA,NA,NA
"3676",3676,"Cluster_3367","ntLink_6:12445947-12446947",147,-20.21,2,21,146,174,24,"58.33%","70.83%","FUN_001440",-0.952019915981124,0.0125249160687102,0.766084851142397,"ntLink_6:12446947-12451119","P58912","DELTA-alicitoxin-Pse2b (DELTA-ALTX-Pse2b) (Toxin PsTX-60B) (PTX60B)","Phyllodiscus semoni (Night anemone)","hemolysis in another organism [GO:0044179]","GO:0005576; GO:0042151; GO:0044179; GO:0090729"
"NA.572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.573",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
