"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V1","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"73",73,"Cluster_10051","ptg000026l:6603865-6604865",167,-22.41,2,21,232,256,22,"77.27%","77.27%","FUN_037171",0.793177019792147,0.109339618491171,0.998649612991003,NA,NA,NA,NA,NA,NA
"74",74,"Cluster_10051","ptg000027l:11301376-11301950",162,-21.38,2,21,510,533,21,"76.19%","80.95%","FUN_038777",0.180508531153504,0.771423679938629,0.998649612991003,"ptg000027l:11296199-11301376","O15439","ATP-binding cassette sub-family C member 4 (EC 7.6.2.-) (EC 7.6.2.2) (EC 7.6.2.3) (MRP/cMOAT-related ABC transporter) (Multi-specific organic anion transporter B) (MOAT-B) (Multidrug resistance-associated protein 4)","Homo sapiens (Human)","bile acid and bile salt transport [GO:0015721]; cAMP transport [GO:0070730]; cilium assembly [GO:0060271]; export across plasma membrane [GO:0140115]; leukotriene transport [GO:0071716]; platelet degranulation [GO:0002576]; prostaglandin secretion [GO:0032310]; prostaglandin transport [GO:0015732]; transmembrane transport [GO:0055085]; transport across blood-brain barrier [GO:0150104]; urate transport [GO:0015747]; xenobiotic metabolic process [GO:0006805]; xenobiotic transmembrane transport [GO:0006855]","GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104"
"75",75,"Cluster_10051","ptg000029c:343169-344169",159,-20.76,2,21,283,301,19,"78.95%","84.21%","FUN_039348",-0.230181670707446,0.709532603073159,0.998649612991003,NA,NA,NA,NA,NA,NA
"76",76,"Cluster_10051","ptg000034l:814728-815728",158,-20.79,2,20,858,880,19,"73.68%","78.95%","FUN_041115",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",77,"Cluster_10051","ptg000035l:3430930-3431930",157,-24.1,2,21,380,401,20,"70.00%","85.00%","FUN_041415",-0.208106756380144,0.736955439440436,0.998649612991003,NA,NA,NA,NA,NA,NA
"78",78,"Cluster_10051","ptg000035l:4443976-4444976",155,-22.62,2,20,324,345,18,"61.11%","83.33%","FUN_041502",0.803413773652041,0.101490039100272,0.998649612991003,"ptg000035l:4437813-4443976","Q62623","Cell division cycle protein 20 homolog (p55CDC)","Rattus norvegicus (Rat)","anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; mitotic sister chromatid cohesion [GO:0007064]; mitotic spindle assembly [GO:0090307]; negative regulation of ubiquitin-protein transferase activity [GO:0051444]; positive regulation of anaphase-promoting complex-dependent catabolic process [GO:1905786]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of synapse maturation [GO:0090129]; positive regulation of synaptic plasticity [GO:0031915]; positive regulation of ubiquitin protein ligase activity [GO:1904668]; protein ubiquitination [GO:0016567]; regulation of dendrite development [GO:0050773]; regulation of meiotic nuclear division [GO:0040020]","GO:0000922; GO:0005654; GO:0005680; GO:0005813; GO:0005829; GO:0007064; GO:0008022; GO:0008284; GO:0010997; GO:0016567; GO:0019899; GO:0031145; GO:0031915; GO:0032991; GO:0033597; GO:0040020; GO:0042826; GO:0048471; GO:0050773; GO:0051301; GO:0051444; GO:0090129; GO:0090307; GO:1904668; GO:1905786; GO:1990757"
"79",79,"Cluster_10051","ptg000035l:5063670-5064670",162,-23.04,2,21,564,584,19,"73.68%","84.21%","FUN_041551",0.305602671483171,0.617039026129931,0.998649612991003,NA,NA,NA,NA,NA,NA
"80",80,"Cluster_10051","ptg000035l:8820802-8821802",146,-20.41,2,21,872,892,19,"57.89%","78.95%","FUN_041912",-0.797375977496758,0.106098471107926,0.998649612991003,NA,NA,NA,NA,NA,NA
"81",81,"Cluster_10051","ptg000036l:4239862-4240862",158,-20.62,2,20,969,991,19,"73.68%","78.95%","FUN_042361",-0.230181670707446,0.709532603073159,0.998649612991003,NA,NA,NA,NA,NA,NA
"82",82,"Cluster_10051","ptg000036l:4487819-4488697",172,-24.38,2,21,87,108,19,"73.68%","89.47%","FUN_042386",0.503607651538012,0.387029013001097,0.998649612991003,NA,NA,NA,NA,NA,NA
"83",83,"Cluster_10051","ptg000047l:6343052-6344052",163,-21.86,2,21,565,591,24,"70.83%","75.00%","FUN_043279",0.223883026830582,0.717342854960282,0.998649612991003,"ptg000047l:6330675-6343052","O18276","Gamma-aminobutyric acid receptor subunit beta (GABA(A) receptor subunit beta)","Caenorhabditis elegans","chemical synaptic transmission [GO:0007268]; chloride transmembrane transport [GO:1902476]; ion transmembrane transport [GO:0034220]; ion transport [GO:0006811]; nervous system process [GO:0050877]; regulation of membrane potential [GO:0042391]; signal transduction [GO:0007165]","GO:0004890; GO:0005230; GO:0005231; GO:0005254; GO:0005886; GO:0006811; GO:0007165; GO:0007268; GO:0030594; GO:0034220; GO:0034707; GO:0042391; GO:0043005; GO:0045202; GO:0045211; GO:0050877; GO:1902476; GO:1902711; GO:1904315"
"84",84,"Cluster_10051","ptg000047l:9659978-9660978",155,-27.11,2,21,631,656,23,"60.87%","78.26%","FUN_043538",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",85,"Cluster_10051","ptg000049l:785338-786338",165,-21.87,2,19,353,375,18,"83.33%","83.33%","FUN_043759",-0.11808371657595,0.850001281767397,0.998649612991003,NA,NA,NA,NA,NA,NA
"86",86,"Cluster_10057","ntLink_6:10771300-10772300",147,-20.67,2,12,358,379,10,"90.00%","90.00%","FUN_001287",0.498286560464282,0.392892633855357,0.998649612991003,NA,NA,NA,NA,NA,NA
"87",87,"Cluster_10057","ntLink_6:528211-529211",160,-22.49,2,17,621,642,15,"80.00%","86.67%","FUN_000227",0.31922443705929,0.600563533687175,0.998649612991003,NA,NA,NA,NA,NA,NA
"88",88,"Cluster_10057","ntLink_8:13539030-13540030",166,-20.22,2,21,855,878,21,"76.19%","85.71%","FUN_003616",-0.467332381595166,0.427404455110079,0.998649612991003,NA,NA,NA,NA,NA,NA
"89",89,"Cluster_10057","ntLink_8:23861057-23862057",158,-22.74,2,21,220,244,22,"72.73%","77.27%","FUN_004505",0.106950768135635,0.864086103449029,0.998649612991003,NA,NA,NA,NA,NA,NA
"90",90,"Cluster_10057","ntLink_8:2500226-2501226",166,-24.45,2,21,738,758,19,"78.95%","84.21%","FUN_002500",0.100420595184559,0.872355748802587,0.998649612991003,NA,NA,NA,NA,NA,NA
"91",91,"Cluster_10057","ntLink_8:25627354-25628354",171,-23.29,2,21,577,600,21,"76.19%","85.71%","FUN_004673",0.483147741182928,0.409687327153343,0.998649612991003,NA,NA,NA,NA,NA,NA
"92",92,"Cluster_10057","ntLink_8:26952590-26953590",146,-22.25,2,11,390,411,9,"88.89%","100.00%","FUN_004780",0.482550062676593,0.410353727050279,0.998649612991003,"ntLink_8:26938540-26952590","Q90705","Elongation factor 2 (EF-2)","Gallus gallus (Chicken)","translational elongation [GO:0006414]","GO:0003746; GO:0003924; GO:0005525; GO:0005737; GO:0006414; GO:0043022; GO:1990904"
"93",93,"Cluster_10057","ntLink_8:30984211-30985211",156,-20.24,2,21,746,767,19,"68.42%","73.68%","FUN_005091",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",94,"Cluster_10057","ntLink_8:35243225-35244225",165,-20.37,2,14,741,762,12,"100.00%","100.00%","FUN_005433",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",95,"Cluster_10057","ntLink_8:4267703-4268703",163,-22.58,2,19,876,895,17,"82.35%","88.24%","FUN_002601",0.225697272727351,0.715092004276927,0.998649612991003,NA,NA,NA,NA,NA,NA
"96",96,"Cluster_10057","ptg000001l:10588720-10589720",159,-20.88,2,21,65,87,20,"75.00%","75.00%","FUN_006299",0.216089827556113,0.727022362574992,0.998649612991003,NA,NA,NA,NA,NA,NA
"97",97,"Cluster_10057","ptg000001l:11152770-11153770",156,-22.86,2,14,941,963,13,"92.31%","92.31%","FUN_006342",-0.282611190805166,0.645017249751102,0.998649612991003,NA,NA,NA,NA,NA,NA
"98",98,"Cluster_10057","ptg000001l:13735083-13736053",142,-20.47,2,15,40,61,13,"69.23%","76.92%","FUN_006534",0.797984724976973,0.105631034726315,0.998649612991003,NA,NA,NA,NA,NA,NA
"99",99,"Cluster_10057","ptg000001l:15361445-15362445",164,-24.1,2,18,765,787,17,"82.35%","88.24%","FUN_006662",-0.385632314950462,0.521454391517977,0.998649612991003,NA,NA,NA,NA,NA,NA
"100",100,"Cluster_10057","ptg000001l:16228477-16229477",152,-20.31,2,13,317,338,11,"90.91%","90.91%","FUN_006753",-0.483864594018698,0.408888381279062,0.998649612991003,NA,NA,NA,NA,NA,NA
"101",101,"Cluster_10057","ptg000001l:19228031-19229031",166,-20.91,2,21,923,943,19,"78.95%","84.21%","FUN_007005",0.103478387708994,0.868482733736364,0.998649612991003,"ptg000001l:19227418-19228031","Q9P2G9","Kelch-like protein 8","Homo sapiens (Human)","protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0005654; GO:0006511; GO:0016567; GO:0031463"
"102",102,"Cluster_10057","ptg000001l:20508659-20509659",168,-20.74,2,19,436,456,17,"88.24%","88.24%","FUN_007101",0.130115172662896,0.834800869246145,0.998649612991003,"ptg000001l:20492013-20508659","Q2PZL6","Protocadherin Fat 4 (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)","Mus musculus (Mouse)","branching involved in ureteric bud morphogenesis [GO:0001658]; cell-cell adhesion [GO:0098609]; cerebral cortex development [GO:0021987]; condensed mesenchymal cell proliferation [GO:0072137]; digestive tract development [GO:0048565]; establishment of planar polarity [GO:0001736]; fibroblast growth factor receptor signaling pathway [GO:0008543]; heart morphogenesis [GO:0003007]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; hippo signaling [GO:0035329]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; inner ear receptor cell stereocilium organization [GO:0060122]; kidney development [GO:0001822]; nephron development [GO:0072006]; neurogenesis [GO:0022008]; Notch signaling pathway [GO:0007219]; ossification involved in bone maturation [GO:0043931]; plasma membrane organization [GO:0007009]; regulation of metanephric nephron tubule epithelial cell differentiation [GO:0072307]","GO:0001658; GO:0001736; GO:0001822; GO:0003007; GO:0005509; GO:0005886; GO:0007009; GO:0007156; GO:0007157; GO:0007219; GO:0008543; GO:0021987; GO:0022008; GO:0035329; GO:0043931; GO:0045177; GO:0048565; GO:0060122; GO:0072006; GO:0072137; GO:0072307; GO:0098609"
"103",103,"Cluster_10057","ptg000001l:9790599-9791599",166,-21.44,2,21,554,574,19,"78.95%","84.21%","FUN_006258",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",104,"Cluster_10057","ptg000002l:12322471-12323233",161,-20.56,2,21,107,129,21,"76.19%","80.95%","FUN_008505",0.0111230133122152,0.985838031628865,0.998929520526841,NA,NA,NA,NA,NA,NA
"105",105,"Cluster_10057","ptg000002l:4669346-4670346",176,-20.54,2,21,74,95,19,"84.21%","84.21%","FUN_007776",-0.703160275755013,0.185253095601148,0.998649612991003,NA,NA,NA,NA,NA,NA
"106",106,"Cluster_10057","ptg000002l:9668925-9669925",141,-21.84,2,21,58,85,25,"64.00%","68.00%","FUN_008250",-0.00396699352045468,0.994949080223867,0.999341397091076,NA,NA,NA,NA,NA,NA
"107",107,"Cluster_10057","ptg000004l:10299187-10300187",164,-21.54,2,21,713,732,19,"84.21%","84.21%","FUN_009681",-0.43145242341289,0.468211914049129,0.998649612991003,NA,NA,NA,NA,NA,NA
"108",108,"Cluster_10057","ptg000004l:12642203-12643203",156,-21.19,2,13,342,363,11,"90.91%","100.00%","FUN_009857",0.225157764024149,0.715761246624487,0.998649612991003,"ptg000004l:12636410-12642203","Q9YIC0","Elongation factor 1-alpha (EF-1-alpha)","Oryzias latipes (Japanese rice fish) (Japanese killifish)","translation [GO:0006412]; translational elongation [GO:0006414]","GO:0003746; GO:0003924; GO:0005525; GO:0005737; GO:0006412; GO:0006414"
"109",109,"Cluster_10057","ptg000004l:12642203-12643203",162,-20.77,2,20,879,901,19,"78.95%","78.95%","FUN_009857",0.225157764024149,0.715761246624487,0.998649612991003,"ptg000004l:12636410-12642203","Q9YIC0","Elongation factor 1-alpha (EF-1-alpha)","Oryzias latipes (Japanese rice fish) (Japanese killifish)","translation [GO:0006412]; translational elongation [GO:0006414]","GO:0003746; GO:0003924; GO:0005525; GO:0005737; GO:0006412; GO:0006414"
"110",110,"Cluster_10057","ptg000004l:1408519-1409519",166,-21.86,2,20,334,356,19,"78.95%","84.21%","FUN_009009",-0.0808067773391425,0.897225695678129,0.998649612991003,"ptg000004l:1383797-1408519","E1BYJ2","DNA mismatch repair protein Msh6","Gallus gallus (Chicken)","mismatch repair [GO:0006298]; mitotic G2 DNA damage checkpoint signaling [GO:0007095]; negative regulation of DNA endoreduplication [GO:0032876]; positive regulation of B cell proliferation [GO:0030890]","GO:0003690; GO:0005524; GO:0005634; GO:0006298; GO:0007095; GO:0030890; GO:0030983; GO:0032301; GO:0032876; GO:0140664"
"111",111,"Cluster_10057","ptg000004l:488126-489126",152,-21.05,2,14,185,207,13,"84.62%","92.31%","FUN_008911",0.0984856202188167,0.874807220714563,0.998649612991003,NA,NA,NA,NA,NA,NA
"112",112,"Cluster_10057","ptg000007l:1573814-1574814",161,-25.09,2,14,739,760,12,"91.67%","100.00%","FUN_010686",0.565720553572374,0.320218487390765,0.998649612991003,NA,NA,NA,NA,NA,NA
"113",113,"Cluster_10057","ptg000008l:18821269-18822269",160,-20.69,2,20,899,918,18,"77.78%","83.33%","FUN_013036",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",114,"Cluster_10057","ptg000008l:2133626-2134626",147,-22.21,2,21,390,415,23,"60.87%","69.57%","FUN_011853",0.700127628175888,0.188004365442,0.998649612991003,NA,NA,NA,NA,NA,NA
"115",115,"Cluster_10057","ptg000008l:30160972-30161560",164,-24.11,2,21,161,180,19,"84.21%","84.21%","FUN_014017",-0.108502780017074,0.862121520488858,0.998649612991003,NA,NA,NA,NA,NA,NA
"116",116,"Cluster_10057","ptg000008l:4596280-4597280",154,-21.86,2,21,526,543,19,"78.95%","78.95%","FUN_012052",0.0139157033797603,0.982282548020467,0.998649612991003,NA,NA,NA,NA,NA,NA
"117",117,"Cluster_10057","ptg000009l:12247959-12248719",157,-20.38,2,20,528,548,18,"77.78%","77.78%","FUN_015567",0.704229415381284,0.184285909667262,0.998649612991003,NA,NA,NA,NA,NA,NA
"118",118,"Cluster_10057","ptg000009l:1711747-1712747",168,-21.51,2,19,650,670,17,"88.24%","88.24%","FUN_014633",-0.0566257330467751,0.927940426109977,0.998649612991003,NA,NA,NA,NA,NA,NA
"119",119,"Cluster_10057","ptg000009l:2244388-2245388",166,-25.82,2,15,925,946,13,"92.31%","100.00%","FUN_014698",-0.407201267454438,0.496242616217982,0.998649612991003,NA,NA,NA,NA,NA,NA
"120",120,"Cluster_10057","ptg000009l:2550888-2551888",157,-24.86,2,14,144,165,12,"83.33%","100.00%","FUN_014730",0.495521678740725,0.395947616904178,0.998649612991003,NA,NA,NA,NA,NA,NA
"121",121,"Cluster_10057","ptg000009l:3110202-3111202",147,-20.43,2,13,272,294,12,"83.33%","91.67%","FUN_014791",0.517810339710984,0.371481962365009,0.998649612991003,NA,NA,NA,NA,NA,NA
"122",122,"Cluster_10057","ptg000009l:7128766-7129766",161,-20.58,2,14,929,950,12,"91.67%","100.00%","FUN_015181",0.496031614462509,0.395383758057404,0.998649612991003,NA,NA,NA,NA,NA,NA
"123",123,"Cluster_10057","ptg000011l:12998417-12999267",163,-22.36,2,18,351,371,16,"87.50%","87.50%","FUN_017658",0.24889618178743,0.686398639339602,0.998649612991003,NA,NA,NA,NA,NA,NA
"124",124,"Cluster_10057","ptg000011l:13152278-13153278",172,-22.26,2,21,95,116,19,"78.95%","84.21%","FUN_017683",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",125,"Cluster_10057","ptg000011l:4967518-4968518",147,-20.14,2,12,6,27,10,"90.00%","90.00%","FUN_016581",-0.405628151537407,0.498072691877527,0.998649612991003,"ptg000011l:4968518-4970730","Q9JME2","Carbohydrate sulfotransferase 11 (EC 2.8.2.5) (Chondroitin 4-O-sulfotransferase 1) (Chondroitin 4-sulfotransferase 1) (C4S-1) (C4ST-1) (C4ST1)","Mus musculus (Mouse)","apoptotic process [GO:0006915]; carbohydrate biosynthetic process [GO:0016051]; cartilage development [GO:0051216]; chondrocyte development [GO:0002063]; chondroitin sulfate biosynthetic process [GO:0030206]; chondroitin sulfate metabolic process [GO:0030204]; developmental growth [GO:0048589]; embryonic digit morphogenesis [GO:0042733]; embryonic limb morphogenesis [GO:0030326]; embryonic skeletal system morphogenesis [GO:0048704]; embryonic viscerocranium morphogenesis [GO:0048703]; in utero embryonic development [GO:0001701]; negative regulation of apoptotic process [GO:0043066]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; polysaccharide localization [GO:0033037]; post-anal tail morphogenesis [GO:0036342]; post-embryonic development [GO:0009791]; proteoglycan biosynthetic process [GO:0030166]; regulation of cell population proliferation [GO:0042127]; respiratory gaseous exchange by respiratory system [GO:0007585]; transforming growth factor beta receptor signaling pathway [GO:0007179]","GO:0000139; GO:0001537; GO:0001701; GO:0002063; GO:0006915; GO:0007179; GO:0007585; GO:0008146; GO:0009791; GO:0016051; GO:0030166; GO:0030204; GO:0030206; GO:0030326; GO:0030512; GO:0033037; GO:0036342; GO:0042127; GO:0042733; GO:0043066; GO:0047756; GO:0048589; GO:0048703; GO:0048704; GO:0050659; GO:0051216"
"126",126,"Cluster_10057","ptg000012l:16272258-16273258",162,-23.52,2,21,159,183,22,"77.27%","77.27%","FUN_019013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",127,"Cluster_10057","ptg000012l:16662343-16663343",156,-20.38,2,21,866,885,19,"78.95%","78.95%","FUN_019036",-0.0561873334255957,0.928497725139995,0.998649612991003,NA,NA,NA,NA,NA,NA
"128",128,"Cluster_10057","ptg000012l:2000557-2001557",166,-20.54,2,19,249,270,17,"82.35%","82.35%","FUN_017927",-0.169399498181058,0.785349908235085,0.998649612991003,NA,NA,NA,NA,NA,NA
"129",129,"Cluster_10057","ptg000012l:8960184-8961184",142,-20.47,2,15,77,98,13,"69.23%","76.92%","FUN_018406",0.411891333904681,0.490794816448608,0.998649612991003,NA,NA,NA,NA,NA,NA
"130",130,"Cluster_10057","ptg000015l:1877829-1878829",166,-20.06,2,20,315,337,19,"78.95%","84.21%","FUN_019405",-0.108502780017074,0.862121520488858,0.998649612991003,NA,NA,NA,NA,NA,NA
"131",131,"Cluster_10057","ptg000015l:3143805-3144726",157,-20.68,2,14,756,777,12,"83.33%","100.00%","FUN_019535",-0.239378880825087,0.698149715872466,0.998649612991003,NA,NA,NA,NA,NA,NA
"132",132,"Cluster_10057","ptg000015l:3143805-3144726",157,-20.68,2,14,756,777,12,"83.33%","100.00%","FUN_019536",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",133,"Cluster_10057","ptg000016l:10778075-10779075",170,-20.09,2,19,90,111,17,"82.35%","88.24%","FUN_022567",0.563807659414105,0.322228448741436,0.998649612991003,NA,NA,NA,NA,NA,NA
"134",134,"Cluster_10057","ptg000016l:1092165-1092787",168,-20.41,2,21,6,27,19,"78.95%","78.95%","FUN_021129",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",135,"Cluster_10057","ptg000016l:11242652-11243652",154,-20.68,2,19,444,465,17,"70.59%","76.47%","FUN_022602",-0.101004893290797,0.871615579945704,0.998649612991003,"ptg000016l:11243652-11244798","Q91VY9","Cytoplasmic 60S subunit biogenesis factor ZNF622 (Zinc finger protein 622)","Mus musculus (Mouse)","intrinsic apoptotic signaling pathway in response to oxidative stress [GO:0008631]; positive regulation of apoptotic process [GO:0043065]; positive regulation of JNK cascade [GO:0046330]; positive regulation of kinase activity [GO:0033674]; positive regulation of MAPK cascade [GO:0043410]; ribosomal large subunit biogenesis [GO:0042273]","GO:0003676; GO:0005654; GO:0005730; GO:0005794; GO:0005829; GO:0008270; GO:0008631; GO:0030687; GO:0033674; GO:0042273; GO:0043065; GO:0043410; GO:0046330; GO:1990275"
"136",136,"Cluster_10057","ptg000016l:3016437-3017257",163,-21.18,2,17,236,258,16,"87.50%","87.50%","FUN_021794",-0.108502780017074,0.862121520488858,0.998649612991003,NA,NA,NA,NA,NA,NA
