"X.1","X","miRNA","mRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","species"
168,51608,"Cluster_4220","FUN_025932",0.431889526668384,0.46770990021781,0.998649612991003,167,-27.67,"2 21","952 975",21,"76.19%","80.95%","A. pulchra"
169,51712,"Cluster_18728","FUN_037438",0.31002871005405,0.611677245674905,0.998649612991003,150,-21.8,"2 21","9 29",19,"68.42%","73.68%","A. pulchra"
170,51877,"Cluster_3250","FUN_023525",-0.351968953401104,0.561292022247435,0.998649612991003,174,-25.03,"2 21","744 764",19,"84.21%","89.47%","A. pulchra"
171,52636,"Cluster_15316","FUN_019311",-0.291642390740641,0.634002601458744,0.998649612991003,172,-21.79,"2 21","639 660",19,"78.95%","84.21%","A. pulchra"
172,52783,"Cluster_5981","FUN_018665",0.071814518632548,0.90864157103301,0.998649612991003,168,-21.94,"2 22","848 871",21,"71.43%","85.71%","A. pulchra"
173,53027,"Cluster_15340","FUN_025203",0.121125147906077,0.846156610695496,0.998649612991003,152,-24.73,"2 20","271 292",19,"73.68%","78.95%","A. pulchra"
174,53134,"Cluster_5981","FUN_022439",-0.0270722258105251,0.965534782468811,0.998649612991003,157,-20.81,"2 22","48 70",20,"60.00%","80.00%","A. pulchra"
175,53134,"Cluster_5981","FUN_022439",-0.0270722258105251,0.965534782468811,0.998649612991003,157,-20.81,"2 22","48 70",20,"60.00%","80.00%","A. pulchra"
176,53311,"Cluster_18728","FUN_009177",-0.39012885511521,0.516177450788231,0.998649612991003,146,-20.57,"2 11","654 675",9,"88.89%","100.00%","A. pulchra"
177,53359,"Cluster_3250","FUN_022711",-0.194345997721773,0.754117643538803,0.998649612991003,160,-20.2,"2 18","267 289",17,"76.47%","88.24%","A. pulchra"
178,53472,"Cluster_1862","FUN_022431",-0.278914218357511,0.649535044299477,0.998649612991003,171,-25.31,"2 23","385 411",24,"75.00%","87.50%","A. pulchra"
179,53688,"Cluster_14768","FUN_025425",0.480109410966438,0.413077602778012,0.998649612991003,163,-21.59,"2 20","720 740",18,"66.67%","88.89%","A. pulchra"
180,54462,"Cluster_10057","FUN_030602",-0.108502780017074,0.862121520488858,0.998649612991003,158,-23.78,"2 21","22 49",25,"72.00%","72.00%","A. pulchra"
181,54845,"Cluster_4220","FUN_036760",0.209033795293954,0.735801055704581,0.998649612991003,157,-20.34,"2 16","57 80",16,"87.50%","87.50%","A. pulchra"
182,55196,"Cluster_4220","FUN_039723",0.430418508691708,0.469399829667254,0.998649612991003,156,-20.77,"2 18","461 484",18,"77.78%","77.78%","A. pulchra"
183,55241,"Cluster_10051","FUN_013927",0.978580789954303,0.00375092828341024,0.545343267336266,152,-21.17,"2 18","385 407",17,"76.47%","76.47%","A. pulchra"
184,55577,"Cluster_1832","FUN_037495",0.671225652783047,0.214787366925467,0.998649612991003,169,-21.51,"2 19","629 650",18,"77.78%","94.44%","A. pulchra"
185,56017,"Cluster_5012","FUN_006155",-0.107758170226492,0.863064028308776,0.998649612991003,162,-20.38,"2 20","656 677",19,"78.95%","78.95%","A. pulchra"
186,56064,"Cluster_10228","FUN_006156",0.227682178688399,0.712630536076816,0.998649612991003,166,-21.46,"2 19","947 969",17,"76.47%","88.24%","A. pulchra"
187,56259,"Cluster_10228","FUN_006159",0.0764857391787887,0.902710366924024,0.998649612991003,166,-21.46,"2 19","947 969",17,"76.47%","88.24%","A. pulchra"
188,56504,"Cluster_16409","FUN_031263",-0.206201368810064,0.739328829545455,0.998649612991003,146,-20.93,"2 21","618 634",19,"68.42%","73.68%","A. pulchra"
189,56569,"Cluster_10093","FUN_031266",0.359190101218162,0.552698676564612,0.998649612991003,155,-20.18,"2 18","127 147",16,"81.25%","81.25%","A. pulchra"
190,56940,"Cluster_19193","FUN_037140",-0.573376457346286,0.312206251222449,0.998649612991003,150,-20.72,"2 21","103 126",21,"66.67%","76.19%","A. pulchra"
191,57346,"Cluster_5981","FUN_026707",0.432538231714079,0.466965076138928,0.998649612991003,168,-22.09,"2 22","838 863",23,"73.91%","78.26%","A. pulchra"
192,57347,"Cluster_10051","FUN_026707",0.277245313412686,0.651576148835022,0.998649612991003,154,-23.89,"2 21","595 620",23,"65.22%","78.26%","A. pulchra"
193,57459,"Cluster_4254","FUN_042810",-0.911420631503238,0.0312231380321461,0.927224593598359,158,-20.43,"2 20","399 421",19,"73.68%","78.95%","A. pulchra"
194,59079,"Cluster_17776","FUN_018345",-0.195161971701416,0.753098606542249,0.998649612991003,162,-31.02,"2 21","642 666",22,"77.27%","77.27%","A. pulchra"
195,59703,"Cluster_17776","FUN_016415",0.851412283373298,0.0672022455102233,0.982602467414463,152,-29.97,"2 20","283 308",22,"72.73%","77.27%","A. pulchra"
196,59746,"Cluster_18728","FUN_016416",0.387251081039854,0.519553431969642,0.998649612991003,154,-24.25,"2 21","767 787",19,"68.42%","78.95%","A. pulchra"
197,60099,"Cluster_19193","FUN_040883",0.0702683466784371,0.910605244058194,0.998649612991003,146,-20.33,"2 12","553 575",11,"90.91%","90.91%","A. pulchra"
198,60281,"Cluster_15340","FUN_018446",0.592255965326898,0.292673430966824,0.998649612991003,168,-21.01,"2 21","959 980",19,"73.68%","84.21%","A. pulchra"
199,60973,"Cluster_5981","FUN_010925",0.339164155052832,0.576591068967661,0.998649612991003,167,-21.96,"2 22","465 489",22,"72.73%","86.36%","A. pulchra"
200,60975,"Cluster_10057","FUN_010925",0.737522083592644,0.15491311459539,0.998649612991003,151,-20.19,"2 18","10 30",16,"75.00%","81.25%","A. pulchra"
201,61256,"Cluster_15340","FUN_010928",0.70601367973601,0.182675010782671,0.998649612991003,153,-20.31,"2 20","933 953",18,"66.67%","83.33%","A. pulchra"
202,61643,"Cluster_14402","FUN_013078",0.0269413153254547,0.965701402078534,0.998649612991003,160,-21.28,"2 21","302 323",19,"68.42%","78.95%","A. pulchra"
203,61675,"Cluster_5981","FUN_018057",0.900789662401113,0.0369486378710841,0.96546924320845,147,-20.64,"2 16","945 967",14,"64.29%","85.71%","A. pulchra"
204,61696,"Cluster_18728","FUN_018057",-0.910263152536072,0.0318314343537556,0.931214853312136,150,-20.1,"2 11","750 771",9,"100.00%","100.00%","A. pulchra"
205,61971,"Cluster_19193","FUN_042623",0.0956692072758286,0.878376250721024,0.998649612991003,169,-26.35,"2 18","207 228",16,"81.25%","93.75%","A. pulchra"
206,62267,"Cluster_14402","FUN_003884",0.750757413665062,0.143656157089687,0.998649612991003,155,-23.75,"2 20","330 348",18,"72.22%","83.33%","A. pulchra"
207,63577,"Cluster_3250","FUN_040711",-0.0819395262941891,0.895788217952646,0.998649612991003,153,-20.56,"2 14","873 894",12,"75.00%","100.00%","A. pulchra"
208,63596,"Cluster_15340","FUN_040711",0.393472558108251,0.512260491910034,0.998649612991003,170,-23.59,"2 21","484 507",21,"80.95%","85.71%","A. pulchra"
209,63642,"Cluster_17776","FUN_040712",0.87543744542949,0.051776125774966,0.96546924320845,146,-24.63,"2 21","195 215",19,"63.16%","73.68%","A. pulchra"
210,63663,"Cluster_5900","FUN_036809",-0.366462763240733,0.544069856665045,0.998649612991003,165,-23.22,"2 21","340 361",20,"75.00%","90.00%","A. pulchra"
211,64305,"Cluster_17776","FUN_009875",-0.162380167543435,0.794163345970918,0.998649612991003,150,-21.15,"2 16","335 358",16,"75.00%","81.25%","A. pulchra"
212,64545,"Cluster_19193","FUN_009878",-0.536156714836484,0.351629973595237,0.998649612991003,161,-21.19,"2 18","406 427",16,"68.75%","93.75%","A. pulchra"
213,65193,"Cluster_14768","FUN_011348",-0.564944777087536,0.321033245201368,0.998649612991003,149,-22.37,"2 19","715 738",20,"70.00%","70.00%","A. pulchra"
214,65466,"Cluster_14768","FUN_000512",-0.0558618192486421,0.928911531709503,0.998649612991003,154,-20.39,"2 19","912 932",17,"64.71%","82.35%","A. pulchra"
215,65702,"Cluster_15340","FUN_000515",0.537230458042308,0.350476418606397,0.998649612991003,160,-23.72,"2 21","898 919",19,"68.42%","78.95%","A. pulchra"
216,65830,"Cluster_18728","FUN_014836",-0.17552816958117,0.777663579544967,0.998649612991003,146,-20.91,"2 15","167 188",13,"76.92%","76.92%","A. pulchra"
217,65903,"Cluster_16409","FUN_014832",-0.296085303766414,0.628595481372271,0.998649612991003,148,-20.83,"2 21","195 213",19,"68.42%","73.68%","A. pulchra"
218,65975,"Cluster_15340","FUN_014838",-0.424216668295466,0.476538986025065,0.998649612991003,155,-21.3,"2 18","296 319",18,"77.78%","83.33%","A. pulchra"
219,66300,"Cluster_19193","FUN_020964",0.044177787864843,0.943769395467288,0.998649612991003,153,-20.26,"2 15","809 831",14,"85.71%","85.71%","A. pulchra"
220,66316,"Cluster_5981","FUN_020967",-0.213897293640758,0.729748702106089,0.998649612991003,149,-20.55,"2 22","35 57",20,"55.00%","75.00%","A. pulchra"
221,66424,"Cluster_3250","FUN_028552",0.8024622337981,0.102212191414373,0.998649612991003,158,-20.87,"2 21","97 122",23,"65.22%","82.61%","A. pulchra"
222,66672,"Cluster_10228","FUN_013297",-0.442498035211785,0.455562077511463,0.998649612991003,164,-20.32,"2 21","73 93",19,"78.95%","89.47%","A. pulchra"
223,66744,"Cluster_5900","FUN_012060",-0.253163109159774,0.681139785400952,0.998649612991003,152,-20.14,"2 21","864 885",19,"63.16%","73.68%","A. pulchra"
224,66975,"Cluster_4254","FUN_012066",0.822051885271399,0.0876653562658993,0.998649612991003,163,-20.37,"2 17","190 212",16,"87.50%","87.50%","A. pulchra"
225,67213,"Cluster_5981","FUN_015873",-0.107136513575931,0.863850963853165,0.998649612991003,164,-20.29,"2 22","629 652",21,"71.43%","80.95%","A. pulchra"
226,67465,"Cluster_17791","FUN_031488",-0.585490706246662,0.299635287530446,0.998649612991003,159,-21.48,"2 22","479 500",20,"70.00%","80.00%","A. pulchra"
227,67915,"Cluster_5981","FUN_023221",-0.0139695434537522,0.982214003372577,0.998649612991003,153,-20.18,"2 19","519 543",19,"73.68%","73.68%","A. pulchra"
228,68037,"Cluster_10228","FUN_010571",-0.738740969614514,0.153866092101138,0.998649612991003,155,-20.54,"2 22","430 455",23,"65.22%","78.26%","A. pulchra"
229,68091,"Cluster_18723","FUN_014054",-0.263545775676221,0.668369033229313,0.998649612991003,166,-22.84,"2 15","562 583",13,"92.31%","100.00%","A. pulchra"
230,68558,"Cluster_18711","FUN_026479",0.541347729715877,0.346061798105048,0.998649612991003,164,-20.7,"2 17","520 541",15,"80.00%","93.33%","A. pulchra"
231,68714,"Cluster_18711","FUN_026473",0.140295268592413,0.821958245392469,0.998649612991003,167,-23.58,"2 20","876 895",18,"88.89%","88.89%","A. pulchra"
232,68769,"Cluster_4254","FUN_026475",0.552437485552709,0.334240688916916,0.998649612991003,176,-26.98,"2 19","670 690",17,"94.12%","94.12%","A. pulchra"
233,69063,"Cluster_17776","FUN_041481",0.891068009656766,0.0424463563461438,0.96546924320845,142,-22.29,"2 17","675 695",15,"66.67%","80.00%","A. pulchra"
234,69076,"Cluster_3250","FUN_041480",-0.239210339528698,0.698358074733765,0.998649612991003,160,-20.04,"2 21","503 524",19,"68.42%","78.95%","A. pulchra"
235,69619,"Cluster_1951","FUN_041488",-0.0012580927128362,0.998398147029642,0.999810179296461,172,-20.9,"2 21","605 626",19,"73.68%","89.47%","A. pulchra"
236,70111,"Cluster_15775","FUN_021174",0.0080701378159416,0.989724892934943,0.998929520526841,169,-20.21,"2 22","767 787",20,"85.00%","85.00%","A. pulchra"
237,70216,"Cluster_5981","FUN_021170",-0.300573976036536,0.62314058344354,0.998649612991003,140,-22.6,"2 9","684 706",7,"100.00%","100.00%","A. pulchra"
238,70554,"Cluster_1862","FUN_017802",0.171586766262299,0.782605766935022,0.998649612991003,171,-24.62,"2 23","47 70",22,"81.82%","81.82%","A. pulchra"
239,70593,"Cluster_1862","FUN_017803",-0.798632116806377,0.105134610180627,0.998649612991003,171,-24.62,"2 23","47 70",22,"81.82%","81.82%","A. pulchra"
240,70637,"Cluster_3366","FUN_035372",0.914870296887149,0.0294327402235506,0.922979388371587,178,-26.71,"2 23","141 164",21,"76.19%","85.71%","A. pulchra"
241,70638,"Cluster_3367","FUN_035372",-0.0398500149493824,0.949274817329235,0.998649612991003,178,-26.38,"2 23","141 164",21,"76.19%","85.71%","A. pulchra"
242,70661,"Cluster_16409","FUN_035372",-0.392109496767223,0.513856509018884,0.998649612991003,150,-21.03,"2 21","804 820",19,"73.68%","73.68%","A. pulchra"
243,71279,"Cluster_15340","FUN_038395",0.579737738054813,0.305588578019167,0.998649612991003,154,-23.74,"2 21","182 207",23,"69.57%","73.91%","A. pulchra"
244,72468,"Cluster_2859","FUN_004963",-0.239593089017704,0.697884914265866,0.998649612991003,171,-22.37,"2 17","770 793",16,"93.75%","93.75%","A. pulchra"
245,72477,"Cluster_5900","FUN_004963",-0.164123427200476,0.79197353614327,0.998649612991003,156,-24.03,"2 17","874 895",15,"73.33%","86.67%","A. pulchra"
246,72793,"Cluster_10093","FUN_043167",0.734856619236255,0.157209935276983,0.998649612991003,167,-24.12,"2 21","400 422",20,"70.00%","90.00%","A. pulchra"
247,72800,"Cluster_15340","FUN_043167",0.164908820986767,0.790987167273334,0.998649612991003,169,-23.47,"2 20","170 190",18,"83.33%","88.89%","A. pulchra"
248,73298,"Cluster_10051","FUN_036131",-0.429712457899088,0.470211419302524,0.998649612991003,153,-24.95,"2 21","9 30",20,"65.00%","85.00%","A. pulchra"
249,73307,"Cluster_15340","FUN_036131",-0.48879271357632,0.4034057290942,0.998649612991003,157,-23.23,"2 21","383 405",21,"71.43%","80.95%","A. pulchra"
250,73351,"Cluster_15928","FUN_036130",0.939876771205326,0.0175364380491936,0.847898695599974,157,-20.15,"2 14","867 888",12,"91.67%","91.67%","A. pulchra"
251,73502,"Cluster_15340","FUN_039114",0.804627307742194,0.100571309089695,0.998649612991003,152,-24.73,"2 20","271 292",19,"73.68%","78.95%","A. pulchra"
252,73960,"Cluster_5981","FUN_037842",0.748916812581308,0.145206685484383,0.998649612991003,155,-20.42,"2 22","628 649",20,"65.00%","80.00%","A. pulchra"
253,74030,"Cluster_3366","FUN_037840",0.0844917167420158,0.892549939891751,0.998649612991003,170,-22.07,"2 22","772 793",20,"80.00%","85.00%","A. pulchra"
254,74031,"Cluster_3367","FUN_037840",0.53561465968067,0.352212674262351,0.998649612991003,170,-22.07,"2 22","772 793",20,"80.00%","85.00%","A. pulchra"
255,74075,"Cluster_5899","FUN_037841",0.0979291054775328,0.87551237200284,0.998649612991003,166,-21.97,"2 20","866 888",19,"73.68%","89.47%","A. pulchra"
256,74080,"Cluster_10093","FUN_037841",0.475712112935139,0.417995641101699,0.998649612991003,169,-21.02,"2 20","96 116",18,"83.33%","88.89%","A. pulchra"
257,74100,"Cluster_19193","FUN_037841",-0.222647865997535,0.718875812997372,0.998649612991003,168,-21.25,"2 21","640 661",19,"73.68%","84.21%","A. pulchra"
258,74394,"Cluster_10228","FUN_014784",0.192599066336156,0.756299879468353,0.998649612991003,169,-20.56,"2 21","700 720",19,"84.21%","84.21%","A. pulchra"
259,74477,"Cluster_15340","FUN_014785",0.56182628618343,0.324313717149453,0.998649612991003,147,-20.44,"2 21","412 438",24,"54.17%","75.00%","A. pulchra"
260,75151,"Cluster_18728","FUN_028185",-0.114812271683213,0.854138275244298,0.998649612991003,153,-23.5,"2 16","91 111",14,"78.57%","92.86%","A. pulchra"
261,75897,"Cluster_1862","FUN_006477",0.229157694453407,0.710801518598434,0.998649612991003,166,-22.32,"2 23","589 611",22,"77.27%","81.82%","A. pulchra"
262,76617,"Cluster_10228","FUN_004184",0.664072788580721,0.22156749328579,0.998649612991003,158,-21.17,"2 22","123 145",21,"76.19%","76.19%","A. pulchra"
263,76746,"Cluster_17776","FUN_004189",-0.569608964065732,0.316142634073333,0.998649612991003,145,-23.43,"2 20","295 321",23,"65.22%","69.57%","A. pulchra"
264,76763,"Cluster_4220","FUN_004188",0.0517141173282016,0.934184901101973,0.998649612991003,161,-22.98,"2 14","69 90",12,"91.67%","100.00%","A. pulchra"
265,76784,"Cluster_16409","FUN_004188",-0.0859034946234607,0.890758944306858,0.998649612991003,172,-21.11,"2 21","960 981",19,"73.68%","89.47%","A. pulchra"
266,76961,"Cluster_5899","FUN_034764",-0.627718075182673,0.256899417201062,0.998649612991003,174,-24.45,"2 20","767 789",19,"78.95%","94.74%","A. pulchra"
267,77699,"Cluster_4220","FUN_001297",0.462309556295765,0.433066838449455,0.998649612991003,168,-22.47,"2 21","619 640",19,"73.68%","84.21%","A. pulchra"
268,77872,"Cluster_15775","FUN_002754",-0.421012515267176,0.480236413161864,0.998649612991003,169,-22.46,"2 20","629 650",18,"83.33%","88.89%","A. pulchra"
269,78114,"Cluster_18723","FUN_007982",-0.0522670644564419,0.93348181911475,0.998649612991003,155,-20.98,"2 12","177 198",10,"100.00%","100.00%","A. pulchra"
270,78795,"Cluster_5900","FUN_034182",-0.134274143784546,0.829551979994621,0.998649612991003,153,-20.14,"2 18","836 857",16,"68.75%","81.25%","A. pulchra"
271,78841,"Cluster_10419","FUN_034180",-0.775993095964718,0.122904088453154,0.998649612991003,168,-21.59,"2 20","200 219",18,"83.33%","88.89%","A. pulchra"
272,80356,"Cluster_5981","FUN_012516",0.91318960314172,0.0303007902784342,0.922979388371587,151,-24.1,"2 22","218 245",25,"64.00%","72.00%","A. pulchra"
273,80432,"Cluster_5899","FUN_012518",-0.849071626398824,0.0687710034716299,0.983915773335456,163,-20.04,"2 17","476 498",16,"87.50%","87.50%","A. pulchra"
274,80441,"Cluster_14402","FUN_012518",-0.181286331702022,0.77044969198637,0.998649612991003,167,-23.79,"2 20","150 171",18,"77.78%","83.33%","A. pulchra"
275,80703,"Cluster_4254","FUN_016207",0.00315771404920331,0.995979480283149,0.99952073388224,150,-20.04,"2 16","551 575",17,"76.47%","76.47%","A. pulchra"
276,80878,"Cluster_15928","FUN_003184",-0.560290888274258,0.325931960579641,0.998649612991003,168,-21.94,"2 21","701 722",19,"68.42%","89.47%","A. pulchra"
277,80912,"Cluster_15340","FUN_003185",0.0598288442714403,0.92386901947127,0.998649612991003,162,-25.65,"2 21","221 241",19,"73.68%","84.21%","A. pulchra"
278,81074,"Cluster_16409","FUN_043746",0.759254184765874,0.136562435321618,0.998649612991003,178,-22.66,"2 21","153 173",19,"89.47%","89.47%","A. pulchra"
279,81182,"Cluster_14402","FUN_043745",-0.510623836632985,0.379329640736908,0.998649612991003,159,-22.67,"2 21","877 900",21,"66.67%","80.95%","A. pulchra"
280,81235,"Cluster_18728","FUN_043743",0.490359321335735,0.401666458370786,0.998649612991003,158,-21.89,"2 21","461 485",22,"72.73%","77.27%","A. pulchra"
281,81552,"Cluster_1862","FUN_023025",-0.283931758709195,0.643404721121557,0.998649612991003,171,-23.93,"2 23","314 337",22,"81.82%","81.82%","A. pulchra"
282,81575,"Cluster_15340","FUN_023025",-0.14674022932705,0.8138372315737,0.998649612991003,170,-32.3,"2 21","1 22",21,"76.19%","90.48%","A. pulchra"
283,81965,"Cluster_15340","FUN_036854",-0.177567491197033,0.775107821457398,0.998649612991003,159,-22,"2 21","571 593",20,"65.00%","85.00%","A. pulchra"
284,82259,"Cluster_3366","FUN_023797",-0.256179460486932,0.67742588065585,0.998649612991003,164,-25.72,"2 21","257 280",19,"63.16%","89.47%","A. pulchra"
285,82260,"Cluster_3367","FUN_023797",-0.34368519934689,0.571180607864917,0.998649612991003,164,-25.39,"2 21","257 280",19,"63.16%","89.47%","A. pulchra"
286,82461,"Cluster_5900","FUN_023790",0.327493998257133,0.590600100815676,0.998649612991003,173,-22.7,"2 19","466 488",18,"88.89%","88.89%","A. pulchra"
287,83003,"Cluster_4220","FUN_041670",-0.963033219379839,0.0084845415358989,0.696512129680701,143,-20.77,"2 21","240 267",25,"60.00%","64.00%","A. pulchra"
288,83091,"Cluster_10228","FUN_041672",-0.184824376082694,0.766021035443728,0.998649612991003,159,-20.18,"2 19","337 360",19,"78.95%","84.21%","A. pulchra"
289,83130,"Cluster_10228","FUN_041673",-0.572075381706218,0.313564228154781,0.998649612991003,159,-20.18,"2 19","337 360",19,"78.95%","84.21%","A. pulchra"
290,83290,"Cluster_15316","FUN_041677",-0.763724217608439,0.132873400112929,0.998649612991003,174,-21.11,"2 20","30 52",19,"84.21%","89.47%","A. pulchra"
291,84334,"Cluster_5981","FUN_040101",-0.138388134024459,0.824362795132826,0.998649612991003,148,-20.16,"2 22","628 655",25,"60.00%","68.00%","A. pulchra"
