"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V1","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"518",518,"Cluster_10051","ptg000023l:3331828-3356385",153,-20.53,2,21,15480,15502,21,"71.43%","76.19%","FUN_029557",0.995551555051207,0.000355923108488488,0.402158450079016,"ptg000023l:3331828-3356385","Q8BFY9","Transportin-1 (Importin beta-2) (Karyopherin beta-2)","Mus musculus (Mouse)","protein import into nucleus [GO:0006606]","GO:0005634; GO:0005737; GO:0006606; GO:0008139; GO:0031267; GO:0061608"
"521",521,"Cluster_10051","ptg000023l:34914485-34921100",159,-21.77,2,21,2414,2437,21,"71.43%","76.19%","FUN_032682",0.97290904560828,0.00533086387440018,0.608342299863651,"ptg000023l:34914485-34921100","Q95SX7","Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)","Drosophila melanogaster (Fruit fly)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"536",536,"Cluster_10051","ptg000023l:42144159-42147394",155,-20.77,2,21,539,562,21,"66.67%","76.19%","FUN_033343",0.957174802989236,0.010569958294974,0.731785934783614,"ptg000023l:42144159-42147394","Q96AY4","Tetratricopeptide repeat protein 28 (TPR repeat protein 28) (TPR repeat-containing big gene cloned at Keio)","Homo sapiens (Human)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005737; GO:0005815; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301"
"541",541,"Cluster_10051","ptg000023l:44898830-44899876",156,-23.87,2,13,41,62,11,"90.91%","100.00%","FUN_033654",0.949326545430932,0.0135886319495017,0.776980128461315,NA,NA,NA,NA,NA,NA
"554",554,"Cluster_10051","ptg000024l:10891149-10969335",164,-22.8,2,21,24482,24501,19,"78.95%","89.47%","FUN_034727",0.956914300026385,0.0106661266299942,0.733580352911324,"ptg000024l:10891149-10969335","P10394","Retrovirus-related Pol polyprotein from transposon 412 [Includes: Protease (EC 3.4.23.-); Reverse transcriptase (EC 2.7.7.49); Endonuclease]","Drosophila melanogaster (Fruit fly)","DNA integration [GO:0015074]; proteolysis [GO:0006508]","GO:0003676; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575"
"557",557,"Cluster_10051","ptg000024l:1801980-1824221",154,-23.13,2,21,19260,19288,26,"69.23%","69.23%","FUN_033843",0.985432747417414,0.00210595497996595,0.545343267336266,"ptg000024l:1801980-1824221","Q6P6Z0","DNA damage-binding protein 1 (Damage-specific DNA-binding protein 1)","Xenopus laevis (African clawed frog)","DNA repair [GO:0006281]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; regulation of circadian rhythm [GO:0042752]; rhythmic process [GO:0048511]","GO:0003677; GO:0005634; GO:0005737; GO:0006281; GO:0016567; GO:0031464; GO:0031465; GO:0042752; GO:0043161; GO:0048511; GO:0080008"
"558",558,"Cluster_10051","ptg000024l:2412584-2424894",175,-26.98,2,16,11220,11241,14,"100.00%","100.00%","FUN_033896",0.916293063664052,0.0287042711439245,0.922979388371587,NA,NA,NA,NA,NA,NA
"559",559,"Cluster_10051","ptg000024l:3263829-3272869",162,-25.25,2,21,3524,3544,19,"68.42%","89.47%","FUN_033971",0.951540196254547,0.0127122972680056,0.766084851142397,NA,NA,NA,NA,NA,NA
"561",561,"Cluster_10051","ptg000024l:461611-471202",154,-20.64,2,21,4646,4666,19,"68.42%","78.95%","FUN_033691",0.96246517579357,0.00868010643458414,0.701368117984801,"ptg000024l:461611-471202","A7SMR1","Eukaryotic translation initiation factor 3 subunit D (eIF3d) (Eukaryotic translation initiation factor 3 subunit 7)","Nematostella vectensis (Starlet sea anemone)","cap-dependent translational initiation [GO:0002191]; formation of cytoplasmic translation initiation complex [GO:0001732]; translational initiation [GO:0006413]","GO:0001732; GO:0002191; GO:0003743; GO:0005852; GO:0006413; GO:0016282; GO:0033290; GO:0098808"
"569",569,"Cluster_10051","ptg000025l:10365922-10372456",165,-23.09,2,20,320,340,18,"77.78%","88.89%","FUN_035655",0.934726455681395,0.019821711701226,0.869096032347162,"ptg000025l:10365922-10372456","Q5F389","WW domain-containing oxidoreductase (EC 1.1.1.-)","Gallus gallus (Chicken)","cellular response to transforming growth factor beta stimulus [GO:0071560]; extrinsic apoptotic signaling pathway [GO:0097191]; intrinsic apoptotic signaling pathway by p53 class mediator [GO:0072332]; negative regulation of Wnt signaling pathway [GO:0030178]; osteoblast differentiation [GO:0001649]; positive regulation of extrinsic apoptotic signaling pathway in absence of ligand [GO:2001241]; positive regulation of transcription by RNA polymerase II [GO:0045944]; skeletal system morphogenesis [GO:0048705]; Wnt signaling pathway [GO:0016055]","GO:0001649; GO:0003713; GO:0005654; GO:0005739; GO:0005794; GO:0005829; GO:0005886; GO:0005902; GO:0016055; GO:0016491; GO:0019899; GO:0030178; GO:0045944; GO:0048705; GO:0071560; GO:0072332; GO:0090575; GO:0097191; GO:2001241"
"583",583,"Cluster_10051","ptg000025l:17807044-17832338",151,-22.73,2,12,25248,25269,10,"90.00%","100.00%","FUN_036335",0.948612745749992,0.0138752492266503,0.782282721521937,NA,NA,NA,NA,NA,NA
"590",590,"Cluster_10051","ptg000025l:3429661-3439018",176,-20.33,2,21,4190,4211,19,"78.95%","89.47%","FUN_035068",0.959872807839183,0.00959092658741825,0.717681557663573,NA,NA,NA,NA,NA,NA
"592",592,"Cluster_10051","ptg000025l:5657043-5671767",160,-22.74,2,19,7335,7358,19,"78.95%","84.21%","FUN_035253",0.996146713545927,0.000286965457292542,0.393371538720933,"ptg000025l:5657043-5671767","Q96DM1","PiggyBac transposable element-derived protein 4","Homo sapiens (Human)","",""
"593",593,"Cluster_10051","ptg000025l:6276631-6320742",155,-20.45,2,21,18887,18911,22,"63.64%","77.27%","FUN_035311",0.935399526836175,0.0195179281383017,0.866232166147763,"ptg000025l:6276631-6320742","P34457","Putative uncharacterized transposon-derived protein F54H12.3","Caenorhabditis elegans","DNA integration [GO:0015074]","GO:0003676; GO:0015074"
"596",596,"Cluster_10051","ptg000025l:8597823-8619909",157,-20.57,2,20,21070,21090,18,"72.22%","83.33%","FUN_035524",0.913297413449107,0.0302448652117948,0.922979388371587,NA,NA,NA,NA,NA,NA
"601",601,"Cluster_10051","ptg000026l:10530726-10543554",159,-21.25,2,21,601,624,21,"66.67%","80.95%","FUN_037444",0.976958160494132,0.00418410740270778,0.551545101029072,"ptg000026l:10530726-10543554","Q7Z4S6","Kinesin-like protein KIF21A (Kinesin-like protein KIF2) (Renal carcinoma antigen NY-REN-62)","Homo sapiens (Human)","microtubule-based movement [GO:0007018]","GO:0003777; GO:0005524; GO:0005829; GO:0005871; GO:0005874; GO:0005886; GO:0007018; GO:0008017; GO:0016887; GO:0030424; GO:0030425; GO:0071532"
"602",602,"Cluster_10051","ptg000026l:11257254-11287365",166,-22.58,2,21,29924,29944,19,"78.95%","84.21%","FUN_037510",0.942719695982251,0.0163145372794159,0.832808616730035,NA,NA,NA,NA,NA,NA
"608",608,"Cluster_10051","ptg000026l:12475782-12496455",159,-20.59,2,19,145,164,17,"82.35%","82.35%","FUN_037695",0.92866319443109,0.0226256873309053,0.903137657426035,"ptg000026l:12475782-12496455","Q5XXP2","Melanopsin (Opsin-4)","Phodopus sungorus (Striped hairy-footed hamster) (Djungarian hamster)","hyaloid vascular plexus regression [GO:1990384]; optokinetic behavior [GO:0007634]; phototransduction [GO:0007602]; regulation of circadian rhythm [GO:0042752]; rhythmic process [GO:0048511]; visual perception [GO:0007601]","GO:0005502; GO:0005886; GO:0007601; GO:0007602; GO:0007634; GO:0008020; GO:0016020; GO:0030424; GO:0030425; GO:0042752; GO:0043204; GO:0048511; GO:1990384"
"609",609,"Cluster_10051","ptg000026l:12475782-12496455",159,-20.59,2,19,15727,15746,17,"82.35%","82.35%","FUN_037695",0.92866319443109,0.0226256873309053,0.903137657426035,"ptg000026l:12475782-12496455","Q5XXP2","Melanopsin (Opsin-4)","Phodopus sungorus (Striped hairy-footed hamster) (Djungarian hamster)","hyaloid vascular plexus regression [GO:1990384]; optokinetic behavior [GO:0007634]; phototransduction [GO:0007602]; regulation of circadian rhythm [GO:0042752]; rhythmic process [GO:0048511]; visual perception [GO:0007601]","GO:0005502; GO:0005886; GO:0007601; GO:0007602; GO:0007634; GO:0008020; GO:0016020; GO:0030424; GO:0030425; GO:0042752; GO:0043204; GO:0048511; GO:1990384"
"616",616,"Cluster_10051","ptg000026l:2959258-3012761",160,-21.44,2,21,664,685,19,"73.68%","73.68%","FUN_036878",0.989950814252193,0.00120746468811392,0.545343267336266,NA,NA,NA,NA,NA,NA
"643",643,"Cluster_10051","ptg000027l:3723271-3734454",155,-22.08,2,21,2233,2255,20,"65.00%","80.00%","FUN_038204",0.918230746531604,0.0277216556724792,0.914635819121715,NA,NA,NA,NA,NA,NA
"644",644,"Cluster_10051","ptg000027l:5103305-5214011",155,-22,2,20,95508,95526,18,"72.22%","83.33%","FUN_038277",0.969180567031551,0.0064647670185131,0.656285976633563,"ptg000027l:5103305-5214011","Q29116","Tenascin (TN) (Cytotactin) (GMEM) (GP 150-225) (Glioma-associated-extracellular matrix antigen) (Hexabrachion) (JI) (Myotendinous antigen) (Neuronectin) (P230) (Tenascin-C) (TN-C)","Sus scrofa (Pig)","cell adhesion [GO:0007155]","GO:0005102; GO:0005615; GO:0007155; GO:0062023"
"692",692,"Cluster_10051","ptg000035l:6000519-6007099",164,-22.47,2,21,2373,2394,19,"68.42%","84.21%","FUN_041624",0.986126231746681,0.00195758058584625,0.545343267336266,NA,NA,NA,NA,NA,NA
"694",694,"Cluster_10051","ptg000035l:6688298-6695525",167,-20.22,2,21,4523,4545,20,"80.00%","80.00%","FUN_041703",-0.953485301033705,0.0119581943686769,0.766009472364912,"ptg000035l:6688298-6695525","O08730","Glycogenin-1 (GN-1) (GN1) (EC 2.4.1.186)","Rattus norvegicus (Rat)","glycogen biosynthetic process [GO:0005978]","GO:0005536; GO:0005978; GO:0008466; GO:0016757; GO:0030145; GO:0042803; GO:0102751"
"699",699,"Cluster_10051","ptg000035l:9934636-9939444",161,-21.5,2,19,1950,1973,19,"78.95%","78.95%","FUN_042031",0.930663216199799,0.021687535876133,0.891521993634281,NA,NA,NA,NA,NA,NA
"700",700,"Cluster_10051","ptg000036l:1091534-1132065",167,-21.41,2,20,28286,28307,18,"72.22%","88.89%","FUN_042136",0.902092525016977,0.0362305175072668,0.962357739321439,NA,NA,NA,NA,NA,NA
"713",713,"Cluster_10051","ptg000047l:6347306-6354473",163,-20.16,2,21,4834,4856,20,"75.00%","80.00%","FUN_043281",0.901261216429108,0.0366882041481045,0.96546924320845,NA,NA,NA,NA,NA,NA
"725",725,"Cluster_10057","ntLink_6:16916632-16927009",157,-22.07,2,19,10010,10032,18,"77.78%","77.78%","FUN_001846",0.947727336417352,0.0142334748813823,0.788219867436651,"ntLink_6:16916632-16927009","Q28001","Sodium-dependent neutral amino acid transporter SLC6A17 (Sodium-dependent neurotransmitter transporter NTT4) (Solute carrier family 6 member 17)","Bos taurus (Bovine)","alanine transport [GO:0032328]; glycine transport [GO:0015816]; leucine transport [GO:0015820]; neurotransmitter transport [GO:0006836]; neutral amino acid transport [GO:0015804]; proline transport [GO:0015824]; sodium ion transmembrane transport [GO:0035725]","GO:0006836; GO:0008021; GO:0015293; GO:0015804; GO:0015816; GO:0015820; GO:0015824; GO:0016020; GO:0030672; GO:0032328; GO:0035725; GO:0042995; GO:0098794"
"726",726,"Cluster_10057","ntLink_6:17232705-17239314",156,-21.19,2,13,823,844,11,"90.91%","100.00%","FUN_001874",-0.96751705886406,0.00699341695630629,0.677079544727381,NA,NA,NA,NA,NA,NA
"771",771,"Cluster_10057","ntLink_8:151747-157357",150,-20.13,2,11,229,250,9,"100.00%","100.00%","FUN_002335",0.979075871194958,0.00362190571765341,0.545343267336266,"ntLink_8:151747-157357","Q80XJ3","Tetratricopeptide repeat protein 28 (TPR repeat protein 28)","Mus musculus (Mouse)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023"
"818",818,"Cluster_10057","ntLink_8:31324389-31340900",158,-22.75,2,17,759,779,15,"80.00%","93.33%","FUN_005122",0.886331902951366,0.0452110789515792,0.96546924320845,NA,NA,NA,NA,NA,NA
"838",838,"Cluster_10057","ntLink_8:6429580-6439921",165,-21.5,2,14,8127,8148,12,"100.00%","100.00%","FUN_002808",0.883404009813443,0.0469476822386478,0.96546924320845,NA,NA,NA,NA,NA,NA
"892",892,"Cluster_10057","ptg000002l:14103065-14106618",162,-20.13,2,21,2097,2117,19,"78.95%","78.95%","FUN_008658",0.917980432316723,0.0278479718491357,0.915973914235934,NA,NA,NA,NA,NA,NA
"894",894,"Cluster_10057","ptg000002l:14955535-14986317",156,-20.23,2,19,21911,21931,17,"76.47%","82.35%","FUN_008735",0.95093719891134,0.01294911686583,0.766084851142397,"ptg000002l:14955535-14986317","Q80TR8","DDB1- and CUL4-associated factor 1 (Serine/threonine-protein kinase VPRBP) (EC 2.7.11.1)","Mus musculus (Mouse)","B cell differentiation [GO:0030183]; cell competition in a multicellular organism [GO:0035212]; chromatin organization [GO:0006325]; negative regulation of transcription by RNA polymerase II [GO:0000122]; phosphorylation [GO:0016310]; post-translational protein modification [GO:0043687]; protein ubiquitination [GO:0016567]; V(D)J recombination [GO:0033151]","GO:0000122; GO:0001650; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0006325; GO:0008180; GO:0016310; GO:0016567; GO:0030183; GO:0030331; GO:0033151; GO:0035212; GO:0043687; GO:0080008; GO:0106310; GO:1990244"
"960",960,"Cluster_10057","ptg000007l:1274367-1290173",151,-21.96,2,21,4593,4617,22,"68.18%","68.18%","FUN_010661",0.897453199258795,0.0388080120076942,0.96546924320845,NA,NA,NA,NA,NA,NA
"1054",1054,"Cluster_10057","ptg000008l:85989-86848",142,-20.21,2,19,99,120,17,"58.82%","70.59%","FUN_011675",0.95258566035736,0.0123051048875634,0.766084851142397,NA,NA,NA,NA,NA,NA
"1058",1058,"Cluster_10057","ptg000008l:8864578-8875579",172,-23.08,2,20,7038,7057,18,"88.89%","88.89%","FUN_012429",0.894811206372965,0.0403008520433012,0.96546924320845,NA,NA,NA,NA,NA,NA
"1078",1078,"Cluster_10057","ptg000009l:1596736-1606320",158,-21.1,2,21,3063,3083,19,"73.68%","78.95%","FUN_014617",0.885040156871754,0.0459746878255716,0.96546924320845,"ptg000009l:1596736-1606320","Q96F81","Protein dispatched homolog 1","Homo sapiens (Human)","determination of left/right symmetry [GO:0007368]; diaphragm development [GO:0060539]; dorsal/ventral pattern formation [GO:0009953]; embryonic pattern specification [GO:0009880]; patched ligand maturation [GO:0007225]; peptide transport [GO:0015833]; protein homotrimerization [GO:0070207]; regulation of protein secretion [GO:0050708]; smoothened signaling pathway [GO:0007224]; transmembrane transport [GO:0055085]","GO:0007224; GO:0007225; GO:0007368; GO:0009880; GO:0009953; GO:0015833; GO:0016020; GO:0016323; GO:0022857; GO:0050708; GO:0055085; GO:0060539; GO:0070207; GO:1904680"
"1094",1094,"Cluster_10057","ptg000009l:590366-593995",174,-21.77,2,19,459,480,17,"88.24%","88.24%","FUN_014485",0.906821637336281,0.0336621192300892,0.946228538691854,NA,NA,NA,NA,NA,NA
"1132",1132,"Cluster_10057","ptg000011l:3734120-3756357",163,-23.54,2,21,6838,6861,21,"76.19%","76.19%","FUN_016489",0.9477771157891,0.0142132558532814,0.787724859479774,NA,NA,NA,NA,NA,NA
"1135",1135,"Cluster_10057","ptg000011l:5653147-5665199",142,-21.27,2,20,8574,8599,22,"59.09%","68.18%","FUN_016636",0.945270426334585,0.0152429551128077,0.811586127091161,"ptg000011l:5653147-5665199","O46680","TGF-beta receptor type-1 (TGFR-1) (EC 2.7.11.30) (TGF-beta type I receptor) (Transforming growth factor-beta receptor type I) (TGF-beta receptor type I) (TbetaR-I)","Bos taurus (Bovine)","activin receptor signaling pathway [GO:0032924]; angiogenesis involved in coronary vascular morphogenesis [GO:0060978]; anterior/posterior pattern specification [GO:0009952]; apoptotic process [GO:0006915]; blastocyst development [GO:0001824]; cardiac epithelial to mesenchymal transition [GO:0060317]; cellular response to growth factor stimulus [GO:0071363]; cellular response to transforming growth factor beta stimulus [GO:0071560]; collagen fibril organization [GO:0030199]; coronary artery morphogenesis [GO:0060982]; embryonic cranial skeleton morphogenesis [GO:0048701]; endothelial cell activation [GO:0042118]; endothelial cell migration [GO:0043542]; endothelial cell proliferation [GO:0001935]; epicardium morphogenesis [GO:1905223]; filopodium assembly [GO:0046847]; germ cell migration [GO:0008354]; heart development [GO:0007507]; intracellular signal transduction [GO:0035556]; kidney development [GO:0001822]; lens development in camera-type eye [GO:0002088]; male gonad development [GO:0008584]; mesenchymal cell differentiation [GO:0048762]; negative regulation of chondrocyte differentiation [GO:0032331]; negative regulation of endothelial cell proliferation [GO:0001937]; negative regulation of extrinsic apoptotic signaling pathway [GO:2001237]; nervous system development [GO:0007399]; neuron fate commitment [GO:0048663]; parathyroid gland development [GO:0060017]; pathway-restricted SMAD protein phosphorylation [GO:0060389]; peptidyl-serine phosphorylation [GO:0018105]; peptidyl-threonine phosphorylation [GO:0018107]; pharyngeal system development [GO:0060037]; positive regulation of apoptotic signaling pathway [GO:2001235]; positive regulation of cell growth [GO:0030307]; positive regulation of cell migration [GO:0030335]; positive regulation of DNA-templated transcription [GO:0045893]; positive regulation of endothelial cell proliferation [GO:0001938]; positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation [GO:1905007]; positive regulation of filopodium assembly [GO:0051491]; positive regulation of gene expression [GO:0010628]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of pathway-restricted SMAD protein phosphorylation [GO:0010862]; positive regulation of protein kinase B signaling [GO:0051897]; positive regulation of SMAD protein signal transduction [GO:0060391]; positive regulation of stress fiber assembly [GO:0051496]; positive regulation of tight junction disassembly [GO:1905075]; post-embryonic development [GO:0009791]; protein phosphorylation [GO:0006468]; regulation of cardiac muscle cell proliferation [GO:0060043]; regulation of epithelial to mesenchymal transition [GO:0010717]; regulation of gene expression [GO:0010468]; regulation of protein binding [GO:0043393]; regulation of protein ubiquitination [GO:0031396]; response to cholesterol [GO:0070723]; roof of mouth development [GO:0060021]; thymus development [GO:0048538]; transforming growth factor beta receptor signaling pathway [GO:0007179]; ventricular compact myocardium morphogenesis [GO:0003223]; ventricular septum morphogenesis [GO:0060412]; ventricular trabecula myocardium morphogenesis [GO:0003222]","GO:0001822; GO:0001824; GO:0001935; GO:0001937; GO:0001938; GO:0002088; GO:0003222; GO:0003223; GO:0004674; GO:0005025; GO:0005114; GO:0005524; GO:0005634; GO:0005768; GO:0005886; GO:0005923; GO:0006468; GO:0006915; GO:0007179; GO:0007399; GO:0007507; GO:0008354; GO:0008584; GO:0009791; GO:0009952; GO:0009986; GO:0010468; GO:0010628; GO:0010717; GO:0010862; GO:0016020; GO:0016361; GO:0018105; GO:0018107; GO:0030199; GO:0030307; GO:0030335; GO:0031396; GO:0032331; GO:0032924; GO:0035556; GO:0042118; GO:0043235; GO:0043393; GO:0043410; GO:0043542; GO:0045121; GO:0045893; GO:0046332; GO:0046847; GO:0046872; GO:0048179; GO:0048185; GO:0048538; GO:0048663; GO:0048701; GO:0048762; GO:0050431; GO:0051491; GO:0051496; GO:0051897; GO:0060017; GO:0060021; GO:0060037; GO:0060043; GO:0060317; GO:0060389; GO:0060391; GO:0060412; GO:0060978; GO:0060982; GO:0070021; GO:0070411; GO:0070723; GO:0071363; GO:0071560; GO:1905007; GO:1905075; GO:1905223; GO:2001235; GO:2001237"
