Orthogroup	Apulchra-genome.pep	Pocillopora_meandrina_HIv1.genes.pep	Porites_evermanni_v1.annot.pep
OG0023940	FUN_005273-T1		
OG0023941	FUN_005296-T1		
OG0023942	FUN_005298-T1		
OG0023943	FUN_005309-T1		
OG0023944	FUN_005314-T1		
OG0023945	FUN_005325-T1		
OG0023946	FUN_005326-T1		
OG0023947	FUN_005328-T1		
OG0023948	FUN_005332-T1		
OG0023949	FUN_005335-T2		
OG0023950	FUN_005335-T3		
OG0023951	FUN_005342-T1		
OG0023952	FUN_005343-T1		
OG0023953	FUN_005344-T1		
OG0023954	FUN_005346-T1		
OG0023955	FUN_005355-T2		
OG0023956	FUN_005355-T3		
OG0023957	FUN_005362-T2		
OG0023958	FUN_005368-T1		
OG0023959	FUN_005369-T2		
OG0023960	FUN_005372-T1		
OG0023961	FUN_005380-T1		
OG0023962	FUN_005394-T1		
OG0023963	FUN_005401-T1		
OG0023964	FUN_005403-T1		
OG0023965	FUN_005421-T1		
OG0023966	FUN_005422-T1		
OG0023967	FUN_005426-T1		
OG0023968	FUN_005427-T1		
OG0023969	FUN_005428-T1		
OG0023970	FUN_005429-T1		
OG0023971	FUN_005431-T1		
OG0023972	FUN_005432-T1		
OG0023973	FUN_005435-T1		
OG0023974	FUN_005436-T1		
OG0023975	FUN_005437-T1		
OG0023976	FUN_005449-T1		
OG0023977	FUN_005450-T1		
OG0023978	FUN_005471-T1		
OG0023979	FUN_005484-T1		
OG0023980	FUN_005502-T1		
OG0023981	FUN_005503-T1		
OG0023982	FUN_005504-T1		
OG0023983	FUN_005506-T1		
OG0023984	FUN_005507-T1		
OG0023985	FUN_005519-T1		
OG0023986	FUN_005542-T1		
OG0023987	FUN_005543-T1		
OG0023988	FUN_005553-T1		
OG0023989	FUN_005567-T1		
OG0023990	FUN_005568-T1		
OG0023991	FUN_005705-T1		
OG0023992	FUN_005706-T1		
OG0023993	FUN_005712-T1		
OG0023994	FUN_005714-T1		
OG0023995	FUN_005717-T1		
OG0023996	FUN_005719-T1		
OG0023997	FUN_005733-T1		
OG0023998	FUN_005750-T1		
OG0023999	FUN_005753-T2		
OG0024000	FUN_005769-T1		
OG0024001	FUN_005770-T1		
OG0024002	FUN_005772-T1		
OG0024003	FUN_005776-T1		
OG0024004	FUN_005788-T1		
OG0024005	FUN_005789-T1		
OG0024006	FUN_005800-T1		
OG0024007	FUN_005801-T1		
OG0024008	FUN_005803-T1		
OG0024009	FUN_005804-T1		
OG0024010	FUN_005806-T1		
OG0024011	FUN_005808-T2		
OG0024012	FUN_005809-T1		
OG0024013	FUN_005825-T1		
OG0024014	FUN_005829-T1		
OG0024015	FUN_005831-T1		
OG0024016	FUN_005835-T1		
OG0024017	FUN_005838-T1		
OG0024018	FUN_005839-T1		
OG0024019	FUN_005842-T1		
OG0024020	FUN_005843-T1		
OG0024021	FUN_005844-T1		
OG0024022	FUN_005851-T1		
OG0024023	FUN_005853-T1		
OG0024024	FUN_005859-T1		
OG0024025	FUN_005866-T1		
OG0024026	FUN_005871-T1		
OG0024027	FUN_005872-T1		
OG0024028	FUN_005879-T1		
OG0024029	FUN_005895-T1		
OG0024030	FUN_005898-T1		
OG0024031	FUN_005900-T1		
OG0024032	FUN_005913-T2		
OG0024033	FUN_005915-T2		
OG0024034	FUN_005915-T3		
OG0024035	FUN_005915-T4		
OG0024036	FUN_005918-T1		
OG0024037	FUN_005923-T1		
OG0024038	FUN_005929-T1		
OG0024039	FUN_005930-T1		
OG0024040	FUN_005933-T1		
OG0024041	FUN_005937-T1		
OG0024042	FUN_005955-T1		
OG0024043	FUN_005969-T1		
OG0024044	FUN_005971-T1		
OG0024045	FUN_005978-T1		
OG0024046	FUN_005981-T1		
OG0024047	FUN_005983-T1		
OG0024048	FUN_005988-T1		
OG0024049	FUN_006023-T1		
OG0024050	FUN_006078-T1		
OG0024051	FUN_006105-T1		
OG0024052	FUN_006107-T1		
OG0024053	FUN_006115-T1		
OG0024054	FUN_006127-T1		
OG0024055	FUN_006128-T1		
OG0024056	FUN_006146-T1		
OG0024057	FUN_006159-T1		
OG0024058	FUN_006170-T1		
OG0024059	FUN_006189-T1		
OG0024060	FUN_006198-T1		
OG0024061	FUN_006201-T1		
OG0024062	FUN_006204-T1		
OG0024063	FUN_006214-T1		
OG0024064	FUN_006217-T1		
OG0024065	FUN_006219-T1		
OG0024066	FUN_006228-T2		
OG0024067	FUN_006231-T1		
OG0024068	FUN_006232-T1		
OG0024069	FUN_006233-T1		
OG0024070	FUN_006234-T1		
OG0024071	FUN_006241-T1		
OG0024072	FUN_006247-T1		
OG0024073	FUN_006248-T2		
OG0024074	FUN_006258-T1		
OG0024075	FUN_006272-T1		
OG0024076	FUN_006337-T1		
OG0024077	FUN_006349-T1		
OG0024078	FUN_006357-T1		
OG0024079	FUN_006370-T1		
OG0024080	FUN_006371-T1		
OG0024081	FUN_006373-T1		
OG0024082	FUN_006385-T1		
OG0024083	FUN_006395-T1		
OG0024084	FUN_006420-T1		
OG0024085	FUN_006430-T1		
OG0024086	FUN_006433-T1		
OG0024087	FUN_006478-T1		
OG0024088	FUN_006493-T1		
OG0024089	FUN_006501-T1		
OG0024090	FUN_006505-T1		
OG0024091	FUN_006512-T1		
OG0024092	FUN_006525-T1		
OG0024093	FUN_006535-T1		
OG0024094	FUN_006545-T1		
OG0024095	FUN_006558-T1		
OG0024096	FUN_006570-T1		
OG0024097	FUN_006579-T1		
OG0024098	FUN_006583-T1		
OG0024099	FUN_006603-T1		
OG0024100	FUN_006609-T1		
OG0024101	FUN_006613-T1		
OG0024102	FUN_006620-T1		
OG0024103	FUN_006623-T1		
OG0024104	FUN_006626-T1		
OG0024105	FUN_006628-T1		
OG0024106	FUN_006632-T2		
OG0024107	FUN_006633-T1		
OG0024108	FUN_006641-T1		
OG0024109	FUN_006647-T1		
OG0024110	FUN_006650-T2		
OG0024111	FUN_006653-T1		
OG0024112	FUN_006666-T1		
OG0024113	FUN_006669-T1		
OG0024114	FUN_006674-T1		
OG0024115	FUN_006703-T1		
OG0024116	FUN_006705-T1		
OG0024117	FUN_006722-T1		
OG0024118	FUN_006734-T2		
OG0024119	FUN_006736-T1		
OG0024120	FUN_006739-T1		
OG0024121	FUN_006745-T1		
OG0024122	FUN_006747-T1		
OG0024123	FUN_006752-T1		
OG0024124	FUN_006753-T1		
OG0024125	FUN_006757-T1		
OG0024126	FUN_006762-T1		
OG0024127	FUN_006763-T1		
OG0024128	FUN_006770-T1		
OG0024129	FUN_006775-T1		
OG0024130	FUN_006779-T1		
OG0024131	FUN_006782-T1		
OG0024132	FUN_006783-T1		
OG0024133	FUN_006789-T1		
OG0024134	FUN_006792-T1		
OG0024135	FUN_006800-T1		
OG0024136	FUN_006801-T2		
OG0024137	FUN_006803-T1		
OG0024138	FUN_006831-T1		
OG0024139	FUN_006836-T1		
OG0024140	FUN_006841-T1		
OG0024141	FUN_006845-T2		
OG0024142	FUN_006851-T1		
OG0024143	FUN_006856-T2		
OG0024144	FUN_006862-T1		
OG0024145	FUN_006870-T1		
OG0024146	FUN_006878-T1		
OG0024147	FUN_006927-T2		
OG0024148	FUN_006932-T1		
OG0024149	FUN_006936-T1		
OG0024150	FUN_006946-T1		
OG0024151	FUN_006947-T1		
OG0024152	FUN_006957-T1		
OG0024153	FUN_006958-T1		
OG0024154	FUN_006965-T1		
OG0024155	FUN_006968-T1		
OG0024156	FUN_007002-T1		
OG0024157	FUN_007012-T1		
OG0024158	FUN_007017-T1		
OG0024159	FUN_007021-T1		
OG0024160	FUN_007032-T1		
OG0024161	FUN_007052-T1		
OG0024162	FUN_007058-T1		
OG0024163	FUN_007070-T1		
OG0024164	FUN_007073-T2		
OG0024165	FUN_007079-T1		
OG0024166	FUN_007082-T1		
OG0024167	FUN_007083-T1		
OG0024168	FUN_007097-T1		
OG0024169	FUN_007110-T1		
OG0024170	FUN_007113-T1		
OG0024171	FUN_007114-T1		
OG0024172	FUN_007123-T1		
OG0024173	FUN_007127-T1		
OG0024174	FUN_007138-T1		
OG0024175	FUN_007142-T1		
OG0024176	FUN_007147-T2		
OG0024177	FUN_007148-T1		
OG0024178	FUN_007165-T1		
OG0024179	FUN_007167-T1		
OG0024180	FUN_007182-T2		
OG0024181	FUN_007184-T2		
OG0024182	FUN_007214-T1		
OG0024183	FUN_007216-T1		
OG0024184	FUN_007218-T1		
OG0024185	FUN_007226-T1		
OG0024186	FUN_007228-T1		
OG0024187	FUN_007237-T1		
OG0024188	FUN_007239-T1		
OG0024189	FUN_007240-T1		
OG0024190	FUN_007241-T1		
OG0024191	FUN_007242-T1		
OG0024192	FUN_007243-T1		
OG0024193	FUN_007244-T1		
OG0024194	FUN_007264-T1		
OG0024195	FUN_007265-T1		
OG0024196	FUN_007267-T1		
OG0024197	FUN_007275-T1		
OG0024198	FUN_007287-T1		
OG0024199	FUN_007300-T1		
OG0024200	FUN_007306-T1		
OG0024201	FUN_007321-T1		
OG0024202	FUN_007322-T1		
OG0024203	FUN_007336-T1		
OG0024204	FUN_007585-T1		
OG0024205	FUN_007589-T1		
OG0024206	FUN_007591-T1		
OG0024207	FUN_007593-T1		
OG0024208	FUN_007598-T1		
OG0024209	FUN_007609-T1		
OG0024210	FUN_007611-T1		
OG0024211	FUN_007617-T1		
OG0024212	FUN_007624-T1		
OG0024213	FUN_007629-T1		
OG0024214	FUN_007630-T1		
OG0024215	FUN_007631-T1		
OG0024216	FUN_007632-T1		
OG0024217	FUN_007634-T1		
OG0024218	FUN_007637-T1		
OG0024219	FUN_007640-T1		
OG0024220	FUN_007648-T1		
OG0024221	FUN_007649-T1		
OG0024222	FUN_007653-T1		
OG0024223	FUN_007656-T1		
OG0024224	FUN_007657-T1		
OG0024225	FUN_007658-T1		
OG0024226	FUN_007659-T1		
OG0024227	FUN_007661-T1		
OG0024228	FUN_007662-T1		
OG0024229	FUN_007663-T1		
OG0024230	FUN_007665-T1		
OG0024231	FUN_007667-T1		
OG0024232	FUN_007675-T1		
OG0024233	FUN_007679-T1		
OG0024234	FUN_007685-T1		
OG0024235	FUN_007686-T1		
OG0024236	FUN_007703-T1		
OG0024237	FUN_007704-T1		
OG0024238	FUN_007720-T1		
OG0024239	FUN_007732-T1		
OG0024240	FUN_007769-T1		
OG0024241	FUN_007770-T1		
OG0024242	FUN_007779-T1		
OG0024243	FUN_007782-T1		
OG0024244	FUN_007793-T1		
OG0024245	FUN_007794-T1		
OG0024246	FUN_007796-T1		
OG0024247	FUN_007803-T1		
OG0024248	FUN_007803-T3		
OG0024249	FUN_007811-T1		
OG0024250	FUN_007813-T2		
OG0024251	FUN_007816-T1		
OG0024252	FUN_007835-T1		
OG0024253	FUN_007838-T2		
OG0024254	FUN_007847-T1		
OG0024255	FUN_007867-T1		
OG0024256	FUN_007886-T1		
OG0024257	FUN_007899-T1		
OG0024258	FUN_007916-T1		
OG0024259	FUN_007924-T1		
OG0024260	FUN_007933-T1		
OG0024261	FUN_007952-T1		
OG0024262	FUN_007955-T2		
OG0024263	FUN_007956-T1		
OG0024264	FUN_007958-T1		
OG0024265	FUN_007959-T1		
OG0024266	FUN_007962-T1		
OG0024267	FUN_007970-T1		
OG0024268	FUN_007974-T1		
OG0024269	FUN_007975-T1		
OG0024270	FUN_007986-T1		
OG0024271	FUN_007987-T1		
OG0024272	FUN_007990-T2		
OG0024273	FUN_007996-T1		
OG0024274	FUN_008004-T1		
OG0024275	FUN_008027-T2		
OG0024276	FUN_008034-T1		
OG0024277	FUN_008044-T1		
OG0024278	FUN_008064-T1		
OG0024279	FUN_008080-T1		
OG0024280	FUN_008108-T2		
OG0024281	FUN_008118-T1		
OG0024282	FUN_008130-T1		
OG0024283	FUN_008136-T1		
OG0024284	FUN_008153-T1		
OG0024285	FUN_008175-T1		
OG0024286	FUN_008183-T2		
OG0024287	FUN_008184-T1		
OG0024288	FUN_008189-T1		
OG0024289	FUN_008208-T1		
OG0024290	FUN_008217-T1		
OG0024291	FUN_008220-T1		
OG0024292	FUN_008223-T2		
OG0024293	FUN_008224-T1		
OG0024294	FUN_008225-T1		
OG0024295	FUN_008226-T1		
OG0024296	FUN_008227-T1		
OG0024297	FUN_008241-T1		
OG0024298	FUN_008252-T1		
OG0024299	FUN_008271-T1		
OG0024300	FUN_008273-T2		
OG0024301	FUN_008276-T2		
OG0024302	FUN_008294-T2		
OG0024303	FUN_008297-T1		
OG0024304	FUN_008300-T1		
OG0024305	FUN_008311-T1		
OG0024306	FUN_008313-T5		
OG0024307	FUN_008323-T1		
OG0024308	FUN_008334-T1		
OG0024309	FUN_008374-T1		
OG0024310	FUN_008385-T1		
OG0024311	FUN_008386-T1		
OG0024312	FUN_008406-T1		
OG0024313	FUN_008407-T1		
OG0024314	FUN_008410-T1		
OG0024315	FUN_008419-T1		
OG0024316	FUN_008420-T1		
OG0024317	FUN_008423-T1		
OG0024318	FUN_008427-T2		
OG0024319	FUN_008431-T1		
OG0024320	FUN_008432-T1		
OG0024321	FUN_008433-T1		
OG0024322	FUN_008434-T1		
OG0024323	FUN_008457-T1		
OG0024324	FUN_008462-T1		
OG0024325	FUN_008471-T1		
OG0024326	FUN_008475-T1		
OG0024327	FUN_008482-T1		
OG0024328	FUN_008488-T1		
OG0024329	FUN_008491-T1		
OG0024330	FUN_008492-T1		
OG0024331	FUN_008493-T2		
OG0024332	FUN_008495-T1		
OG0024333	FUN_008500-T1		
OG0024334	FUN_008501-T1		
OG0024335	FUN_008502-T1		
OG0024336	FUN_008506-T1		
OG0024337	FUN_008508-T1		
OG0024338	FUN_008510-T1		
OG0024339	FUN_008511-T1		
OG0024340	FUN_008527-T1		
OG0024341	FUN_008532-T1		
OG0024342	FUN_008541-T2		
OG0024343	FUN_008542-T2		
OG0024344	FUN_008545-T2		
OG0024345	FUN_008550-T1		
OG0024346	FUN_008552-T1		
OG0024347	FUN_008555-T1		
OG0024348	FUN_008556-T1		
OG0024349	FUN_008571-T1		
OG0024350	FUN_008575-T1		
OG0024351	FUN_008596-T1		
OG0024352	FUN_008597-T1		
OG0024353	FUN_008600-T1		
OG0024354	FUN_008601-T1		
OG0024355	FUN_008602-T1		
OG0024356	FUN_008603-T1		
OG0024357	FUN_008604-T1		
OG0024358	FUN_008608-T1		
OG0024359	FUN_008622-T1		
OG0024360	FUN_008623-T1		
OG0024361	FUN_008624-T1		
OG0024362	FUN_008626-T1		
OG0024363	FUN_008627-T1		
OG0024364	FUN_008643-T1		
OG0024365	FUN_008666-T1		
OG0024366	FUN_008701-T2		
OG0024367	FUN_008715-T1		
OG0024368	FUN_008718-T2		
OG0024369	FUN_008730-T1		
OG0024370	FUN_008732-T1		
OG0024371	FUN_008735-T1		
OG0024372	FUN_008743-T1		
OG0024373	FUN_008746-T1		
OG0024374	FUN_008756-T1		
OG0024375	FUN_008767-T1		
OG0024376	FUN_008770-T1		
OG0024377	FUN_008773-T1		
OG0024378	FUN_008792-T1		
OG0024379	FUN_008803-T1		
OG0024380	FUN_008804-T1		
OG0024381	FUN_008859-T1		
OG0024382	FUN_008867-T1		
OG0024383	FUN_008876-T2		
OG0024384	FUN_008889-T1		
OG0024385	FUN_008894-T1		
OG0024386	FUN_008897-T1		
OG0024387	FUN_008910-T1		
OG0024388	FUN_008932-T1		
OG0024389	FUN_008941-T1		
OG0024390	FUN_008950-T2		
OG0024391	FUN_008953-T2		
OG0024392	FUN_008970-T1		
OG0024393	FUN_008991-T2		
OG0024394	FUN_008991-T3		
OG0024395	FUN_008999-T1		
OG0024396	FUN_009002-T1		
OG0024397	FUN_009004-T1		
OG0024398	FUN_009012-T1		
OG0024399	FUN_009015-T1		
OG0024400	FUN_009018-T1		
OG0024401	FUN_009021-T2		
OG0024402	FUN_009024-T1		
OG0024403	FUN_009027-T1		
OG0024404	FUN_009029-T1		
OG0024405	FUN_009034-T1		
OG0024406	FUN_009059-T1		
OG0024407	FUN_009085-T1		
OG0024408	FUN_009091-T1		
OG0024409	FUN_009118-T1		
OG0024410	FUN_009122-T1		
OG0024411	FUN_009134-T1		
OG0024412	FUN_009135-T1		
OG0024413	FUN_009147-T1		
OG0024414	FUN_009156-T1		
OG0024415	FUN_009165-T1		
OG0024416	FUN_009168-T1		
OG0024417	FUN_009191-T1		
OG0024418	FUN_009201-T1		
OG0024419	FUN_009204-T1		
OG0024420	FUN_009235-T1		
OG0024421	FUN_009282-T1		
OG0024422	FUN_009291-T1		
OG0024423	FUN_009303-T1		
OG0024424	FUN_009305-T1		
OG0024425	FUN_009308-T2		
OG0024426	FUN_009309-T1		
OG0024427	FUN_009317-T1		
OG0024428	FUN_009343-T1		
OG0024429	FUN_009360-T1		
OG0024430	FUN_009385-T1		
OG0024431	FUN_009389-T1		
OG0024432	FUN_009390-T1		
OG0024433	FUN_009391-T1		
OG0024434	FUN_009392-T1		
OG0024435	FUN_009407-T1		
OG0024436	FUN_009408-T1		
OG0024437	FUN_009409-T1		
OG0024438	FUN_009415-T1		
OG0024439	FUN_009416-T1		
OG0024440	FUN_009418-T1		
OG0024441	FUN_009419-T1		
OG0024442	FUN_009420-T1		
OG0024443	FUN_009431-T1		
OG0024444	FUN_009435-T1		
OG0024445	FUN_009437-T1		
OG0024446	FUN_009440-T2		
OG0024447	FUN_009440-T3		
OG0024448	FUN_009442-T2		
OG0024449	FUN_009443-T1		
OG0024450	FUN_009444-T1		
OG0024451	FUN_009445-T1		
OG0024452	FUN_009447-T1		
OG0024453	FUN_009452-T1		
OG0024454	FUN_009456-T2		
OG0024455	FUN_009458-T1		
OG0024456	FUN_009461-T1		
OG0024457	FUN_009467-T1		
OG0024458	FUN_009470-T1		
OG0024459	FUN_009482-T1		
OG0024460	FUN_009514-T1		
OG0024461	FUN_009534-T1		
OG0024462	FUN_009546-T1		
OG0024463	FUN_009555-T1		
OG0024464	FUN_009556-T1		
OG0024465	FUN_009572-T1		
OG0024466	FUN_009573-T1		
OG0024467	FUN_009592-T1		
OG0024468	FUN_009602-T1		
OG0024469	FUN_009621-T1		
OG0024470	FUN_009639-T1		
OG0024471	FUN_009643-T1		
OG0024472	FUN_009645-T1		
OG0024473	FUN_009646-T1		
OG0024474	FUN_009651-T1		
OG0024475	FUN_009665-T1		
OG0024476	FUN_009666-T1		
OG0024477	FUN_009667-T1		
OG0024478	FUN_009669-T1		
OG0024479	FUN_009679-T1		
OG0024480	FUN_009680-T1		
OG0024481	FUN_009683-T1		
OG0024482	FUN_009686-T1		
OG0024483	FUN_009687-T1		
OG0024484	FUN_009689-T1		
OG0024485	FUN_009690-T1		
OG0024486	FUN_009698-T1		
OG0024487	FUN_009705-T1		
OG0024488	FUN_009713-T1		
OG0024489	FUN_009719-T1		
OG0024490	FUN_009720-T1		
OG0024491	FUN_009723-T1		
OG0024492	FUN_009729-T1		
OG0024493	FUN_009755-T1		
OG0024494	FUN_009773-T1		
OG0024495	FUN_009789-T1		
OG0024496	FUN_009807-T1		
OG0024497	FUN_009809-T1		
OG0024498	FUN_009813-T1		
OG0024499	FUN_009824-T1		
OG0024500	FUN_009832-T1		
OG0024501	FUN_009838-T1		
OG0024502	FUN_009839-T1		
OG0024503	FUN_009840-T1		
OG0024504	FUN_009841-T1		
OG0024505	FUN_009841-T2		
OG0024506	FUN_009845-T1		
OG0024507	FUN_009853-T1		
OG0024508	FUN_009864-T1		
OG0024509	FUN_009866-T1		
OG0024510	FUN_009873-T1		
OG0024511	FUN_009874-T1		
OG0024512	FUN_009878-T1		
OG0024513	FUN_009887-T1		
OG0024514	FUN_009888-T1		
OG0024515	FUN_009890-T1		
OG0024516	FUN_009891-T1		
OG0024517	FUN_009892-T1		
OG0024518	FUN_009893-T1		
OG0024519	FUN_009896-T1		
OG0024520	FUN_009898-T1		
OG0024521	FUN_009900-T1		
OG0024522	FUN_009901-T1		
OG0024523	FUN_009902-T1		
OG0024524	FUN_009903-T1		
OG0024525	FUN_009904-T1		
OG0024526	FUN_009905-T1		
OG0024527	FUN_009906-T1		
OG0024528	FUN_009908-T1		
OG0024529	FUN_009916-T1		
OG0024530	FUN_009924-T1		
OG0024531	FUN_009925-T1		
OG0024532	FUN_009926-T1		
OG0024533	FUN_009927-T1		
OG0024534	FUN_009928-T1		
OG0024535	FUN_009953-T1		
OG0024536	FUN_009954-T1		
OG0024537	FUN_009962-T1		
OG0024538	FUN_010015-T1		
OG0024539	FUN_010016-T1		
OG0024540	FUN_010024-T1		
OG0024541	FUN_010031-T1		
OG0024542	FUN_010035-T1		
OG0024543	FUN_010037-T1		
OG0024544	FUN_010040-T1		
OG0024545	FUN_010041-T1		
OG0024546	FUN_010042-T1		
OG0024547	FUN_010043-T1		
OG0024548	FUN_010045-T1		
OG0024549	FUN_010046-T1		
OG0024550	FUN_010048-T1		
OG0024551	FUN_010057-T1		
OG0024552	FUN_010069-T1		
OG0024553	FUN_010071-T1		
OG0024554	FUN_010074-T1		
OG0024555	FUN_010074-T2		
OG0024556	FUN_010075-T1		
OG0024557	FUN_010077-T1		
OG0024558	FUN_010080-T1		
OG0024559	FUN_010082-T1		
OG0024560	FUN_010085-T1		
OG0024561	FUN_010087-T1		
OG0024562	FUN_010093-T1		
OG0024563	FUN_010094-T1		
OG0024564	FUN_010095-T1		
OG0024565	FUN_010096-T1		
OG0024566	FUN_010111-T1		
OG0024567	FUN_010114-T1		
OG0024568	FUN_010125-T1		
OG0024569	FUN_010126-T1		
OG0024570	FUN_010144-T1		
OG0024571	FUN_010149-T1		
OG0024572	FUN_010158-T1		
OG0024573	FUN_010159-T1		
OG0024574	FUN_010163-T1		
OG0024575	FUN_010167-T1		
OG0024576	FUN_010172-T1		
OG0024577	FUN_010185-T1		
OG0024578	FUN_010197-T1		
OG0024579	FUN_010217-T1		
OG0024580	FUN_010222-T1		
OG0024581	FUN_010230-T1		
OG0024582	FUN_010234-T1		
OG0024583	FUN_010235-T1		
OG0024584	FUN_010454-T1		
OG0024585	FUN_010471-T1		
OG0024586	FUN_010476-T1		
OG0024587	FUN_010494-T1		
OG0024588	FUN_010502-T1		
OG0024589	FUN_010507-T1		
OG0024590	FUN_010512-T1		
OG0024591	FUN_010542-T1		
OG0024592	FUN_010543-T1		
OG0024593	FUN_010553-T1		
OG0024594	FUN_010554-T1		
OG0024595	FUN_010558-T2		
OG0024596	FUN_010558-T3		
OG0024597	FUN_010570-T1		
OG0024598	FUN_010574-T1		
OG0024599	FUN_010577-T1		
OG0024600	FUN_010584-T1		
OG0024601	FUN_010594-T1		
OG0024602	FUN_010595-T1		
OG0024603	FUN_010600-T1		
OG0024604	FUN_010602-T1		
OG0024605	FUN_010619-T1		
OG0024606	FUN_010626-T2		
OG0024607	FUN_010632-T1		
OG0024608	FUN_010647-T1		
OG0024609	FUN_010650-T1		
OG0024610	FUN_010651-T1		
OG0024611	FUN_010657-T1		
OG0024612	FUN_010666-T1		
OG0024613	FUN_010671-T1		
OG0024614	FUN_010673-T1		
OG0024615	FUN_010677-T1		
OG0024616	FUN_010678-T1		
OG0024617	FUN_010695-T1		
OG0024618	FUN_010698-T1		
OG0024619	FUN_010705-T1		
OG0024620	FUN_010721-T1		
OG0024621	FUN_010724-T1		
OG0024622	FUN_010726-T2		
OG0024623	FUN_010730-T1		
OG0024624	FUN_010734-T1		
OG0024625	FUN_010741-T1		
OG0024626	FUN_010744-T1		
OG0024627	FUN_010747-T1		
OG0024628	FUN_010748-T1		
OG0024629	FUN_010761-T1		
OG0024630	FUN_010762-T1		
OG0024631	FUN_010765-T1		
OG0024632	FUN_010766-T1		
OG0024633	FUN_010778-T1		
OG0024634	FUN_010788-T1		
OG0024635	FUN_010793-T1		
OG0024636	FUN_010800-T1		
OG0024637	FUN_010815-T1		
OG0024638	FUN_010819-T1		
OG0024639	FUN_010824-T1		
OG0024640	FUN_010825-T1		
OG0024641	FUN_010825-T2		
OG0024642	FUN_010831-T2		
OG0024643	FUN_010833-T1		
OG0024644	FUN_010853-T1		
OG0024645	FUN_010857-T1		
OG0024646	FUN_010867-T1		
OG0024647	FUN_010876-T1		
OG0024648	FUN_010877-T1		
OG0024649	FUN_010890-T1		
OG0024650	FUN_010891-T1		
OG0024651	FUN_010912-T1		
OG0024652	FUN_010936-T1		
OG0024653	FUN_010937-T1		
OG0024654	FUN_010938-T1		
OG0024655	FUN_010953-T1		
OG0024656	FUN_010958-T1		
OG0024657	FUN_010960-T2		
OG0024658	FUN_010970-T1		
OG0024659	FUN_010971-T1		
OG0024660	FUN_010978-T2		
OG0024661	FUN_010983-T1		
OG0024662	FUN_010987-T1		
OG0024663	FUN_010994-T1		
OG0024664	FUN_010995-T1		
OG0024665	FUN_011013-T1		
OG0024666	FUN_011014-T1		
OG0024667	FUN_011018-T1		
OG0024668	FUN_011051-T2		
OG0024669	FUN_011051-T3		
OG0024670	FUN_011057-T1		
OG0024671	FUN_011061-T1		
OG0024672	FUN_011063-T1		
OG0024673	FUN_011092-T1		
OG0024674	FUN_011095-T1		
OG0024675	FUN_011105-T1		
OG0024676	FUN_011115-T1		
OG0024677	FUN_011126-T1		
OG0024678	FUN_011127-T1		
OG0024679	FUN_011134-T1		
OG0024680	FUN_011136-T1		
OG0024681	FUN_011158-T1		
OG0024682	FUN_011163-T1		
OG0024683	FUN_011169-T1		
OG0024684	FUN_011172-T1		
OG0024685	FUN_011173-T1		
OG0024686	FUN_011175-T1		
OG0024687	FUN_011182-T1		
OG0024688	FUN_011214-T1		
OG0024689	FUN_011226-T1		
OG0024690	FUN_011250-T1		
OG0024691	FUN_011306-T2		
OG0024692	FUN_011306-T3		
OG0024693	FUN_011306-T5		
OG0024694	FUN_011312-T1		
OG0024695	FUN_011318-T1		
OG0024696	FUN_011323-T1		
OG0024697	FUN_011326-T1		
OG0024698	FUN_011327-T1		
OG0024699	FUN_011331-T1		
OG0024700	FUN_011332-T1		
OG0024701	FUN_011340-T1		
OG0024702	FUN_011342-T1		
OG0024703	FUN_011355-T1		
OG0024704	FUN_011356-T1		
OG0024705	FUN_011357-T1		
OG0024706	FUN_011358-T1		
OG0024707	FUN_011382-T1		
OG0024708	FUN_011383-T1		
OG0024709	FUN_011395-T1		
OG0024710	FUN_011396-T1		
OG0024711	FUN_011397-T1		
OG0024712	FUN_011398-T1		
OG0024713	FUN_011410-T1		
OG0024714	FUN_011413-T1		
OG0024715	FUN_011420-T1		
OG0024716	FUN_011427-T1		
OG0024717	FUN_011428-T1		
OG0024718	FUN_011430-T1		
OG0024719	FUN_011431-T1		
OG0024720	FUN_011449-T1		
OG0024721	FUN_011487-T1		
OG0024722	FUN_011516-T1		
OG0024723	FUN_011537-T1		
OG0024724	FUN_011553-T1		
OG0024725	FUN_011561-T1		
OG0024726	FUN_011568-T1		
OG0024727	FUN_011581-T1		
OG0024728	FUN_011622-T1		
OG0024729	FUN_011623-T1		
OG0024730	FUN_011625-T1		
OG0024731	FUN_011626-T1		
OG0024732	FUN_011627-T1		
OG0024733	FUN_011628-T1		
OG0024734	FUN_011629-T1		
OG0024735	FUN_011630-T1		
OG0024736	FUN_011631-T1		
OG0024737	FUN_011632-T1		
OG0024738	FUN_011650-T1		
OG0024739	FUN_011685-T1		
OG0024740	FUN_011687-T1		
OG0024741	FUN_011689-T1		
OG0024742	FUN_011705-T1		
OG0024743	FUN_011713-T1		
OG0024744	FUN_011714-T1		
OG0024745	FUN_011719-T1		
OG0024746	FUN_011734-T1		
OG0024747	FUN_011735-T1		
OG0024748	FUN_011740-T2		
OG0024749	FUN_011744-T1		
OG0024750	FUN_011763-T1		
OG0024751	FUN_011772-T1		
OG0024752	FUN_011792-T1		
OG0024753	FUN_011799-T1		
OG0024754	FUN_011856-T1		
OG0024755	FUN_011857-T1		
OG0024756	FUN_011859-T1		
OG0024757	FUN_011860-T1		
OG0024758	FUN_011867-T1		
OG0024759	FUN_011871-T2		
