"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"395",395,"Cluster_1167","Porites_evermani_scaffold_1636:1-1713",152,-24.01,2,20,669,688,18,"72.22%","77.78%","Peve_00009248",0.998360346309731,0.0364611653409239,0.909359886114279,"O15439","ATP-binding cassette sub-family C member 4 (EC 7.6.2.-) (EC 7.6.2.2) (EC 7.6.2.3) (MRP/cMOAT-related ABC transporter) (Multi-specific organic anion transporter B) (MOAT-B) (Multidrug resistance-associated protein 4)","Homo sapiens (Human)","bile acid and bile salt transport [GO:0015721]; cAMP transport [GO:0070730]; cilium assembly [GO:0060271]; export across plasma membrane [GO:0140115]; leukotriene transport [GO:0071716]; platelet degranulation [GO:0002576]; prostaglandin secretion [GO:0032310]; prostaglandin transport [GO:0015732]; transmembrane transport [GO:0055085]; transport across blood-brain barrier [GO:0150104]; urate transport [GO:0015747]; xenobiotic metabolic process [GO:0006805]; xenobiotic transmembrane transport [GO:0006855]","GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104"
"404",404,"Cluster_1167","Porites_evermani_scaffold_16:538973-577173",153,-24.83,2,19,10857,10880,19,"68.42%","78.95%","Peve_00008800",0.997722603479927,0.04297312169955,0.916725852445521,"Q7Z333","Probable helicase senataxin (EC 3.6.4.-) (Amyotrophic lateral sclerosis 4 protein) (SEN1 homolog) (Senataxin)","Homo sapiens (Human)","cell differentiation [GO:0030154]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to oxidative stress [GO:0034599]; cellular response to retinoic acid [GO:0071300]; circadian rhythm [GO:0007623]; DNA recombination [GO:0006310]; DNA-templated transcription termination [GO:0006353]; double-strand break repair [GO:0006302]; fibroblast growth factor receptor signaling pathway [GO:0008543]; MAPK cascade [GO:0000165]; mRNA splice site selection [GO:0006376]; negative regulation of apoptotic process [GO:0043066]; nervous system development [GO:0007399]; positive regulation of DNA-templated transcription initiation [GO:2000144]; positive regulation of neuron projection development [GO:0010976]; positive regulation of RNA splicing [GO:0033120]; positive regulation of termination of DNA-templated transcription [GO:0060566]; positive regulation of termination of RNA polymerase II transcription, poly(A)-coupled [GO:2000806]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein kinase B signaling [GO:0043491]; RNA processing [GO:0006396]; spermatogenesis [GO:0007283]; termination of RNA polymerase II transcription [GO:0006369]","GO:0000165; GO:0000228; GO:0000781; GO:0001147; GO:0003677; GO:0003678; GO:0003723; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0006302; GO:0006310; GO:0006353; GO:0006369; GO:0006376; GO:0006396; GO:0006974; GO:0007283; GO:0007399; GO:0007623; GO:0008543; GO:0010976; GO:0016604; GO:0016787; GO:0030154; GO:0030424; GO:0030426; GO:0033120; GO:0034599; GO:0042802; GO:0043066; GO:0043491; GO:0044344; GO:0045171; GO:0045944; GO:0060566; GO:0070301; GO:0071300; GO:2000144; GO:2000806"
"405",405,"Cluster_1167","Porites_evermani_scaffold_16:538973-577173",158,-25.88,2,17,16894,16914,15,"86.67%","86.67%","Peve_00008800",0.997722603479927,0.04297312169955,0.916725852445521,"Q7Z333","Probable helicase senataxin (EC 3.6.4.-) (Amyotrophic lateral sclerosis 4 protein) (SEN1 homolog) (Senataxin)","Homo sapiens (Human)","cell differentiation [GO:0030154]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to fibroblast growth factor stimulus [GO:0044344]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to oxidative stress [GO:0034599]; cellular response to retinoic acid [GO:0071300]; circadian rhythm [GO:0007623]; DNA recombination [GO:0006310]; DNA-templated transcription termination [GO:0006353]; double-strand break repair [GO:0006302]; fibroblast growth factor receptor signaling pathway [GO:0008543]; MAPK cascade [GO:0000165]; mRNA splice site selection [GO:0006376]; negative regulation of apoptotic process [GO:0043066]; nervous system development [GO:0007399]; positive regulation of DNA-templated transcription initiation [GO:2000144]; positive regulation of neuron projection development [GO:0010976]; positive regulation of RNA splicing [GO:0033120]; positive regulation of termination of DNA-templated transcription [GO:0060566]; positive regulation of termination of RNA polymerase II transcription, poly(A)-coupled [GO:2000806]; positive regulation of transcription by RNA polymerase II [GO:0045944]; protein kinase B signaling [GO:0043491]; RNA processing [GO:0006396]; spermatogenesis [GO:0007283]; termination of RNA polymerase II transcription [GO:0006369]","GO:0000165; GO:0000228; GO:0000781; GO:0001147; GO:0003677; GO:0003678; GO:0003723; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0006302; GO:0006310; GO:0006353; GO:0006369; GO:0006376; GO:0006396; GO:0006974; GO:0007283; GO:0007399; GO:0007623; GO:0008543; GO:0010976; GO:0016604; GO:0016787; GO:0030154; GO:0030424; GO:0030426; GO:0033120; GO:0034599; GO:0042802; GO:0043066; GO:0043491; GO:0044344; GO:0045171; GO:0045944; GO:0060566; GO:0070301; GO:0071300; GO:2000144; GO:2000806"
"408",408,"Cluster_1167","Porites_evermani_scaffold_16:548896-550171",153,-24.83,2,19,934,957,19,"68.42%","78.95%","Peve_00008801",0.999909726776791,0.00855416971793915,0.573710369894872,NA,NA,NA,NA,NA
"424",424,"Cluster_1167","Porites_evermani_scaffold_1686:24199-25339",150,-25.12,2,21,136,156,19,"68.42%","73.68%","Peve_00009822",0.999955273448146,0.00602115002709614,0.573710369894872,NA,NA,NA,NA,NA
"427",427,"Cluster_1167","Porites_evermani_scaffold_169:171287-220290",144,-23.48,2,15,5838,5858,13,"76.92%","84.62%","Peve_00009873",0.999959878657719,0.00570274956330863,0.561781303084973,"Q9H8V3","Protein ECT2 (Epithelial cell-transforming sequence 2 oncogene)","Homo sapiens (Human)","activation of GTPase activity [GO:0090630]; activation of protein kinase activity [GO:0032147]; bicellular tight junction assembly [GO:0070830]; cell differentiation [GO:0030154]; cell morphogenesis [GO:0000902]; cellular response to calcium ion [GO:0071277]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to ionizing radiation [GO:0071479]; intracellular signal transduction [GO:0035556]; mitotic cytokinesis [GO:0000281]; nervous system development [GO:0007399]; positive regulation of apoptotic process [GO:0043065]; positive regulation of cytokinesis [GO:0032467]; positive regulation of GTPase activity [GO:0043547]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of neuron differentiation [GO:0045666]; positive regulation of protein import into nucleus [GO:0042307]; protein homooligomerization [GO:0051260]; protein transport [GO:0015031]; regulation of attachment of spindle microtubules to kinetochore [GO:0051988]; regulation of cytokinesis, actomyosin contractile ring assembly [GO:2000431]; regulation of protein kinase activity [GO:0045859]; regulation of small GTPase mediated signal transduction [GO:0051056]","GO:0000281; GO:0000902; GO:0005085; GO:0005096; GO:0005634; GO:0005654; GO:0005737; GO:0005815; GO:0005829; GO:0005911; GO:0005923; GO:0005938; GO:0007399; GO:0015031; GO:0016604; GO:0030154; GO:0030496; GO:0031267; GO:0032147; GO:0032154; GO:0032467; GO:0035556; GO:0042307; GO:0042803; GO:0043065; GO:0043123; GO:0043547; GO:0045666; GO:0045859; GO:0051056; GO:0051260; GO:0051988; GO:0070301; GO:0070830; GO:0071277; GO:0071479; GO:0072686; GO:0090630; GO:0097149; GO:2000431"
"429",429,"Cluster_1167","Porites_evermani_scaffold_1692:67226-98409",150,-21.22,2,16,2548,2570,15,"73.33%","86.67%","Peve_00009911",0.99887693469296,0.0301743747691789,0.903929377050813,"F6Z5C0","Ubiquitin carboxyl-terminal hydrolase 15 (EC 3.4.19.12) (Deubiquitinating enzyme 15) (Ubiquitin thioesterase 15) (Ubiquitin-specific-processing protease 15)","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","BMP signaling pathway [GO:0030509]; histone H2B conserved C-terminal lysine deubiquitination [GO:0035616]; monoubiquitinated protein deubiquitination [GO:0035520]; pathway-restricted SMAD protein phosphorylation [GO:0060389]; protein deubiquitination [GO:0016579]; transforming growth factor beta receptor signaling pathway [GO:0007179]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0004197; GO:0004843; GO:0005634; GO:0005737; GO:0006511; GO:0007179; GO:0016579; GO:0030509; GO:0035520; GO:0035616; GO:0060389"
"439",439,"Cluster_1167","Porites_evermani_scaffold_171:242188-323091",142,-20.58,2,11,20439,20460,9,"88.89%","88.89%","Peve_00010154",0.999910964622944,0.00849531807985483,0.573710369894872,"A0A0R4IBK5","E3 ubiquitin-protein ligase rnf213-alpha (EC 2.3.2.27) (EC 3.6.4.-) (E3 ubiquitin-lipopolysaccharide ligase rnf213-alpha) (EC 2.3.2.-) (Mysterin-A) (Mysterin-alpha) (RING finger protein 213-A) (RING finger protein 213-alpha)","Danio rerio (Zebrafish) (Brachydanio rerio)","blood circulation [GO:0008015]; defense response to bacterium [GO:0042742]; immune system process [GO:0002376]; lipid droplet formation [GO:0140042]; lipid ubiquitination [GO:0120323]; negative regulation of non-canonical Wnt signaling pathway [GO:2000051]; protein K63-linked ubiquitination [GO:0070534]; regulation of lipid metabolic process [GO:0019216]; sprouting angiogenesis [GO:0002040]; ubiquitin-dependent protein catabolic process [GO:0006511]; xenophagy [GO:0098792]","GO:0002040; GO:0002376; GO:0004842; GO:0005524; GO:0005730; GO:0005811; GO:0005829; GO:0006511; GO:0008015; GO:0016887; GO:0019216; GO:0042742; GO:0046872; GO:0061630; GO:0070534; GO:0098792; GO:0120323; GO:0140042; GO:2000051"
"450",450,"Cluster_1167","Porites_evermani_scaffold_1723:62624-66717",176,-27.48,2,21,1565,1586,19,"78.95%","89.47%","Peve_00010305",0.999909726776791,0.00855416971793389,0.573710369894872,NA,NA,NA,NA,NA
"451",451,"Cluster_1167","Porites_evermani_scaffold_1723:72515-75635",176,-27.48,2,21,1565,1586,19,"78.95%","89.47%","Peve_00010307",0.999909726776791,0.00855416971793915,0.573710369894872,NA,NA,NA,NA,NA
"452",452,"Cluster_1167","Porites_evermani_scaffold_1725:78691-80248",149,-20.84,2,20,257,277,18,"72.22%","72.22%","Peve_00010322",0.999909726776791,0.00855416971794441,0.573710369894872,"F1PZV2","Major facilitator superfamily domain-containing protein 12","Canis lupus familiaris (Dog) (Canis familiaris)","carbohydrate transport [GO:0008643]; cysteine transmembrane transport [GO:1903712]; melanin biosynthetic process [GO:0042438]; organic substance transport [GO:0071702]; pigment metabolic process involved in pigmentation [GO:0043474]; regulation of melanin biosynthetic process [GO:0048021]","GO:0005764; GO:0005765; GO:0005886; GO:0008643; GO:0015293; GO:0033162; GO:0033229; GO:0042438; GO:0043474; GO:0048021; GO:0071702; GO:1903712"
"465",465,"Cluster_1167","Porites_evermani_scaffold_1765:39038-50394",142,-21.85,2,11,5807,5828,9,"88.89%","88.89%","Peve_00010717",0.999909726776791,0.00855416971793915,0.573710369894872,"P07314","Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain]","Rattus norvegicus (Rat)","aging [GO:0007568]; amino acid metabolic process [GO:0006520]; cellular response to oxidative stress [GO:0034599]; cysteine biosynthetic process [GO:0019344]; fatty acid metabolic process [GO:0006631]; glutamate metabolic process [GO:0006536]; glutathione biosynthetic process [GO:0006750]; glutathione catabolic process [GO:0006751]; hepatoblast differentiation [GO:0061017]; hepatocyte differentiation [GO:0070365]; leukotriene D4 biosynthetic process [GO:1901750]; leukotriene metabolic process [GO:0006691]; liver regeneration [GO:0097421]; peptide modification [GO:0031179]; proteolysis [GO:0006508]; regulation of immune system process [GO:0002682]; regulation of inflammatory response [GO:0050727]; response to alcohol [GO:0097305]; response to estradiol [GO:0032355]; response to lipopolysaccharide [GO:0032496]; response to tumor necrosis factor [GO:0034612]; spermatogenesis [GO:0007283]; zymogen activation [GO:0031638]","GO:0000048; GO:0002682; GO:0002951; GO:0005615; GO:0005886; GO:0006508; GO:0006520; GO:0006536; GO:0006631; GO:0006691; GO:0006750; GO:0006751; GO:0007283; GO:0007568; GO:0016755; GO:0019344; GO:0031179; GO:0031638; GO:0031982; GO:0032355; GO:0032496; GO:0034599; GO:0034612; GO:0036374; GO:0050727; GO:0061017; GO:0070365; GO:0097305; GO:0097421; GO:0102953; GO:0103068; GO:1901750"
"466",466,"Cluster_1167","Porites_evermani_scaffold_177:267211-285408",146,-20.65,2,21,10393,10411,19,"73.68%","78.95%","Peve_00010778",0.999909726776791,0.00855416971793915,0.573710369894872,"Q4V9Y5","Cysteine-rich secretory protein LCCL domain-containing 2","Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)","","GO:0005576"
"479",479,"Cluster_1167","Porites_evermani_scaffold_1819:41455-79440",145,-20.49,2,10,6629,6650,8,"100.00%","100.00%","Peve_00011363",0.999909726776791,0.00855416971793915,0.573710369894872,"Q96CG8","Collagen triple helix repeat-containing protein 1","Homo sapiens (Human)","cell migration [GO:0016477]; cochlea morphogenesis [GO:0090103]; establishment of planar polarity involved in neural tube closure [GO:0090177]; inner ear receptor cell stereocilium organization [GO:0060122]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; ossification involved in bone remodeling [GO:0043932]; osteoblast differentiation [GO:0001649]; osteoblast proliferation [GO:0033687]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of osteoblast proliferation [GO:0033690]; positive regulation of protein binding [GO:0032092]; Wnt signaling pathway, planar cell polarity pathway [GO:0060071]","GO:0001649; GO:0005109; GO:0005576; GO:0005581; GO:0005615; GO:0016477; GO:0016528; GO:0017147; GO:0032092; GO:0033687; GO:0033690; GO:0043932; GO:0045669; GO:0060071; GO:0060122; GO:0062023; GO:0090090; GO:0090103; GO:0090177"
"484",484,"Cluster_1167","Porites_evermani_scaffold_1832:77-22964",148,-21.52,2,21,11134,11153,19,"73.68%","73.68%","Peve_00011528",0.999909726776791,0.00855416971793389,0.573710369894872,"Q6V4S5","Protein sidekick-2","Mus musculus (Mouse)","camera-type eye photoreceptor cell differentiation [GO:0060219]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; retina layer formation [GO:0010842]; synapse assembly [GO:0007416]","GO:0005886; GO:0007156; GO:0007416; GO:0010842; GO:0045202; GO:0060219"
"485",485,"Cluster_1167","Porites_evermani_scaffold_1832:77-22964",154,-22.48,2,21,7917,7941,22,"72.73%","72.73%","Peve_00011528",0.999909726776791,0.00855416971793389,0.573710369894872,"Q6V4S5","Protein sidekick-2","Mus musculus (Mouse)","camera-type eye photoreceptor cell differentiation [GO:0060219]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; retina layer formation [GO:0010842]; synapse assembly [GO:0007416]","GO:0005886; GO:0007156; GO:0007416; GO:0010842; GO:0045202; GO:0060219"
"493",493,"Cluster_1167","Porites_evermani_scaffold_186:233380-279437",142,-21.38,2,11,27625,27646,9,"88.89%","88.89%","Peve_00011810",0.997092796096673,0.0485554673589907,0.947538901194076,"F1MA98","Nucleoprotein TPR (Megator) (NPC-associated intranuclear protein) (Translocated promoter region protein)","Rattus norvegicus (Rat)","cell division [GO:0051301]; cellular response to heat [GO:0034605]; cellular response to interferon-alpha [GO:0035457]; mitotic spindle assembly checkpoint signaling [GO:0007094]; mRNA export from nucleus [GO:0006406]; mRNA export from nucleus in response to heat stress [GO:0031990]; negative regulation of RNA export from nucleus [GO:0046832]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of translational initiation [GO:0045947]; nuclear pore organization [GO:0006999]; positive regulation of heterochromatin formation [GO:0031453]; positive regulation of intracellular protein transport [GO:0090316]; positive regulation of mitotic cell cycle spindle assembly checkpoint [GO:0090267]; positive regulation of protein export from nucleus [GO:0046827]; positive regulation of protein import into nucleus [GO:0042307]; protein export from nucleus [GO:0006611]; protein import into nucleus [GO:0006606]; regulation of mitotic sister chromatid separation [GO:0010965]; regulation of mitotic spindle assembly [GO:1901673]; regulation of protein localization [GO:0032880]; response to epidermal growth factor [GO:0070849]; RNA export from nucleus [GO:0006405]; RNA import into nucleus [GO:0006404]","GO:0000122; GO:0000776; GO:0003682; GO:0003729; GO:0005634; GO:0005635; GO:0005643; GO:0005737; GO:0005868; GO:0006404; GO:0006405; GO:0006406; GO:0006606; GO:0006611; GO:0006999; GO:0007094; GO:0010965; GO:0015631; GO:0017056; GO:0019898; GO:0031072; GO:0031453; GO:0031965; GO:0031990; GO:0032880; GO:0034399; GO:0034605; GO:0035457; GO:0042307; GO:0042405; GO:0042803; GO:0044615; GO:0045947; GO:0046827; GO:0046832; GO:0051019; GO:0051301; GO:0070840; GO:0070849; GO:0072686; GO:0090267; GO:0090316; GO:1901673"
