"miRNA","lncRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"Cluster_10057","lncRNA_10539",0.656691788011451,0.228624515244498,0.999980945197546,153,-20.58,"2 19","2018 2036",17,"82.35%","82.35%"
"Cluster_10057","lncRNA_10561",-0.234941320372752,0.703638594830243,0.999980945197546,157,-20.15,"2 21","4026 4050",22,"77.27%","77.27%"
"Cluster_10057","lncRNA_10561",-0.234941320372752,0.703638594830243,0.999980945197546,163,-24.73,"2 21","4357 4381",22,"72.73%","77.27%"
"Cluster_10057","lncRNA_10629",0.707699312175741,0.181156872136481,0.999980945197546,151,-23.14,"2 21","1338 1358",20,"75.00%","80.00%"
"Cluster_10057","lncRNA_10734",0.955298357026345,0.0112690011506225,0.695945539731018,161,-20.58,"2 14","3567 3588",12,"91.67%","100.00%"
"Cluster_10057","lncRNA_10768",-0.408190266504389,0.495092788461617,0.999980945197546,159,-23.15,"2 20","4564 4583",18,"83.33%","83.33%"
"Cluster_10057","lncRNA_10785",0.505756158567192,0.384667386610888,0.999980945197546,162,-21.96,"2 17","3729 3749",15,"86.67%","93.33%"
"Cluster_10057","lncRNA_11557",0.876738652591946,0.0509773236659555,0.972855157123468,169,-22.1,"2 21","413 434",20,"80.00%","90.00%"
"Cluster_10057","lncRNA_11861",-0.457312142279596,0.438717196183716,0.999980945197546,147,-20.14,"2 12","40 61",10,"90.00%","90.00%"
"Cluster_10057","lncRNA_12256",0.796191745968762,0.107009586877948,0.999980945197546,153,-21.36,"2 19","25016 25038",18,"66.67%","83.33%"
"Cluster_10057","lncRNA_12360",0.273315110951639,0.656386896579751,0.999980945197546,167,-21.52,"2 20","326 347",18,"77.78%","83.33%"
"Cluster_10057","lncRNA_12434",0.494179710287496,0.39743239364959,0.999980945197546,157,-21.53,"2 20","7108 7131",20,"75.00%","80.00%"
"Cluster_10057","lncRNA_12472",0.657689029062358,0.22766749109173,0.999980945197546,166,-20.13,"2 19","26490 26511",17,"76.47%","88.24%"
"Cluster_10057","lncRNA_12473",0.721284184654307,0.169055662685736,0.999980945197546,166,-20.13,"2 19","11032 11053",17,"76.47%","88.24%"
"Cluster_10057","lncRNA_12484",0.728200385405677,0.162988219415314,0.999980945197546,153,-21.36,"2 19","21006 21028",18,"66.67%","83.33%"
"Cluster_10057","lncRNA_12515",0.735428611747886,0.156716222842988,0.999980945197546,161,-23.58,"2 21","4593 4618",23,"73.91%","82.61%"
"Cluster_10057","lncRNA_12517",-0.556757905853332,0.329663270087541,0.999980945197546,161,-23.58,"2 21","68 93",23,"73.91%","82.61%"
"Cluster_10057","lncRNA_12601",0.601723537980428,0.28300281896806,0.999980945197546,156,-21.5,"2 17","3818 3839",15,"73.33%","86.67%"
"Cluster_10057","lncRNA_12604",0.947422301434436,0.0143575762729408,0.747305912123813,151,-20.41,"2 21","4521 4543",20,"65.00%","75.00%"
"Cluster_10057","lncRNA_12610",0.276938613830094,0.651951360139037,0.999980945197546,176,-20.54,"2 21","8018 8039",19,"84.21%","84.21%"
"Cluster_10057","lncRNA_13183",0.933398994890981,0.0204252858547696,0.829872698976265,147,-20.31,"2 13","436 458",12,"83.33%","91.67%"
"Cluster_10057","lncRNA_13361",-0.522397021226275,0.366494055872077,0.999980945197546,172,-26.41,"2 18","16179 16202",18,"88.89%","88.89%"
"Cluster_10057","lncRNA_13364",-0.503295598657088,0.387372305112477,0.999980945197546,172,-26.41,"2 18","5061 5084",18,"88.89%","88.89%"
"Cluster_10057","lncRNA_13365",-0.47516005896502,0.418614014862499,0.999980945197546,172,-26.41,"2 18","4230 4253",18,"88.89%","88.89%"
"Cluster_10057","lncRNA_13612",-0.000815308439918145,0.998961917168147,0.999980945197546,161,-27.8,"2 21","137 161",22,"77.27%","81.82%"
"Cluster_10057","lncRNA_1380",0.981580787579941,0.00299251882520641,0.572743866580232,150,-20.13,"2 11","453 474",9,"100.00%","100.00%"
"Cluster_10057","lncRNA_1409",-0.120421281903203,0.847046240706646,0.999980945197546,152,-22.48,"2 20","311 333",20,"75.00%","75.00%"
"Cluster_10057","lncRNA_1438",0.714083591834628,0.17543997074655,0.999980945197546,168,-20.02,"2 21","3631 3652",19,"78.95%","78.95%"
"Cluster_10057","lncRNA_14399",0.790662627090403,0.111294484719758,0.999980945197546,145,-20.36,"2 10","32967 32988",8,"100.00%","100.00%"
"Cluster_10057","lncRNA_14452",0.364544953295747,0.546342736915196,0.999980945197546,154,-20.68,"2 19","3103 3124",17,"70.59%","76.47%"
"Cluster_10057","lncRNA_14456",0.405822996528508,0.497845944038376,0.999980945197546,172,-21.65,"2 21","963 984",19,"78.95%","84.21%"
"Cluster_10057","lncRNA_14575",-0.542469322915438,0.344861605767801,0.999980945197546,157,-20.5,"2 14","2065 2086",12,"91.67%","91.67%"
"Cluster_10057","lncRNA_14600",0.209297414287764,0.735472830080631,0.999980945197546,170,-20.09,"2 19","2212 2233",17,"82.35%","88.24%"
"Cluster_10057","lncRNA_14601",0.0197612302498553,0.97484085786271,0.999980945197546,170,-20.09,"2 19","2060 2081",17,"82.35%","88.24%"
"Cluster_10057","lncRNA_14602",0.728335562092506,0.162870272151731,0.999980945197546,170,-20.09,"2 19","1971 1992",17,"82.35%","88.24%"
"Cluster_10057","lncRNA_148",0.57838869016342,0.306988957085413,0.999980945197546,154,-22.97,"2 20","7234 7257",20,"70.00%","75.00%"
"Cluster_10057","lncRNA_149",0.580465453486556,0.304833857253773,0.999980945197546,154,-22.97,"2 20","7027 7050",20,"70.00%","75.00%"
"Cluster_10057","lncRNA_150",0.580465453486556,0.304833857253773,0.999980945197546,154,-22.97,"2 20","7027 7050",20,"70.00%","75.00%"
"Cluster_10057","lncRNA_151",0.580465453486556,0.304833857253773,0.999980945197546,154,-22.97,"2 20","7025 7048",20,"70.00%","75.00%"
"Cluster_10057","lncRNA_152",0.580465453486556,0.304833857253773,0.999980945197546,154,-22.97,"2 20","7025 7048",20,"70.00%","75.00%"
"Cluster_10057","lncRNA_15225",-0.718986342314571,0.17108561260386,0.999980945197546,162,-22.15,"2 15","10149 10170",13,"92.31%","92.31%"
"Cluster_10057","lncRNA_15252",0.728559259054915,0.162675141605299,0.999980945197546,143,-20.38,"2 21","33712 33737",23,"60.87%","65.22%"
"Cluster_10057","lncRNA_154",0.580465453486556,0.304833857253773,0.999980945197546,154,-22.97,"2 20","7014 7037",20,"70.00%","75.00%"
"Cluster_10057","lncRNA_15593",-0.165833060837804,0.78982659113915,0.999980945197546,161,-27.8,"2 21","324 348",22,"77.27%","81.82%"
"Cluster_10057","lncRNA_1570",0.359537320752713,0.55228611585043,0.999980945197546,172,-20.55,"2 21","6212 6233",19,"78.95%","84.21%"
"Cluster_10057","lncRNA_15832",0.741931659954967,0.151135127483013,0.999980945197546,172,-26.41,"2 18","4902 4925",18,"88.89%","88.89%"
"Cluster_10057","lncRNA_15899",-0.170903466110687,0.783462920377335,0.999980945197546,152,-21.39,"2 13","2431 2452",11,"81.82%","100.00%"
"Cluster_10057","lncRNA_15899",-0.170903466110687,0.783462920377335,0.999980945197546,159,-23.9,"2 21","27430 27452",20,"70.00%","80.00%"
"Cluster_10057","lncRNA_15900",-0.778341688764299,0.121022300228584,0.999980945197546,152,-21.39,"2 13","2428 2449",11,"81.82%","100.00%"
"Cluster_10057","lncRNA_15907",0.463820876080937,0.431361309749775,0.999980945197546,159,-23.9,"2 21","1472 1494",20,"70.00%","80.00%"
"Cluster_10057","lncRNA_15911",-0.121239738722178,0.846011784394904,0.999980945197546,159,-23.9,"2 21","2455 2477",20,"70.00%","80.00%"
"Cluster_10057","lncRNA_15921",0.764398481322311,0.132319544900371,0.999980945197546,159,-23.9,"2 21","5110 5132",20,"70.00%","80.00%"
"Cluster_10057","lncRNA_15924",0.47520066869154,0.418568519431597,0.999980945197546,159,-23.62,"2 21","31305 31327",20,"70.00%","80.00%"
"Cluster_10057","lncRNA_15926",-0.000205182488925435,0.999738753543046,0.999991440126202,159,-23.9,"2 21","8014 8036",20,"70.00%","80.00%"
"Cluster_10057","lncRNA_15946",-0.259153465097336,0.673767121238435,0.999980945197546,157,-23.9,"2 21","55963 55984",20,"75.00%","80.00%"
"Cluster_10057","lncRNA_15948",-0.141755828096605,0.820117188788107,0.999980945197546,157,-23.9,"2 21","43956 43977",20,"75.00%","80.00%"
"Cluster_10057","lncRNA_16153",-0.291394711685609,0.634304258846009,0.999980945197546,161,-20.71,"2 19","305 328",19,"78.95%","78.95%"
"Cluster_10057","lncRNA_16160",-0.620792565456618,0.263788051043799,0.999980945197546,161,-20.71,"2 19","280 303",19,"78.95%","78.95%"
"Cluster_10057","lncRNA_17196",0.344762879761668,0.569892317802076,0.999980945197546,168,-21.51,"2 19","629 649",17,"88.24%","88.24%"
"Cluster_10057","lncRNA_17237",-0.88248959178804,0.047494276735172,0.972855157123468,171,-25.18,"2 21","5759 5781",20,"80.00%","85.00%"
"Cluster_10057","lncRNA_17238",-0.768557844022881,0.128918182098877,0.999980945197546,171,-25.18,"2 21","1234 1256",20,"80.00%","85.00%"
"Cluster_10057","lncRNA_17271",0.272899109403563,0.656896430081372,0.999980945197546,158,-20.01,"2 19","36160 36181",17,"70.59%","82.35%"
"Cluster_10057","lncRNA_17272",0.285108913172419,0.64196786698748,0.999980945197546,158,-20.01,"2 19","36141 36162",17,"70.59%","82.35%"
"Cluster_10057","lncRNA_17273",0.367562241333171,0.54276764830519,0.999980945197546,158,-20.01,"2 19","36126 36147",17,"70.59%","82.35%"
"Cluster_10057","lncRNA_17376",0.240873920098677,0.696301867511636,0.999980945197546,144,-20.47,"2 19","742 767",21,"66.67%","71.43%"
"Cluster_10057","lncRNA_17522",0.976135706104148,0.00440956746886226,0.575069969648979,153,-20.82,"2 14","2290 2311",12,"83.33%","91.67%"
"Cluster_10057","lncRNA_17827",-0.0518699748711762,0.933986723448505,0.999980945197546,172,-21.07,"2 21","113 134",19,"78.95%","84.21%"
"Cluster_10057","lncRNA_18149",-0.108502780017074,0.862121520488858,0.999980945197546,164,-20.27,"2 21","155 176",19,"73.68%","78.95%"
"Cluster_10057","lncRNA_1831",0.510275494310274,0.379711029736444,0.999980945197546,151,-20.02,"2 18","1099 1119",16,"75.00%","81.25%"
"Cluster_10057","lncRNA_18392",-0.10765826205113,0.863190495327679,0.999980945197546,154,-24.77,"2 21","13618 13644",24,"66.67%","75.00%"
"Cluster_10057","lncRNA_18392",-0.10765826205113,0.863190495327679,0.999980945197546,154,-24.77,"2 21","20728 20754",24,"66.67%","75.00%"
"Cluster_10057","lncRNA_18392",-0.10765826205113,0.863190495327679,0.999980945197546,154,-24.77,"2 21","6507 6533",24,"66.67%","75.00%"
"Cluster_10057","lncRNA_18393",-0.0732715854805994,0.906791263984297,0.999980945197546,154,-24.77,"2 21","13625 13651",24,"66.67%","75.00%"
"Cluster_10057","lncRNA_18393",-0.0732715854805994,0.906791263984297,0.999980945197546,154,-24.77,"2 21","6515 6541",24,"66.67%","75.00%"
"Cluster_10057","lncRNA_18394",-0.0156102728802032,0.980125190511426,0.999980945197546,154,-24.77,"2 21","6507 6533",24,"66.67%","75.00%"
"Cluster_10057","lncRNA_18395",-0.00684498762168952,0.991284759134958,0.999980945197546,154,-24.77,"2 21","6308 6334",24,"66.67%","75.00%"
"Cluster_10057","lncRNA_18396",-0.120254369915262,0.847257215274593,0.999980945197546,154,-24.77,"2 21","6308 6334",24,"66.67%","75.00%"
"Cluster_10057","lncRNA_1846",0.991708950160147,0.00090512236349901,0.572743866580232,150,-20.13,"2 11","2873 2894",9,"100.00%","100.00%"
"Cluster_10057","lncRNA_18960",-0.199011717506193,0.748293101927487,0.999980945197546,155,-20.45,"2 17","418 441",17,"76.47%","82.35%"
"Cluster_10057","lncRNA_1919",0.287973443115729,0.638473571635699,0.999980945197546,156,-21.13,"2 20","5094 5119",22,"77.27%","77.27%"
"Cluster_10057","lncRNA_1920",0.342156598220214,0.573008869235447,0.999980945197546,156,-21.13,"2 20","4033 4058",22,"77.27%","77.27%"
"Cluster_10057","lncRNA_19375",-0.108502780017074,0.862121520488858,0.999980945197546,164,-25.31,"2 21","192 213",19,"73.68%","78.95%"
"Cluster_10057","lncRNA_19621",-0.30974464826246,0.612021120202437,0.999980945197546,160,-22.34,"2 19","262 285",19,"78.95%","84.21%"
"Cluster_10057","lncRNA_19809",-0.327710527263532,0.590339621456841,0.999980945197546,161,-20.86,"2 20","4 24",18,"77.78%","83.33%"
"Cluster_10057","lncRNA_19863",-0.124596656328999,0.84177003798929,0.999980945197546,168,-21.45,"2 21","8599 8620",19,"78.95%","78.95%"
"Cluster_10057","lncRNA_19863",-0.124596656328999,0.84177003798929,0.999980945197546,172,-23.44,"2 21","7966 7987",19,"78.95%","84.21%"
"Cluster_10057","lncRNA_19870",-0.508475553488403,0.381683186780751,0.999980945197546,168,-23.93,"2 18","7787 7810",18,"83.33%","88.89%"
"Cluster_10057","lncRNA_19871",-0.634302633812696,0.250395573883347,0.999980945197546,168,-23.93,"2 18","2778 2801",18,"83.33%","88.89%"
"Cluster_10057","lncRNA_19878",-0.0171273613378404,0.978193832473918,0.999980945197546,150,-21.15,"2 20","10905 10929",21,"66.67%","71.43%"
"Cluster_10057","lncRNA_19878",-0.0171273613378404,0.978193832473918,0.999980945197546,167,-22.94,"2 21","3831 3853",20,"80.00%","80.00%"
"Cluster_10057","lncRNA_19879",-0.0171273613378404,0.978193832473918,0.999980945197546,150,-21.15,"2 20","10898 10922",21,"66.67%","71.43%"
"Cluster_10057","lncRNA_19879",-0.0171273613378404,0.978193832473918,0.999980945197546,167,-22.94,"2 21","3824 3846",20,"80.00%","80.00%"
"Cluster_10057","lncRNA_19901",0.689514981857355,0.197722104965072,0.999980945197546,171,-26.19,"2 16","3145 3166",14,"92.86%","100.00%"
"Cluster_10057","lncRNA_19925",0.0252463202905239,0.967858801678131,0.999980945197546,155,-23.97,"2 21","135 161",24,"66.67%","70.83%"
"Cluster_10057","lncRNA_19985",-0.0416781842087858,0.946949055043884,0.999980945197546,168,-21.45,"2 21","11520 11541",19,"78.95%","78.95%"
"Cluster_10057","lncRNA_19985",-0.0416781842087858,0.946949055043884,0.999980945197546,172,-22.77,"2 21","10887 10908",19,"78.95%","84.21%"
"Cluster_10057","lncRNA_20233",-0.0813392073732948,0.896550016281732,0.999980945197546,168,-21.45,"2 21","128 149",19,"78.95%","78.95%"
"Cluster_10057","lncRNA_2039",0.687183345753468,0.199875560042726,0.999980945197546,172,-20.55,"2 21","17096 17117",19,"78.95%","84.21%"
"Cluster_10057","lncRNA_20404",0.694941824220542,0.192735567118862,0.999980945197546,161,-21.53,"2 18","20717 20738",16,"81.25%","81.25%"
"Cluster_10057","lncRNA_20405",0.690460234028679,0.196850962809019,0.999980945197546,161,-21.53,"2 18","20717 20738",16,"81.25%","81.25%"
"Cluster_10057","lncRNA_20406",0.690460234028679,0.196850962809019,0.999980945197546,161,-21.53,"2 18","20717 20738",16,"81.25%","81.25%"
"Cluster_10057","lncRNA_20665",0.746747620929566,0.147040275667394,0.999980945197546,153,-20.1,"2 15","1744 1766",14,"85.71%","85.71%"
"Cluster_10057","lncRNA_20666",0.214273230440372,0.729281142196663,0.999980945197546,161,-21.16,"2 20","1733 1756",20,"80.00%","80.00%"
"Cluster_10057","lncRNA_20693",0.321744002132589,0.597524734954698,0.999980945197546,148,-21.93,"2 17","8746 8767",15,"66.67%","80.00%"
"Cluster_10057","lncRNA_20694",0.321744002132589,0.597524734954698,0.999980945197546,148,-21.93,"2 17","8746 8767",15,"66.67%","80.00%"
"Cluster_10057","lncRNA_20695",0.3203316710936,0.599227783361483,0.999980945197546,148,-21.93,"2 17","8526 8547",15,"66.67%","80.00%"
"Cluster_10057","lncRNA_20696",0.3203316710936,0.599227783361483,0.999980945197546,148,-21.93,"2 17","8515 8536",15,"66.67%","80.00%"
"Cluster_10057","lncRNA_20748",0.512183435008342,0.377623211989754,0.999980945197546,176,-28.01,"2 21","2903 2924",19,"84.21%","84.21%"
"Cluster_10057","lncRNA_20749",0.512183435008342,0.377623211989754,0.999980945197546,176,-28.01,"2 21","2890 2911",19,"84.21%","84.21%"
"Cluster_10057","lncRNA_20787",-0.137885546496824,0.824996574680052,0.999980945197546,153,-21.79,"2 15","597 619",14,"85.71%","85.71%"
"Cluster_10057","lncRNA_21068",0.282788308061942,0.644800936068312,0.999980945197546,146,-20.64,"2 15","10097 10118",13,"76.92%","76.92%"
"Cluster_10057","lncRNA_21069",0.282788308061942,0.644800936068312,0.999980945197546,146,-20.64,"2 15","10097 10118",13,"76.92%","76.92%"
"Cluster_10057","lncRNA_21070",0.282788308061942,0.644800936068312,0.999980945197546,146,-20.64,"2 15","10075 10096",13,"76.92%","76.92%"
"Cluster_10057","lncRNA_21071",0.282788308061942,0.644800936068312,0.999980945197546,146,-20.64,"2 15","10070 10091",13,"76.92%","76.92%"
"Cluster_10057","lncRNA_21072",0.396861580473981,0.508296661323721,0.999980945197546,146,-20.64,"2 15","8503 8524",13,"76.92%","76.92%"
"Cluster_10057","lncRNA_21119",0.182533637276246,0.768888070777618,0.999980945197546,157,-21.4,"2 14","3233 3254",12,"91.67%","91.67%"
"Cluster_10057","lncRNA_21501",-0.387581641200719,0.51916541856483,0.999980945197546,176,-20.54,"2 21","42221 42242",19,"84.21%","84.21%"
"Cluster_10057","lncRNA_21522",0.0100850372967223,0.987159549373405,0.999980945197546,162,-20.78,"2 20","120 142",19,"78.95%","78.95%"
"Cluster_10057","lncRNA_22043",-0.067593722636921,0.914002580053546,0.999980945197546,159,-22.25,"2 21","108 132",22,"72.73%","72.73%"
"Cluster_10057","lncRNA_2215",-0.106181119169738,0.865060470746532,0.999980945197546,151,-22.22,"2 21","204 226",20,"70.00%","70.00%"
"Cluster_10057","lncRNA_22410",-0.558660904046479,0.327652115611838,0.999980945197546,156,-20.54,"2 19","568 593",21,"76.19%","76.19%"
"Cluster_10057","lncRNA_2266",0.711192411512606,0.178022421980278,0.999980945197546,146,-20.45,"2 20","15205 15223",18,"72.22%","77.78%"
"Cluster_10057","lncRNA_23016",0.0454667994822665,0.942129824482454,0.999980945197546,176,-20.54,"2 21","941 962",19,"84.21%","84.21%"
"Cluster_10057","lncRNA_23127",-0.0527410496760499,0.932879154791728,0.999980945197546,162,-20.78,"2 20","275 297",19,"78.95%","78.95%"
"Cluster_10057","lncRNA_23221",-0.454719270891525,0.441655299816994,0.999980945197546,156,-22.13,"2 21","139 160",19,"68.42%","73.68%"
"Cluster_10057","lncRNA_23222",-0.3569205915032,0.55539672393268,0.999980945197546,156,-22.13,"2 21","78 99",19,"68.42%","73.68%"
"Cluster_10057","lncRNA_24128",0.538370214723202,0.349252966404235,0.999980945197546,153,-20.36,"2 19","924 946",18,"72.22%","77.78%"
"Cluster_10057","lncRNA_24366",0.85478318153854,0.064962924325678,0.977756681248842,153,-20.36,"2 19","948 970",18,"72.22%","77.78%"
"Cluster_10057","lncRNA_24377",0.604267336923539,0.280419033185798,0.999980945197546,178,-21.59,"2 21","7388 7408",19,"89.47%","89.47%"
"Cluster_10057","lncRNA_24377",0.604267336923539,0.280419033185798,0.999980945197546,178,-21.59,"2 21","97 117",19,"89.47%","89.47%"
"Cluster_10057","lncRNA_24389",0.0964895794361391,0.877336552812768,0.999980945197546,167,-30.27,"2 21","5276 5301",23,"73.91%","78.26%"
"Cluster_10057","lncRNA_24750",-0.101377301947705,0.871143848407502,0.999980945197546,168,-22.52,"2 21","1763 1784",19,"78.95%","78.95%"
"Cluster_10057","lncRNA_25307",-0.125569191264208,0.840541493113228,0.999980945197546,153,-20.22,"2 18","930 951",16,"75.00%","75.00%"
"Cluster_10057","lncRNA_25469",0.291063805402923,0.634707318844537,0.999980945197546,150,-23.41,"2 21","13488 13515",25,"68.00%","68.00%"
"Cluster_10057","lncRNA_25626",-0.0294631124193847,0.962491828299917,0.999980945197546,157,-24.51,"2 21","1686 1705",19,"73.68%","78.95%"
"Cluster_10057","lncRNA_26027",0.00639101747634625,0.991862759213147,0.999980945197546,151,-20.84,"2 20","4057 4078",18,"66.67%","72.22%"
"Cluster_10057","lncRNA_26028",0.00639101747634625,0.991862759213147,0.999980945197546,151,-20.84,"2 20","4037 4058",18,"66.67%","72.22%"
"Cluster_10057","lncRNA_26029",0.0161909062960792,0.97938599855794,0.999980945197546,151,-20.84,"2 20","3887 3908",18,"66.67%","72.22%"
"Cluster_10057","lncRNA_26039",-0.559141297291223,0.327144909742586,0.999980945197546,156,-21.93,"2 13","1555 1576",11,"90.91%","100.00%"
"Cluster_10057","lncRNA_26083",0.246309022904052,0.689590139422924,0.999980945197546,162,-23.39,"2 21","503 523",19,"78.95%","78.95%"
"Cluster_10057","lncRNA_26180",0.228357689941506,0.711793106204027,0.999980945197546,151,-20.84,"2 20","4057 4078",18,"66.67%","72.22%"
"Cluster_10057","lncRNA_26208",0.0779840224284111,0.900808391984657,0.999980945197546,157,-20.61,"2 20","609 629",18,"77.78%","77.78%"
"Cluster_10057","lncRNA_26224",0.278844004496002,0.649620896565325,0.999980945197546,163,-22.22,"2 21","508 530",20,"75.00%","80.00%"
